playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
bucheji01,1937,1,BRO,NL,125,380,44,96,11,2,4,37,5,,20,18,,3,8,,6
burkael01,1937,1,PHI,NL,7,6,1,0,0,0,0,0,0,,0,3,,0,0,,0
burkebo01,1937,1,PHI,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bushgu01,1937,1,BSN,NL,33,54,4,6,1,0,0,3,0,,4,16,,0,2,,1
butchma01,1937,1,BRO,NL,40,62,3,10,3,0,0,3,0,,2,17,,0,1,,1
cafegto01,1937,1,SLA,AL,4,4,1,0,0,0,0,0,0,0,0,1,,0,0,,
cainsu01,1937,1,CHA,AL,18,22,2,4,0,0,0,2,0,0,0,4,,0,2,,
caldwea01,1937,1,SLA,AL,9,9,1,2,1,0,0,1,0,0,0,4,,0,1,,
camildo01,1937,1,PHI,NL,131,475,101,161,23,7,27,80,6,,90,82,,2,3,,3
campbbr01,1937,1,CLE,AL,134,448,82,135,42,11,4,61,4,5,67,49,,0,4,,
campbgi01,1937,1,CIN,NL,18,40,3,11,2,0,0,2,0,,5,1,,0,0,,0
cantwbe01,1937,1,NY1,NL,1,0,0,0,0,0,0,0,0,,1,0,,0,0,,0
cantwbe01,1937,2,BRO,NL,13,6,0,1,0,0,0,0,0,,0,1,,0,0,,0
careyto02,1937,1,SLA,AL,130,487,54,134,24,1,1,40,1,2,21,26,,1,4,,
carlete01,1937,1,CHN,NL,34,71,4,12,3,1,0,9,0,,6,22,,0,6,,1
cascajo01,1937,1,WS1,AL,10,9,0,2,0,0,0,0,0,0,0,2,,0,0,,
cascajo01,1937,2,CIN,NL,11,11,1,1,0,0,0,1,0,,1,6,,0,0,,0
casege01,1937,1,WS1,AL,22,90,14,26,6,2,0,11,2,1,3,5,,0,0,,
castege01,1937,1,PHA,AL,37,90,6,19,4,0,0,11,0,0,2,24,,0,1,,
castlsl01,1937,1,NY1,NL,23,57,4,4,1,0,0,0,0,,2,22,,0,3,,3
cavarph01,1937,1,CHN,NL,106,329,43,94,18,7,5,56,7,,32,35,,0,5,,8
chambjo02,1937,1,SLN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chandsp01,1937,1,NYA,AL,12,30,2,4,0,0,0,6,0,1,1,7,,0,5,,
chapmbe01,1937,1,WS1,AL,35,130,23,34,7,1,0,12,8,0,26,7,,0,0,,
chapmbe01,1937,2,BOS,AL,113,423,76,130,23,11,7,57,27,12,57,35,,1,6,,
chaseke01,1937,1,WS1,AL,14,29,1,1,0,0,0,1,0,0,0,10,,0,1,,
cheliit01,1937,1,CHA,AL,4,1,0,0,0,0,0,0,0,0,1,0,,0,0,,
chervpa01,1937,1,BRO,NL,30,48,1,7,0,1,0,2,0,,3,16,,0,0,,1
chiozlo01,1937,1,NY1,NL,117,439,49,102,11,2,4,29,6,,20,30,,0,9,,2
chozeha01,1937,1,CIN,NL,1,4,0,1,0,0,0,0,0,,0,0,,0,0,,0
cisarge01,1937,1,BRO,NL,20,29,8,6,0,0,0,4,3,,2,6,,0,0,,2
cissebi01,1937,1,PHA,AL,34,117,15,31,7,0,1,14,0,0,17,10,,0,1,,
clarkwa02,1937,1,BRO,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cliftfl01,1937,1,DET,AL,15,43,4,5,1,0,0,2,3,0,7,10,,0,2,,
cliftha01,1937,1,SLA,AL,155,571,103,175,36,7,29,118,8,5,98,80,,6,4,,
cochrmi01,1937,1,DET,AL,27,98,27,30,10,1,2,12,0,1,25,4,,1,2,,
coffmdi01,1937,1,NY1,NL,42,19,1,7,2,0,0,2,0,,0,8,,0,0,,0
coffmsl01,1937,1,DET,AL,28,29,3,5,1,0,0,2,0,0,5,13,,0,4,,
cohensy01,1937,1,WS1,AL,33,14,1,2,0,0,0,0,0,0,0,2,,1,0,,
colliri02,1937,1,CHN,NL,115,456,77,125,16,5,16,71,2,,32,46,,5,10,,14
connome01,1937,1,CHA,AL,28,103,12,24,4,1,2,12,2,1,14,19,,0,1,,
conrobi02,1937,1,PHA,AL,26,60,4,12,1,1,0,3,1,0,7,9,,0,0,,
coonejo01,1937,1,BRO,NL,120,430,61,126,18,5,0,37,5,,22,10,,0,6,,12
corbege01,1937,1,PHI,NL,7,12,4,4,2,0,0,1,0,,0,0,,0,0,,0
coxbi01,1937,1,CHA,AL,3,4,0,1,0,0,0,0,0,0,0,1,,1,0,,
craftha01,1937,1,CIN,NL,10,42,7,13,2,1,0,4,0,,1,3,,0,0,,1
cramedo01,1937,1,BOS,AL,133,560,90,171,22,11,0,51,8,6,35,14,,4,17,,
crawfla01,1937,1,PHI,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cromphe01,1937,1,WS1,AL,2,3,0,1,0,0,0,0,0,0,0,0,,0,0,,
cronijo01,1937,1,BOS,AL,148,570,102,175,40,4,18,110,5,3,84,73,,6,11,,
crosefr01,1937,1,NYA,AL,149,611,127,143,29,5,11,49,13,7,86,105,,12,12,,
cuccito01,1937,1,BSN,NL,152,575,77,156,36,4,11,80,2,,61,40,,0,11,,11
cuyleki01,1937,1,CIN,NL,117,406,48,110,12,4,0,32,10,,36,50,,2,5,,15
dahlgba01,1937,1,NYA,AL,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,,
dalledo01,1937,1,BOS,AL,68,147,18,34,7,1,0,11,2,1,27,16,,0,1,,
danieja01,1937,1,BRO,NL,12,27,3,5,1,0,0,3,0,,3,4,,0,0,,0
danniha01,1937,1,NY1,NL,93,292,30,84,12,4,8,51,0,,18,20,,1,1,,8
daughbo01,1937,1,BOS,AL,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,,
daviscu01,1937,1,CHN,NL,28,40,6,12,2,0,1,9,0,,2,3,,0,5,,2
davisha02,1937,1,SLA,AL,120,450,89,124,25,3,3,35,7,6,71,26,,0,7,,
daviski01,1937,1,NY1,NL,56,76,20,20,10,0,0,9,1,,10,7,,1,1,,2
daviski01,1937,2,CIN,NL,40,136,19,35,6,0,1,5,1,,16,6,,1,3,,4
davispe01,1937,1,CIN,NL,42,78,3,10,0,0,0,2,0,,2,8,,0,3,,2
davissp01,1937,1,CIN,NL,76,209,19,56,10,1,3,33,0,,23,15,,0,0,,7
deanch01,1937,1,PHA,AL,104,309,36,81,14,4,2,31,2,1,42,10,,0,7,,
deandi01,1937,1,SLN,NL,27,66,8,15,1,0,1,5,0,,3,11,,0,9,,2
deanpa01,1937,1,SLN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
demarfr02,1937,1,CHN,NL,154,615,104,199,36,6,17,115,6,,57,31,,1,14,,23
derripa01,1937,1,CIN,NL,43,80,2,16,3,1,0,11,0,,0,20,,0,2,,0
desauge01,1937,1,BOS,AL,96,305,33,74,10,3,0,27,1,2,36,26,,1,7,,
deshoji01,1937,1,WS1,AL,37,94,9,19,1,1,0,8,0,0,10,16,,0,4,,
dickebi01,1937,1,NYA,AL,140,530,87,176,35,2,29,133,3,2,73,22,,4,1,,
dicksjo01,1937,1,PIT,NL,82,264,42,67,8,4,3,33,0,,26,36,,1,6,,11
dietrbi01,1937,1,CHA,AL,29,44,6,8,0,1,0,1,0,0,7,20,,0,3,,
dimagjo01,1937,1,NYA,AL,151,621,151,215,35,15,46,167,3,0,64,37,,5,2,,
dimagvi01,1937,1,BSN,NL,132,493,56,126,18,4,13,69,8,,39,111,,1,6,,9
doerrbo01,1937,1,BOS,AL,55,147,22,33,5,1,2,14,2,4,18,25,,1,4,,
durocle01,1937,1,SLN,NL,135,477,46,97,11,3,1,47,6,,38,36,,0,5,,17
dwyerdo01,1937,1,CIN,NL,12,11,2,3,0,0,0,1,0,,1,0,,0,0,,0
dykesji01,1937,1,CHA,AL,30,85,10,26,5,0,1,23,0,0,9,7,,0,2,,
eisenha01,1937,1,BRO,NL,13,11,1,0,0,0,0,0,0,,3,4,,0,1,,0
englich01,1937,1,CIN,NL,17,63,1,15,3,1,0,4,0,,0,2,,0,0,,3
engligi01,1937,1,DET,AL,18,65,6,17,1,0,1,6,1,1,6,4,,1,0,,
engligi01,1937,2,BSN,NL,79,269,25,78,5,2,2,37,3,,23,27,,1,2,,11
engliwo01,1937,1,BRO,NL,129,378,45,90,16,2,1,42,4,,65,55,,0,3,,14
falloge01,1937,1,BRO,NL,4,8,0,2,1,0,0,0,0,,1,0,,0,0,,2
fellebo01,1937,1,CLE,AL,26,53,1,9,1,1,0,9,0,0,3,17,,0,0,,
ferreri01,1937,1,BOS,AL,18,65,8,20,2,0,1,4,0,0,15,4,,0,0,,
ferreri01,1937,2,WS1,AL,86,279,31,64,6,0,1,32,1,1,50,18,,1,2,,
ferrewe01,1937,1,BOS,AL,18,33,7,12,2,0,1,9,0,0,7,3,,0,1,,
ferrewe01,1937,2,WS1,AL,53,106,7,27,5,0,0,16,0,0,9,18,,0,2,,
fettelo01,1937,1,BSN,NL,36,92,6,22,1,0,0,11,0,,4,11,,0,7,,6
finkhe01,1937,1,PHA,AL,28,24,0,5,0,0,0,1,0,0,0,8,,0,0,,
finnelo01,1937,1,PHA,AL,92,379,53,95,14,9,1,20,2,5,20,16,,0,5,,
fischca01,1937,1,CLE,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fischca01,1937,2,WS1,AL,17,22,2,3,1,0,0,1,0,0,2,6,,0,2,,
fitzsfr01,1937,1,NY1,NL,6,10,2,3,1,0,1,1,0,,0,2,,0,1,,0
fitzsfr01,1937,2,BRO,NL,13,30,2,5,0,0,0,1,0,,1,7,,1,1,,1
fletcel01,1937,1,BSN,NL,148,539,56,133,22,4,1,38,3,,56,64,,3,7,,14
foxpe01,1937,1,DET,AL,148,628,116,208,39,8,12,82,12,8,41,43,,0,10,,
foxxji01,1937,1,BOS,AL,150,569,111,162,24,6,36,127,10,8,99,96,,1,4,,
frankfr02,1937,1,BRO,NL,39,58,7,11,2,0,0,5,1,,3,4,,0,7,,0
frasivi01,1937,1,BSN,NL,3,1,0,0,0,0,0,0,0,,0,1,,0,0,,0
frencla01,1937,1,CHN,NL,42,71,1,9,1,0,0,0,0,,0,12,,0,4,,0
freylo01,1937,1,CHN,NL,78,198,33,55,9,3,1,22,6,,33,15,,0,7,,4
friscfr01,1937,1,SLN,NL,17,32,3,7,2,0,0,4,0,,1,0,,0,1,,2
gablefr01,1937,1,NY1,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gablefr01,1937,2,BSN,NL,19,22,0,4,0,0,0,0,0,,2,7,,0,0,,2
gaffkfa01,1937,1,BOS,AL,54,184,32,53,10,4,6,34,1,2,15,25,,0,5,,
galanau01,1937,1,CHN,NL,147,611,104,154,24,10,18,78,23,,79,48,,1,4,,7
galehde01,1937,1,CLE,AL,36,72,3,15,0,0,0,3,0,0,2,11,,0,2,,
garbabo01,1937,1,CHN,NL,1,1,0,0,0,0,0,0,0,,0,0,,0,0,,0
garmsde01,1937,1,BSN,NL,125,478,60,124,15,8,2,37,2,,37,33,,3,3,,4
gautrsi01,1937,1,BRO,NL,11,10,0,1,1,0,0,2,0,,1,1,,0,0,,0
gehrich01,1937,1,DET,AL,144,564,133,209,40,1,14,96,11,4,90,25,,1,5,,
gehrilo01,1937,1,NYA,AL,157,569,138,200,37,9,37,159,4,3,127,49,,4,0,,
gehrmpa01,1937,1,CIN,NL,2,3,0,0,0,0,0,0,0,,0,1,,0,0,,0
gelbech01,1937,1,CIN,NL,43,114,12,22,4,0,1,13,1,,15,12,,0,2,,2
gelbech01,1937,2,DET,AL,20,47,4,4,2,0,0,1,0,0,4,11,,0,0,,
gickge01,1937,1,CHA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gillge01,1937,1,DET,AL,31,50,6,7,1,0,0,2,0,0,1,12,,0,1,,
giulito01,1937,1,SLA,AL,19,53,6,16,1,0,0,3,0,0,3,3,,0,2,,
glennjo02,1937,1,NYA,AL,25,53,6,15,2,2,0,4,0,0,10,11,,0,1,,
gomezle01,1937,1,NYA,AL,34,105,8,21,2,0,0,4,1,0,5,22,,0,5,,
gonzajo01,1937,1,BOS,AL,8,10,0,0,0,0,0,0,0,0,0,1,,0,1,,
goodmiv01,1937,1,CIN,NL,147,549,86,150,25,12,12,55,10,,55,58,,7,7,,10
gormaho01,1937,1,PHI,NL,13,19,3,4,1,0,0,1,1,,1,1,,0,0,,0
gosligo01,1937,1,DET,AL,79,181,30,43,11,1,4,35,0,1,35,18,,2,1,,
graceea01,1937,1,PHI,NL,80,223,19,47,10,1,6,29,0,,33,15,,0,2,,7
graymi01,1937,1,WS1,AL,2,6,0,0,0,0,0,0,0,0,0,1,,0,0,,
greenha01,1937,1,DET,AL,154,594,137,200,49,14,40,183,8,3,102,101,,3,2,,
grissle01,1937,1,CIN,NL,51,64,2,7,0,0,0,0,0,,4,20,,0,6,,1
grovele01,1937,1,BOS,AL,32,91,6,13,1,0,0,6,0,0,12,39,,0,6,,
guerrmi01,1937,1,WS1,AL,1,3,0,0,0,0,0,0,0,0,0,2,,0,0,,
gumbeha01,1937,1,NY1,NL,34,72,3,13,0,0,1,5,0,,1,15,,0,2,,1
gumpera01,1937,1,PHA,AL,10,3,1,1,0,0,0,0,0,0,0,1,,0,0,,
guttedo01,1937,1,SLN,NL,119,447,66,121,26,10,7,61,12,,25,66,,1,0,,6
haasbe01,1937,1,BRO,NL,16,25,2,10,3,0,0,2,0,,1,1,,0,0,,1
haasmu01,1937,1,CHA,AL,54,111,8,23,3,3,0,15,1,0,16,10,,1,5,,
hackst01,1937,1,CHN,NL,154,582,106,173,27,6,2,63,16,,83,42,,3,10,,6
hadlebu01,1937,1,NYA,AL,29,65,7,11,0,1,0,4,0,1,11,12,,0,0,,
hafeych01,1937,1,CIN,NL,89,257,39,67,11,5,9,41,2,,23,42,,1,3,,6
haineje01,1937,1,SLN,NL,16,22,3,4,1,0,0,1,0,,0,6,,0,0,,0
haleod01,1937,1,CLE,AL,154,561,74,150,32,4,6,82,9,6,56,41,,1,8,,
hallabi01,1937,1,CIN,NL,21,21,0,2,1,0,0,2,0,,1,8,,0,1,,1
hamlilu01,1937,1,BRO,NL,41,59,4,11,0,0,0,1,0,,3,16,,1,5,,2
handlle01,1937,1,PIT,NL,127,480,59,120,21,12,3,37,5,,37,40,,1,4,,7
hardeme01,1937,1,CLE,AL,38,86,5,15,4,0,0,10,0,0,5,33,,0,7,,
harrera01,1937,1,SLN,NL,35,22,1,1,0,0,0,0,0,,2,8,,0,2,,0
harshsa01,1937,1,SLA,AL,5,11,0,1,1,0,0,0,0,0,3,0,,0,0,,
hartnga01,1937,1,CHN,NL,110,356,47,126,21,6,12,82,0,,43,19,,0,6,,8
haslimi01,1937,1,NY1,NL,27,42,8,8,1,0,0,5,1,,9,3,,0,2,,3
hassebu01,1937,1,BRO,NL,137,556,71,169,31,6,1,53,13,,20,19,,5,14,,13
hassoge01,1937,1,PHA,AL,28,98,12,30,6,3,3,14,0,0,13,14,,0,0,,
hattecl01,1937,1,DET,AL,3,3,1,0,0,0,0,0,0,0,1,2,,0,0,,
hayesfr01,1937,1,PHA,AL,60,188,24,49,11,1,10,38,0,0,29,34,,0,0,,
hayesja02,1937,1,CHA,AL,143,573,63,131,27,4,2,79,1,6,41,37,,2,15,,
haywora01,1937,1,DET,AL,30,78,9,21,2,0,1,8,0,0,14,15,,2,2,,
heathje01,1937,1,CLE,AL,20,61,8,14,1,4,0,8,0,1,0,9,,0,0,,
heathto01,1937,1,SLA,AL,17,43,4,10,0,2,1,3,0,0,10,3,,0,0,,
heffndo01,1937,1,NYA,AL,60,201,23,50,6,5,0,21,1,4,19,19,,0,1,,
heintke01,1937,1,PIT,NL,1,4,2,0,0,0,0,0,0,,0,1,,0,0,,0
hemslro01,1937,1,SLA,AL,100,334,30,74,12,3,3,28,0,0,25,29,,0,5,,
hennege01,1937,1,SLA,AL,5,0,0,0,0,0,0,0,0,0,0,0,,0,1,,
henrito01,1937,1,NYA,AL,67,206,39,66,14,5,8,42,4,0,35,17,,0,1,,
henryji01,1937,1,BOS,AL,3,5,0,0,0,0,0,0,0,0,1,3,,0,0,,
henshro01,1937,1,BRO,NL,43,48,2,8,1,0,0,2,0,,0,10,,0,4,,0
hermaba01,1937,1,DET,AL,17,20,2,6,3,0,0,3,2,0,1,6,,1,0,,
hermabi01,1937,1,CHN,NL,138,564,106,189,35,11,8,65,2,,56,22,,1,11,,7
hevinjo02,1937,1,CLE,AL,40,19,3,5,1,0,0,3,0,0,0,1,,0,2,,
higbeki01,1937,1,CHN,NL,1,3,0,0,0,0,0,0,0,,0,1,,0,0,,0
higgipi01,1937,1,BOS,AL,153,570,88,172,33,5,9,106,2,6,76,51,,1,7,,
hildeor01,1937,1,SLA,AL,30,70,9,14,3,0,0,7,0,0,2,2,,0,9,,
hillje01,1937,1,WS1,AL,33,92,24,20,2,1,1,4,2,1,13,16,,0,2,,
hillje01,1937,2,PHA,AL,70,242,32,71,12,3,1,37,16,3,31,20,,0,2,,
hoagmy01,1937,1,NYA,AL,106,362,48,109,19,8,3,46,4,7,33,33,,3,6,,
hogansh01,1937,1,WS1,AL,21,66,4,10,4,0,0,5,0,1,6,8,,0,1,,
hogsech01,1937,1,SLA,AL,40,62,6,13,2,0,1,5,0,0,2,13,,0,0,,
hollial01,1937,1,CIN,NL,46,76,8,19,1,1,0,9,0,,2,5,,0,0,,0
hornsro01,1937,1,SLA,AL,20,56,7,18,3,0,1,11,0,0,7,5,,0,0,,
hoytwa01,1937,1,PIT,NL,11,12,1,1,1,0,0,2,0,,0,4,,0,0,,0
hoytwa01,1937,2,BRO,NL,27,48,1,4,1,0,0,3,0,,6,9,,0,8,,4
hubbeca01,1937,1,NY1,NL,39,97,4,21,4,0,0,6,0,,0,13,,0,3,,1
hudliwi01,1937,1,CLE,AL,35,59,8,10,2,0,0,5,1,0,5,17,,0,5,,
hudsojo01,1937,1,BRO,NL,13,27,3,5,4,0,0,2,0,,3,9,,0,0,,1
huffmbe01,1937,1,SLA,AL,76,176,18,48,9,0,1,24,1,0,10,7,,3,0,,
hughero01,1937,1,CLE,AL,104,346,57,96,12,6,1,40,11,6,40,22,,0,9,,
hustowa01,1937,1,PHA,AL,38,54,5,7,3,0,0,3,0,1,2,9,,0,1,,
hutchir01,1937,1,BSN,NL,31,26,1,3,1,0,0,2,0,,0,10,,0,1,,0
jacobbu01,1937,1,WS1,AL,11,5,0,0,0,0,0,0,0,0,0,4,,0,0,,
jeffcge01,1937,1,BRO,NL,21,12,0,0,0,0,0,0,0,,0,4,,0,0,,0
jensewo01,1937,1,PIT,NL,124,509,77,142,23,9,5,45,2,,15,29,,1,11,,13
johnsbo01,1937,1,PHA,AL,138,477,91,146,32,6,25,108,9,7,98,65,,1,0,,
johnsro02,1937,1,NYA,AL,12,51,5,15,3,0,0,6,1,0,3,2,,0,0,,
johnsro02,1937,2,BSN,NL,85,260,24,72,8,3,3,22,5,,38,29,,0,1,,6
johnssi01,1937,1,SLN,NL,38,65,5,9,1,0,0,1,0,,2,20,,0,3,,0
johnssy01,1937,1,PHI,NL,32,48,1,7,1,0,0,3,0,,0,15,,0,2,,2
joosted01,1937,1,CIN,NL,6,12,0,1,0,0,0,0,0,,0,0,,0,1,,0
jordabu01,1937,1,BSN,NL,8,8,1,2,0,0,0,0,0,,0,0,,0,0,,1
jordabu01,1937,2,CIN,NL,98,316,45,89,14,3,1,28,6,,25,14,,0,4,,6
jorgear01,1937,1,NYA,AL,13,23,3,3,1,0,0,3,0,0,2,5,,0,0,,
jorgeor01,1937,1,PHI,NL,52,35,2,5,0,0,0,1,0,,3,12,,0,1,,0
jorgepi01,1937,1,CIN,NL,6,14,1,4,0,0,0,1,0,,1,2,,0,1,,0
jungeke01,1937,1,CLE,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jurgebi01,1937,1,CHN,NL,129,450,53,134,18,10,1,65,2,,42,41,,6,8,,12
kalfabi01,1937,1,PHA,AL,3,4,0,0,0,0,0,0,0,0,0,2,,0,0,,
kampoal01,1937,1,CIN,NL,146,458,62,114,21,4,17,71,2,,60,65,,5,3,,17
kelleha01,1937,1,PHA,AL,41,71,6,16,5,0,0,8,0,0,2,5,,1,1,,
kelleha02,1937,1,PHI,NL,30,17,2,3,0,0,0,0,0,,2,2,,0,0,,1
keltnke01,1937,1,CLE,AL,1,1,0,0,0,0,0,1,0,0,0,0,,0,0,,
kenneve01,1937,1,CHA,AL,32,87,12,20,1,1,2,9,0,0,0,17,,1,3,,
kimbane01,1937,1,CHN,NL,2,1,0,0,0,0,0,0,0,,0,0,,0,0,,0
kimbeha01,1937,1,SLA,AL,3,5,0,1,0,0,0,0,0,0,1,1,,0,0,,
kleinch01,1937,1,PHI,NL,115,406,74,132,20,2,15,57,3,,39,21,,1,3,,6
kleinnu01,1937,1,SLN,NL,5,8,0,0,0,0,0,0,0,,0,3,,0,0,,0
