playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
eayrsed01,1921,2,BRO,NL,8,6,1,1,0,0,0,1,0,0,2,0,,0,0,,
ehmkeho01,1921,1,DET,AL,30,74,9,21,3,1,0,9,0,0,1,7,,0,4,,
ellerfr01,1921,1,WS1,AL,10,10,1,2,0,1,0,1,0,0,0,2,,0,0,,
ellerfr01,1921,2,SLA,AL,105,430,65,124,20,12,2,49,1,6,22,42,,3,30,,
ellerho01,1921,1,CIN,NL,13,13,3,3,0,0,0,3,0,0,1,0,,0,0,,
ellioca01,1921,1,CHN,NL,12,28,5,7,2,0,0,0,0,0,5,3,,0,2,,
ericker01,1921,1,WS1,AL,32,60,3,9,1,0,0,1,0,0,4,16,,0,3,,
evansjo01,1921,1,CLE,AL,57,153,36,51,11,0,0,21,4,1,19,5,,1,1,,
ewingre01,1921,1,SLN,NL,3,1,0,0,0,0,0,0,0,0,0,1,,0,0,,
faberre01,1921,1,CHA,AL,43,108,8,16,0,0,0,4,1,0,17,35,,1,8,,
falkbi01,1921,1,CHA,AL,152,585,62,167,31,11,5,82,4,4,37,69,,2,24,,
fenneho01,1921,1,CHA,AL,2,2,0,0,0,0,0,0,0,0,0,1,,0,0,,
fergual01,1921,1,NYA,AL,17,19,1,4,0,0,0,2,0,0,0,5,,0,0,,
fewstch01,1921,1,NYA,AL,66,207,44,58,19,0,1,19,4,4,28,43,,6,7,,
fillida01,1921,1,BSN,NL,45,85,12,21,0,0,2,8,0,1,9,8,,0,1,,
flackma01,1921,1,CHN,NL,133,572,80,172,31,4,6,37,17,11,32,15,,4,7,,
flagsir01,1921,1,DET,AL,85,259,40,79,16,2,0,31,8,4,21,21,,6,11,,
fonsele01,1921,1,CIN,NL,82,297,38,82,10,3,1,41,2,3,8,13,,4,10,,
fordho01,1921,1,BSN,NL,152,555,50,155,29,5,2,61,2,11,36,49,,4,19,,
fossge01,1921,1,WS1,AL,4,7,0,0,0,0,0,0,0,0,0,1,,0,0,,
fosteed02,1921,1,BOS,AL,120,412,51,117,18,6,0,35,13,7,57,15,,0,16,,
fournja01,1921,1,SLN,NL,149,574,103,197,27,9,16,86,20,22,56,48,,8,23,,
freembu02,1921,1,CHN,NL,38,53,3,11,1,0,0,2,0,0,3,27,,1,1,,
freemha01,1921,1,PHA,AL,18,12,1,1,0,0,0,0,0,0,0,6,,0,1,,
friscfr01,1921,1,NY1,NL,153,618,121,211,31,17,8,100,49,13,42,28,,1,26,,
fuhros01,1921,1,CHN,NL,1,1,0,0,0,0,0,0,0,0,0,1,,0,0,,
fulghdo01,1921,1,PHA,AL,2,2,0,0,0,0,0,0,0,0,1,1,,0,0,,
fullecu01,1921,1,BOS,AL,4,4,0,0,0,0,0,0,0,0,1,0,,0,0,,
gainene01,1921,1,WS1,AL,4,1,0,0,0,0,0,0,0,0,0,0,,0,0,,
galloch01,1921,1,PHA,AL,131,465,42,123,28,5,3,47,12,7,29,43,,2,12,,
gardnla01,1921,1,CLE,AL,153,586,101,187,32,14,3,120,3,3,65,16,,4,31,,
gastoal01,1921,1,NY1,NL,20,22,1,5,1,1,0,3,0,0,1,9,,0,0,,
gearybo01,1921,1,CIN,NL,10,8,0,2,0,0,0,1,0,0,0,1,,0,0,,
gerbewa01,1921,1,SLA,AL,114,436,55,121,12,9,2,48,4,7,34,19,,5,20,,
gharrpa01,1921,1,WS1,AL,121,387,62,120,19,8,7,57,4,3,45,44,,3,17,,
gibsofr01,1921,1,BSN,NL,63,125,14,33,5,4,2,13,0,0,3,17,,2,3,,
gilhage01,1921,1,SLN,NL,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,,
glaznwh01,1921,1,PIT,NL,36,76,4,10,1,2,0,1,0,0,3,19,,0,6,,
gleasbi03,1921,1,SLA,AL,26,74,6,19,0,1,0,8,0,1,6,6,,2,1,,
gonzami01,1921,1,NY1,NL,13,24,3,9,1,0,0,0,0,0,1,0,,0,2,,
goochjo01,1921,1,PIT,NL,13,38,2,9,0,0,0,3,1,0,3,3,,0,1,,
goodwma01,1921,1,SLN,NL,14,6,0,0,0,0,0,0,0,0,1,2,,0,3,,
gordira01,1921,1,BRO,NL,3,4,0,1,0,0,0,0,0,0,1,2,,0,0,,
gosligo01,1921,1,WS1,AL,14,50,8,13,1,1,1,6,0,0,6,5,,1,1,,
gowdyha01,1921,1,BSN,NL,64,164,17,49,7,2,2,17,2,0,16,11,,2,6,,
graneja01,1921,1,CLE,AL,68,107,19,32,3,0,2,18,1,1,20,9,,1,5,,
griffiv01,1921,1,PHA,AL,39,103,14,33,4,2,0,13,1,2,5,6,,3,2,,
griffto01,1921,1,BRO,NL,129,455,66,142,21,6,12,71,3,3,36,13,,1,17,,
grimebu01,1921,1,BRO,NL,37,114,10,27,6,0,1,11,1,1,2,16,,1,4,,
grimera01,1921,1,CHN,NL,147,530,91,170,38,6,6,79,5,8,70,55,,6,16,,
grimmch01,1921,1,PIT,NL,151,562,62,154,21,17,7,71,6,8,31,38,,2,16,,
grohhe01,1921,1,CIN,NL,97,357,54,118,19,6,0,48,22,14,36,17,,4,19,,
guistlo01,1921,1,CLE,AL,2,2,0,1,0,0,0,1,0,0,0,1,,0,0,,
haineje01,1921,1,SLN,NL,39,94,9,17,1,0,0,6,0,0,1,23,,0,4,,
halesa01,1921,1,DET,AL,9,2,2,0,0,0,0,0,0,1,0,1,,0,0,,
hamilea01,1921,1,PIT,NL,35,75,9,12,1,3,0,7,1,1,6,17,,0,5,,
hansool01,1921,1,CHN,NL,2,3,0,0,0,0,0,0,0,0,0,2,,0,0,,
hargrbu01,1921,1,CIN,NL,93,263,28,76,17,8,1,38,4,2,12,15,,3,6,,
harpeha01,1921,1,NYA,AL,8,16,1,2,0,0,0,1,0,0,1,4,,0,0,,
harribu01,1921,1,WS1,AL,154,584,82,169,22,8,0,54,29,9,54,39,,18,27,,
harrisl01,1921,1,PHA,AL,39,81,1,12,1,0,0,7,0,0,0,31,,0,5,,
hastybo01,1921,1,PHA,AL,35,68,5,20,4,0,0,7,0,0,2,17,,0,1,,
hawksch01,1921,1,NYA,AL,41,73,16,21,2,3,2,15,0,1,5,12,,0,1,,
heathcl01,1921,1,SLN,NL,62,156,18,38,6,2,0,9,7,5,10,9,,1,10,,
heilmha01,1921,1,DET,AL,149,602,114,237,43,14,19,139,2,6,53,37,,2,15,,
heimafr01,1921,1,PHA,AL,1,4,0,1,0,0,0,1,0,0,0,1,,0,0,,
heinebu01,1921,1,NY1,NL,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,,
hendebe01,1921,1,CLE,AL,3,1,0,0,0,0,0,0,0,0,1,0,,0,0,,
hendrti01,1921,1,BOS,AL,49,137,10,33,8,2,0,22,1,1,24,13,,2,6,,
henlibu01,1921,1,NY1,NL,1,1,0,0,0,0,0,0,0,0,0,1,,0,0,,
henlibu01,1921,2,PHI,NL,33,111,8,34,2,0,0,8,1,0,2,6,,0,2,,
henrydu01,1921,1,SLA,AL,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,,
hilleho02,1921,1,BOS,AL,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,,
hodgesh01,1921,1,CHA,AL,36,52,6,17,3,1,0,2,0,0,0,10,,0,3,,
hofmafr01,1921,1,NYA,AL,23,62,7,11,1,1,1,5,0,0,5,13,,1,0,,
hoganke01,1921,1,CIN,NL,1,2,0,0,0,0,0,0,0,0,0,1,,0,0,,
holkewa01,1921,1,BSN,NL,150,579,60,151,15,10,3,63,8,11,17,41,,2,23,,
hollica01,1921,1,DET,AL,35,48,4,13,2,0,0,5,0,0,3,4,,0,2,,
holloch01,1921,1,CHN,NL,140,558,71,161,28,8,3,37,5,16,43,13,,2,26,,
hoodwa01,1921,1,BRO,NL,56,65,16,17,1,2,1,4,2,2,9,14,,1,0,,
hoopeha01,1921,1,CHA,AL,108,419,74,137,26,5,8,58,13,7,55,21,,1,12,,
hornsro01,1921,1,SLN,NL,154,592,131,235,44,18,21,126,13,13,60,48,,7,15,,
hoytwa01,1921,1,NYA,AL,43,99,8,22,1,1,0,7,0,0,2,17,,0,9,,
hubbebi01,1921,1,PHI,NL,36,75,9,12,3,0,1,3,0,0,5,26,,1,1,,
hubercl01,1921,1,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,
hughebi02,1921,1,PIT,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huntehe01,1921,1,SLN,NL,9,2,3,0,0,0,0,0,0,3,1,0,,0,0,,
irwinwa01,1921,1,SLN,NL,4,1,1,0,0,0,0,0,0,0,0,1,,0,0,,
jacobba01,1921,1,SLA,AL,151,599,90,211,38,14,5,92,8,8,42,30,,3,19,,
jamiech01,1921,1,CLE,AL,140,536,94,166,33,10,1,46,8,4,67,27,,1,4,,
janvrha01,1921,1,SLN,NL,18,32,5,9,1,0,0,5,1,0,1,0,,0,2,,
janvrha01,1921,2,BRO,NL,44,92,8,18,4,0,0,14,3,1,7,6,,0,3,,
jeanete01,1921,1,CLE,AL,5,3,2,2,1,0,0,4,0,0,1,0,,0,1,,
johnsdo01,1921,1,CLE,AL,118,384,53,114,20,7,2,46,2,9,29,15,,4,27,,
johnser01,1921,1,CHA,AL,142,613,93,181,28,7,1,51,22,13,29,24,,1,21,,
johnsji01,1921,1,BRO,NL,152,624,104,203,41,14,5,56,28,16,45,26,,1,19,,
johnspa01,1921,1,PHA,AL,48,127,17,40,6,2,1,10,0,2,9,17,,0,3,,
johnswa01,1921,1,WS1,AL,38,111,10,30,7,0,0,10,0,0,6,14,,0,2,,
jonesbo01,1921,1,DET,AL,141,554,82,168,23,9,1,72,8,9,37,24,,1,26,,
jonesho01,1921,1,SLN,NL,3,2,0,0,0,0,0,0,0,0,0,1,,0,0,,
jonespe01,1921,1,CHN,NL,32,27,1,6,0,0,0,3,0,0,1,14,,0,0,,
jonessa01,1921,1,BOS,AL,43,100,11,24,3,1,2,14,1,1,10,25,,2,2,,
jonnacl01,1921,1,NY1,NL,1,1,0,0,0,0,0,0,0,0,0,1,,0,0,,
judgejo01,1921,1,WS1,AL,153,622,87,187,26,11,7,72,21,6,68,35,,3,22,,
karrbe01,1921,1,BOS,AL,43,62,7,16,2,0,0,9,1,0,3,16,,0,4,,
kaufmto01,1921,1,CHN,NL,2,5,0,2,1,0,0,0,0,0,0,1,,0,0,,
keefeda01,1921,1,PHA,AL,44,57,5,10,0,1,0,1,1,1,2,8,,0,0,,
keenaji02,1921,1,PHI,NL,15,9,0,0,0,0,0,0,0,0,0,4,,0,0,,
keenvi01,1921,1,CHN,NL,5,5,0,0,0,0,0,0,0,0,1,3,,0,1,,
kellejo02,1921,1,CHN,NL,95,301,31,93,11,7,4,47,2,5,16,16,,1,23,,
kellyge01,1921,1,NY1,NL,149,587,95,181,42,9,23,122,4,12,40,73,,3,17,,
kerrdi01,1921,1,CHA,AL,45,105,14,25,4,3,0,11,2,2,15,8,,1,5,,
kildupe01,1921,1,BRO,NL,107,372,45,107,15,10,3,45,6,6,31,36,,1,16,,
killebi01,1921,1,CHN,NL,45,133,11,43,1,0,0,16,3,3,4,4,,3,4,,
kimmiwa01,1921,1,CIN,NL,3,6,0,1,0,0,0,1,0,0,0,1,,0,1,,
kingle02,1921,1,NY1,NL,39,94,17,21,4,2,0,7,0,2,13,6,,1,2,,
kingle02,1921,2,PHI,NL,64,216,25,58,19,4,4,32,1,4,8,37,,1,4,,
kirchmi01,1921,1,SLN,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
klugmjo01,1921,1,CHN,NL,6,21,3,6,0,0,0,2,0,1,1,2,,1,1,,
kolpra01,1921,1,SLA,AL,38,55,5,7,0,0,0,1,0,0,0,8,,0,8,,
koneted01,1921,1,BRO,NL,55,197,25,53,6,5,3,23,3,3,19,21,,1,5,,
koneted01,1921,2,PHI,NL,72,268,38,86,17,4,8,59,3,0,21,17,,4,4,,
kopfla01,1921,1,CIN,NL,107,367,36,80,8,3,1,25,3,14,43,20,,6,11,,
kopfwa01,1921,1,NY1,NL,2,3,0,1,0,0,0,0,0,0,1,1,,0,0,,
krueger01,1921,1,BRO,NL,65,163,18,43,11,4,3,20,2,2,14,12,,0,1,,
lamarbi01,1921,1,BRO,NL,3,3,2,1,0,0,0,0,0,0,0,0,,0,0,,
lambly01,1921,1,SLA,AL,45,134,18,34,9,2,1,17,0,0,4,12,,1,10,,
lamotbo01,1921,1,WS1,AL,16,41,5,8,0,0,0,2,0,0,5,0,,0,2,,
lavando01,1921,1,SLN,NL,150,560,58,145,23,11,2,82,7,7,23,30,,2,22,,
leboube01,1921,1,PHI,NL,93,281,42,83,12,5,6,35,4,5,29,51,,0,9,,
leecl01,1921,1,PHI,NL,88,286,31,88,14,4,4,29,5,2,13,34,,0,5,,
leedu01,1921,1,SLA,AL,72,180,18,30,4,2,0,11,1,1,14,34,,2,5,,
leesge01,1921,1,CHA,AL,20,42,3,9,2,0,0,4,0,1,0,3,,0,1,,
leibone01,1921,1,BOS,AL,123,467,88,143,26,6,0,31,13,7,41,27,,1,16,,
leifeel01,1921,1,CHA,AL,9,10,0,3,0,0,0,1,0,0,0,4,,0,0,,
leonadu01,1921,1,DET,AL,36,82,6,14,1,0,0,5,0,0,5,13,,0,5,,
lewisdu01,1921,1,WS1,AL,27,102,11,19,4,1,0,14,1,1,8,10,,1,3,,
luquedo01,1921,1,CIN,NL,42,111,7,30,7,1,0,8,0,1,2,9,,1,5,,
mahadji01,1921,1,NY1,NL,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,
mailsdu01,1921,1,CLE,AL,34,64,5,6,2,0,0,4,0,0,9,38,,0,8,,
maisege01,1921,1,CHN,NL,111,393,54,122,7,2,0,43,17,7,11,13,,3,20,,
mallobe01,1921,1,PHA,AL,7,25,2,6,1,0,0,4,1,0,1,2,,0,1,,
mamaual01,1921,1,BRO,NL,12,11,2,2,0,0,0,1,0,0,1,3,,0,1,,
maniocl01,1921,1,DET,AL,12,10,0,2,0,0,0,2,0,0,2,2,,1,1,,
mannle01,1921,1,SLN,NL,97,256,57,84,12,7,7,30,5,5,23,28,,3,7,,
maranra01,1921,1,PIT,NL,153,612,90,180,25,12,1,70,25,12,47,38,,3,23,,
marklcl01,1921,1,CIN,NL,10,24,1,3,1,0,0,0,0,0,0,4,,0,0,,
marquru01,1921,1,CIN,NL,39,95,3,19,3,0,0,10,0,0,0,16,,1,3,,
marriwi01,1921,1,CHN,NL,30,38,3,12,1,1,0,7,0,1,4,1,,0,2,,
martisp01,1921,1,CHN,NL,37,73,2,17,4,1,0,6,1,0,1,16,,0,2,,
mayja01,1921,1,SLN,NL,5,6,0,2,0,0,0,0,0,0,1,0,,0,0,,
maysca01,1921,1,NYA,AL,51,143,18,49,5,1,2,22,0,0,4,7,,1,8,,
mccanem01,1921,1,PHA,AL,52,157,15,35,5,0,0,15,2,1,4,6,,0,4,,
mccarle01,1921,1,SLN,NL,1,1,0,0,0,0,0,0,0,0,0,1,,0,0,,
mccleha01,1921,1,CHA,AL,63,196,20,35,4,1,1,14,2,3,14,18,,1,4,,
mchenau01,1921,1,SLN,NL,152,574,92,201,37,8,17,102,10,20,38,48,,2,14,,
mcilrva01,1921,1,WS1,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcinnst01,1921,1,BOS,AL,152,584,72,179,31,10,0,76,2,4,21,9,,4,35,,
mcmanma01,1921,1,SLA,AL,121,412,49,107,19,8,3,67,5,3,27,30,,2,25,,
mcnalmi01,1921,1,NYA,AL,71,215,36,56,4,2,1,24,5,6,14,15,,0,11,,
mcquihu01,1921,1,BSN,NL,45,88,9,18,5,1,1,7,0,0,1,13,,0,5,,
mcweedo01,1921,1,CHA,AL,27,31,2,1,1,0,0,1,0,0,3,21,,0,1,,
meadole01,1921,1,PHI,NL,28,62,9,13,1,0,3,8,0,0,4,18,,0,4,,
menosmi01,1921,1,BOS,AL,133,477,77,143,18,5,3,45,12,6,60,45,,9,19,,
merrihe01,1921,1,DET,AL,20,46,3,17,1,2,0,6,1,0,1,5,,1,1,,
meusebo01,1921,1,NYA,AL,149,598,104,190,40,16,24,136,17,6,34,88,,2,12,,
meuseir01,1921,1,PHI,NL,84,343,59,121,21,7,12,51,8,4,18,17,,0,4,,
meuseir01,1921,2,NY1,NL,62,243,37,80,12,6,2,36,5,9,15,12,,2,4,,
michajo01,1921,1,CHA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
middlji01,1921,1,DET,AL,38,34,2,5,1,0,0,4,0,0,2,0,,0,4,,
milancl01,1921,1,WS1,AL,113,406,55,117,19,11,1,40,4,5,37,13,,2,10,,
miljujo01,1921,1,BRO,NL,28,30,1,5,0,0,0,2,0,1,0,2,,0,0,,
millebi02,1921,1,WS1,AL,114,420,57,121,28,8,9,73,3,4,25,50,,4,17,,
milledo02,1921,1,PHI,NL,84,320,37,95,11,3,0,23,3,5,15,27,,1,7,,
milleel01,1921,1,NYA,AL,56,242,41,72,9,8,4,36,2,2,19,16,,3,6,,
