Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/c/coateji01.shtml"">Jim Coates</a>",CAL,33,31&‌#8532;,1,1,0,32,16,14,3,10,16,3.979,3.706,1.326,1.60,-.07
"<a href=""https://www.baseball-reference.com/players/c/colemjo05.shtml"">Joe Coleman</a>",WS2,19,9,1,0,0,6,2,2,0,2,4,2.000,2.323,.889,2.00,.00
"<a href=""https://www.baseball-reference.com/players/c/connobi01.shtml"">Bill Connors</a>",CHN,24,16,0,1,0,20,13,13,4,7,3,7.312,6.636,1.688,.43,-.30
"<a href=""https://www.baseball-reference.com/players/c/coombda01.shtml"">Danny Coombs</a>",HOU,24,2&‌#8532;,0,0,0,4,1,1,0,0,3,3.375,.722,1.500,&infin;,.05
"<a href=""https://www.baseball-reference.com/players/c/cosmaji01.shtml"">Jim Cosman</a>",SLN,23,9,1,0,0,2,0,0,0,2,5,.000,1.585,.444,2.50,.48
"<a href=""https://www.baseball-reference.com/players/c/coxca01.shtml"">Casey Cox</a>",WS2,24,113,4,5,7,104,53,44,6,35,46,3.504,3.263,1.230,1.31,.00
"<a href=""https://www.baseball-reference.com/players/c/craigpe01.shtml"">Pete Craig</a>",WS2,25,2,0,0,0,2,2,1,0,1,1,4.500,2.979,1.500,1.00,-.08
"<a href=""https://www.baseball-reference.com/players/c/craigro01.shtml"">Roger Craig</a>",PHI,36,22&‌#8532;,2,1,1,31,15,14,4,5,13,5.559,4.207,1.588,2.60,-.46
"<a href=""https://www.baseball-reference.com/players/c/cuellmi01.shtml"">Mike Cuellar</a>",HOU,29,227&‌#8531;,12,10,2,193,79,56,10,52,175,2.217,2.275,1.078,3.37,5.72
"<a href=""https://www.baseball-reference.com/players/c/culleja01.shtml"">Jack Cullen</a>",NYA,26,11&‌#8531;,1,0,0,11,5,5,0,5,7,3.971,2.638,1.412,1.40,.05
"<a href=""https://www.baseball-reference.com/players/c/culpra01.shtml"">Ray Culp</a>",PHI,24,110&‌#8532;,7,4,1,106,66,62,19,53,100,5.042,4.188,1.437,1.89,-.61
"<a href=""https://www.baseball-reference.com/players/c/culvege01.shtml"">George Culver</a>",CLE,22,9&‌#8532;,0,2,0,15,9,9,1,7,6,8.379,4.266,2.276,.86,.00
"<a href=""https://www.baseball-reference.com/players/d/davidte01.shtml"">Ted Davidson</a>",CIN,26,85&‌#8531;,5,4,4,82,41,37,11,23,54,3.902,3.739,1.230,2.35,.00
"<a href=""https://www.baseball-reference.com/players/d/dennido01.shtml"">Don Dennis</a>",SLN,24,59&‌#8532;,4,2,2,73,36,33,8,17,25,4.978,4.188,1.508,1.47,-.88
"<a href=""https://www.baseball-reference.com/players/d/dicksji01.shtml"">Jim Dickson</a>",KC1,28,37,1,0,1,37,28,22,4,23,20,5.351,4.729,1.622,.87,-.79
"<a href=""https://www.baseball-reference.com/players/d/dierkla01.shtml"">Larry Dierker</a>",HOU,19,187,10,8,0,173,73,66,17,45,108,3.176,3.279,1.166,2.40,3.28
"<a href=""https://www.baseball-reference.com/players/d/dobsoch01.shtml"">Chuck Dobson</a>",KC1,22,83&‌#8532;,4,6,0,71,41,38,7,50,61,4.088,3.954,1.446,1.22,.20
"<a href=""https://www.baseball-reference.com/players/d/dowlida01.shtml"">Dave Dowling</a>",CHN,23,9,1,0,0,10,2,2,0,0,3,2.000,1.928,1.111,&infin;,.38
"<a href=""https://www.baseball-reference.com/players/d/downial01.shtml"">Al Downing</a>",NYA,25,200,10,11,0,178,90,79,23,79,152,3.555,3.700,1.285,1.92,.00
"<a href=""https://www.baseball-reference.com/players/d/drabomo01.shtml"">Moe Drabowsky</a>",BAL,30,96,6,0,7,62,31,30,10,29,98,2.812,2.747,.948,3.38,.00
"<a href=""https://www.baseball-reference.com/players/d/drysddo01.shtml"">Don Drysdale</a>",LAN,29,273&‌#8532;,13,16,0,279,114,104,21,45,177,3.420,2.565,1.184,3.93,2.78
"<a href=""https://www.baseball-reference.com/players/d/duckwji01.shtml"">Jim Duckworth</a>",2,27,26&‌#8531;,0,5,1,28,24,20,4,20,24,6.835,4.706,1.823,1.20,-.37
"<a href=""https://www.baseball-reference.com/players/e/earlear01.shtml"">Arnold Earley</a>",CHN,33,17&‌#8532;,2,1,0,14,11,7,1,9,12,3.566,3.487,1.302,1.33,-.15
"<a href=""https://www.baseball-reference.com/players/e/edgerbi01.shtml"">Bill Edgerton</a>",KC1,24,8&‌#8531;,0,1,0,10,3,3,0,7,3,3.240,4.252,2.040,.43,.15
"<a href=""https://www.baseball-reference.com/players/e/egandi02.shtml"">Dick Egan</a>",CAL,29,14&‌#8531;,0,0,0,17,7,7,2,6,11,4.395,4.042,1.605,1.83,-.03
"<a href=""https://www.baseball-reference.com/players/e/eilerda01.shtml"">Dave Eilers</a>",NYN,29,34&‌#8532;,1,1,0,39,18,18,7,7,14,4.673,4.903,1.327,2.00,.12
"<a href=""https://www.baseball-reference.com/players/e/ellissa01.shtml"">Sammy Ellis</a>",CIN,25,221,12,19,0,226,135,130,35,78,154,5.294,4.202,1.376,1.97,.27
"<a href=""https://www.baseball-reference.com/players/e/ellswdi01.shtml"">Dick Ellsworth</a>",CHN,26,269&‌#8531;,8,22,0,321,150,119,28,51,144,3.976,3.303,1.381,2.82,.54
"<a href=""https://www.baseball-reference.com/players/e/estrach01.shtml"">Chuck Estrada</a>",CHN,28,12&‌#8531;,1,1,0,16,12,10,2,5,3,7.297,4.991,1.703,.60,-.73
"<a href=""https://www.baseball-reference.com/players/f/facero01.shtml"">Roy Face</a>",PIT,38,70,6,6,18,68,24,21,9,24,67,2.700,3.283,1.314,2.79,.00
"<a href=""https://www.baseball-reference.com/players/f/farretu01.shtml"">Turk Farrell</a>",HOU,32,152&‌#8532;,6,10,2,167,84,78,23,28,101,4.598,3.698,1.277,3.61,.04
"<a href=""https://www.baseball-reference.com/players/f/faulbi01.shtml"">Bill Faul</a>",CHN,26,51&‌#8531;,1,4,0,47,31,29,12,18,32,5.084,5.257,1.266,1.78,-.19
"<a href=""https://www.baseball-reference.com/players/f/fischha01.shtml"">Hank Fischer</a>",3,26,117&‌#8531;,4,12,0,143,66,59,10,40,72,4.526,3.292,1.560,1.80,.08
"<a href=""https://www.baseball-reference.com/players/f/fisheed02.shtml"">Eddie Fisher</a>",2,29,107,6,6,19,87,37,30,5,36,57,2.523,3.034,1.150,1.58,.50
"<a href=""https://www.baseball-reference.com/players/f/fisheja01.shtml"">Jack Fisher</a>",NYN,27,230,11,14,0,229,108,94,26,54,127,3.678,3.517,1.230,2.35,2.28
"<a href=""https://www.baseball-reference.com/players/f/fordwh01.shtml"">Whitey Ford</a>",NYA,37,73,2,5,0,79,33,20,8,24,43,2.466,3.742,1.411,1.79,.29
"<a href=""https://www.baseball-reference.com/players/f/foxte01.shtml"">Terry Fox</a>",2,30,54&‌#8531;,3,3,5,66,30,29,6,19,28,4.804,3.844,1.564,1.47,-.28
"<a href=""https://www.baseball-reference.com/players/f/frienbo01.shtml"">Bob Friend</a>",2,35,130&‌#8532;,6,12,1,162,77,66,13,25,52,4.546,3.544,1.431,2.08,-.31
"<a href=""https://www.baseball-reference.com/players/f/frymawo01.shtml"">Woodie Fryman</a>",PIT,26,181&‌#8532;,12,9,1,182,86,77,13,47,105,3.815,3.084,1.261,2.23,.00
"<a href=""https://www.baseball-reference.com/players/g/gardnro01.shtml"">Rob Gardner</a>",NYN,21,133&‌#8532;,4,8,1,147,82,76,15,64,74,5.117,4.244,1.579,1.16,.00
"<a href=""https://www.baseball-reference.com/players/g/garibbo01.shtml"">Bob Garibaldi</a>",SFN,24,1,0,0,0,1,0,0,0,0,0,.000,2.554,1.000,&infin;,.03
"<a href=""https://www.baseball-reference.com/players/g/gibbojo01.shtml"">Joe Gibbon</a>",SFN,31,81,4,6,1,86,41,33,4,16,48,3.667,2.530,1.259,3.00,.00
"<a href=""https://www.baseball-reference.com/players/g/gibsobo01.shtml"">Bob Gibson</a>",SLN,30,280&‌#8531;,21,12,0,210,90,76,20,78,225,2.440,2.659,1.027,2.88,6.07
"<a href=""https://www.baseball-reference.com/players/g/giustda01.shtml"">Dave Giusti</a>",HOU,26,210,15,14,0,215,112,98,23,54,131,4.200,3.409,1.281,2.43,.00
"<a href=""https://www.baseball-reference.com/players/g/gladdfr01.shtml"">Fred Gladding</a>",DET,30,74,5,0,2,62,33,27,6,29,57,3.284,3.218,1.230,1.97,.41
"<a href=""https://www.baseball-reference.com/players/g/grahabi02.shtml"">Bill Graham</a>",DET,29,2,0,0,0,2,0,0,0,0,2,.000,.722,1.000,&infin;,.07
"<a href=""https://www.baseball-reference.com/players/g/grantmu01.shtml"">Mudcat Grant</a>",MIN,30,249,13,13,0,248,104,90,23,49,110,3.253,3.387,1.193,2.24,.00
"<a href=""https://www.baseball-reference.com/players/g/greenda02.shtml"">Dallas Green</a>",NYN,31,5,0,0,0,6,3,3,2,2,1,5.400,9.409,1.600,.50,-.02
"<a href=""https://www.baseball-reference.com/players/g/grillgu01.shtml"">Guido Grilli</a>",2,27,20&‌#8531;,0,2,1,24,21,16,1,20,12,7.082,4.442,2.164,.60,-1.30
"<a href=""https://www.baseball-reference.com/players/g/grzenjo01.shtml"">Joe Grzenda</a>",KC1,29,22,0,2,0,28,8,8,1,12,14,3.273,3.473,1.818,1.17,.38
"<a href=""https://www.baseball-reference.com/players/h/halldi01.shtml"">Dick Hall</a>",BAL,35,66,6,2,7,59,30,29,8,8,44,3.955,3.020,1.015,5.50,-.02
"<a href=""https://www.baseball-reference.com/players/h/hamilja01.shtml"">Jack Hamilton</a>",NYN,27,148&‌#8532;,6,13,13,138,89,65,13,88,93,3.935,4.122,1.520,1.06,.00
"<a href=""https://www.baseball-reference.com/players/h/hamilst01.shtml"">Steve Hamilton</a>",NYA,31,90,8,3,3,69,32,30,8,22,57,3.000,3.104,1.011,2.59,.00
"<a href=""https://www.baseball-reference.com/players/h/handrve01.shtml"">Vern Handrahan</a>",KC1,29,25&‌#8531;,0,1,1,20,12,12,5,15,18,4.263,5.650,1.382,1.20,.00
"<a href=""https://www.baseball-reference.com/players/h/handsbi01.shtml"">Bill Hands</a>",CHN,26,159,8,13,2,168,91,81,17,59,93,4.585,3.759,1.428,1.58,-.02
"<a href=""https://www.baseball-reference.com/players/h/hannaji01.shtml"">Jim Hannan</a>",WS2,26,114,3,9,0,125,58,54,9,59,68,4.263,3.831,1.614,1.15,-.01
"<a href=""https://www.baseball-reference.com/players/h/hargast01.shtml"">Steve Hargan</a>",CLE,23,192,13,10,0,173,60,53,9,45,132,2.484,2.476,1.135,2.93,.00
"<a href=""https://www.baseball-reference.com/players/h/hartech01.shtml"">Chuck Hartenstein</a>",CHN,24,9&‌#8531;,0,0,0,8,2,2,0,3,4,1.929,2.342,1.179,1.33,.00
"<a href=""https://www.baseball-reference.com/players/h/heffnbo01.shtml"">Bob Heffner</a>",CLE,27,13,0,1,0,12,6,5,1,3,7,3.462,3.160,1.154,2.33,.10
"<a href=""https://www.baseball-reference.com/players/h/hendlbo01.shtml"">Bob Hendley</a>",CHN,27,89&‌#8532;,4,5,7,98,46,39,10,39,65,3.914,3.820,1.528,1.67,.29
"<a href=""https://www.baseball-reference.com/players/h/henrybi01.shtml"">Bill Henry</a>",SFN,38,22,1,1,1,15,6,6,3,10,15,2.455,4.254,1.136,1.50,.00
"<a href=""https://www.baseball-reference.com/players/h/henrybi02.shtml"">Bill Henry</a>",NYA,24,3,0,0,0,0,0,0,0,2,3,.000,2.554,.667,1.50,.13
"<a href=""https://www.baseball-reference.com/players/h/heplebi01.shtml"">Bill Hepler</a>",NYN,20,69,3,3,0,71,30,27,3,51,25,3.522,4.511,1.768,.49,.95
"<a href=""https://www.baseball-reference.com/players/h/herbera01.shtml"">Ray Herbert</a>",PHI,36,50&‌#8531;,2,5,2,55,26,24,7,14,15,4.291,4.607,1.371,1.07,.01
"<a href=""https://www.baseball-reference.com/players/h/herbero01.shtml"">Ron Herbel</a>",SFN,28,129&‌#8532;,4,5,1,149,70,60,15,39,55,4.165,4.035,1.450,1.41,.00
"<a href=""https://www.baseball-reference.com/players/h/hickmje01.shtml"">Jesse Hickman</a>",KC1,27,1,0,0,0,0,0,0,0,1,0,.000,8.490,1.000,.00,.03
"<a href=""https://www.baseball-reference.com/players/h/higgide01.shtml"">Dennis Higgins</a>",CHA,26,93,1,0,5,66,27,26,9,33,86,2.516,2.880,1.065,2.61,1.75
"<a href=""https://www.baseball-reference.com/players/h/hillejo01.shtml"">John Hiller</a>",DET,23,2,0,0,0,2,2,2,0,2,1,9.000,4.457,2.000,.50,-.05
"<a href=""https://www.baseball-reference.com/players/h/hippahe01.shtml"">Herb Hippauf</a>",ATL,27,2&‌#8532;,0,1,0,6,5,4,0,1,1,13.500,2.830,2.625,1.00,-.36
"<a href=""https://www.baseball-reference.com/players/h/hoeftbi01.shtml"">Billy Hoeft</a>",2,34,44&‌#8532;,1,4,3,47,31,24,4,17,33,4.836,3.271,1.433,1.94,-.82
"<a href=""https://www.baseball-reference.com/players/h/hoernjo01.shtml"">Joe Hoerner</a>",SLN,29,76,5,1,13,57,16,13,5,21,63,1.539,2.419,1.026,3.00,.00
"<a href=""https://www.baseball-reference.com/players/h/holtzke01.shtml"">Ken Holtzman</a>",CHN,20,220&‌#8532;,11,16,0,194,104,93,27,68,171,3.793,3.471,1.187,2.51,.00
"<a href=""https://www.baseball-reference.com/players/h/horlejo01.shtml"">Joe Horlen</a>",CHA,28,211,10,13,1,185,64,57,14,53,124,2.431,2.911,1.128,2.34,3.33
"<a href=""https://www.baseball-reference.com/players/h/howarbr01.shtml"">Bruce Howard</a>",CHA,23,149,9,5,0,110,48,38,14,44,85,2.295,3.548,1.034,1.93,2.44
"<a href=""https://www.baseball-reference.com/players/h/hughedi01.shtml"">Dick Hughes</a>",SLN,28,21,2,1,1,12,4,4,0,7,20,1.714,1.353,.905,2.86,.88
"<a href=""https://www.baseball-reference.com/players/h/humphbo01.shtml"">Bob Humphreys</a>",WS2,30,111&‌#8532;,7,3,3,91,38,35,6,28,88,2.821,2.314,1.066,3.14,.00
"<a href=""https://www.baseball-reference.com/players/h/hunteca01.shtml"">Catfish Hunter</a>",KC1,20,176&‌#8532;,9,11,0,158,87,79,17,64,103,4.025,3.707,1.257,1.61,.46
"<a href=""https://www.baseball-reference.com/players/j/jacksal01.shtml"">Al Jackson</a>",SLN,30,232&‌#8532;,13,15,0,222,82,65,18,45,90,2.514,3.334,1.148,2.00,.00
"<a href=""https://www.baseball-reference.com/players/j/jacksgr01.shtml"">Grant Jackson</a>",PHI,23,1&‌#8532;,0,0,0,2,1,1,0,3,0,5.400,8.490,3.000,.00,.00
"<a href=""https://www.baseball-reference.com/players/j/jacksla01.shtml"">Larry Jackson</a>",2,35,255,15,15,0,257,106,94,25,62,112,3.318,3.630,1.251,1.81,3.78
"<a href=""https://www.baseball-reference.com/players/j/jarvipa01.shtml"">Pat Jarvis</a>",ATL,25,62&‌#8531;,6,2,0,46,16,16,1,12,41,2.310,1.953,.930,3.42,2.22
"<a href=""https://www.baseball-reference.com/players/j/jastela01.shtml"">Larry Jaster</a>",SLN,22,151&‌#8532;,11,5,0,124,57,55,17,45,92,3.264,3.643,1.114,2.04,1.83
"<a href=""https://www.baseball-reference.com/players/j/jayjo01.shtml"">Joey Jay</a>",2,30,103&‌#8531;,6,6,1,117,62,58,12,43,63,5.052,3.932,1.548,1.47,1.36
"<a href=""https://www.baseball-reference.com/players/j/jenkife01.shtml"">Fergie Jenkins</a>",2,23,184&‌#8531;,6,8,5,150,77,68,24,52,150,3.320,3.427,1.096,2.88,-.04
"<a href=""https://www.baseball-reference.com/players/j/johnske02.shtml"">Ken Johnson</a>",ATL,33,215&‌#8532;,14,8,0,213,89,79,24,46,105,3.297,3.691,1.201,2.28,3.31
"<a href=""https://www.baseball-reference.com/players/j/johnto01.shtml"">Tommy John</a>",CHA,23,223,14,11,0,195,76,65,13,57,138,2.623,2.749,1.130,2.42,.00
"<a href=""https://www.baseball-reference.com/players/k/kaatji01.shtml"">Jim Kaat</a>",MIN,27,304&‌#8532;,25,13,0,271,114,93,29,55,205,2.747,2.958,1.070,3.73,.00
"<a href=""https://www.baseball-reference.com/players/k/kelledi01.shtml"">Dick Kelley</a>",ATL,26,81,7,5,0,75,36,29,6,21,50,3.222,2.951,1.185,2.38,.81
"<a href=""https://www.baseball-reference.com/players/k/kellero01.shtml"">Ron Keller</a>",MIN,23,5&‌#8531;,0,0,0,7,4,3,1,1,1,5.062,5.036,1.500,1.00,-.07
"<a href=""https://www.baseball-reference.com/players/k/kelleto01.shtml"">Tom Kelley</a>",CLE,22,95&‌#8531;,4,8,0,97,55,46,14,42,64,4.343,4.421,1.458,1.52,-.40
"<a href=""https://www.baseball-reference.com/players/k/kelsobi01.shtml"">Bill Kelso</a>",CAL,26,11&‌#8531;,1,1,0,11,3,3,1,6,11,2.382,3.054,1.500,1.83,.39
"<a href=""https://www.baseball-reference.com/players/k/klagefr01.shtml"">Fred Klages</a>",CHA,22,15&‌#8532;,1,0,0,9,4,3,0,7,6,1.723,3.180,1.021,.86,.32
"<a href=""https://www.baseball-reference.com/players/k/klinero01.shtml"">Ron Kline</a>",WS2,34,90&‌#8531;,6,4,23,79,32,24,12,17,46,2.391,3.890,1.063,2.71,.00
"<a href=""https://www.baseball-reference.com/players/k/klippjo01.shtml"">Johnny Klippstein</a>",MIN,38,39&‌#8532;,1,1,3,35,15,15,2,20,26,3.403,3.263,1.387,1.30,.50
"<a href=""https://www.baseball-reference.com/players/k/knowlda01.shtml"">Darold Knowles</a>",PHI,24,100&‌#8531;,6,5,13,98,38,34,4,46,88,3.050,2.487,1.435,1.91,.00
"<a href=""https://www.baseball-reference.com/players/k/kooncca01.shtml"">Cal Koonce</a>",CHN,25,108&‌#8532;,5,5,2,113,57,46,13,35,65,3.810,3.811,1.362,1.86,.00
"<a href=""https://www.baseball-reference.com/players/k/kopliho01.shtml"">Howie Koplitz</a>",WS2,28,2,0,0,0,0,0,0,0,1,0,.000,5.522,.500,.00,.10
"<a href=""https://www.baseball-reference.com/players/k/koringe01.shtml"">George Korince</a>",DET,20,3,0,0,0,1,0,0,0,3,2,.000,3.234,1.333,.67,.10
"<a href=""https://www.baseball-reference.com/players/k/koufasa01.shtml"">Sandy Koufax</a>",LAN,30,323,27,9,0,241,74,62,19,77,317,1.728,2.071,.985,4.12,10.28
