Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/beller01.shtml"">Eric Bell</a>",BAL,22,23&‌#8531;,1,2,0,23,14,13,4,14,18,5.014,5.258,1.586,1.29,.09
"<a href=""https://www.baseball-reference.com/players/b/berenbr01.shtml"">Bruce Berenyi</a>",NYN,31,39&‌#8532;,2,2,0,47,30,28,5,22,30,6.353,4.405,1.739,1.36,-1.06
"<a href=""https://www.baseball-reference.com/players/b/berenju01.shtml"">Juan Berenguer</a>",SFN,31,73&‌#8531;,2,3,4,64,23,22,4,44,72,2.700,3.242,1.473,1.64,1.18
"<a href=""https://www.baseball-reference.com/players/b/bestka01.shtml"">Karl Best</a>",SEA,27,35&‌#8532;,2,3,1,35,19,16,3,21,23,4.037,4.222,1.570,1.10,.33
"<a href=""https://www.baseball-reference.com/players/b/bielemi01.shtml"">Mike Bielecki</a>",PIT,26,148&‌#8532;,6,11,0,149,87,77,10,83,83,4.661,4.147,1.561,1.00,.00
"<a href=""https://www.baseball-reference.com/players/b/birkbmi01.shtml"">Mike Birkbeck</a>",ML4,25,22,1,1,0,24,12,11,0,12,13,4.500,3.217,1.636,1.08,.23
"<a href=""https://www.baseball-reference.com/players/b/birtsti01.shtml"">Tim Birtsas</a>",OAK,25,2,0,0,0,2,5,5,1,4,1,22.500,15.277,3.000,.25,-.19
"<a href=""https://www.baseball-reference.com/players/b/bittije01.shtml"">Jeff Bittiger</a>",PHI,24,14&‌#8532;,1,1,0,16,10,9,2,7,8,5.523,4.611,1.568,1.14,-.13
"<a href=""https://www.baseball-reference.com/players/b/blackbu02.shtml"">Buddy Black</a>",KCA,29,121,5,10,9,100,49,43,14,43,68,3.198,4.101,1.182,1.58,.00
"<a href=""https://www.baseball-reference.com/players/b/bluevi01.shtml"">Vida Blue</a>",SFN,36,156&‌#8532;,10,10,0,137,65,57,19,77,100,3.274,4.618,1.366,1.30,1.14
"<a href=""https://www.baseball-reference.com/players/b/blylebe01.shtml"">Bert Blyleven</a>",MIN,35,271&‌#8532;,17,14,0,262,134,121,50,58,215,4.009,4.116,1.178,3.71,4.23
"<a href=""https://www.baseball-reference.com/players/b/bockura01.shtml"">Randy Bockus</a>",SFN,25,7,0,0,0,7,5,2,1,6,4,2.571,5.794,1.857,.67,-.11
"<a href=""https://www.baseball-reference.com/players/b/boddimi01.shtml"">Mike Boddicker</a>",BAL,28,218&‌#8531;,14,12,0,214,125,114,30,74,175,4.699,3.812,1.319,2.36,1.13
"<a href=""https://www.baseball-reference.com/players/b/boevejo01.shtml"">Joe Boever</a>",SLN,25,21&‌#8532;,0,1,0,19,5,4,2,11,8,1.662,4.845,1.385,.73,.00
"<a href=""https://www.baseball-reference.com/players/b/bookegr01.shtml"">Greg Booker</a>",SDN,26,11,1,0,0,10,5,2,0,4,7,1.636,2.595,1.273,1.75,.00
"<a href=""https://www.baseball-reference.com/players/b/bordiri01.shtml"">Rich Bordi</a>",BAL,27,107,6,4,3,105,56,53,13,41,83,4.458,3.819,1.364,2.02,.39
"<a href=""https://www.baseball-reference.com/players/b/bosioch01.shtml"">Chris Bosio</a>",ML4,23,34&‌#8532;,0,4,0,41,27,27,9,13,29,7.010,5.530,1.558,2.23,-.36
"<a href=""https://www.baseball-reference.com/players/b/boydoi01.shtml"">Oil Can Boyd</a>",BOS,26,214&‌#8531;,16,10,0,222,99,90,32,45,129,3.779,4.106,1.246,2.87,3.47
"<a href=""https://www.baseball-reference.com/players/b/browncu03.shtml"">Curt Brown</a>",MON,26,12,0,1,0,15,6,4,0,2,4,3.000,2.619,1.417,2.00,.02
"<a href=""https://www.baseball-reference.com/players/b/brownke01.shtml"">Kevin Brown</a>",TEX,21,5,1,0,0,6,2,2,0,0,4,3.600,1.202,1.200,&infin;,.16
"<a href=""https://www.baseball-reference.com/players/b/brownmi01.shtml"">Mike Brown</a>",2,27,73,4,6,0,91,49,47,14,36,41,5.795,5.526,1.740,1.14,-.17
"<a href=""https://www.baseball-reference.com/players/b/brownto05.shtml"">Tom Browning</a>",CIN,26,243&‌#8531;,14,13,0,225,123,103,26,70,147,3.810,3.805,1.212,2.10,2.08
"<a href=""https://www.baseball-reference.com/players/b/brydet.01.shtml"">T. R. Bryden</a>",CAL,27,34&‌#8531;,2,1,0,38,25,25,4,21,25,6.553,4.448,1.718,1.19,-.48
"<a href=""https://www.baseball-reference.com/players/b/burketi01.shtml"">Tim Burke</a>",MON,27,101&‌#8531;,9,7,4,103,37,33,7,46,82,2.931,3.273,1.470,1.78,1.96
"<a href=""https://www.baseball-reference.com/players/b/burrira01.shtml"">Ray Burris</a>",SLN,35,82,4,5,0,92,52,51,13,32,34,5.598,5.052,1.512,1.06,-1.19
"<a href=""https://www.baseball-reference.com/players/b/burttde01.shtml"">Dennis Burtt</a>",MIN,28,2,0,0,0,7,7,7,1,3,1,31.500,9.235,5.000,.33,-.59
"<a href=""https://www.baseball-reference.com/players/b/butchjo01.shtml"">John Butcher</a>",2,29,120&‌#8532;,1,8,0,168,93,88,17,37,45,6.564,4.565,1.699,1.22,-.40
"<a href=""https://www.baseball-reference.com/players/b/butersa01.shtml"">Sal Butera</a>",CIN,33,1,0,0,0,0,0,0,0,1,1,.000,3.968,1.000,1.00,.03
"<a href=""https://www.baseball-reference.com/players/c/calhoje01.shtml"">Jeff Calhoun</a>",HOU,28,26&‌#8532;,1,0,0,28,16,11,3,12,14,3.713,4.496,1.500,1.17,-.29
"<a href=""https://www.baseball-reference.com/players/c/camacer01.shtml"">Ernie Camacho</a>",CLE,31,57&‌#8531;,2,4,20,60,26,26,1,31,36,4.081,3.227,1.587,1.16,.93
"<a href=""https://www.baseball-reference.com/players/c/campbbi02.shtml"">Bill Campbell</a>",DET,37,55&‌#8532;,3,6,3,46,26,24,5,21,37,3.880,3.720,1.204,1.76,.21
"<a href=""https://www.baseball-reference.com/players/c/candejo01.shtml"">John Candelaria</a>",CAL,32,91&‌#8532;,10,2,0,68,30,26,4,26,81,2.553,2.315,1.025,3.12,.00
"<a href=""https://www.baseball-reference.com/players/c/candito01.shtml"">Tom Candiotti</a>",CLE,28,252&‌#8531;,16,12,0,234,112,100,18,106,167,3.567,3.543,1.347,1.58,.00
"<a href=""https://www.baseball-reference.com/players/c/carltst01.shtml"">Steve Carlton</a>",3,41,176&‌#8531;,9,14,0,196,120,100,25,86,120,5.104,4.654,1.599,1.40,-2.41
"<a href=""https://www.baseball-reference.com/players/c/carmado01.shtml"">Don Carman</a>",PHI,26,134&‌#8531;,10,5,1,113,50,48,11,52,98,3.216,3.504,1.228,1.88,3.11
"<a href=""https://www.baseball-reference.com/players/c/carych01.shtml"">Chuck Cary</a>",DET,26,31&‌#8532;,1,2,0,33,18,12,3,15,21,3.411,4.069,1.516,1.40,-.12
"<a href=""https://www.baseball-reference.com/players/c/caudibi01.shtml"">Bill Caudill</a>",TOR,29,36&‌#8531;,2,4,2,36,25,25,6,17,32,6.193,4.354,1.459,1.88,-.41
"<a href=""https://www.baseball-reference.com/players/c/cerutjo01.shtml"">John Cerutti</a>",TOR,26,145&‌#8531;,9,4,1,150,73,67,25,47,89,4.149,4.756,1.356,1.89,1.62
"<a href=""https://www.baseball-reference.com/players/c/chadwra01.shtml"">Ray Chadwick</a>",CAL,23,27&‌#8531;,0,5,0,39,26,22,5,15,9,7.244,5.856,1.976,.60,-.88
"<a href=""https://www.baseball-reference.com/players/c/childro01.shtml"">Rocky Childress</a>",PHI,24,2&‌#8532;,0,0,0,4,3,2,0,1,1,6.750,3.123,1.875,1.00,-.09
"<a href=""https://www.baseball-reference.com/players/c/clancji01.shtml"">Jim Clancy</a>",TOR,30,219&‌#8531;,14,14,0,202,100,96,24,63,126,3.939,3.865,1.208,2.00,.00
"<a href=""https://www.baseball-reference.com/players/c/clarkbr01.shtml"">Bryan Clark</a>",CHA,29,8,0,0,0,8,4,4,0,2,5,4.500,2.251,1.250,2.50,.04
"<a href=""https://www.baseball-reference.com/players/c/clarkst02.shtml"">Stan Clarke</a>",TOR,25,12&‌#8532;,0,1,0,18,13,13,4,10,9,9.237,7.776,2.211,.90,-.61
"<a href=""https://www.baseball-reference.com/players/c/clearma01.shtml"">Mark Clear</a>",ML4,30,73&‌#8532;,5,5,16,53,23,18,4,36,85,2.199,2.594,1.208,2.36,2.58
"<a href=""https://www.baseball-reference.com/players/c/clemepa01.shtml"">Pat Clements</a>",PIT,24,61,0,4,2,53,20,19,1,32,31,2.803,3.478,1.393,.97,.00
"<a href=""https://www.baseball-reference.com/players/c/clemero02.shtml"">Roger Clemens</a>",BOS,23,254,24,4,0,179,77,70,21,67,238,2.480,2.714,.969,3.55,8.84
"<a href=""https://www.baseball-reference.com/players/c/cluttbr01.shtml"">Bryan Clutterbuck</a>",ML4,26,56&‌#8532;,0,1,0,68,32,27,8,16,38,4.288,3.950,1.482,2.38,.38
"<a href=""https://www.baseball-reference.com/players/c/cocanja01.shtml"">Jaime Cocanower</a>",ML4,29,44&‌#8532;,0,1,0,40,29,22,1,38,22,4.433,4.563,1.746,.58,.04
"<a href=""https://www.baseball-reference.com/players/c/codirch01.shtml"">Chris Codiroli</a>",OAK,28,91&‌#8532;,5,8,0,91,54,41,15,38,43,4.025,5.139,1.407,1.13,-.34
"<a href=""https://www.baseball-reference.com/players/c/coneda01.shtml"">David Cone</a>",KCA,23,22&‌#8532;,0,0,0,29,14,14,2,13,21,5.559,3.577,1.853,1.62,.00
"<a href=""https://www.baseball-reference.com/players/c/conroti01.shtml"">Tim Conroy</a>",SLN,26,115&‌#8531;,5,11,0,122,72,67,15,56,79,5.228,4.451,1.543,1.41,-1.56
"<a href=""https://www.baseball-reference.com/players/c/cookmi01.shtml"">Mike Cook</a>",CAL,22,9,0,2,0,13,12,9,3,7,6,9.000,7.808,2.222,.86,-.49
"<a href=""https://www.baseball-reference.com/players/c/corbedo01.shtml"">Doug Corbett</a>",CAL,33,78&‌#8532;,4,2,10,66,36,32,11,22,36,3.661,4.613,1.119,1.64,.35
"<a href=""https://www.baseball-reference.com/players/c/correed01.shtml"">Ed Correa</a>",TEX,20,202&‌#8531;,12,14,0,167,102,95,15,126,189,4.226,3.693,1.448,1.50,2.76
"<a href=""https://www.baseball-reference.com/players/c/cowlejo01.shtml"">Joe Cowley</a>",CHA,27,162&‌#8531;,11,11,0,133,81,70,20,83,132,3.881,4.265,1.331,1.59,1.67
"<a href=""https://www.baseball-reference.com/players/c/coxda01.shtml"">Danny Cox</a>",SLN,26,220,12,13,0,189,85,71,14,60,108,2.905,3.435,1.132,1.80,2.51
"<a href=""https://www.baseball-reference.com/players/c/crawfst01.shtml"">Steve Crawford</a>",BOS,28,57&‌#8531;,0,2,4,69,29,25,5,19,32,3.924,3.757,1.535,1.68,.31
"<a href=""https://www.baseball-reference.com/players/d/darliro01.shtml"">Ron Darling</a>",NYN,25,237,15,6,0,203,84,74,21,81,184,2.810,3.371,1.198,2.27,.00
"<a href=""https://www.baseball-reference.com/players/d/darwida01.shtml"">Danny Darwin</a>",2,30,184&‌#8532;,11,10,0,170,81,65,16,44,120,3.168,3.264,1.159,2.73,.00
"<a href=""https://www.baseball-reference.com/players/d/davisjo03.shtml"">Joel Davis</a>",CHA,21,105&‌#8531;,4,5,0,115,64,55,9,51,54,4.699,4.263,1.576,1.06,.00
"<a href=""https://www.baseball-reference.com/players/d/davisma01.shtml"">Mark Davis</a>",SFN,25,84&‌#8531;,5,7,4,63,33,28,6,34,90,2.988,2.735,1.150,2.65,.00
"<a href=""https://www.baseball-reference.com/players/d/davisro02.shtml"">Ron Davis</a>",2,30,58&‌#8532;,2,8,2,86,60,56,10,32,40,8.591,4.856,2.011,1.25,-2.07
"<a href=""https://www.baseball-reference.com/players/d/davisst02.shtml"">Storm Davis</a>",BAL,24,154,9,12,0,166,70,62,16,49,96,3.623,3.813,1.396,1.96,.00
"<a href=""https://www.baseball-reference.com/players/d/davisst03.shtml"">Steve Davis</a>",TOR,25,3&‌#8532;,0,0,0,8,7,7,2,5,5,17.182,10.194,3.545,1.00,-.39
"<a href=""https://www.baseball-reference.com/players/d/dawlebi01.shtml"">Bill Dawley</a>",CHA,28,97&‌#8532;,0,7,2,91,38,36,10,28,66,3.317,3.583,1.218,2.36,1.58
"<a href=""https://www.baseball-reference.com/players/d/dayleke01.shtml"">Ken Dayley</a>",SLN,27,38&‌#8532;,0,3,5,42,19,14,1,11,33,3.259,2.225,1.371,3.00,-.45
"<a href=""https://www.baseball-reference.com/players/d/dedmoje01.shtml"">Jeff Dedmon</a>",ATL,26,99&‌#8532;,6,6,3,90,43,33,8,39,58,2.980,3.716,1.294,1.49,1.65
"<a href=""https://www.baseball-reference.com/players/d/deleojo01.shtml"">Jose DeLeon</a>",2,25,95&‌#8531;,5,8,1,66,46,41,9,59,79,3.871,4.107,1.311,1.34,.00
"<a href=""https://www.baseball-reference.com/players/d/dennyjo01.shtml"">John Denny</a>",CIN,33,171&‌#8531;,11,10,0,179,89,80,15,56,115,4.202,3.466,1.372,2.05,1.24
"<a href=""https://www.baseball-reference.com/players/d/deshaji01.shtml"">Jim Deshaies</a>",HOU,26,144,12,5,0,124,58,52,16,59,128,3.250,3.640,1.271,2.17,1.61
"<a href=""https://www.baseball-reference.com/players/d/diazca01.shtml"">Carlos Diaz</a>",LAN,28,25&‌#8531;,0,0,0,33,14,12,2,7,18,4.263,3.170,1.579,2.57,-.03
"<a href=""https://www.baseball-reference.com/players/d/dipinfr01.shtml"">Frank DiPino</a>",2,29,80&‌#8531;,3,7,3,74,45,39,11,30,70,4.369,3.838,1.295,2.33,.05
"<a href=""https://www.baseball-reference.com/players/d/dixonke01.shtml"">Ken Dixon</a>",BAL,25,202&‌#8531;,11,13,0,194,111,103,33,83,170,4.582,4.413,1.369,2.05,1.41
"<a href=""https://www.baseball-reference.com/players/d/dotsori01.shtml"">Richard Dotson</a>",CHA,27,197,10,17,0,226,125,120,24,69,110,5.482,4.227,1.497,1.59,.00
"<a href=""https://www.baseball-reference.com/players/d/downske01.shtml"">Kelly Downs</a>",SFN,25,88&‌#8531;,4,4,0,78,29,27,5,30,64,2.751,2.973,1.223,2.13,.00
"<a href=""https://www.baseball-reference.com/players/d/dozieto01.shtml"">Tom Dozier</a>",OAK,24,6&‌#8531;,0,0,0,6,6,4,1,5,4,5.684,5.919,1.737,.80,-.15
"<a href=""https://www.baseball-reference.com/players/d/drabedo01.shtml"">Doug Drabek</a>",NYA,23,131&‌#8532;,7,8,0,126,64,60,13,50,76,4.101,3.982,1.337,1.52,1.57
"<a href=""https://www.baseball-reference.com/players/d/draveda01.shtml"">Dave Dravecky</a>",SDN,30,161&‌#8531;,9,11,0,149,68,55,17,54,87,3.068,4.067,1.258,1.61,2.46
"<a href=""https://www.baseball-reference.com/players/e/earlebi02.shtml"">Bill Earley</a>",SLN,30,3,0,0,0,0,0,0,0,2,2,.000,3.596,.667,1.00,.23
"<a href=""https://www.baseball-reference.com/players/e/easteja01.shtml"">Jamie Easterly</a>",CLE,33,17&‌#8532;,0,2,0,27,16,15,3,12,9,7.642,5.722,2.208,.75,-.64
"<a href=""https://www.baseball-reference.com/players/e/eckerde01.shtml"">Dennis Eckersley</a>",CHN,31,201,6,11,0,226,109,102,21,43,137,4.567,3.335,1.338,3.19,1.92
"<a href=""https://www.baseball-reference.com/players/e/eichhma01.shtml"">Mark Eichhorn</a>",TOR,25,157,14,6,10,105,32,30,8,45,166,1.720,2.022,.955,3.69,7.25
"<a href=""https://www.baseball-reference.com/players/f/fanslst01.shtml"">Stan Fansler</a>",PIT,21,24,0,3,0,20,12,10,2,15,13,3.750,4.849,1.458,.87,.17
"<a href=""https://www.baseball-reference.com/players/f/farrst01.shtml"">Steve Farr</a>",KCA,29,109&‌#8531;,8,4,8,90,39,38,10,39,83,3.128,3.430,1.180,2.13,.00
"<a href=""https://www.baseball-reference.com/players/f/fernasi01.shtml"">Sid Fernandez</a>",NYN,23,204&‌#8531;,16,6,1,161,82,80,13,91,200,3.524,2.947,1.233,2.20,2.62
"<a href=""https://www.baseball-reference.com/players/f/filsope01.shtml"">Pete Filson</a>",2,27,18,0,1,0,27,13,12,5,7,8,6.000,6.166,1.889,1.14,.01
"<a href=""https://www.baseball-reference.com/players/f/finlech01.shtml"">Chuck Finley</a>",CAL,23,46&‌#8531;,3,1,0,40,17,17,2,23,37,3.302,3.160,1.360,1.61,.58
"<a href=""https://www.baseball-reference.com/players/f/fireost01.shtml"">Steve Fireovid</a>",SEA,29,21,2,0,0,28,11,10,1,4,10,4.286,2.863,1.524,2.50,.21
"<a href=""https://www.baseball-reference.com/players/f/fischto01.shtml"">Todd Fischer</a>",CAL,25,17,0,0,0,18,8,8,4,8,7,4.235,6.674,1.529,.88,.09
"<a href=""https://www.baseball-reference.com/players/f/fishebr01.shtml"">Brian Fisher</a>",NYA,24,96&‌#8532;,9,5,6,105,61,53,14,37,67,4.934,4.349,1.469,1.81,-1.18
"<a href=""https://www.baseball-reference.com/players/f/flanami01.shtml"">Mike Flanagan</a>",BAL,34,172,7,11,0,179,95,81,15,66,96,4.238,3.904,1.424,1.45,1.23
"<a href=""https://www.baseball-reference.com/players/f/fontera01.shtml"">Ray Fontenot</a>",2,28,72&‌#8531;,3,5,2,84,49,42,8,25,34,5.226,4.174,1.507,1.36,-.70
"<a href=""https://www.baseball-reference.com/players/f/forscbo01.shtml"">Bob Forsch</a>",SLN,36,230,14,10,0,211,91,83,19,68,104,3.248,3.839,1.213,1.53,.00
"<a href=""https://www.baseball-reference.com/players/f/forscke01.shtml"">Ken Forsch</a>",CAL,39,17,0,1,1,24,21,18,4,10,13,9.529,5.490,2.000,1.30,-1.23
"<a href=""https://www.baseball-reference.com/players/f/forstte01.shtml"">Terry Forster</a>",CAL,34,41,4,1,5,47,18,16,2,17,28,3.512,3.054,1.561,1.65,.25
"<a href=""https://www.baseball-reference.com/players/f/francjo01.shtml"">John Franco</a>",CIN,25,101,6,6,29,90,40,33,7,44,84,2.941,3.255,1.327,1.91,1.66
"<a href=""https://www.baseball-reference.com/players/f/frasewi01.shtml"">Willie Fraser</a>",CAL,22,4&‌#8531;,0,0,0,6,4,4,0,1,2,8.308,2.568,1.615,2.00,.00
"<a href=""https://www.baseball-reference.com/players/f/frazige01.shtml"">George Frazier</a>",2,31,78&‌#8531;,3,5,6,86,49,44,7,50,66,5.055,4.068,1.736,1.32,-.26
"<a href=""https://www.baseball-reference.com/players/f/freemma02.shtml"">Marvin Freeman</a>",PHI,23,16,2,0,0,6,4,4,0,10,8,2.250,3.811,1.000,.80,.00
"<a href=""https://www.baseball-reference.com/players/f/funkto01.shtml"">Tom Funk</a>",HOU,24,8&‌#8531;,0,0,0,10,6,6,1,6,2,6.480,5.875,1.920,.33,-.18
"<a href=""https://www.baseball-reference.com/players/g/galveba01.shtml"">Balvino Galvez</a>",LAN,22,20&‌#8532;,0,1,0,19,10,9,3,12,11,3.919,5.424,1.500,.92,.13
"<a href=""https://www.baseball-reference.com/players/g/garbege01.shtml"">Gene Garber</a>",ATL,38,78,5,5,24,76,23,22,3,20,56,2.538,2.568,1.231,2.80,3.01
"<a href=""https://www.baseball-reference.com/players/g/gardnwe01.shtml"">Wes Gardner</a>",BOS,25,1,0,0,0,1,1,1,0,0,1,9.000,.930,1.000,&infin;,.00
"<a href=""https://www.baseball-reference.com/players/g/garresc01.shtml"">Scott Garrelts</a>",SFN,24,173&‌#8532;,13,9,10,144,65,60,17,74,125,3.109,3.891,1.255,1.69,1.81
"<a href=""https://www.baseball-reference.com/players/g/gibsobo02.shtml"">Bob Gibson</a>",ML4,29,26&‌#8532;,1,2,0,23,18,14,3,23,11,4.725,6.177,1.725,.48,-.17
"<a href=""https://www.baseball-reference.com/players/g/goodedw01.shtml"">Dwight Gooden</a>",NYN,21,250,17,6,0,197,92,79,17,80,200,2.844,2.969,1.108,2.50,4.45
"<a href=""https://www.baseball-reference.com/players/g/gordodo01.shtml"">Don Gordon</a>",TOR,26,21&‌#8532;,0,1,1,28,20,17,1,8,13,7.062,3.102,1.662,1.62,.00
"<a href=""https://www.baseball-reference.com/players/g/gormato03.shtml"">Tom Gorman</a>",PHI,28,11&‌#8532;,0,1,0,21,10,10,0,5,8,7.714,2.703,2.229,1.60,-.29
"<a href=""https://www.baseball-reference.com/players/g/gossari01.shtml"">Rich Gossage</a>",SDN,34,64&‌#8532;,5,7,21,69,36,32,8,20,63,4.454,3.240,1.376,3.15,.00
"<a href=""https://www.baseball-reference.com/players/g/gottji01.shtml"">Jim Gott</a>",SFN,26,13,0,0,1,16,12,11,0,13,9,7.615,4.266,2.231,.69,.00
"<a href=""https://www.baseball-reference.com/players/g/grantma01.shtml"">Mark Grant</a>",SFN,22,10,0,1,0,6,4,4,0,5,5,3.600,3.330,1.100,1.00,.00
"<a href=""https://www.baseball-reference.com/players/g/grossgr01.shtml"">Greg Gross</a>",PHI,33,0&‌#8532;,0,0,0,1,0,0,0,1,2,.000,1.681,3.000,2.00,.02
"<a href=""https://www.baseball-reference.com/players/g/grosske01.shtml"">Kevin Gross</a>",PHI,25,241&‌#8532;,12,12,0,240,115,108,28,94,154,4.022,4.074,1.382,1.64,2.91
"<a href=""https://www.baseball-reference.com/players/g/guantce01.shtml"">Cecilio Guante</a>",PIT,26,78,5,2,4,65,32,29,11,29,63,3.346,4.017,1.205,2.17,.79
"<a href=""https://www.baseball-reference.com/players/g/gubicma01.shtml"">Mark Gubicza</a>",KCA,23,180&‌#8532;,12,6,0,155,77,73,8,84,118,3.637,3.363,1.323,1.40,3.43
"<a href=""https://www.baseball-reference.com/players/g/guettle01.shtml"">Lee Guetterman</a>",SEA,27,76,0,4,0,108,67,62,7,30,38,7.342,3.913,1.816,1.27,.00
"<a href=""https://www.baseball-reference.com/players/g/guidrro01.shtml"">Ron Guidry</a>",NYA,35,192&‌#8531;,9,12,0,202,94,85,28,38,140,3.977,3.757,1.248,3.68,2.48
"<a href=""https://www.baseball-reference.com/players/g/gullibi01.shtml"">Bill Gullickson</a>",CIN,27,244&‌#8532;,15,12,0,245,103,92,24,60,121,3.384,3.776,1.247,2.02,4.32
"<a href=""https://www.baseball-reference.com/players/g/gumpeda01.shtml"">Dave Gumpert</a>",CHN,28,59&‌#8532;,2,0,2,60,32,29,4,28,45,4.374,3.483,1.475,1.61,.39
"<a href=""https://www.baseball-reference.com/players/g/guzmajo01.shtml"">Jose Guzman</a>",TEX,23,172&‌#8531;,9,15,0,199,101,87,23,60,87,4.544,4.413,1.503,1.45,.85
