Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/baumgro01.shtml"">R. Baumgarten</a>",CHA,24,190&frac23;,13,8,0,175,82,75,18,83,72,3.540,4.540,1.353,0.87,3.94
"<a href=""https://www.baseball-reference.com/players/b/beattji01.shtml"">Jim Beattie</a>",NYA,24,76,3,6,0,85,45,44,5,41,32,5.211,4.337,1.658,0.78,0.22
"<a href=""https://www.baseball-reference.com/players/b/beckwjo01.shtml"">Joe Beckwith</a>",LAN,24,37&frac13;,1,2,2,42,18,18,4,15,28,4.339,3.764,1.527,1.87,0.06
"<a href=""https://www.baseball-reference.com/players/b/berenju01.shtml"">J. Berenguer</a>",NYN,24,30&frac23;,1,1,0,28,13,10,2,12,25,2.935,3.033,1.304,2.08,0.46
"<a href=""https://www.baseball-reference.com/players/b/bernadw01.shtml"">D. Bernard</a>",NYN,27,44,0,3,0,59,26,23,2,26,20,4.705,4.097,1.932,0.77,-0.22
"<a href=""https://www.baseball-reference.com/players/b/bibbyji01.shtml"">Jim Bibby</a>",PIT,34,137&frac23;,12,4,0,110,51,43,9,47,103,2.811,3.029,1.140,2.19,2.85
"<a href=""https://www.baseball-reference.com/players/b/billija01.shtml"">J. Billingham</a>",DET,36,158,10,7,3,163,74,58,13,60,59,3.304,4.108,1.411,0.98,0.00
"<a href=""https://www.baseball-reference.com/players/b/birddo01.shtml"">Doug Bird</a>",PHI,29,61,2,0,0,73,35,35,7,16,33,5.164,3.804,1.459,2.06,0.00
"<a href=""https://www.baseball-reference.com/players/b/bluevi01.shtml"">Vida Blue</a>",SFN,29,237,14,14,0,246,143,132,23,111,138,5.013,4.209,1.506,1.24,-0.93
"<a href=""https://www.baseball-reference.com/players/b/blylebe01.shtml"">B. Blyleven</a>",PIT,28,237&frac13;,12,5,0,238,102,95,21,92,172,3.603,3.511,1.390,1.87,3.33
"<a href=""https://www.baseball-reference.com/players/b/boggsto01.shtml"">Tommy Boggs</a>",ATL,23,12&frac23;,0,2,0,21,11,9,0,4,1,6.395,3.201,1.974,0.25,-0.32
"<a href=""https://www.baseball-reference.com/players/b/boitada01.shtml"">Dan Boitano</a>",ML4,26,6,0,0,0,6,1,1,1,3,5,1.500,4.753,1.500,1.67,0.29
"<a href=""https://www.baseball-reference.com/players/b/bonhabi01.shtml"">Bill Bonham</a>",CIN,30,175&frac23;,9,7,0,173,80,74,14,60,78,3.791,3.790,1.326,1.30,1.72
"<a href=""https://www.baseball-reference.com/players/b/borbope01.shtml"">Pedro Borbon</a>",2,32,90&frac23;,6,5,5,104,45,42,9,21,49,4.169,3.600,1.379,2.33,0.01
"<a href=""https://www.baseball-reference.com/players/b/bottira01.shtml"">R. Botting</a>",CAL,24,29&frac23;,2,0,0,46,30,29,6,15,22,8.798,5.037,2.056,1.47,-0.99
"<a href=""https://www.baseball-reference.com/players/b/bradfla01.shtml"">L. Bradford</a>",ATL,29,19,1,0,2,11,5,2,0,10,11,.947,3.006,1.105,1.10,0.62
"<a href=""https://www.baseball-reference.com/players/b/brancro01.shtml"">Roy Branch</a>",SEA,25,11&frac13;,0,1,0,12,11,10,2,7,6,7.941,5.830,1.676,0.86,-0.26
"<a href=""https://www.baseball-reference.com/players/b/brettke01.shtml"">Ken Brett</a>",2,30,59&frac23;,4,3,2,68,27,25,2,18,16,3.771,3.465,1.441,0.89,0.12
"<a href=""https://www.baseball-reference.com/players/b/brizzto01.shtml"">T. Brizzolara</a>",ATL,22,107&frac13;,6,9,0,133,70,63,6,33,64,5.283,3.074,1.547,1.94,0.26
"<a href=""https://www.baseball-reference.com/players/b/brunoto01.shtml"">Tom Bruno</a>",SLN,26,38&frac13;,2,3,0,37,18,18,1,22,27,4.226,3.211,1.539,1.23,0.06
"<a href=""https://www.baseball-reference.com/players/b/brusswa01.shtml"">W. Brusstar</a>",PHI,27,14&frac13;,1,0,1,23,12,11,1,4,3,6.907,3.952,1.884,0.75,0.00
"<a href=""https://www.baseball-reference.com/players/b/burgmto01.shtml"">T. Burgmeier</a>",BOS,35,88&frac23;,3,2,4,89,32,27,8,16,60,2.741,2.953,1.184,3.75,1.85
"<a href=""https://www.baseball-reference.com/players/b/burnsbr01.shtml"">Britt Burns</a>",CHA,20,5,0,0,0,10,5,3,1,1,2,5.400,4.669,2.200,2.00,-0.24
"<a href=""https://www.baseball-reference.com/players/b/burnssh01.shtml"">S. Burnside</a>",DET,24,21&frac13;,1,1,0,28,16,15,2,8,13,6.328,3.668,1.688,1.62,-0.35
"<a href=""https://www.baseball-reference.com/players/b/burrira01.shtml"">Ray Burris</a>",3,28,71,1,5,0,84,49,42,7,31,43,5.324,3.964,1.620,1.39,-1.01
"<a href=""https://www.baseball-reference.com/players/b/busbyst01.shtml"">Steve Busby</a>",KCA,29,94&frac13;,6,6,0,71,45,38,10,64,45,3.625,5.402,1.431,0.70,1.24
"<a href=""https://www.baseball-reference.com/players/b/busketo01.shtml"">Tom Buskey</a>",TOR,32,78&frac23;,6,10,7,74,33,30,10,25,44,3.432,4.208,1.258,1.76,1.43
"<a href=""https://www.baseball-reference.com/players/c/caldwmi01.shtml"">M. Caldwell</a>",ML4,30,235,16,6,0,252,96,86,18,39,89,3.294,3.417,1.238,2.28,4.81
"<a href=""https://www.baseball-reference.com/players/c/campbbi02.shtml"">B. Campbell</a>",BOS,30,54&frac23;,3,4,9,55,28,26,5,23,25,4.280,4.209,1.427,1.09,0.21
"<a href=""https://www.baseball-reference.com/players/c/candejo01.shtml"">J. Candelaria</a>",PIT,25,207,14,9,0,201,83,74,25,41,101,3.217,3.891,1.169,2.46,0.00
"<a href=""https://www.baseball-reference.com/players/c/capildo01.shtml"">Doug Capilla</a>",2,27,23&frac23;,1,1,0,21,12,11,2,12,10,4.183,4.327,1.394,0.83,-0.18
"<a href=""https://www.baseball-reference.com/players/c/carltst01.shtml"">S. Carlton</a>",PHI,34,251,18,11,0,202,112,101,25,89,213,3.622,3.345,1.159,2.39,0.00
"<a href=""https://www.baseball-reference.com/players/c/castibo01.shtml"">B. Castillo</a>",LAN,24,24&frac13;,2,0,7,26,5,3,0,13,25,1.110,2.197,1.603,1.92,0.91
"<a href=""https://www.baseball-reference.com/players/c/castrbi01.shtml"">Bill Castro</a>",ML4,27,44&frac13;,3,1,6,40,14,10,2,13,10,2.030,3.790,1.195,0.77,1.52
"<a href=""https://www.baseball-reference.com/players/c/caudibi01.shtml"">Bill Caudill</a>",CHN,22,90,1,7,0,89,57,48,16,41,104,4.800,3.910,1.444,2.54,-0.10
"<a href=""https://www.baseball-reference.com/players/c/chambcr01.shtml"">C. Chamberlain</a>",KCA,22,69&frac23;,4,4,0,68,31,29,7,18,30,3.746,3.937,1.234,1.67,1.26
"<a href=""https://www.baseball-reference.com/players/c/chrisga01.shtml"">G. Christenson</a>",KCA,26,10&frac23;,0,0,0,10,5,4,1,2,4,3.375,3.792,1.125,2.00,0.04
"<a href=""https://www.baseball-reference.com/players/c/chrisla01.shtml"">L. Christenson</a>",PHI,25,106,5,10,0,118,56,53,9,30,53,4.500,3.625,1.396,1.77,0.02
"<a href=""https://www.baseball-reference.com/players/c/chrismi01.shtml"">Mike Chris</a>",DET,21,39,3,3,0,46,30,30,3,21,31,6.923,3.696,1.718,1.48,-0.42
"<a href=""https://www.baseball-reference.com/players/c/clancji01.shtml"">Jim Clancy</a>",TOR,23,63&frac23;,2,7,0,65,44,39,8,31,33,5.513,4.819,1.508,1.06,0.00
"<a href=""https://www.baseball-reference.com/players/c/clayke01.shtml"">Ken Clay</a>",NYA,25,78&frac13;,1,7,2,88,49,47,12,25,28,5.400,4.914,1.443,1.12,-0.77
"<a href=""https://www.baseball-reference.com/players/c/clearma01.shtml"">Mark Clear</a>",CAL,23,109,11,5,14,87,48,44,6,68,98,3.633,3.435,1.422,1.44,1.78
"<a href=""https://www.baseball-reference.com/players/c/clevere01.shtml"">R. Cleveland</a>",ML4,31,55,1,5,4,77,44,41,9,23,22,6.709,5.155,1.818,0.96,-1.35
"<a href=""https://www.baseball-reference.com/players/c/clydeda01.shtml"">David Clyde</a>",CLE,24,45&frac23;,3,4,0,50,33,30,7,13,17,5.912,4.793,1.380,1.31,-0.07
"<a href=""https://www.baseball-reference.com/players/c/colemjo05.shtml"">Joe Coleman</a>",2,32,24&frac13;,0,0,0,32,19,14,1,11,14,5.178,3.168,1.767,1.27,0.00
"<a href=""https://www.baseball-reference.com/players/c/comerst01.shtml"">Steve Comer</a>",TEX,25,242&frac13;,17,12,0,230,114,99,24,84,86,3.677,4.301,1.296,1.02,2.63
"<a href=""https://www.baseball-reference.com/players/c/cruzvi01.shtml"">Victor Cruz</a>",CLE,21,78&frac23;,3,9,10,70,41,37,10,44,63,4.233,4.447,1.449,1.43,0.64
"<a href=""https://www.baseball-reference.com/players/c/curtijo01.shtml"">John Curtis</a>",SFN,31,120&frac23;,10,9,0,121,62,56,15,42,85,4.177,3.956,1.351,2.02,0.00
"<a href=""https://www.baseball-reference.com/players/d/d'acqjo01.shtml"">J. D'Acquisto</a>",SDN,27,133&frac23;,9,13,2,140,83,73,15,86,97,4.915,4.582,1.691,1.13,0.00
"<a href=""https://www.baseball-reference.com/players/d/darwida01.shtml"">Danny Darwin</a>",TEX,23,78,4,4,0,50,36,35,5,30,58,4.038,3.059,1.026,1.93,0.00
"<a href=""https://www.baseball-reference.com/players/d/davisro02.shtml"">Ron Davis</a>",NYA,23,85&frac13;,14,2,9,84,29,27,5,28,43,2.848,3.440,1.312,1.54,0.00
"<a href=""https://www.baseball-reference.com/players/d/deckejo01.shtml"">Joe Decker</a>",SEA,32,27&frac13;,0,1,0,27,14,13,2,14,12,4.280,4.339,1.500,0.86,0.22
"<a href=""https://www.baseball-reference.com/players/d/dennyjo01.shtml"">John Denny</a>",SLN,26,206,8,11,0,206,116,111,24,100,99,4.850,4.733,1.485,0.99,0.01
"<a href=""https://www.baseball-reference.com/players/d/devinad01.shtml"">A. Devine</a>",ATL,27,66&frac23;,1,2,0,84,28,24,8,25,22,3.240,4.604,1.635,0.88,1.42
"<a href=""https://www.baseball-reference.com/players/d/dixonto01.shtml"">Tom Dixon</a>",HOU,24,25&frac23;,1,2,0,39,23,19,2,15,9,6.662,4.551,2.104,0.60,-0.92
"<a href=""https://www.baseball-reference.com/players/d/dotsori01.shtml"">R. Dotson</a>",CHA,20,24&frac13;,2,0,0,28,13,10,0,6,13,3.699,2.430,1.397,2.17,0.00
"<a href=""https://www.baseball-reference.com/players/d/dragodi01.shtml"">Dick Drago</a>",BOS,34,89,10,6,13,85,33,30,6,21,67,3.034,2.710,1.191,3.19,2.31
"<a href=""https://www.baseball-reference.com/players/d/dressro01.shtml"">Rob Dressler</a>",SEA,25,104,3,2,0,134,61,57,11,22,36,4.933,3.980,1.500,1.64,0.70
"<a href=""https://www.baseball-reference.com/players/e/easteja01.shtml"">J. Easterly</a>",ATL,26,2&frac23;,0,0,0,7,6,4,0,3,3,13.500,3.479,3.750,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/e/eastwra01.shtml"">R. Eastwick</a>",PHI,28,82&frac23;,3,6,6,90,46,45,8,25,47,4.899,3.720,1.391,1.88,-0.71
"<a href=""https://www.baseball-reference.com/players/e/eatoncr01.shtml"">Craig Eaton</a>",KCA,24,10,0,0,0,8,3,3,0,3,4,2.700,2.833,1.100,1.33,0.17
"<a href=""https://www.baseball-reference.com/players/e/eckerde01.shtml"">D. Eckersley</a>",BOS,24,246&frac23;,17,10,0,234,89,82,29,59,150,2.992,3.697,1.188,2.54,7.16
"<a href=""https://www.baseball-reference.com/players/e/eddyst01.shtml"">Steve Eddy</a>",CAL,21,32&frac13;,1,1,0,36,19,17,1,20,7,4.732,4.338,1.732,0.35,0.26
"<a href=""https://www.baseball-reference.com/players/e/edgebu01.shtml"">Butch Edge</a>",TOR,22,51&frac23;,3,4,0,60,32,30,6,24,19,5.226,4.747,1.626,0.79,0.07
"<a href=""https://www.baseball-reference.com/players/e/eicheju01.shtml"">J. Eichelber</a>",SDN,25,21,1,1,0,15,10,8,1,11,12,3.429,3.900,1.238,1.09,0.08
"<a href=""https://www.baseball-reference.com/players/e/ellisdo01.shtml"">Dock Ellis</a>",3,34,138&frac23;,4,12,0,183,96,90,15,52,52,5.841,4.395,1.695,1.00,-0.59
"<a href=""https://www.baseball-reference.com/players/e/erickro01.shtml"">R. Erickson</a>",MIN,22,123,3,10,0,154,86,77,17,48,47,5.634,4.842,1.642,0.98,-0.55
"<a href=""https://www.baseball-reference.com/players/e/espinni01.shtml"">N. Espinosa</a>",PHI,25,212,14,12,0,211,94,86,20,65,88,3.651,4.039,1.302,1.35,1.73
"<a href=""https://www.baseball-reference.com/players/e/esserma01.shtml"">Mark Esser</a>",CHA,23,1&frac23;,0,0,0,2,3,3,0,4,1,16.200,8.163,3.600,0.25,-0.09
"<a href=""https://www.baseball-reference.com/players/f/falcope01.shtml"">Pete Falcone</a>",NYN,25,184,6,14,0,194,91,85,24,76,113,4.158,4.421,1.467,1.49,1.43
"<a href=""https://www.baseball-reference.com/players/f/farmeed01.shtml"">Ed Farmer</a>",2,29,114&frac13;,5,7,14,96,57,38,4,53,73,2.991,3.222,1.303,1.38,0.00
"<a href=""https://www.baseball-reference.com/players/f/feltote01.shtml"">Terry Felton</a>",MIN,21,2,0,0,0,0,0,0,0,0,1,.000,1.474,.000,&infin;,0.08
"<a href=""https://www.baseball-reference.com/players/f/ferribo01.shtml"">Bob Ferris</a>",CAL,24,6,0,0,0,5,2,1,1,3,2,1.500,5.760,1.333,0.67,0.13
"<a href=""https://www.baseball-reference.com/players/f/fidryma01.shtml"">Mark Fidrych</a>",DET,24,14&frac23;,0,3,0,23,17,17,3,9,5,10.432,6.154,2.182,0.56,-0.58
"<a href=""https://www.baseball-reference.com/players/f/figueed01.shtml"">Ed Figueroa</a>",NYA,30,104&frac23;,4,6,0,109,49,48,6,35,42,4.127,3.693,1.376,1.20,1.25
"<a href=""https://www.baseball-reference.com/players/f/finchjo01.shtml"">Joel Finch</a>",BOS,22,57&frac13;,0,3,0,65,31,31,5,25,25,4.866,4.236,1.570,1.00,0.31
"<a href=""https://www.baseball-reference.com/players/f/fingero01.shtml"">R. Fingers</a>",SDN,32,83&frac23;,9,9,13,91,47,42,7,37,65,4.518,3.520,1.530,1.76,-1.32
"<a href=""https://www.baseball-reference.com/players/f/flanami01.shtml"">M. Flanagan</a>",BAL,27,265&frac23;,23,9,0,245,107,91,23,70,190,3.083,3.186,1.186,2.71,3.83
"<a href=""https://www.baseball-reference.com/players/f/flinnjo01.shtml"">John Flinn</a>",BAL,24,2&frac23;,0,0,0,2,0,0,0,1,0,.000,3.926,1.125,0.00,0.08
"<a href=""https://www.baseball-reference.com/players/f/fordda02.shtml"">Dave Ford</a>",BAL,22,30,2,1,2,23,7,7,2,7,7,2.100,3.934,1.000,1.00,1.00
"<a href=""https://www.baseball-reference.com/players/f/forscbo01.shtml"">Bob Forsch</a>",SLN,29,218&frac23;,11,11,0,215,102,93,16,52,92,3.828,3.530,1.221,1.77,0.00
"<a href=""https://www.baseball-reference.com/players/f/forscke01.shtml"">Ken Forsch</a>",HOU,32,177&frac23;,11,6,0,155,67,60,14,35,58,3.039,3.748,1.069,1.66,2.63
"<a href=""https://www.baseball-reference.com/players/f/forstte01.shtml"">T. Forster</a>",LAN,27,16&frac13;,1,2,2,18,11,10,0,11,8,5.510,3.779,1.776,0.73,-0.44
"<a href=""https://www.baseball-reference.com/players/f/frazige01.shtml"">G. Frazier</a>",SLN,24,32&frac13;,2,4,0,35,19,16,3,12,14,4.454,4.063,1.454,1.17,0.00
"<a href=""https://www.baseball-reference.com/players/f/freisda01.shtml"">D. Freisleben</a>",TOR,27,91,2,3,3,101,57,50,5,53,35,4.945,4.375,1.692,0.66,-0.32
"<a href=""https://www.baseball-reference.com/players/f/frostda01.shtml"">Dave Frost</a>",CAL,26,239&frac13;,16,10,1,226,108,95,17,77,107,3.572,3.679,1.266,1.39,4.56
"<a href=""https://www.baseball-reference.com/players/f/frymawo01.shtml"">W. Fryman</a>",MON,39,58,3,6,10,52,25,18,4,22,44,2.793,3.103,1.276,2.00,0.27
"<a href=""https://www.baseball-reference.com/players/f/fulghjo01.shtml"">John Fulgham</a>",SLN,23,146,10,6,0,123,47,41,10,26,75,2.527,3.079,1.021,2.88,3.57
"<a href=""https://www.baseball-reference.com/players/g/galasbo01.shtml"">Bob Galasso</a>",ML4,27,51&frac13;,3,1,3,64,30,25,5,26,28,4.383,4.297,1.753,1.08,-0.10
"<a href=""https://www.baseball-reference.com/players/g/galeri01.shtml"">Rich Gale</a>",KCA,25,181&frac23;,9,10,0,197,131,114,19,99,103,5.648,4.481,1.629,1.04,-1.46
"<a href=""https://www.baseball-reference.com/players/g/gantnji01.shtml"">Jim Gantner</a>",ML4,26,1,0,0,0,2,0,0,0,0,0,.000,2.732,2.000,&infin;,0.04
"<a href=""https://www.baseball-reference.com/players/g/garbege01.shtml"">Gene Garber</a>",ATL,31,106,6,16,25,121,66,51,10,24,56,4.330,3.410,1.368,2.33,-0.77
"<a href=""https://www.baseball-reference.com/players/g/garlawa01.shtml"">W. Garland</a>",CLE,28,94&frac23;,4,10,0,120,70,55,11,34,40,5.229,4.299,1.627,1.18,-0.69
"<a href=""https://www.baseball-reference.com/players/g/garvije01.shtml"">Jerry Garvin</a>",TOR,23,22&frac23;,0,1,0,15,9,7,2,10,14,2.779,3.805,1.103,1.40,0.53
"<a href=""https://www.baseball-reference.com/players/g/geiseda01.shtml"">Dave Geisel</a>",CHN,24,15,0,0,0,10,1,1,0,4,5,.600,2.659,.933,1.25,0.87
"<a href=""https://www.baseball-reference.com/players/g/gleatje01.shtml"">J. Gleaton</a>",TEX,21,9&frac23;,0,1,0,15,7,7,0,2,2,6.517,2.639,1.759,1.00,-0.14
"<a href=""https://www.baseball-reference.com/players/g/glynned01.shtml"">Ed Glynn</a>",NYN,26,60,1,4,7,57,22,20,3,40,32,3.000,4.243,1.617,0.80,1.16
"<a href=""https://www.baseball-reference.com/players/g/goltzda01.shtml"">Dave Goltz</a>",MIN,30,250&frac23;,14,13,0,282,124,116,22,69,132,4.165,3.621,1.400,1.91,0.00
"<a href=""https://www.baseball-reference.com/players/g/gossari01.shtml"">Rich Gossage</a>",NYA,27,58&frac13;,5,3,18,48,18,17,5,19,41,2.623,3.445,1.149,2.16,0.00
"<a href=""https://www.baseball-reference.com/players/g/griffmi02.shtml"">Mike Griffin</a>",NYA,22,4&frac13;,0,0,1,5,2,2,0,2,5,4.154,1.878,1.615,2.50,0.00
"<a href=""https://www.baseball-reference.com/players/g/griffto02.shtml"">Tom Griffin</a>",SFN,31,94&frac13;,5,6,2,83,46,41,9,46,82,3.912,3.571,1.367,1.78,0.29
"<a href=""https://www.baseball-reference.com/players/g/grillst01.shtml"">Steve Grilli</a>",TOR,30,2&frac13;,0,0,0,1,0,0,0,0,1,.000,1.776,.429,&infin;,0.12
"<a href=""https://www.baseball-reference.com/players/g/grimsro02.shtml"">R. Grimsley</a>",MON,29,151&frac13;,10,9,0,199,102,90,18,41,42,5.352,4.400,1.586,1.02,0.00
"<a href=""https://www.baseball-reference.com/players/g/guidrro01.shtml"">Ron Guidry</a>",NYA,28,236&frac13;,18,8,2,203,83,73,20,71,201,2.780,3.039,1.159,2.83,6.50
"<a href=""https://www.baseball-reference.com/players/g/gullibi01.shtml"">B. Gullickson</a>",MON,20,1,0,0,0,2,0,0,0,0,0,.000,2.732,2.000,&infin;,0.03
"<a href=""https://www.baseball-reference.com/players/g/gurala01.shtml"">Larry Gura</a>",KCA,31,233&frac23;,13,12,0,226,137,116,29,73,85,4.468,4.503,1.280,1.16,0.00
"<a href=""https://www.baseball-reference.com/players/h/haasmo01.shtml"">Moose Haas</a>",ML4,23,184&frac23;,11,11,0,198,112,98,26,59,95,4.776,4.489,1.392,1.61,0.54
"<a href=""https://www.baseball-reference.com/players/h/haliced01.shtml"">Ed Halicki</a>",SFN,28,125&frac23;,5,8,0,134,82,64,12,47,81,4.584,3.684,1.440,1.72,0.00
"<a href=""https://www.baseball-reference.com/players/h/hamilda01.shtml"">D. Hamilton</a>",OAK,31,82&frac23;,3,4,5,80,42,34,5,43,52,3.702,3.784,1.488,1.21,1.25
"<a href=""https://www.baseball-reference.com/players/h/hannage01.shtml"">G. Hannahs</a>",LAN,26,16,0,2,1,10,8,6,2,13,6,3.375,6.371,1.438,0.46,0.02
"<a href=""https://www.baseball-reference.com/players/h/hannapr01.shtml"">P. Hanna</a>",ATL,24,24&frac13;,1,1,0,27,11,8,1,15,15,2.959,3.836,1.726,1.00,0.52
"<a href=""https://www.baseball-reference.com/players/h/hartzpa01.shtml"">P. Hartzell</a>",MIN,25,163,6,10,0,193,102,97,18,44,44,5.356,4.354,1.454,1.00,0.44
"<a href=""https://www.baseball-reference.com/players/h/hasslan01.shtml"">Andy Hassler</a>",2,27,95&frac23;,5,7,4,97,52,48,5,49,60,4.516,3.665,1.526,1.22,0.00
"<a href=""https://www.baseball-reference.com/players/h/hausmto01.shtml"">Tom Hausman</a>",NYN,26,78&frac23;,2,6,2,65,25,24,6,19,33,2.746,3.496,1.068,1.74,0.00
"<a href=""https://www.baseball-reference.com/players/h/heaveda01.shtml"">D. Heaverlo</a>",OAK,28,85&frac23;,4,11,9,97,42,40,7,42,40,4.202,4.145,1.623,0.95,1.52
"<a href=""https://www.baseball-reference.com/players/h/hernawi01.shtml"">W. Hernandez</a>",CHN,24,79,4,4,0,85,50,44,8,39,53,5.013,3.992,1.570,1.36,-0.26
"<a href=""https://www.baseball-reference.com/players/h/hillejo01.shtml"">John Hiller</a>",DET,36,79&frac13;,4,7,9,83,47,46,14,55,46,5.218,5.923,1.739,0.84,-0.19
"<a href=""https://www.baseball-reference.com/players/h/hintori01.shtml"">Rich Hinton</a>",2,32,61&frac23;,1,4,2,80,44,40,8,13,34,5.838,3.681,1.508,2.62,-0.64
"<a href=""https://www.baseball-reference.com/players/h/hoffmgu01.shtml"">Guy Hoffman</a>",CHA,22,30&frac13;,0,5,2,30,18,18,0,23,18,5.341,3.696,1.747,0.78,-0.12
"<a href=""https://www.baseball-reference.com/players/h/hollaal01.shtml"">Al Holland</a>",SFN,26,7,0,0,0,3,0,0,0,5,7,.000,2.883,1.143,1.40,0.00
"<a href=""https://www.baseball-reference.com/players/h/hollyje01.shtml"">Jeff Holly</a>",MIN,26,6&frac13;,0,0,0,10,7,5,0,3,5,7.105,2.598,2.053,1.67,-0.19
"<a href=""https://www.baseball-reference.com/players/h/holtzke01.shtml"">Ken Holtzman</a>",CHN,33,117&frac23;,6,9,0,133,70,60,15,53,44,4.589,4.834,1.581,0.83,0.50
"<a href=""https://www.baseball-reference.com/players/h/honeyri01.shtml"">R. Honeycutt</a>",SEA,25,194,11,12,0,201,103,87,22,67,83,4.036,4.296,1.381,1.24,0.00
"<a href=""https://www.baseball-reference.com/players/h/hooddo01.shtml"">Don Hood</a>",2,29,89&frac13;,4,1,2,75,33,32,4,44,29,3.224,4.107,1.332,0.66,1.86
"<a href=""https://www.baseball-reference.com/players/h/hootobu01.shtml"">Burt Hooton</a>",LAN,29,212,11,10,0,191,85,70,11,63,129,2.972,3.054,1.198,2.05,3.58
