Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/c/cunnibe01.shtml"">Bert Cunningham</a>",BR3,21,23,0,2,0,26,22,13,0,13,8,5.087,3.725,1.696,.62,.00
"<a href=""https://www.baseball-reference.com/players/c/cushmed01.shtml"">Ed Cushman</a>",NY4,35,220,10,15,0,310,232,146,9,83,64,5.973,4.180,1.786,.77,-2.50
"<a href=""https://www.baseball-reference.com/players/d/dailyed01.shtml"">Ed Daily</a>",2,24,48&‌#8531;,0,5,0,57,58,39,2,31,10,7.262,5.274,1.821,.32,-1.12
"<a href=""https://www.baseball-reference.com/players/d/dailyhu01.shtml"">Hugh Daily</a>",CL3,39,139&‌#8532;,4,12,0,181,108,57,1,44,30,3.673,3.810,1.611,.68,1.66
"<a href=""https://www.baseball-reference.com/players/d/devliji02.shtml"">Jim Devlin</a>",PHI,21,18,0,2,0,20,19,12,0,10,6,6.000,3.760,1.667,.60,-.27
"<a href=""https://www.baseball-reference.com/players/d/dunlafr01.shtml"">Fred Dunlap</a>",DTN,28,2,0,0,0,4,2,1,0,0,1,4.500,2.286,2.000,&infin;,-.04
"<a href=""https://www.baseball-reference.com/players/f/faganbi01.shtml"">Bill Fagan</a>",NY4,22,45,1,4,0,55,34,20,1,24,12,4.000,4.521,1.756,.50,.42
"<a href=""https://www.baseball-reference.com/players/f/fast01.shtml"">Frederick Fass</a>",IN3,27,15&‌#8532;,0,1,1,25,22,18,1,8,0,10.340,5.090,2.106,.00,-.62
"<a href=""https://www.baseball-reference.com/players/f/ferguch01.shtml"">Charlie Ferguson</a>",PHI,24,297&‌#8531;,22,10,1,297,154,99,13,47,125,2.997,3.370,1.157,2.66,7.66
"<a href=""https://www.baseball-reference.com/players/f/fieldjo01.shtml"">Jocko Fields</a>",PIT,22,1,0,0,0,0,3,0,0,2,0,.000,8.261,2.000,.00,-.16
"<a href=""https://www.baseball-reference.com/players/f/fogarji01.shtml"">Jim Fogarty</a>",PHI,23,3,0,0,0,3,4,3,0,1,0,9.000,4.108,1.333,.00,-.11
"<a href=""https://www.baseball-reference.com/players/f/foutzda01.shtml"">Dave Foutz</a>",SL4,30,339&‌#8531;,25,12,0,369,244,146,7,90,94,3.872,3.683,1.353,1.04,1.77
"<a href=""https://www.baseball-reference.com/players/g/galvipu01.shtml"">Pud Galvin</a>",PIT,30,440&‌#8532;,28,21,0,490,259,161,12,67,76,3.288,3.666,1.264,1.13,6.81
"<a href=""https://www.baseball-reference.com/players/g/gardnbi01.shtml"">Bill Gardner</a>",BL2,20,13,0,1,0,23,20,16,0,10,3,11.077,4.858,2.538,.30,-.59
"<a href=""https://www.baseball-reference.com/players/g/geissem01.shtml"">Emil Geiss</a>",CHN,22,9,0,1,0,17,11,8,0,3,4,8.000,3.370,2.222,1.33,-.19
"<a href=""https://www.baseball-reference.com/players/g/georgbi01.shtml"">Bill George</a>",NY1,22,108,3,9,0,126,112,63,1,89,49,5.250,4.572,1.991,.55,.00
"<a href=""https://www.baseball-reference.com/players/g/getzich01.shtml"">Pretzels Getzien</a>",DTN,23,366&‌#8532;,29,13,0,373,217,152,24,106,135,3.731,4.259,1.306,1.27,4.72
"<a href=""https://www.baseball-reference.com/players/g/gilksbo01.shtml"">Bob Gilks</a>",CL3,22,108,7,5,0,104,66,37,1,42,28,3.083,3.813,1.352,.67,2.74
"<a href=""https://www.baseball-reference.com/players/g/gilmofr01.shtml"">Frank Gilmore</a>",WS8,23,234&‌#8532;,7,20,0,247,172,101,7,92,114,3.874,3.701,1.445,1.24,2.13
"<a href=""https://www.baseball-reference.com/players/g/glassja01.shtml"">Jack Glasscock</a>",IN3,29,1,0,0,0,0,0,0,0,0,1,.000,.823,.000,&infin;,.07
"<a href=""https://www.baseball-reference.com/players/g/grubehe01.shtml"">Henry Gruber</a>",DTN,23,62&‌#8531;,4,3,0,63,29,19,3,21,12,2.743,4.618,1.348,.57,1.53
"<a href=""https://www.baseball-reference.com/players/h/harkijo01.shtml"">John Harkins</a>",BR3,28,199,10,14,0,262,184,133,6,77,36,6.015,4.353,1.704,.47,-1.41
"<a href=""https://www.baseball-reference.com/players/h/hartbi01.shtml"">Bill Hart</a>",PH4,21,26,1,2,0,28,22,13,1,17,4,4.500,5.403,1.731,.24,-.06
"<a href=""https://www.baseball-reference.com/players/h/healyjo01.shtml"">Egyptian Healy</a>",IN3,20,341,12,29,0,415,292,196,24,108,75,5.173,4.570,1.534,.69,.00
"<a href=""https://www.baseball-reference.com/players/h/heckegu01.shtml"">Guy Hecker</a>",LS2,31,285&‌#8531;,18,12,1,325,214,132,9,50,58,4.164,3.693,1.314,1.16,1.72
"<a href=""https://www.baseball-reference.com/players/h/hendeha01.shtml"">Hardie Henderson</a>",BR3,24,111&‌#8532;,5,8,0,127,85,49,3,63,28,3.949,4.695,1.701,.44,.50
"<a href=""https://www.baseball-reference.com/players/h/hudsona01.shtml"">Nat Hudson</a>",SL4,18,67,4,4,0,91,57,37,2,20,15,4.970,3.883,1.657,.75,-.31
"<a href=""https://www.baseball-reference.com/players/j/jonesch01.shtml"">Charley Jones</a>",NY4,35,3,0,0,0,2,2,1,0,4,0,3.000,10.397,2.000,.00,.04
"<a href=""https://www.baseball-reference.com/players/k/keatibo01.shtml"">Bob Keating</a>",BL2,24,9,0,1,0,16,16,11,0,6,0,11.000,5.015,2.444,.00,-.35
"<a href=""https://www.baseball-reference.com/players/k/keefege01.shtml"">George Keefe</a>",WS8,20,8,0,1,0,16,20,8,1,4,0,9.000,5.112,2.500,.00,-.39
"<a href=""https://www.baseball-reference.com/players/k/keefeti01.shtml"">Tim Keefe</a>",NY1,30,476&‌#8532;,35,19,0,428,256,165,11,108,189,3.115,3.398,1.124,1.75,7.10
"<a href=""https://www.baseball-reference.com/players/k/kellyki01.shtml"">King Kelly</a>",BSN,29,13,1,0,0,17,16,5,1,14,0,3.462,7.356,2.385,.00,-.40
"<a href=""https://www.baseball-reference.com/players/k/kilroma01.shtml"">Matt Kilroy</a>",BL2,21,589&‌#8531;,46,19,0,585,326,201,9,157,217,3.070,3.440,1.259,1.38,10.99
"<a href=""https://www.baseball-reference.com/players/k/kingsi01.shtml"">Silver King</a>",SL4,19,390,32,12,1,401,231,164,4,109,128,3.785,3.466,1.308,1.17,.00
"<a href=""https://www.baseball-reference.com/players/k/kirbyjo01.shtml"">John Kirby</a>",2,22,103,1,11,0,132,117,83,4,71,13,7.252,5.415,1.971,.18,-.87
"<a href=""https://www.baseball-reference.com/players/k/knoufed01.shtml"">Ed Knouff</a>",2,20,113,6,8,0,119,113,78,0,77,45,6.212,4.111,1.735,.58,.00
"<a href=""https://www.baseball-reference.com/players/l/leitndo01.shtml"">Doc Leitner</a>",IN3,21,65,2,6,0,69,66,41,6,41,27,5.677,5.535,1.692,.66,-.83
"<a href=""https://www.baseball-reference.com/players/l/lynchja01.shtml"">Jack Lynch</a>",NY4,30,187,7,14,0,245,158,106,8,36,45,5.102,3.839,1.503,1.25,.51
"<a href=""https://www.baseball-reference.com/players/m/maddeki01.shtml"">Kid Madden</a>",BSN,19,321,21,14,0,317,203,135,19,122,81,3.785,4.551,1.368,.66,.00
"<a href=""https://www.baseball-reference.com/players/m/mathebo01.shtml"">Bobby Mathews</a>",PH4,35,58,3,4,0,75,64,43,4,25,9,6.672,4.929,1.724,.36,-1.04
"<a href=""https://www.baseball-reference.com/players/m/mattimi01.shtml"">Mike Mattimore</a>",NY1,28,57&‌#8531;,3,3,0,47,39,15,2,28,12,2.355,4.683,1.308,.43,.00
"<a href=""https://www.baseball-reference.com/players/m/maulal01.shtml"">Al Maul</a>",PHI,21,50&‌#8531;,4,2,0,72,50,31,2,15,18,5.543,3.810,1.728,1.20,.00
"<a href=""https://www.baseball-reference.com/players/m/maysal01.shtml"">Al Mays</a>",NY4,22,441&‌#8531;,17,34,0,551,359,232,11,136,124,4.731,3.813,1.557,.91,2.20
"<a href=""https://www.baseball-reference.com/players/m/mccorji01.shtml"">Jim McCormick</a>",PIT,30,322&‌#8531;,13,23,0,377,217,154,12,84,77,4.300,3.953,1.430,.92,2.59
"<a href=""https://www.baseball-reference.com/players/m/mcgeaja01.shtml"">Jack McGeachey</a>",IN3,23,6&‌#8531;,0,1,0,13,17,8,2,4,3,11.368,6.953,2.684,.75,-.39
"<a href=""https://www.baseball-reference.com/players/m/mcginju01.shtml"">Jumbo McGinnis</a>",CN2,33,69&‌#8531;,3,5,0,85,66,42,3,43,18,5.452,4.819,1.846,.42,-.79
"<a href=""https://www.baseball-reference.com/players/m/mcmulge01.shtml"">James McMullin</a>",NY4,?,21,2,1,0,25,25,18,2,19,2,7.714,6.852,2.095,.11,-.41
"<a href=""https://www.baseball-reference.com/players/m/moffesa01.shtml"">Sam Moffet</a>",IN3,30,50,1,5,0,47,45,21,1,23,3,3.780,4.646,1.400,.13,-.28
"<a href=""https://www.baseball-reference.com/players/m/morried01.shtml"">Ed Morris</a>",PIT,24,317&‌#8532;,14,22,0,375,225,152,13,71,91,4.306,3.825,1.404,1.28,1.66
"<a href=""https://www.baseball-reference.com/players/m/morriha01.shtml"">Hank Morrison</a>",IN3,21,57,3,4,0,79,73,48,2,27,13,7.579,4.523,1.860,.48,-1.48
"<a href=""https://www.baseball-reference.com/players/m/morrimi01.shtml"">Mike Morrison</a>",CL3,20,316&‌#8532;,12,25,0,385,341,173,13,205,158,4.917,4.508,1.863,.77,.00
"<a href=""https://www.baseball-reference.com/players/m/mullato01.shtml"">Tony Mullane</a>",CN2,28,416&‌#8531;,31,17,0,414,234,150,11,121,97,3.243,3.825,1.285,.80,.00
"<a href=""https://www.baseball-reference.com/players/m/murphjo02.shtml"">Joe Murphy</a>",SL4,20,9,1,0,0,13,8,5,0,4,5,5.000,3.471,1.889,1.25,-.06
"<a href=""https://www.baseball-reference.com/players/n/nealejo01.shtml"">Joe Neale</a>",LS2,21,41&‌#8531;,1,4,0,60,50,32,4,15,11,6.968,4.832,1.815,.73,-.92
"<a href=""https://www.baseball-reference.com/players/o/o'brida01.shtml"">Darby O'Brien</a>",NY4,23,1,0,0,0,1,0,0,0,1,0,.000,7.430,2.000,.00,.07
"<a href=""https://www.baseball-reference.com/players/o/o'brito01.shtml"">Tom O'Brien</a>",NY4,27,3&‌#8532;,0,0,0,4,5,3,0,5,0,7.364,6.556,2.455,.00,-.11
"<a href=""https://www.baseball-reference.com/players/o/o'dayha01.shtml"">Hank O'Day</a>",WS8,27,254&‌#8532;,8,20,0,255,197,118,15,109,86,4.170,4.589,1.429,.79,.00
"<a href=""https://www.baseball-reference.com/players/p/parsoch01.shtml"">Charlie Parsons</a>",NY4,23,34,1,1,0,51,36,17,0,6,5,4.500,3.405,1.676,.83,-.38
"<a href=""https://www.baseball-reference.com/players/p/pechige01.shtml"">George Pechiney</a>",CL3,25,86,1,9,0,118,124,68,8,44,24,7.116,5.182,1.884,.55,-2.35
"<a href=""https://www.baseball-reference.com/players/p/pettibo01.shtml"">Bob Pettit</a>",CHN,25,1,0,0,1,3,8,0,1,2,0,.000,14.550,5.000,.00,-.35
"<a href=""https://www.baseball-reference.com/players/p/poormto01.shtml"">Tom Poorman</a>",PH4,29,0&‌#8532;,0,0,0,5,4,3,1,1,1,40.500,12.384,9.000,1.00,-.21
"<a href=""https://www.baseball-reference.com/players/p/portehe01.shtml"">Henry Porter</a>",BR3,29,339&‌#8532;,15,24,0,416,264,159,7,96,74,4.213,3.890,1.507,.77,1.11
"<a href=""https://www.baseball-reference.com/players/p/purcebl01.shtml"">Blondie Purcell</a>",BL2,33,4,0,0,0,8,8,7,0,4,2,15.750,4.231,3.000,.50,-.26
"<a href=""https://www.baseball-reference.com/players/p/pylesh01.shtml"">Shadow Pyle</a>",CHN,25,26&‌#8532;,1,3,0,32,27,14,1,21,5,4.725,5.523,1.988,.24,-.28
"<a href=""https://www.baseball-reference.com/players/r/radboch01.shtml"">Old Hoss Radbourn</a>",BSN,32,425,24,23,0,505,305,215,21,133,87,4.553,4.341,1.501,.65,2.00
"<a href=""https://www.baseball-reference.com/players/r/radfopa01.shtml"">Paul Radford</a>",NY4,25,5,0,0,0,15,16,10,1,3,4,18.000,6.253,3.600,1.33,-.60
"<a href=""https://www.baseball-reference.com/players/r/ramseto01.shtml"">Toad Ramsey</a>",LS2,22,561,37,27,0,544,358,214,9,167,355,3.433,3.032,1.267,2.13,8.43
"<a href=""https://www.baseball-reference.com/players/r/recciph01.shtml"">Phil Reccius</a>",CL3,25,7,0,0,0,8,7,6,0,5,0,7.714,5.769,1.857,.00,-.04
"<a href=""https://www.baseball-reference.com/players/r/roachjo01.shtml"">John Roach</a>",NY1,19,8,0,1,0,18,17,10,0,4,3,11.250,3.559,2.750,.75,-.38
"<a href=""https://www.baseball-reference.com/players/r/robinya01.shtml"">Yank Robinson</a>",SL4,27,3,0,0,1,3,2,1,0,3,0,3.000,6.046,2.000,.00,.03
"<a href=""https://www.baseball-reference.com/players/r/rosemch01.shtml"">Chief Roseman</a>",NY4,30,8,0,0,0,11,14,7,0,5,1,7.875,4.339,2.000,.20,-.42
"<a href=""https://www.baseball-reference.com/players/r/ryancy01.shtml"">Cyclone Ryan</a>",NY4,?,2&‌#8531;,0,1,0,5,9,6,1,6,0,23.143,16.151,4.714,.00,-.43
"<a href=""https://www.baseball-reference.com/players/r/ryanji01.shtml"">Jimmy Ryan</a>",CHN,24,45,2,1,0,53,36,21,3,17,14,4.200,4.313,1.556,.82,.24
"<a href=""https://www.baseball-reference.com/players/s/scheifr01.shtml"">Frank Scheibeck</a>",CL3,22,9,0,1,0,17,18,12,1,4,3,12.000,4.686,2.333,.75,-.36
"<a href=""https://www.baseball-reference.com/players/s/seradbi01.shtml"">Billy Serad</a>",CN2,25,187&‌#8531;,10,11,1,201,139,85,7,80,34,4.084,4.581,1.500,.42,.52
"<a href=""https://www.baseball-reference.com/players/s/sewared01.shtml"">Ed Seward</a>",PH4,20,470&‌#8532;,25,25,0,445,293,216,7,140,155,4.130,3.562,1.243,1.11,6.96
"<a href=""https://www.baseball-reference.com/players/s/shaffjo01.shtml"">John Shaffer</a>",NY4,23,112,2,11,0,148,119,77,3,53,22,6.188,4.316,1.795,.42,-1.31
"<a href=""https://www.baseball-reference.com/players/s/shawdu01.shtml"">Dupee Shaw</a>",WS8,28,181&‌#8531;,7,13,0,263,177,130,8,46,47,6.452,3.987,1.704,1.02,-1.59
"<a href=""https://www.baseball-reference.com/players/s/sheami01.shtml"">Mike Shea</a>",CN2,20,16&‌#8532;,1,1,0,26,25,13,0,10,0,7.020,4.874,2.160,.00,-.58
"<a href=""https://www.baseball-reference.com/players/s/shrevle01.shtml"">Lev Shreve</a>",2,21,160,8,10,0,174,126,80,5,84,35,4.500,4.736,1.612,.42,.30
"<a href=""https://www.baseball-reference.com/players/s/smithel01.shtml"">Mike Smith</a>",CN2,19,447&‌#8531;,34,17,0,400,224,146,5,126,176,2.937,3.425,1.176,1.40,10.28
"<a href=""https://www.baseball-reference.com/players/s/smithph01.shtml"">Phenomenal Smith</a>",BL2,22,491&‌#8531;,25,30,0,526,369,207,7,176,206,3.792,3.605,1.429,1.17,1.30
"<a href=""https://www.baseball-reference.com/players/s/sommejo01.shtml"">Joe Sommer</a>",BL2,28,1,0,0,0,2,1,1,0,1,0,9.000,5.354,3.000,.00,-.02
"<a href=""https://www.baseball-reference.com/players/s/sowdejo01.shtml"">John Sowders</a>",IN3,20,3,0,0,0,11,13,7,0,5,0,21.000,6.109,5.333,.00,-.40
"<a href=""https://www.baseball-reference.com/players/s/spragch01.shtml"">Charlie Sprague</a>",CHN,22,22,1,0,0,24,16,12,1,13,9,4.909,4.298,1.682,.69,.25
"<a href=""https://www.baseball-reference.com/players/s/stemmbi01.shtml"">Bill Stemmyer</a>",BSN,22,119&‌#8531;,6,8,1,138,107,69,4,41,41,5.204,3.978,1.500,1.00,-.99
"<a href=""https://www.baseball-reference.com/players/s/striccu01.shtml"">Cub Stricker</a>",CL3,28,5&‌#8532;,0,0,1,5,5,2,0,7,2,3.176,6.520,2.118,.29,.01
"<a href=""https://www.baseball-reference.com/players/s/sullima01.shtml"">Marty Sullivan</a>",CHN,24,2&‌#8531;,0,0,0,6,2,2,0,1,1,7.714,3.612,3.000,1.00,.00
"<a href=""https://www.baseball-reference.com/players/s/swababi01.shtml"">Bill Swarback</a>",NY1,19,16,0,2,0,27,23,9,1,6,6,5.062,4.115,2.062,1.00,-.56
"<a href=""https://www.baseball-reference.com/players/s/sweench01.shtml"">Charlie Sweeney</a>",CL3,24,24,0,3,0,42,36,22,0,13,8,8.250,4.100,2.292,.62,-.72
"<a href=""https://www.baseball-reference.com/players/t/taylobi01.shtml"">Billy Taylor</a>",PH4,?,9,1,0,0,10,5,3,1,7,0,3.000,7.430,1.889,.00,.19
"<a href=""https://www.baseball-reference.com/players/t/tebeage01.shtml"">George Tebeau</a>",CN2,25,8,0,1,0,21,16,12,0,3,1,13.500,3.660,3.000,.33,-.37
"<a href=""https://www.baseball-reference.com/players/t/terryad01.shtml"">Adonis Terry</a>",BR3,22,318,16,16,3,331,230,142,10,99,138,4.019,3.671,1.352,1.39,.00
"<a href=""https://www.baseball-reference.com/players/t/tiernmi01.shtml"">Mike Tiernan</a>",NY1,20,19&‌#8532;,1,2,1,33,25,19,2,7,3,8.695,5.198,2.034,.43,-.75
"<a href=""https://www.baseball-reference.com/players/t/titcoca01.shtml"">Ledell Titcomb</a>",2,20,96,5,5,0,99,80,49,4,56,50,4.594,4.459,1.615,.89,-.61
"<a href=""https://www.baseball-reference.com/players/t/toolest01.shtml"">Steve Toole</a>",BR3,28,194,14,10,0,186,133,93,1,106,48,4.314,4.380,1.505,.45,2.02
"<a href=""https://www.baseball-reference.com/players/t/twitcla01.shtml"">Larry Twitchell</a>",DTN,23,112&‌#8531;,11,1,1,120,74,54,3,36,24,4.326,3.908,1.389,.67,.00
"<a href=""https://www.baseball-reference.com/players/v/vanhage01.shtml"">George Van Haltren</a>",CHN,21,161,11,7,1,177,113,69,8,66,76,3.857,3.918,1.509,1.15,2.16
"<a href=""https://www.baseball-reference.com/players/v/veachpe01.shtml"">Peek-A-Boo Veach</a>",LS2,25,9,0,1,0,5,6,4,1,8,2,4.000,8.041,1.444,.25,.11
"<a href=""https://www.baseball-reference.com/players/w/watsomo01.shtml"">Mother Watson</a>",CN2,22,14,0,1,0,22,18,9,0,6,1,5.786,4.263,2.000,.17,-.42
"<a href=""https://www.baseball-reference.com/players/w/welchmi01.shtml"">Mickey Welch</a>",NY1,27,346,22,15,0,339,191,129,7,91,115,3.355,3.636,1.243,1.26,4.68
"<a href=""https://www.baseball-reference.com/players/w/weyhigu01.shtml"">Gus Weyhing</a>",PH4,20,466&‌#8531;,26,28,0,465,342,221,12,167,193,4.265,3.627,1.355,1.16,.00
"<a href=""https://www.baseball-reference.com/players/w/whitnji01.shtml"">Jim Whitney</a>",WS8,29,404&‌#8532;,24,21,0,430,253,145,16,42,146,3.225,3.262,1.166,3.48,7.54
"<a href=""https://www.baseball-reference.com/players/w/widnewi01.shtml"">Wild Bill Widner</a>",CN2,20,9,1,0,0,11,8,5,2,2,0,5.000,6.446,1.444,.00,-.07
"<a href=""https://www.baseball-reference.com/players/w/wiedmst01.shtml"">Stump Weidman</a>",3,26,288,17,16,0,353,222,160,13,87,97,5.000,3.976,1.528,1.11,.45
"<a href=""https://www.baseball-reference.com/players/w/willine01.shtml"">Ned Williamson</a>",CHN,29,2,0,0,0,2,2,2,0,1,0,9.000,4.661,1.500,.00,-.02
