Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/bailesc01.shtml"">Scott Bailes</a>",CAL,28,35&frac13;,2,0,0,46,30,25,8,20,16,6.368,6.263,1.868,0.80,-0.90
"<a href=""https://www.baseball-reference.com/players/b/bairdo01.shtml"">Doug Bair</a>",PIT,40,24&frac13;,0,0,0,30,15,13,3,11,19,4.808,4.111,1.685,1.73,-0.37
"<a href=""https://www.baseball-reference.com/players/b/ballaje01.shtml"">Jeff Ballard</a>",BAL,26,133&frac13;,2,11,0,152,79,73,22,42,50,4.928,5.105,1.455,1.19,-0.80
"<a href=""https://www.baseball-reference.com/players/b/balleja01.shtml"">Jay Baller</a>",KCA,29,2&frac13;,0,1,0,4,4,4,1,2,1,15.429,8.227,2.571,0.50,-0.20
"<a href=""https://www.baseball-reference.com/players/b/bankhsc01.shtml"">S. Bankhead</a>",SEA,26,13,0,2,0,18,16,16,2,7,10,11.077,4.692,1.923,1.43,-0.70
"<a href=""https://www.baseball-reference.com/players/b/barfijo01.shtml"">J. Barfield</a>",TEX,25,44&frac13;,4,3,1,42,25,23,2,13,17,4.669,3.476,1.241,1.31,-0.16
"<a href=""https://www.baseball-reference.com/players/b/barnebr01.shtml"">Brian Barnes</a>",MON,23,28,1,1,0,25,10,9,2,7,23,2.893,2.843,1.143,3.29,0.62
"<a href=""https://www.baseball-reference.com/players/b/bautijo01.shtml"">J. Bautista</a>",BAL,25,26&frac23;,1,0,0,28,15,12,4,7,15,4.050,4.430,1.312,2.14,-0.21
"<a href=""https://www.baseball-reference.com/players/b/bearske01.shtml"">Kevin Bearse</a>",CLE,24,7&frac23;,0,2,0,16,11,11,2,5,2,12.913,6.189,2.739,0.40,-0.55
"<a href=""https://www.baseball-reference.com/players/b/bedrost01.shtml"">S. Bedrosian</a>",SFN,32,79&frac13;,9,9,17,72,40,37,6,44,43,4.197,4.324,1.462,0.98,-0.36
"<a href=""https://www.baseball-reference.com/players/b/belchti01.shtml"">Tim Belcher</a>",LAN,28,153,9,9,0,136,76,68,17,48,102,4.000,3.852,1.203,2.12,0.00
"<a href=""https://www.baseball-reference.com/players/b/belinst01.shtml"">Stan Belinda</a>",PIT,23,58&frac13;,3,4,8,48,23,23,4,29,55,3.549,3.261,1.320,1.90,0.00
"<a href=""https://www.baseball-reference.com/players/b/benesan01.shtml"">Andy Benes</a>",SDN,22,192&frac13;,10,11,0,177,87,77,18,69,140,3.603,3.629,1.279,2.03,2.90
"<a href=""https://www.baseball-reference.com/players/b/berenju01.shtml"">J. Berenguer</a>",MIN,35,100&frac13;,8,5,0,85,43,38,9,58,77,3.409,4.149,1.425,1.33,1.53
"<a href=""https://www.baseball-reference.com/players/b/bielemi01.shtml"">M. Bielecki</a>",CHN,30,168,8,11,1,188,101,92,13,70,103,4.929,3.717,1.536,1.47,0.00
"<a href=""https://www.baseball-reference.com/players/b/birtsti01.shtml"">Tim Birtsas</a>",CIN,29,51&frac13;,1,3,0,69,24,22,7,24,41,3.857,4.222,1.812,1.71,0.31
"<a href=""https://www.baseball-reference.com/players/b/bitkejo01.shtml"">Joe Bitker</a>",2,26,12,0,0,0,8,3,3,0,4,8,2.250,2.195,1.000,2.00,0.21
"<a href=""https://www.baseball-reference.com/players/b/blackbu02.shtml"">Buddy Black</a>",2,33,206&frac23;,13,11,0,181,86,82,19,61,106,3.571,3.814,1.171,1.74,3.50
"<a href=""https://www.baseball-reference.com/players/b/blairwi01.shtml"">Willie Blair</a>",TOR,24,68&frac23;,3,5,0,66,33,31,4,28,43,4.063,3.483,1.369,1.54,0.53
"<a href=""https://www.baseball-reference.com/players/b/blankke01.shtml"">K. Blankenship</a>",CHN,27,12&frac13;,0,2,0,13,10,8,1,6,5,5.838,4.434,1.541,0.83,-0.13
"<a href=""https://www.baseball-reference.com/players/b/blylebe01.shtml"">B. Blyleven</a>",CAL,39,134,8,7,0,163,85,78,15,25,69,5.239,3.609,1.403,2.76,-0.16
"<a href=""https://www.baseball-reference.com/players/b/boddimi01.shtml"">M. Boddicker</a>",BOS,32,228,17,8,0,225,92,85,16,69,143,3.355,3.244,1.289,2.07,5.90
"<a href=""https://www.baseball-reference.com/players/b/boevejo01.shtml"">Joe Boever</a>",2,29,88&frac13;,3,6,14,77,35,33,6,51,75,3.362,3.718,1.449,1.47,0.00
"<a href=""https://www.baseball-reference.com/players/b/bohanbr01.shtml"">B. Bohanon</a>",TEX,21,34,0,3,0,40,30,25,6,18,15,6.618,5.611,1.706,0.83,0.00
"<a href=""https://www.baseball-reference.com/players/b/boltoto01.shtml"">Tom Bolton</a>",BOS,28,119&frac23;,10,5,0,111,46,45,6,47,65,3.384,3.494,1.320,1.38,3.17
"<a href=""https://www.baseball-reference.com/players/b/bookegr01.shtml"">Greg Booker</a>",SFN,30,2,0,0,0,7,3,3,0,0,1,13.500,2.208,3.500,&infin;,-0.13
"<a href=""https://www.baseball-reference.com/players/b/booneda02.shtml"">Danny Boone</a>",BAL,36,9&frac23;,0,0,0,12,3,3,1,3,2,2.793,4.360,1.552,0.67,0.29
"<a href=""https://www.baseball-reference.com/players/b/bosioch01.shtml"">Chris Bosio</a>",ML4,27,132&frac23;,4,9,0,131,67,59,15,38,76,4.003,3.933,1.274,2.00,1.37
"<a href=""https://www.baseball-reference.com/players/b/boskish01.shtml"">Shawn Boskie</a>",CHN,23,97&frac23;,5,6,0,99,42,40,8,31,49,3.686,3.789,1.331,1.58,2.37
"<a href=""https://www.baseball-reference.com/players/b/boydoi01.shtml"">Oil Can Boyd</a>",MON,30,190&frac23;,10,6,0,164,64,62,19,52,113,2.927,3.719,1.133,2.17,4.34
"<a href=""https://www.baseball-reference.com/players/b/brantje01.shtml"">J. Brantley</a>",SFN,26,86&frac23;,5,3,19,77,18,15,3,33,61,1.558,2.890,1.269,1.85,3.61
"<a href=""https://www.baseball-reference.com/players/b/brownke01.shtml"">Kevin Brown</a>",TEX,25,180,12,10,0,175,84,72,13,60,88,3.600,3.731,1.306,1.47,2.07
"<a href=""https://www.baseball-reference.com/players/b/brownke02.shtml"">Keith Brown</a>",CIN,26,11&frac13;,0,0,0,12,6,6,2,3,8,4.765,4.548,1.324,2.67,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownke03.shtml"">Kevin Brown</a>",2,24,23,1,1,0,16,7,6,1,8,12,2.348,3.252,1.043,1.50,0.06
"<a href=""https://www.baseball-reference.com/players/b/brownto05.shtml"">Tom Browning</a>",CIN,30,227&frac23;,15,9,0,235,98,96,24,52,99,3.795,3.930,1.261,1.90,4.09
"<a href=""https://www.baseball-reference.com/players/b/burbada01.shtml"">Dave Burba</a>",SEA,23,8,0,0,0,8,6,4,0,2,4,4.500,2.208,1.250,2.00,0.00
"<a href=""https://www.baseball-reference.com/players/b/burkejo03.shtml"">John Burkett</a>",SFN,25,204,14,7,1,201,92,86,18,61,118,3.794,3.639,1.284,1.93,2.09
"<a href=""https://www.baseball-reference.com/players/b/burketi01.shtml"">Tim Burke</a>",MON,31,75,3,3,20,71,29,21,6,21,47,2.520,3.350,1.227,2.24,0.93
"<a href=""https://www.baseball-reference.com/players/b/burnsto02.shtml"">Todd Burns</a>",OAK,26,78&frac23;,3,3,3,78,28,26,8,32,43,2.975,4.272,1.398,1.34,0.00
"<a href=""https://www.baseball-reference.com/players/c/cadargr01.shtml"">Greg Cadaret</a>",NYA,28,121&frac13;,5,4,3,120,62,56,8,64,80,4.154,3.919,1.516,1.25,0.00
"<a href=""https://www.baseball-reference.com/players/c/camacer01.shtml"">E. Camacho</a>",2,35,15&frac23;,0,0,0,17,10,9,3,9,15,5.170,5.023,1.660,1.67,-0.22
"<a href=""https://www.baseball-reference.com/players/c/campbji03.shtml"">Jim Campbell</a>",KCA,24,9&frac23;,1,0,0,15,9,9,1,1,2,8.379,3.933,1.655,2.00,-0.28
"<a href=""https://www.baseball-reference.com/players/c/candejo01.shtml"">J. Candelaria</a>",2,36,79&frac23;,7,6,5,87,36,35,11,20,63,3.954,3.661,1.343,3.15,1.09
"<a href=""https://www.baseball-reference.com/players/c/candito01.shtml"">T. Candiotti</a>",CLE,32,202,15,11,0,207,92,82,23,55,128,3.653,3.741,1.297,2.33,0.00
"<a href=""https://www.baseball-reference.com/players/c/capelmi01.shtml"">Mike Capel</a>",ML4,28,0&frac13;,0,0,0,6,6,5,0,1,1,135.000,1.717,21.000,1.00,-0.51
"<a href=""https://www.baseball-reference.com/players/c/carmado01.shtml"">Don Carman</a>",PHI,30,86&frac23;,6,2,1,69,43,40,13,38,58,4.154,4.673,1.235,1.53,-0.25
"<a href=""https://www.baseball-reference.com/players/c/carpecr01.shtml"">C. Carpenter</a>",SLN,25,8,0,0,0,5,4,4,2,2,6,4.500,5.474,.875,3.00,-0.03
"<a href=""https://www.baseball-reference.com/players/c/carych01.shtml"">Chuck Cary</a>",NYA,30,156&frac23;,6,12,0,155,77,73,21,55,134,4.194,3.870,1.340,2.44,1.43
"<a href=""https://www.baseball-reference.com/players/c/casiala01.shtml"">Larry Casian</a>",MIN,24,22&frac13;,2,1,0,26,9,8,2,4,11,3.224,3.538,1.343,2.75,0.00
"<a href=""https://www.baseball-reference.com/players/c/castito02.shtml"">T. Castillo</a>",ATL,27,76&frac23;,5,1,1,93,41,36,5,20,64,4.226,2.736,1.474,3.20,0.00
"<a href=""https://www.baseball-reference.com/players/c/cerutjo01.shtml"">John Cerutti</a>",TOR,30,140,9,9,0,162,77,74,23,49,49,4.757,5.254,1.507,1.00,0.63
"<a href=""https://www.baseball-reference.com/players/c/charlno01.shtml"">N. Charlton</a>",CIN,27,154&frac13;,12,9,2,131,53,47,10,70,117,2.741,3.429,1.302,1.67,0.00
"<a href=""https://www.baseball-reference.com/players/c/chiamsc01.shtml"">S. Chiamparino</a>",TEX,23,37&frac23;,1,2,0,36,14,11,1,12,19,2.628,2.940,1.274,1.58,0.92
"<a href=""https://www.baseball-reference.com/players/c/chitrst01.shtml"">S. Chitren</a>",OAK,23,17&frac23;,1,0,0,7,2,2,0,4,19,1.019,1.240,.623,4.75,0.57
"<a href=""https://www.baseball-reference.com/players/c/clancji01.shtml"">Jim Clancy</a>",HOU,34,76,2,8,1,100,58,55,4,33,44,6.513,3.469,1.750,1.33,0.00
"<a href=""https://www.baseball-reference.com/players/c/clarkbr01.shtml"">Bryan Clark</a>",SEA,33,11,2,0,0,9,4,4,0,10,3,3.273,5.269,1.727,0.30,0.22
"<a href=""https://www.baseball-reference.com/players/c/clarkst02.shtml"">Stan Clarke</a>",SLN,29,3&frac13;,0,0,0,2,1,1,0,0,3,2.700,.962,.600,&infin;,0.05
"<a href=""https://www.baseball-reference.com/players/c/clarkte01.shtml"">Terry Clark</a>",HOU,29,4,0,0,0,9,7,6,0,3,2,13.500,3.690,3.000,0.67,0.00
"<a href=""https://www.baseball-reference.com/players/c/claryma01.shtml"">Marty Clary</a>",ATL,28,101&frac23;,1,10,0,128,72,64,9,39,44,5.666,4.133,1.643,1.13,-1.00
"<a href=""https://www.baseball-reference.com/players/c/clearma01.shtml"">Mark Clear</a>",CAL,34,7&frac23;,0,0,0,5,7,5,0,9,6,5.870,4.049,1.826,0.67,-0.20
"<a href=""https://www.baseball-reference.com/players/c/clemepa01.shtml"">Pat Clements</a>",SDN,28,13,0,0,0,20,9,6,1,7,6,4.154,4.352,2.077,0.86,0.00
"<a href=""https://www.baseball-reference.com/players/c/clemero02.shtml"">R. Clemens</a>",BOS,27,228&frac13;,21,6,0,193,59,49,7,54,209,1.931,2.001,1.082,3.87,10.43
"<a href=""https://www.baseball-reference.com/players/c/codirch01.shtml"">C. Codiroli</a>",KCA,32,10&frac13;,0,1,0,13,11,11,1,17,8,9.581,6.264,2.903,0.47,-0.38
"<a href=""https://www.baseball-reference.com/players/c/coffmke01.shtml"">K. Coffman</a>",CHN,25,18&frac13;,0,2,0,26,24,23,0,19,9,11.291,4.665,2.455,0.47,-1.06
"<a href=""https://www.baseball-reference.com/players/c/combspa01.shtml"">Pat Combs</a>",PHI,23,183&frac13;,10,10,0,179,90,83,12,86,108,4.075,3.822,1.445,1.26,0.84
"<a href=""https://www.baseball-reference.com/players/c/comstke01.shtml"">K. Comstock</a>",SEA,34,56,7,4,2,40,22,18,4,26,50,2.893,3.367,1.179,1.92,0.87
"<a href=""https://www.baseball-reference.com/players/c/coneda01.shtml"">David Cone</a>",NYN,27,211&frac23;,14,10,0,177,84,76,21,65,233,3.231,2.803,1.143,3.58,0.00
"<a href=""https://www.baseball-reference.com/players/c/cookde01.shtml"">Dennis Cook</a>",2,27,156,9,4,1,155,74,68,20,56,64,3.923,4.747,1.353,1.14,1.12
"<a href=""https://www.baseball-reference.com/players/c/corbesh01.shtml"">S. Corbett</a>",CAL,27,5,0,0,0,8,5,5,0,3,2,9.000,3.653,2.200,0.67,-0.11
"<a href=""https://www.baseball-reference.com/players/c/costejo01.shtml"">J. Costello</a>",2,29,10&frac23;,0,0,0,12,8,7,3,2,2,5.906,6.455,1.312,1.00,-0.08
"<a href=""https://www.baseball-reference.com/players/c/crawfst01.shtml"">S. Crawford</a>",KCA,32,80,5,4,1,79,38,37,7,23,54,4.163,3.336,1.275,2.35,0.66
"<a href=""https://www.baseball-reference.com/players/c/crewsti01.shtml"">Tim Crews</a>",LAN,29,107&frac13;,4,5,5,98,40,33,9,24,76,2.767,3.123,1.137,3.17,1.38
"<a href=""https://www.baseball-reference.com/players/c/crimch01.shtml"">Chuck Crim</a>",ML4,28,85&frac23;,3,5,11,88,39,33,7,23,39,3.467,3.681,1.296,1.70,0.92
"<a href=""https://www.baseball-reference.com/players/c/cummist01.shtml"">S. Cummings</a>",TOR,25,12&frac13;,0,0,0,22,7,7,4,5,4,5.108,7.348,2.189,0.80,0.02
"<a href=""https://www.baseball-reference.com/players/d/darliro01.shtml"">Ron Darling</a>",NYN,29,126,7,9,0,135,73,63,20,44,99,4.500,4.190,1.421,2.25,0.00
"<a href=""https://www.baseball-reference.com/players/d/darwida01.shtml"">Danny Darwin</a>",HOU,34,162&frac23;,11,4,2,136,42,40,11,31,109,2.213,2.846,1.027,3.52,0.00
"<a href=""https://www.baseball-reference.com/players/d/dascedo01.shtml"">D. Dascenzo</a>",CHN,26,1,0,0,0,1,0,0,0,0,0,.000,2.808,1.000,&infin;,0.04
"<a href=""https://www.baseball-reference.com/players/d/davisjo04.shtml"">John Davis</a>",SDN,27,9&frac13;,0,1,0,9,7,6,1,4,7,5.786,4.019,1.393,1.75,-0.15
"<a href=""https://www.baseball-reference.com/players/d/davisma01.shtml"">Mark Davis</a>",KCA,29,68&frac23;,2,7,6,71,43,39,9,52,73,5.112,4.376,1.791,1.40,0.00
"<a href=""https://www.baseball-reference.com/players/d/davisst02.shtml"">Storm Davis</a>",KCA,28,112,7,10,0,129,66,59,9,35,62,4.741,3.634,1.464,1.77,0.00
"<a href=""https://www.baseball-reference.com/players/d/dayleke01.shtml"">Ken Dayley</a>",SLN,31,73&frac13;,4,4,2,63,32,29,5,30,51,3.559,3.541,1.268,1.70,0.28
"<a href=""https://www.baseball-reference.com/players/d/dejesjo01.shtml"">J. de Jesus</a>",PHI,25,130,7,8,0,97,63,54,10,73,87,3.738,4.193,1.308,1.19,0.73
"<a href=""https://www.baseball-reference.com/players/d/deleojo01.shtml"">Jose DeLeon</a>",SLN,29,182&frac23;,7,19,0,168,96,90,15,86,164,4.434,3.401,1.391,1.91,0.00
"<a href=""https://www.baseball-reference.com/players/d/delucri01.shtml"">Rich DeLucia</a>",SEA,25,36,1,2,0,30,9,8,2,9,20,2.000,3.180,1.083,2.22,0.00
"<a href=""https://www.baseball-reference.com/players/d/deshaji01.shtml"">Jim Deshaies</a>",HOU,30,209&frac13;,7,12,0,186,93,88,21,84,119,3.783,4.110,1.290,1.42,2.99
"<a href=""https://www.baseball-reference.com/players/d/deweyma01.shtml"">Mark Dewey</a>",SFN,25,22&frac23;,1,1,0,22,7,7,1,5,11,2.779,3.076,1.191,2.20,0.43
"<a href=""https://www.baseball-reference.com/players/d/dibblro01.shtml"">Rob Dibble</a>",CIN,26,98,8,3,11,62,22,19,3,34,136,1.745,1.438,.980,4.00,4.00
"<a href=""https://www.baseball-reference.com/players/d/dicksla01.shtml"">L. Dickson</a>",CHN,20,13&frac23;,0,3,0,20,12,11,2,4,4,7.244,4.938,1.756,1.00,-0.31
"<a href=""https://www.baseball-reference.com/players/d/dipinfr01.shtml"">Frank DiPino</a>",SLN,33,81,5,2,3,92,45,41,8,31,49,4.556,3.950,1.519,1.58,-0.65
"<a href=""https://www.baseball-reference.com/players/d/dopsojo01.shtml"">John Dopson</a>",BOS,26,17&frac23;,0,0,0,13,7,4,2,9,9,2.038,4.897,1.245,1.00,0.44
"<a href=""https://www.baseball-reference.com/players/d/dotsori01.shtml"">R. Dotson</a>",KCA,31,28&frac23;,0,4,0,43,29,27,3,14,9,8.477,4.824,1.988,0.64,-0.91
"<a href=""https://www.baseball-reference.com/players/d/downske01.shtml"">Kelly Downs</a>",SFN,29,63,3,2,0,56,26,24,2,20,31,3.429,3.094,1.206,1.55,0.00
"<a href=""https://www.baseball-reference.com/players/d/drabedo01.shtml"">Doug Drabek</a>",PIT,27,231&frac13;,22,6,0,190,78,71,15,56,131,2.762,3.223,1.063,2.34,4.17
"<a href=""https://www.baseball-reference.com/players/d/drummti01.shtml"">Tim Drummond</a>",MIN,25,91,3,5,1,104,46,44,8,36,49,4.352,4.007,1.538,1.36,0.72
"<a href=""https://www.baseball-reference.com/players/d/duboibr01.shtml"">Brian Dubois</a>",DET,23,58&frac13;,3,5,0,70,37,33,9,22,34,5.091,4.720,1.577,1.55,-0.09
"<a href=""https://www.baseball-reference.com/players/d/dunnemi01.shtml"">Mike Dunne</a>",SDN,27,28&frac23;,0,3,0,28,21,18,4,17,15,5.651,5.282,1.570,0.88,-0.43
"<a href=""https://www.baseball-reference.com/players/e/eavega01.shtml"">Gary Eave</a>",SEA,26,30,0,3,0,27,16,14,5,20,16,4.200,5.906,1.567,0.80,0.04
"<a href=""https://www.baseball-reference.com/players/e/eckerde01.shtml"">D. Eckersley</a>",OAK,35,73&frac13;,4,2,48,41,9,5,2,4,73,.614,1.267,.614,18.25,3.26
"<a href=""https://www.baseball-reference.com/players/e/edensto01.shtml"">Tom Edens</a>",ML4,29,89,4,5,2,89,52,44,8,33,40,4.449,4.057,1.371,1.21,-0.24
"<a href=""https://www.baseball-reference.com/players/e/edwarwa01.shtml"">W. Edwards</a>",CHA,26,95,5,3,2,81,39,34,6,41,63,3.221,3.527,1.284,1.54,1.03
"<a href=""https://www.baseball-reference.com/players/e/eichhma01.shtml"">M. Eichhorn</a>",CAL,29,84&frac23;,2,5,13,98,36,29,2,23,69,3.083,2.141,1.429,3.00,1.25
"<a href=""https://www.baseball-reference.com/players/e/eilanda01.shtml"">Dave Eiland</a>",NYA,23,30&frac13;,2,1,0,31,14,12,2,5,16,3.560,3.095,1.187,3.20,0.40
"<a href=""https://www.baseball-reference.com/players/e/elvirna01.shtml"">N. Elvira</a>",ML4,22,5,0,0,0,6,3,3,0,5,6,5.400,3.353,2.200,1.20,0.00
"<a href=""https://www.baseball-reference.com/players/e/encarlu01.shtml"">L. Encarnacion</a>",KCA,26,10&frac13;,0,0,0,14,10,9,1,4,8,7.839,3.579,1.742,2.00,-0.26
"<a href=""https://www.baseball-reference.com/players/e/ericksc01.shtml"">S. Erickson</a>",MIN,22,113,8,4,0,108,49,36,9,51,53,2.867,4.170,1.407,1.04,0.00
"<a href=""https://www.baseball-reference.com/players/f/farmeho01.shtml"">H. Farmer</a>",MON,23,23,0,3,0,26,18,18,9,10,14,7.043,8.429,1.565,1.40,-0.59
"<a href=""https://www.baseball-reference.com/players/f/farrejo03.shtml"">John Farrell</a>",CLE,27,96&frac23;,4,5,0,108,49,46,10,33,44,4.283,4.228,1.459,1.33,0.75
"<a href=""https://www.baseball-reference.com/players/f/farrst01.shtml"">Steve Farr</a>",KCA,33,127,13,7,1,99,32,28,6,48,94,1.984,2.964,1.157,1.96,0.00
"<a href=""https://www.baseball-reference.com/players/f/fernaal01.shtml"">A. Fernandez</a>",CHA,20,87&frac23;,5,5,0,89,40,37,6,34,61,3.798,3.360,1.403,1.79,0.81
"<a href=""https://www.baseball-reference.com/players/f/fernasi01.shtml"">S. Fernandez</a>",NYN,27,179&frac13;,9,14,0,130,79,69,18,67,181,3.463,3.137,1.099,2.70,2.33
"<a href=""https://www.baseball-reference.com/players/f/fettemi01.shtml"">Mike Fetters</a>",CAL,25,67&frac23;,1,1,1,77,33,31,9,20,35,4.123,4.295,1.433,1.75,0.00
"<a href=""https://www.baseball-reference.com/players/f/filerto01.shtml"">Tom Filer</a>",ML4,33,22,2,3,0,26,17,15,2,9,8,6.136,4.440,1.591,0.89,-0.33
"<a href=""https://www.baseball-reference.com/players/f/filsope01.shtml"">Pete Filson</a>",KCA,31,35,0,4,0,42,31,23,6,13,9,5.914,5.338,1.571,0.69,-0.85
"<a href=""https://www.baseball-reference.com/players/f/finlech01.shtml"">Chuck Finley</a>",CAL,27,236,18,9,0,210,77,63,17,81,177,2.403,3.260,1.233,2.19,7.69
"<a href=""https://www.baseball-reference.com/players/f/fishebr01.shtml"">Brian Fisher</a>",HOU,28,5,0,0,0,9,5,4,1,0,1,7.200,4.693,1.800,&infin;,-0.15
"<a href=""https://www.baseball-reference.com/players/f/flanami01.shtml"">M. Flanagan</a>",TOR,38,20&frac13;,2,2,0,28,14,12,3,8,5,5.311,5.312,1.770,0.62,-0.15
"<a href=""https://www.baseball-reference.com/players/f/fossato01.shtml"">Tony Fossas</a>",ML4,32,29&frac13;,2,3,0,44,23,21,5,10,24,6.443,4.160,1.841,2.40,0.00
"<a href=""https://www.baseball-reference.com/players/f/francjo01.shtml"">John Franco</a>",NYN,29,67&frac23;,5,3,33,66,22,19,4,21,56,2.527,2.851,1.286,2.67,1.54
"<a href=""https://www.baseball-reference.com/players/f/frasewi01.shtml"">W. Fraser</a>",CAL,26,76,5,4,2,69,29,26,4,24,32,3.079,3.614,1.224,1.33,0.00
"<a href=""https://www.baseball-reference.com/players/f/freemma02.shtml"">M. Freeman</a>",2,27,48,1,2,1,41,24,23,5,17,38,4.312,3.327,1.208,2.24,0.00
"<a href=""https://www.baseball-reference.com/players/f/freyst01.shtml"">Steve Frey</a>",MON,26,55&frac23;,8,2,9,44,15,13,4,29,29,2.102,4.282,1.311,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/f/frohwto01.shtml"">T. Frohwirth</a>",PHI,27,1,0,1,0,3,2,2,0,6,1,18.000,12.912,9.000,0.17,-0.18
"<a href=""https://www.baseball-reference.com/players/g/garceri01.shtml"">Rich Garces</a>",MIN,19,5&frac23;,0,0,2,4,2,1,0,4,1,1.588,4.775,1.412,0.25,0.12
"<a href=""https://www.baseball-reference.com/players/g/gardimi01.shtml"">M. Gardiner</a>",SEA,24,12&frac23;,0,2,0,22,17,15,1,5,6,10.658,3.475,2.132,1.20,0.00
"<a href=""https://www.baseball-reference.com/players/g/gardnma01.shtml"">Mark Gardner</a>",MON,28,152&frac23;,7,9,0,129,62,58,13,61,135,3.419,3.172,1.245,2.21,2.06
"<a href=""https://www.baseball-reference.com/players/g/gardnwe01.shtml"">Wes Gardner</a>",BOS,29,77&frac13;,3,7,0,77,43,42,6,35,58,4.888,3.579,1.448,1.66,0.00
"<a href=""https://www.baseball-reference.com/players/g/garresc01.shtml"">S. Garrelts</a>",SFN,28,182,12,11,0,190,91,84,16,70,80,4.154,4.184,1.429,1.14,0.83
