Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/c/caseyhu01.shtml"">Hugh Casey</a>",BRO,28,112,6,3,13,91,32,28,3,44,54,2.250,2.944,1.205,1.23,.00
"<a href=""https://www.baseball-reference.com/players/c/castege01.shtml"">George Caster</a>",SLA,34,80,8,2,5,62,30,25,3,39,34,2.812,3.453,1.262,.87,.00
"<a href=""https://www.baseball-reference.com/players/c/catheha01.shtml"">Hardin Cathey</a>",WS1,22,30&‌#8531;,1,1,0,44,26,25,1,16,8,7.418,3.760,1.978,.50,-.64
"<a href=""https://www.baseball-reference.com/players/c/centepe01.shtml"">Pete Center</a>",CLE,30,3&‌#8531;,0,0,0,7,6,6,0,4,0,16.200,4.511,3.300,.00,-.29
"<a href=""https://www.baseball-reference.com/players/c/chandsp01.shtml"">Spud Chandler</a>",NYA,34,200&‌#8532;,16,5,0,176,64,53,13,74,74,2.377,3.617,1.246,1.00,2.68
"<a href=""https://www.baseball-reference.com/players/c/chaseke01.shtml"">Ken Chase</a>",BOS,28,80&‌#8531;,5,1,0,82,37,34,5,41,34,3.809,3.897,1.531,.83,.48
"<a href=""https://www.baseball-reference.com/players/c/chipmbo01.shtml"">Bob Chipman</a>",BRO,23,1&‌#8531;,0,0,0,1,0,0,0,2,1,.000,6.080,2.250,.50,.10
"<a href=""https://www.baseball-reference.com/players/c/chrisru01.shtml"">Russ Christopher</a>",PHA,24,165,4,13,1,154,78,70,8,99,58,3.818,4.160,1.533,.59,2.11
"<a href=""https://www.baseball-reference.com/players/c/colemjo04.shtml"">Joe Coleman</a>",PHA,19,6,0,1,0,8,5,2,0,1,0,3.000,2.857,1.500,.00,-.10
"<a href=""https://www.baseball-reference.com/players/c/congedi01.shtml"">Dick Conger</a>",PIT,21,8&‌#8531;,0,0,0,9,3,2,0,5,3,2.160,3.466,1.680,.60,.12
"<a href=""https://www.baseball-reference.com/players/c/coopemo01.shtml"">Mort Cooper</a>",SLN,29,278&‌#8532;,22,7,0,207,73,55,9,68,152,1.776,2.425,.987,2.24,.00
"<a href=""https://www.baseball-reference.com/players/d/daviscu01.shtml"">Curt Davis</a>",BRO,38,206,15,6,2,179,62,54,10,51,60,2.359,3.128,1.117,1.18,3.37
"<a href=""https://www.baseball-reference.com/players/d/deanch01.shtml"">Chubby Dean</a>",CLE,26,172&‌#8532;,8,11,1,170,83,73,7,66,46,3.805,3.572,1.367,.70,.65
"<a href=""https://www.baseball-reference.com/players/d/derripa01.shtml"">Paul Derringer</a>",CIN,35,208&‌#8532;,10,11,0,203,83,71,4,49,68,3.062,2.659,1.208,1.39,1.93
"<a href=""https://www.baseball-reference.com/players/d/dicksmu01.shtml"">Murry Dickson</a>",SLN,25,120&‌#8532;,6,3,2,91,41,39,1,61,66,2.909,2.959,1.260,1.08,1.93
"<a href=""https://www.baseball-reference.com/players/d/diehlge01.shtml"">George Diehl</a>",BSN,24,3&‌#8532;,0,0,0,2,2,1,0,2,0,2.455,3.406,1.091,.00,.00
"<a href=""https://www.baseball-reference.com/players/d/dietrbi01.shtml"">Bill Dietrich</a>",CHA,32,160,6,11,0,173,92,87,16,70,39,4.894,4.447,1.519,.56,-.14
"<a href=""https://www.baseball-reference.com/players/d/dietzdu01.shtml"">Dutch Dietz</a>",PIT,30,134&‌#8531;,6,9,3,139,67,59,8,57,35,3.953,3.910,1.459,.61,.00
"<a href=""https://www.baseball-reference.com/players/d/dobsojo01.shtml"">Joe Dobson</a>",BOS,25,182&‌#8532;,11,9,0,155,73,67,9,68,72,3.301,3.392,1.221,1.06,2.35
"<a href=""https://www.baseball-reference.com/players/d/donalat01.shtml"">Atley Donald</a>",NYA,31,147&‌#8532;,11,3,0,133,58,51,6,45,53,3.108,3.156,1.205,1.18,.72
"<a href=""https://www.baseball-reference.com/players/d/donovbi02.shtml"">Bill Donovan</a>",BSN,25,89&‌#8531;,3,6,0,97,43,34,2,32,23,3.425,3.261,1.444,.72,.72
"<a href=""https://www.baseball-reference.com/players/e/earleto01.shtml"">Tom Earley</a>",BSN,25,112&‌#8532;,6,11,1,120,65,59,10,55,28,4.713,4.534,1.553,.51,-1.24
"<a href=""https://www.baseball-reference.com/players/e/easthu01.shtml"">Hugh East</a>",NY1,22,7&‌#8531;,0,2,0,15,16,8,1,7,2,9.818,5.569,3.000,.29,-.97
"<a href=""https://www.baseball-reference.com/players/e/eavesva01.shtml"">Vallie Eaves</a>",CHN,30,3,0,0,0,4,3,3,0,2,0,9.000,3.330,2.000,.00,-.08
"<a href=""https://www.baseball-reference.com/players/e/eisenha01.shtml"">Harry Eisenstat</a>",CLE,26,47&‌#8532;,2,1,2,58,19,13,1,6,19,2.455,2.278,1.343,3.17,.43
"<a href=""https://www.baseball-reference.com/players/e/embrere01.shtml"">Red Embree</a>",CLE,24,63,3,4,0,58,31,27,0,31,44,3.857,2.403,1.413,1.42,-.04
"<a href=""https://www.baseball-reference.com/players/e/erickpa01.shtml"">Paul Erickson</a>",CHN,26,63,1,6,0,70,40,38,4,41,26,5.429,4.346,1.762,.63,-.63
"<a href=""https://www.baseball-reference.com/players/e/erricdi01.shtml"">Dick Errickson</a>",2,30,83&‌#8531;,3,6,1,115,46,44,9,28,24,4.752,4.134,1.716,.86,-.57
"<a href=""https://www.baseball-reference.com/players/f/feldmha01.shtml"">Harry Feldman</a>",NY1,22,114,7,1,0,100,46,40,5,73,49,3.158,4.060,1.518,.67,.93
"<a href=""https://www.baseball-reference.com/players/f/ferenst01.shtml"">Stan Ferens</a>",SLA,27,69,3,4,0,76,31,29,2,21,23,3.783,3.018,1.406,1.10,.94
"<a href=""https://www.baseball-reference.com/players/f/ferrito01.shtml"">Tom Ferrick</a>",CLE,27,81&‌#8531;,3,2,3,56,20,18,3,32,28,1.992,3.492,1.082,.88,.00
"<a href=""https://www.baseball-reference.com/players/f/fitzsfr01.shtml"">Freddie Fitzsimmons</a>",BRO,40,3,0,0,0,6,5,5,1,1,0,15.000,6.936,2.333,.00,-.27
"<a href=""https://www.baseball-reference.com/players/f/flemibi01.shtml"">Bill Fleming</a>",CHN,28,134&‌#8531;,5,6,2,117,51,45,9,63,59,3.015,3.767,1.340,.94,2.01
"<a href=""https://www.baseball-reference.com/players/f/flitchi01.shtml"">Hilly Flitcraft</a>",PHI,18,3&‌#8531;,0,0,0,6,4,3,0,2,1,8.100,3.450,2.400,.50,-.16
"<a href=""https://www.baseball-reference.com/players/f/floreje01.shtml"">Jesse Flores</a>",CHN,27,5&‌#8531;,0,1,0,5,5,2,1,2,6,3.375,3.626,1.312,3.00,-.17
"<a href=""https://www.baseball-reference.com/players/f/fowledi01.shtml"">Dick Fowler</a>",PHA,21,140,6,11,1,159,90,77,13,45,38,4.950,4.030,1.457,.84,-.51
"<a href=""https://www.baseball-reference.com/players/f/frencla01.shtml"">Larry French</a>",BRO,34,147&‌#8532;,15,4,0,127,39,30,1,36,62,1.828,2.294,1.104,1.72,4.08
"<a href=""https://www.baseball-reference.com/players/f/fuchsch01.shtml"">Charlie Fuchs</a>",DET,28,36&‌#8532;,3,3,0,43,27,27,5,19,15,6.627,4.706,1.691,.79,-.50
"<a href=""https://www.baseball-reference.com/players/g/galehde01.shtml"">Denny Galehouse</a>",SLA,30,192&‌#8531;,12,12,1,193,91,77,5,79,75,3.603,3.147,1.414,.95,.00
"<a href=""https://www.baseball-reference.com/players/g/gomezle01.shtml"">Lefty Gomez</a>",NYA,33,80,6,4,0,67,42,38,4,65,41,4.275,4.534,1.650,.63,-.73
"<a href=""https://www.baseball-reference.com/players/g/gorniha01.shtml"">Hank Gornicki</a>",PIT,31,112,5,6,2,89,45,32,2,40,48,2.571,2.844,1.152,1.20,1.77
"<a href=""https://www.baseball-reference.com/players/g/gorsijo01.shtml"">Johnny Gorsica</a>",DET,27,53,3,2,4,63,31,28,2,26,19,4.755,3.456,1.679,.73,-.22
"<a href=""https://www.baseball-reference.com/players/g/gromest01.shtml"">Steve Gromek</a>",CLE,22,44&‌#8531;,2,0,0,46,24,18,2,23,14,3.654,3.919,1.556,.61,-.03
"<a href=""https://www.baseball-reference.com/players/g/groveor01.shtml"">Orval Grove</a>",CHA,22,66&‌#8531;,4,6,0,77,47,38,1,33,21,5.156,3.362,1.658,.64,-.94
"<a href=""https://www.baseball-reference.com/players/g/gumbeha01.shtml"">Harry Gumbert</a>",SLN,32,163,9,5,5,156,67,59,3,59,52,3.258,3.082,1.319,.88,.00
"<a href=""https://www.baseball-reference.com/players/h/halleja01.shtml"">Jack Hallett</a>",PIT,27,22&‌#8531;,0,1,0,23,12,12,0,8,16,4.836,2.075,1.388,2.00,-.11
"<a href=""https://www.baseball-reference.com/players/h/hamlilu01.shtml"">Luke Hamlin</a>",PIT,37,112,4,4,0,128,58,49,3,19,38,3.938,2.560,1.312,2.00,-.18
"<a href=""https://www.baseball-reference.com/players/h/hannilo01.shtml"">Loy Hanning</a>",SLA,24,17&‌#8531;,1,1,0,26,15,15,2,12,9,7.788,4.583,2.192,.75,-.54
"<a href=""https://www.baseball-reference.com/players/h/hanyzed01.shtml"">Ed Hanyzewski</a>",CHN,21,19,1,1,0,17,9,8,2,8,6,3.789,4.598,1.316,.75,.05
"<a href=""https://www.baseball-reference.com/players/h/hardeme01.shtml"">Mel Harder</a>",CLE,32,198&‌#8532;,13,14,0,179,83,76,8,82,74,3.443,3.406,1.314,.90,1.89
"<a href=""https://www.baseball-reference.com/players/h/harribo01.shtml"">Bob Harris</a>",2,27,111&‌#8532;,2,10,0,114,55,46,7,41,35,3.707,3.672,1.388,.85,-.53
"<a href=""https://www.baseball-reference.com/players/h/harrilu01.shtml"">Lum Harris</a>",PHA,27,166,11,15,0,146,80,69,14,70,60,3.741,4.082,1.301,.86,2.57
"<a href=""https://www.baseball-reference.com/players/h/haynejo01.shtml"">Joe Haynes</a>",CHA,24,103,8,5,6,88,37,30,6,47,35,2.621,3.844,1.311,.74,2.41
"<a href=""https://www.baseball-reference.com/players/h/headed01.shtml"">Ed Head</a>",BRO,24,136&‌#8532;,10,6,4,118,60,54,11,47,78,3.556,3.298,1.207,1.66,.58
"<a href=""https://www.baseball-reference.com/players/h/heintke01.shtml"">Ken Heintzelman</a>",PIT,26,130,8,11,0,143,69,66,9,63,39,4.569,4.147,1.585,.62,.00
"<a href=""https://www.baseball-reference.com/players/h/hennege01.shtml"">George Hennessey</a>",PHI,34,17,1,1,0,11,5,5,1,10,2,2.647,4.961,1.235,.20,.52
"<a href=""https://www.baseball-reference.com/players/h/henshro01.shtml"">Roy Henshaw</a>",DET,30,61&‌#8532;,2,4,1,63,32,28,3,27,24,4.086,3.538,1.459,.89,.42
"<a href=""https://www.baseball-reference.com/players/h/hevinjo02.shtml"">Joe Heving</a>",CLE,41,46&‌#8531;,5,3,3,52,28,25,4,25,13,4.856,4.404,1.662,.52,-.89
"<a href=""https://www.baseball-reference.com/players/h/hickeji01.shtml"">Jim Hickey</a>",BSN,21,1&‌#8531;,0,1,0,4,4,3,1,2,0,20.250,11.807,4.500,.00,-.26
"<a href=""https://www.baseball-reference.com/players/h/higbeki01.shtml"">Kirby Higbe</a>",BRO,27,221&‌#8532;,16,11,0,180,89,80,17,106,115,3.248,3.843,1.290,1.08,.00
"<a href=""https://www.baseball-reference.com/players/h/hoersle01.shtml"">Lefty Hoerst</a>",PHI,24,150&‌#8532;,4,16,1,162,99,87,11,78,52,5.197,4.166,1.593,.67,-1.34
"<a href=""https://www.baseball-reference.com/players/h/hollial01.shtml"">Al Hollingsworth</a>",SLA,34,161,10,6,4,173,70,53,4,52,60,2.963,2.906,1.398,1.15,.00
"<a href=""https://www.baseball-reference.com/players/h/hubbeca01.shtml"">Carl Hubbell</a>",NY1,39,157&‌#8531;,11,8,0,158,75,69,17,34,61,3.947,3.666,1.220,1.79,.62
"<a href=""https://www.baseball-reference.com/players/h/hudsosi01.shtml"">Sid Hudson</a>",WS1,27,239&‌#8531;,10,17,2,266,140,116,9,70,72,4.362,3.091,1.404,1.03,.00
"<a href=""https://www.baseball-reference.com/players/h/hugheto04.shtml"">Tommy Hughes</a>",PHI,22,253,12,18,1,224,105,86,8,99,77,3.059,3.408,1.277,.78,3.85
"<a href=""https://www.baseball-reference.com/players/h/hughste01.shtml"">Tex Hughson</a>",BOS,26,281,22,6,4,258,92,81,10,75,113,2.594,2.871,1.185,1.51,6.17
"<a href=""https://www.baseball-reference.com/players/h/humphjo02.shtml"">Johnny Humphries</a>",CHA,27,228&‌#8531;,12,12,0,227,85,68,9,59,71,2.680,2.984,1.253,1.20,3.92
"<a href=""https://www.baseball-reference.com/players/h/hutchjo02.shtml"">Johnny Hutchings</a>",BSN,26,65&‌#8532;,1,0,0,66,33,32,2,34,27,4.386,3.446,1.523,.79,.09
"<a href=""https://www.baseball-reference.com/players/j/javeral01.shtml"">Al Javery</a>",BSN,24,261,12,16,0,251,106,88,8,78,85,3.034,3.019,1.261,1.09,3.23
"<a href=""https://www.baseball-reference.com/players/j/johnsar02.shtml"">Art Johnson</a>",BSN,22,6&‌#8531;,0,0,0,4,1,1,0,5,0,1.421,4.677,1.421,.00,.19
"<a href=""https://www.baseball-reference.com/players/j/johnssi01.shtml"">Si Johnson</a>",PHI,35,195&‌#8531;,8,19,0,198,96,80,6,72,78,3.686,3.102,1.382,1.08,.00
"<a href=""https://www.baseball-reference.com/players/j/juddos01.shtml"">Oscar Judd</a>",BOS,34,150&‌#8531;,8,10,2,135,72,65,3,90,70,3.891,3.508,1.497,.78,.85
"<a href=""https://www.baseball-reference.com/players/j/jungeke01.shtml"">Ken Jungels</a>",PIT,26,13&‌#8532;,0,0,0,12,11,10,0,4,7,6.585,2.275,1.171,1.75,-.18
"<a href=""https://www.baseball-reference.com/players/k/kehnch01.shtml"">Chet Kehn</a>",BRO,20,7&‌#8532;,0,0,0,8,6,6,2,4,3,7.043,6.787,1.565,.75,-.22
"<a href=""https://www.baseball-reference.com/players/k/kennebi01.shtml"">Bill Kennedy</a>",WS1,23,18,0,1,2,21,18,16,1,10,4,8.000,4.306,1.722,.40,-.69
"<a href=""https://www.baseball-reference.com/players/k/kenneve01.shtml"">Vern Kennedy</a>",CLE,35,108,4,8,1,99,57,49,1,50,37,4.083,3.224,1.380,.74,.00
"<a href=""https://www.baseball-reference.com/players/k/kimbane01.shtml"">Newt Kimball</a>",BRO,27,29&‌#8531;,2,0,0,27,13,12,0,19,8,3.682,3.828,1.568,.42,.02
"<a href=""https://www.baseball-reference.com/players/k/klingbo01.shtml"">Bob Klinger</a>",PIT,34,152&‌#8532;,8,11,1,151,69,55,6,45,58,3.242,2.978,1.284,1.29,1.68
"<a href=""https://www.baseball-reference.com/players/k/knottja01.shtml"">Jack Knott</a>",PHA,35,95&‌#8531;,2,10,0,127,84,59,7,36,31,5.570,3.674,1.710,.86,-2.39
"<a href=""https://www.baseball-reference.com/players/k/kosloda01.shtml"">Dave Koslo</a>",NY1,22,78,3,6,0,79,49,44,7,32,42,5.077,3.664,1.423,1.31,-.94
"<a href=""https://www.baseball-reference.com/players/k/krakajo01.shtml"">Joe Krakauskas</a>",CLE,27,7,0,0,0,7,3,3,1,4,2,3.857,5.422,1.571,.50,.09
"<a href=""https://www.baseball-reference.com/players/k/kristho01.shtml"">Howie Krist</a>",SLN,26,118&‌#8531;,13,3,1,103,34,33,2,43,47,2.510,2.890,1.234,1.09,2.29
"<a href=""https://www.baseball-reference.com/players/k/kushem01.shtml"">Emil Kush</a>",CHN,25,2,0,0,0,1,0,0,0,1,1,.000,2.958,1.000,1.00,.07
"<a href=""https://www.baseball-reference.com/players/l/lamanfr02.shtml"">Hank LaManna</a>",BSN,22,6&‌#8532;,0,1,0,5,4,4,1,3,2,5.400,5.429,1.200,.67,-.02
"<a href=""https://www.baseball-reference.com/players/l/lambege01.shtml"">Gene Lambert</a>",PHI,21,1,0,0,0,3,1,1,0,0,1,9.000,1.166,3.000,&infin;,-.02
"<a href=""https://www.baseball-reference.com/players/l/laniema01.shtml"">Max Lanier</a>",SLN,26,161,13,8,2,137,55,53,4,60,93,2.963,2.673,1.224,1.55,3.99
"<a href=""https://www.baseball-reference.com/players/l/lannijo01.shtml"">Johnny Lanning</a>",PIT,31,119&‌#8531;,6,8,1,125,52,44,7,26,31,3.318,3.288,1.265,1.19,1.49
"<a href=""https://www.baseball-reference.com/players/l/lapihan01.shtml"">Andy Lapihuska</a>",PHI,19,20&‌#8532;,0,2,0,17,13,12,0,13,8,5.226,3.242,1.452,.62,-.20
"<a href=""https://www.baseball-reference.com/players/l/leebi02.shtml"">Bill Lee</a>",CHN,32,219&‌#8532;,13,13,0,221,99,94,4,67,75,3.851,2.862,1.311,1.12,.00
"<a href=""https://www.baseball-reference.com/players/l/leeth01.shtml"">Thornton Lee</a>",CHA,35,76,2,6,0,82,38,28,4,31,25,3.316,3.572,1.487,.81,-.06
"<a href=""https://www.baseball-reference.com/players/l/leibeha01.shtml"">Hank Leiber</a>",NY1,31,9,0,1,0,9,9,6,0,5,5,6.000,2.628,1.556,1.00,-.31
"<a href=""https://www.baseball-reference.com/players/l/leonadu02.shtml"">Dutch Leonard</a>",WS1,33,35,2,2,0,28,16,16,1,5,15,4.114,2.360,.943,3.00,.58
"<a href=""https://www.baseball-reference.com/players/l/lindejo01.shtml"">Johnny Lindell</a>",NYA,25,52&‌#8532;,2,1,1,52,25,22,3,22,28,3.759,3.268,1.405,1.27,.00
"<a href=""https://www.baseball-reference.com/players/l/lohrmbi01.shtml"">Bill Lohrman</a>",2,29,170&‌#8532;,14,5,0,154,55,47,11,35,47,2.479,3.306,1.107,1.34,.00
"<a href=""https://www.baseball-reference.com/players/l/lowrysa01.shtml"">Sam Lowry</a>",PHA,22,3,0,0,0,3,2,2,0,1,0,6.000,3.406,1.333,.00,.00
"<a href=""https://www.baseball-reference.com/players/l/lyonste01.shtml"">Ted Lyons</a>",CHA,41,180&‌#8531;,14,6,0,167,52,42,11,26,50,2.096,3.070,1.070,1.92,4.79
"<a href=""https://www.baseball-reference.com/players/m/maconma01.shtml"">Max Macon</a>",BRO,26,84,5,3,1,67,22,18,3,33,27,1.929,3.386,1.190,.82,2.62
"<a href=""https://www.baseball-reference.com/players/m/mandeha01.shtml"">Hal Manders</a>",DET,25,33,2,0,0,39,19,15,4,15,14,4.091,4.418,1.636,.93,.00
"<a href=""https://www.baseball-reference.com/players/m/marchph01.shtml"">Phil Marchildon</a>",PHA,28,244,17,14,1,215,126,114,14,140,110,4.205,3.945,1.455,.79,2.24
"<a href=""https://www.baseball-reference.com/players/m/mastepa01.shtml"">Paul Masterson</a>",PHI,26,8&‌#8531;,0,0,0,10,6,6,1,5,3,6.480,4.980,1.800,.60,-.08
"<a href=""https://www.baseball-reference.com/players/m/mastewa02.shtml"">Walt Masterson</a>",WS1,22,142&‌#8532;,5,9,2,138,75,53,6,54,63,3.343,3.159,1.346,1.17,.00
"<a href=""https://www.baseball-reference.com/players/m/mccrale01.shtml"">Les McCrabb</a>",PHA,27,4,0,0,0,14,14,14,2,2,0,31.500,7.195,4.000,.00,-.43
"<a href=""https://www.baseball-reference.com/players/m/mcculph01.shtml"">Phil McCullough</a>",WS1,24,3,0,0,0,5,4,2,0,2,2,6.000,2.924,2.333,1.00,-.08
"<a href=""https://www.baseball-reference.com/players/m/mcgeebi01.shtml"">Bill McGee</a>",NY1,32,104,6,3,1,95,50,34,8,46,40,2.942,3.971,1.356,.87,.16
"<a href=""https://www.baseball-reference.com/players/m/meltocl01.shtml"">Cliff Melton</a>",NY1,30,143&‌#8532;,11,5,1,122,51,42,9,33,61,2.631,3.050,1.079,1.85,2.59
"<a href=""https://www.baseball-reference.com/players/m/meltoru01.shtml"">Rube Melton</a>",PHI,25,209&‌#8531;,9,20,4,180,95,86,7,114,107,3.697,3.439,1.404,.94,2.10
"<a href=""https://www.baseball-reference.com/players/m/milnaal01.shtml"">Al Milnar</a>",CLE,28,157,6,8,0,146,82,72,3,85,35,4.127,3.805,1.471,.41,-.46
"<a href=""https://www.baseball-reference.com/players/m/moorewh01.shtml"">Whitey Moore</a>",2,30,13&‌#8531;,0,1,0,10,6,6,0,12,1,4.050,4.903,1.650,.08,.05
"<a href=""https://www.baseball-reference.com/players/m/mootyja01.shtml"">Jake Mooty</a>",CHN,30,84&‌#8531;,2,5,1,89,48,44,11,44,28,4.696,4.980,1.577,.64,-.38
"<a href=""https://www.baseball-reference.com/players/m/muncrbo01.shtml"">Bob Muncrief</a>",SLA,26,134&‌#8531;,6,8,0,149,61,58,11,31,39,3.886,3.570,1.340,1.26,.00
"<a href=""https://www.baseball-reference.com/players/m/mungova01.shtml"">Van Mungo</a>",NY1,31,36&‌#8531;,1,2,0,38,32,24,4,21,27,5.945,4.075,1.624,1.29,-1.27
"<a href=""https://www.baseball-reference.com/players/m/murphjo04.shtml"">Johnny Murphy</a>",NYA,33,58,4,10,11,66,27,22,2,23,24,3.414,3.092,1.534,1.04,-.30
"<a href=""https://www.baseball-reference.com/players/n/nahemsa01.shtml"">Sam Nahem</a>",PHI,26,74&‌#8532;,1,3,0,72,48,41,2,40,38,4.942,3.258,1.500,.95,-.73
