Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/byrdha01.shtml"">Harry Byrd</a>",PHA,27,228&‌#8531;,15,15,2,244,100,84,12,98,116,3.311,3.224,1.498,1.18,3.42
"<a href=""https://www.baseball-reference.com/players/b/byrneto01.shtml"">Tommy Byrne</a>",SLA,32,196,7,14,0,182,117,102,16,112,91,4.684,4.090,1.500,.81,-.41
"<a href=""https://www.baseball-reference.com/players/c/cainbo01.shtml"">Bob Cain</a>",SLA,27,170,12,10,2,169,79,78,15,62,70,4.129,3.785,1.359,1.13,1.84
"<a href=""https://www.baseball-reference.com/players/c/carlsdo01.shtml"">Don Carlsen</a>",PIT,25,10,0,1,0,20,13,12,1,5,2,10.800,4.366,2.500,.40,-.50
"<a href=""https://www.baseball-reference.com/players/c/chakabo01.shtml"">Bob Chakales</a>",CLE,24,12,1,2,0,19,13,13,2,8,7,9.750,5.204,2.250,.88,.00
"<a href=""https://www.baseball-reference.com/players/c/chambcl01.shtml"">Cliff Chambers</a>",SLN,30,98&‌#8531;,4,4,1,110,51,45,8,33,47,4.119,3.402,1.454,1.42,-.07
"<a href=""https://www.baseball-reference.com/players/c/chipmbo01.shtml"">Bob Chipman</a>",BSN,33,41&‌#8532;,1,1,0,28,15,13,5,20,16,2.808,4.790,1.152,.80,1.00
"<a href=""https://www.baseball-reference.com/players/c/churcbu01.shtml"">Bubba Church</a>",2,27,158&‌#8531;,5,9,0,184,91,80,21,49,50,4.547,4.395,1.472,1.02,.00
"<a href=""https://www.baseball-reference.com/players/c/clarkmi01.shtml"">Mike Clark</a>",SLN,30,25&‌#8531;,2,0,0,32,18,17,2,14,10,6.039,4.132,1.816,.71,-.32
"<a href=""https://www.baseball-reference.com/players/c/coleda01.shtml"">Dave Cole</a>",BSN,21,44&‌#8532;,1,1,0,38,21,20,2,42,22,4.030,4.718,1.791,.52,.37
"<a href=""https://www.baseball-reference.com/players/c/colluja01.shtml"">Jackie Collum</a>",SLN,25,3,0,0,0,2,1,0,0,1,0,.000,3.460,1.000,.00,.00
"<a href=""https://www.baseball-reference.com/players/c/conlege01.shtml"">Gene Conley</a>",BSN,21,12&‌#8532;,0,3,0,23,16,11,4,9,6,7.816,6.454,2.526,.67,-.67
"<a href=""https://www.baseball-reference.com/players/c/connebi01.shtml"">Bill Connelly</a>",NY1,27,31&‌#8532;,5,0,0,22,18,16,4,25,22,4.547,5.302,1.484,.88,-.23
"<a href=""https://www.baseball-reference.com/players/c/consusa01.shtml"">Sandy Consuegra</a>",WS1,31,73&‌#8532;,6,0,5,80,30,25,2,27,19,3.054,3.302,1.452,.70,.00
"<a href=""https://www.baseball-reference.com/players/c/corwial01.shtml"">Al Corwin</a>",NY1,25,67&‌#8532;,6,1,2,58,23,20,5,36,36,2.660,3.925,1.389,1.00,1.59
"<a href=""https://www.baseball-reference.com/players/c/crimija01.shtml"">Jack Crimian</a>",SLN,26,8&‌#8531;,0,0,0,15,9,9,4,4,4,9.720,8.803,2.280,1.00,-.34
"<a href=""https://www.baseball-reference.com/players/d/delocik01.shtml"">Ike Delock</a>",BOS,22,95,4,9,5,88,50,45,9,50,46,4.263,4.176,1.453,.92,.00
"<a href=""https://www.baseball-reference.com/players/d/dicksmu01.shtml"">Murry Dickson</a>",PIT,35,277&‌#8532;,14,21,2,278,128,110,26,76,112,3.565,3.612,1.275,1.47,4.94
"<a href=""https://www.baseball-reference.com/players/d/dobsojo01.shtml"">Joe Dobson</a>",CHA,35,200&‌#8532;,14,10,1,164,66,56,11,60,101,2.512,3.011,1.116,1.68,4.34
"<a href=""https://www.baseball-reference.com/players/d/donovdi01.shtml"">Dick Donovan</a>",BSN,24,13,0,2,1,18,10,8,1,12,6,5.538,4.528,2.308,.50,-.17
"<a href=""https://www.baseball-reference.com/players/d/dorisha01.shtml"">Fritz Dorish</a>",CHA,30,91,8,4,11,66,28,25,4,42,47,2.473,3.326,1.187,1.12,.00
"<a href=""https://www.baseball-reference.com/players/d/drewska01.shtml"">Karl Drews</a>",PHI,32,228&‌#8532;,14,15,0,213,79,69,13,52,96,2.716,2.931,1.159,1.85,.00
"<a href=""https://www.baseball-reference.com/players/d/dubiemo01.shtml"">Monk Dubiel</a>",CHN,34,0&‌#8532;,0,0,0,1,0,0,0,0,1,.000,.020,1.500,&infin;,.03
"<a href=""https://www.baseball-reference.com/players/d/dunnji01.shtml"">Jim Dunn</a>",PIT,21,5&‌#8531;,0,0,0,4,2,2,0,3,2,3.375,3.298,1.312,.67,.10
"<a href=""https://www.baseball-reference.com/players/e/erskica01.shtml"">Carl Erskine</a>",BRO,25,206&‌#8532;,14,6,2,167,72,62,17,71,131,2.700,3.219,1.152,1.85,4.03
"<a href=""https://www.baseball-reference.com/players/f/fannicl01.shtml"">Cliff Fannin</a>",SLA,28,16&‌#8531;,0,2,0,34,25,23,5,9,6,12.673,6.695,2.633,.67,-1.17
"<a href=""https://www.baseball-reference.com/players/f/fearve01.shtml"">Vern Fear</a>",CHN,27,8,0,0,0,9,7,7,1,3,4,7.875,3.729,1.500,1.33,-.16
"<a href=""https://www.baseball-reference.com/players/f/fellebo01.shtml"">Bob Feller</a>",CLE,33,191&‌#8532;,9,13,0,219,124,101,13,83,81,4.743,3.609,1.576,.98,-2.87
"<a href=""https://www.baseball-reference.com/players/f/ferrito01.shtml"">Tom Ferrick</a>",WS1,37,50&‌#8532;,4,3,1,53,19,17,2,11,28,3.020,2.449,1.263,2.55,.88
"<a href=""https://www.baseball-reference.com/players/f/fisheha01.shtml"">Harry Fisher</a>",PIT,26,18&‌#8531;,1,2,0,17,14,14,4,13,5,6.873,6.876,1.636,.38,-.36
"<a href=""https://www.baseball-reference.com/players/f/fornimi01.shtml"">Mike Fornieles</a>",WS1,20,26&‌#8531;,2,2,0,13,4,4,1,11,12,1.367,3.292,.911,1.09,.00
"<a href=""https://www.baseball-reference.com/players/f/fowledi01.shtml"">Dick Fowler</a>",PHA,31,58&‌#8532;,1,2,0,71,43,42,4,28,14,6.443,3.950,1.688,.50,-.77
"<a href=""https://www.baseball-reference.com/players/f/foxho01.shtml"">Howie Fox</a>",PHI,31,62,2,7,0,70,41,35,8,26,16,5.081,4.781,1.548,.62,-.64
"<a href=""https://www.baseball-reference.com/players/f/freemhe01.shtml"">Hersh Freeman</a>",BOS,23,13&‌#8532;,1,0,0,13,5,5,1,5,5,3.293,3.554,1.317,1.00,.00
"<a href=""https://www.baseball-reference.com/players/f/fricama01.shtml"">Marion Fricano</a>",PHA,28,5,1,0,0,5,1,1,0,1,0,1.800,2.925,1.200,.00,.14
"<a href=""https://www.baseball-reference.com/players/f/frienbo01.shtml"">Bob Friend</a>",PIT,21,185,7,17,0,186,96,86,15,84,75,4.184,3.914,1.459,.89,.00
"<a href=""https://www.baseball-reference.com/players/g/garcimi01.shtml"">Mike Garcia</a>",CLE,28,292&‌#8531;,22,11,4,284,93,77,9,87,143,2.371,2.627,1.269,1.64,5.36
"<a href=""https://www.baseball-reference.com/players/g/garvene01.shtml"">Ned Garver</a>",2,26,157&‌#8532;,8,10,0,139,69,63,15,58,63,3.596,3.917,1.249,1.09,2.00
"<a href=""https://www.baseball-reference.com/players/g/gormato02.shtml"">Tom Gorman</a>",NYA,27,60&‌#8532;,6,2,1,63,34,31,8,22,31,4.599,4.081,1.401,1.41,-.97
"<a href=""https://www.baseball-reference.com/players/g/grayte01.shtml"">Ted Gray</a>",DET,27,224,12,17,0,212,118,103,21,101,138,4.138,3.681,1.397,1.37,.00
"<a href=""https://www.baseball-reference.com/players/g/greggha01.shtml"">Hal Gregg</a>",NY1,30,36&‌#8531;,0,1,1,42,22,19,7,17,13,4.706,5.304,1.624,.76,-.39
"<a href=""https://www.baseball-reference.com/players/g/grissma01.shtml"">Marv Grissom</a>",CHA,34,166,12,10,0,156,79,69,6,79,97,3.741,3.059,1.416,1.23,.90
"<a href=""https://www.baseball-reference.com/players/g/gromest01.shtml"">Steve Gromek</a>",CLE,32,122&‌#8532;,7,7,1,109,55,50,14,28,65,3.668,3.450,1.117,2.32,.67
"<a href=""https://www.baseball-reference.com/players/g/grossha01.shtml"">Harley Grossman</a>",WS1,22,0&‌#8531;,0,0,0,2,2,2,1,0,0,54.000,27.863,6.000,&infin;,-.13
"<a href=""https://www.baseball-reference.com/players/g/gumpera01.shtml"">Randy Gumpert</a>",2,34,123&‌#8532;,5,9,1,127,66,58,13,35,35,4.221,3.882,1.310,1.00,.29
"<a href=""https://www.baseball-reference.com/players/h/hackewa02.shtml"">Warren Hacker</a>",CHN,27,185,15,9,1,144,56,53,17,31,84,2.578,3.194,.946,2.71,6.22
"<a href=""https://www.baseball-reference.com/players/h/haddiha01.shtml"">Harvey Haddix</a>",SLN,26,42,2,2,0,31,18,13,4,10,31,2.786,2.733,.976,3.10,.00
"<a href=""https://www.baseball-reference.com/players/h/hahnfr01.shtml"">Fred Hahn</a>",SLN,23,2,0,0,0,2,2,0,0,1,0,.000,3.861,1.500,.00,-.04
"<a href=""https://www.baseball-reference.com/players/h/hansean01.shtml"">Andy Hansen</a>",PHI,27,77&‌#8531;,5,6,4,76,36,28,6,27,18,3.259,3.888,1.332,.67,.41
"<a href=""https://www.baseball-reference.com/players/h/harriea01.shtml"">Earl Harrist</a>",SLA,33,116&‌#8532;,2,8,5,119,61,52,7,47,49,4.011,3.283,1.423,1.04,.44
"<a href=""https://www.baseball-reference.com/players/h/harrimi01.shtml"">Mickey Harris</a>",2,35,47&‌#8532;,3,0,1,43,27,25,7,21,23,4.720,4.689,1.343,1.10,-.02
"<a href=""https://www.baseball-reference.com/players/h/harshja01.shtml"">Jack Harshman</a>",NY1,24,6&‌#8531;,0,2,0,12,10,10,2,6,6,14.211,6.594,2.842,1.00,-.49
"<a href=""https://www.baseball-reference.com/players/h/hattejo01.shtml"">Joe Hatten</a>",CHN,35,50&‌#8531;,4,4,0,65,35,34,6,25,15,6.079,4.656,1.788,.60,-.52
"<a href=""https://www.baseball-reference.com/players/h/haugsph01.shtml"">Phil Haugstad</a>",CIN,28,12,0,0,0,8,9,9,1,13,2,6.750,6.344,1.750,.15,-.14
"<a href=""https://www.baseball-reference.com/players/h/haynejo01.shtml"">Joe Haynes</a>",WS1,34,66,0,3,3,70,35,33,2,35,18,4.500,3.759,1.591,.51,.05
"<a href=""https://www.baseball-reference.com/players/h/hearnji01.shtml"">Jim Hearn</a>",NY1,31,223&‌#8532;,14,7,1,208,113,94,16,97,89,3.782,3.767,1.364,.92,.40
"<a href=""https://www.baseball-reference.com/players/h/heintke01.shtml"">Ken Heintzelman</a>",PHI,36,42&‌#8532;,1,3,1,41,16,15,1,12,20,3.164,2.607,1.242,1.67,.60
"<a href=""https://www.baseball-reference.com/players/h/henrybi01.shtml"">Bill Henry</a>",BOS,24,76&‌#8532;,5,4,0,75,40,33,7,36,23,3.874,4.317,1.448,.64,.00
"<a href=""https://www.baseball-reference.com/players/h/hetkijo01.shtml"">Johnny Hetki</a>",SLA,30,9&‌#8531;,0,1,0,15,7,4,2,2,4,3.857,4.618,1.821,2.00,-.16
"<a href=""https://www.baseball-reference.com/players/h/hillefr01.shtml"">Frank Hiller</a>",CIN,31,124&‌#8531;,5,8,1,129,67,64,7,37,50,4.633,3.064,1.335,1.35,.30
"<a href=""https://www.baseball-reference.com/players/h/hoeftbi01.shtml"">Billy Hoeft</a>",DET,20,125,2,7,4,123,66,60,14,63,67,4.320,4.161,1.488,1.06,.00
"<a href=""https://www.baseball-reference.com/players/h/hoguebo01.shtml"">Bobby Hogue</a>",2,31,63&‌#8532;,3,6,4,62,35,33,7,38,14,4.665,5.277,1.571,.37,-.73
"<a href=""https://www.baseball-reference.com/players/h/hogueca01.shtml"">Cal Hogue</a>",PIT,24,83&‌#8532;,1,8,0,79,56,45,7,68,34,4.841,5.054,1.757,.50,-.44
"<a href=""https://www.baseball-reference.com/players/h/holcoke01.shtml"">Ken Holcombe</a>",2,33,56,0,7,0,58,34,33,4,27,19,5.304,4.000,1.518,.70,-.30
"<a href=""https://www.baseball-reference.com/players/h/hoopebo01.shtml"">Bob Hooper</a>",PHA,30,144&‌#8531;,8,15,6,158,100,83,13,68,40,5.176,4.302,1.566,.59,-2.46
"<a href=""https://www.baseball-reference.com/players/h/hoovedi01.shtml"">Dick Hoover</a>",BSN,26,4&‌#8532;,0,0,0,8,4,4,1,3,0,7.714,6.310,2.357,.00,-.05
"<a href=""https://www.baseball-reference.com/players/h/houttar01.shtml"">Art Houtteman</a>",DET,24,221,8,20,1,218,116,107,19,65,109,4.357,3.312,1.281,1.68,.00
"<a href=""https://www.baseball-reference.com/players/h/howeca01.shtml"">Cal Howe</a>",CHN,27,2,0,0,0,0,0,0,0,1,2,.000,1.798,.500,2.00,.13
"<a href=""https://www.baseball-reference.com/players/h/hoylete01.shtml"">Tex Hoyle</a>",PHA,30,2&‌#8531;,0,0,0,9,7,7,2,1,1,27.000,9.787,4.286,1.00,-.65
"<a href=""https://www.baseball-reference.com/players/h/hudsoha01.shtml"">Hal Hudson</a>",2,25,9&‌#8532;,0,0,0,16,10,9,0,7,4,8.379,3.517,2.379,.57,-.35
"<a href=""https://www.baseball-reference.com/players/h/hudsosi01.shtml"">Sid Hudson</a>",2,37,197,10,13,0,204,86,73,13,65,74,3.335,3.370,1.365,1.14,1.40
"<a href=""https://www.baseball-reference.com/players/h/hugheji02.shtml"">Jim Hughes</a>",BRO,29,18&‌#8532;,2,1,0,16,4,3,0,11,8,1.446,3.337,1.446,.73,.70
"<a href=""https://www.baseball-reference.com/players/h/hutchfr01.shtml"">Fred Hutchinson</a>",DET,32,37&‌#8531;,2,1,0,40,16,14,4,9,12,3.375,3.780,1.312,1.33,.57
"<a href=""https://www.baseball-reference.com/players/j/jansela01.shtml"">Larry Jansen</a>",NY1,31,167&‌#8531;,11,11,2,183,91,76,16,47,74,4.088,3.462,1.375,1.57,-.39
"<a href=""https://www.baseball-reference.com/players/j/jestevi01.shtml"">Virgil Jester</a>",BSN,24,73,3,5,0,80,31,27,5,23,25,3.329,3.483,1.411,1.09,1.03
"<a href=""https://www.baseball-reference.com/players/j/johnsdo03.shtml"">Don Johnson</a>",WS1,25,69,0,5,2,80,41,34,4,33,37,4.435,3.271,1.638,1.12,-.28
"<a href=""https://www.baseball-reference.com/players/j/johnser02.shtml"">Ernie Johnson</a>",BSN,28,92,6,3,1,100,53,42,7,31,45,4.109,3.301,1.424,1.45,-.02
"<a href=""https://www.baseball-reference.com/players/j/johnske01.shtml"">Ken Johnson</a>",DET,29,11&‌#8531;,0,0,0,12,11,8,1,11,10,6.353,4.603,2.029,.91,-.27
"<a href=""https://www.baseball-reference.com/players/j/jonessa02.shtml"">Sam Jones</a>",CLE,26,36,2,3,1,38,30,29,6,37,28,7.250,5.648,2.083,.76,-1.22
"<a href=""https://www.baseball-reference.com/players/j/jonessh01.shtml"">Sheldon Jones</a>",BSN,30,70,1,4,1,81,45,37,8,31,40,4.757,3.914,1.600,1.29,-.46
"<a href=""https://www.baseball-reference.com/players/j/jordani01.shtml"">Niles Jordan</a>",CIN,26,6&‌#8531;,0,1,0,14,7,7,1,3,2,9.947,4.695,2.684,.67,-.29
"<a href=""https://www.baseball-reference.com/players/j/judsoho01.shtml"">Howie Judson</a>",CHA,26,34,0,1,1,30,17,16,4,22,15,4.235,5.012,1.529,.68,.11
"<a href=""https://www.baseball-reference.com/players/k/kellnal01.shtml"">Alex Kellner</a>",PHA,27,231&‌#8531;,12,14,0,223,124,112,21,86,105,4.357,3.720,1.336,1.22,.00
"<a href=""https://www.baseball-reference.com/players/k/kellnwa01.shtml"">Walt Kellner</a>",PHA,23,4,0,0,1,4,3,3,0,3,2,6.750,3.570,1.750,.67,-.03
"<a href=""https://www.baseball-reference.com/players/k/kellybo01.shtml"">Bob Kelly</a>",CHN,24,125&‌#8531;,4,9,0,114,62,50,7,46,50,3.590,3.325,1.277,1.09,.87
"<a href=""https://www.baseball-reference.com/players/k/kennebi02.shtml"">Bill Kennedy</a>",CHA,31,70&‌#8532;,2,2,5,54,27,22,4,38,46,2.802,3.441,1.302,1.21,1.37
"<a href=""https://www.baseball-reference.com/players/k/kennemo01.shtml"">Monty Kennedy</a>",NY1,30,83&‌#8531;,3,4,0,73,37,28,6,31,48,3.024,3.209,1.248,1.55,.74
"<a href=""https://www.baseball-reference.com/players/k/kindeel01.shtml"">Ellis Kinder</a>",BOS,37,97&‌#8532;,5,6,4,85,33,28,11,28,50,2.580,3.686,1.157,1.79,.00
"<a href=""https://www.baseball-reference.com/players/k/kingcl01.shtml"">Clyde King</a>",BRO,28,42&‌#8532;,2,0,0,56,25,24,5,12,17,5.062,3.798,1.594,1.42,-.17
"<a href=""https://www.baseball-reference.com/players/k/klinero01.shtml"">Ron Kline</a>",PIT,20,78&‌#8532;,0,7,0,74,55,48,3,66,27,5.492,4.537,1.780,.41,.00
"<a href=""https://www.baseball-reference.com/players/k/klippjo01.shtml"">Johnny Klippstein</a>",CHN,24,202&‌#8532;,9,14,3,208,110,100,17,89,110,4.441,3.605,1.465,1.24,.00
"<a href=""https://www.baseball-reference.com/players/k/konstji01.shtml"">Jim Konstanty</a>",PHI,35,80,5,3,6,87,44,35,9,21,16,3.938,4.221,1.350,.76,.00
"<a href=""https://www.baseball-reference.com/players/k/kosloda01.shtml"">Dave Koslo</a>",NY1,32,166&‌#8531;,10,7,5,154,66,59,10,47,67,3.192,3.178,1.208,1.43,2.44
"<a href=""https://www.baseball-reference.com/players/k/kretllo01.shtml"">Lou Kretlow</a>",CHA,31,79,4,4,1,52,31,26,5,56,63,2.962,3.744,1.367,1.12,1.37
"<a href=""https://www.baseball-reference.com/players/k/kucabjo01.shtml"">Johnny Kucab</a>",PHA,32,51&‌#8531;,0,1,2,64,37,30,5,20,17,5.260,4.032,1.636,.85,-1.01
"<a href=""https://www.baseball-reference.com/players/k/kuzavbo01.shtml"">Bob Kuzava</a>",NYA,29,133,8,8,3,115,53,51,7,63,67,3.451,3.504,1.338,1.06,.00
"<a href=""https://www.baseball-reference.com/players/l/labincl01.shtml"">Clem Labine</a>",BRO,25,77,8,4,0,76,44,44,3,47,43,5.143,3.560,1.597,.91,.00
"<a href=""https://www.baseball-reference.com/players/l/landrjo01.shtml"">Joe Landrum</a>",BRO,23,38,1,3,0,46,24,22,3,10,17,5.211,3.189,1.474,1.70,-.46
"<a href=""https://www.baseball-reference.com/players/l/laniema01.shtml"">Max Lanier</a>",NY1,36,137,7,12,5,124,64,60,11,65,47,3.942,4.164,1.380,.72,.80
"<a href=""https://www.baseball-reference.com/players/l/lapalpa01.shtml"">Paul LaPalme</a>",PIT,28,59&‌#8532;,1,2,0,56,33,26,6,37,25,3.922,4.722,1.559,.68,.00
"<a href=""https://www.baseball-reference.com/players/l/lehmake01.shtml"">Ken Lehman</a>",BRO,24,15&‌#8531;,1,2,0,19,11,9,1,6,7,5.283,3.414,1.630,1.17,.00
"<a href=""https://www.baseball-reference.com/players/l/lemonbo01.shtml"">Bob Lemon</a>",CLE,31,309&‌#8532;,22,11,4,236,104,86,15,105,131,2.499,3.164,1.101,1.25,4.92
"<a href=""https://www.baseball-reference.com/players/l/leonadu02.shtml"">Dutch Leonard</a>",CHN,43,66&‌#8532;,2,2,11,56,18,16,3,24,37,2.160,2.808,1.200,1.54,2.66
"<a href=""https://www.baseball-reference.com/players/l/littldi01.shtml"">Dick Littlefield</a>",2,26,94,2,6,1,81,42,37,8,42,66,3.543,3.423,1.309,1.57,.00
"<a href=""https://www.baseball-reference.com/players/l/loesbi01.shtml"">Billy Loes</a>",BRO,22,187&‌#8531;,13,8,1,154,62,56,12,71,115,2.690,3.099,1.201,1.62,.00
"<a href=""https://www.baseball-reference.com/players/l/lopated01.shtml"">Eddie Lopat</a>",NYA,34,149&‌#8531;,10,5,0,127,47,42,11,53,56,2.531,3.643,1.205,1.06,.00
"<a href=""https://www.baseball-reference.com/players/l/lowntu01.shtml"">Turk Lown</a>",CHN,28,156&‌#8532;,4,11,0,154,87,76,13,93,73,4.366,4.251,1.577,.78,.59
"<a href=""https://www.baseball-reference.com/players/m/madisda01.shtml"">Dave Madison</a>",2,31,93,5,3,0,94,60,51,8,58,42,4.935,4.314,1.634,.72,-.24
"<a href=""https://www.baseball-reference.com/players/m/maglisa01.shtml"">Sal Maglie</a>",NY1,35,216,18,8,1,199,80,70,16,75,112,2.917,3.281,1.269,1.49,.00
"<a href=""https://www.baseball-reference.com/players/m/mahonbo01.shtml"">Bob Mahoney</a>",SLA,24,3,0,0,0,8,6,6,0,4,1,18.000,4.655,4.000,.25,-.31
"<a href=""https://www.baseball-reference.com/players/m/mainwo01.shtml"">Woody Main</a>",PIT,30,153&‌#8531;,2,12,2,149,78,76,14,52,79,4.461,3.547,1.311,1.52,1.75
"<a href=""https://www.baseball-reference.com/players/m/manvidi01.shtml"">Dick Manville</a>",CHN,25,17,0,0,0,25,17,15,2,12,6,7.941,5.157,2.176,.50,-.34
"<a href=""https://www.baseball-reference.com/players/m/marlodi01.shtml"">Dick Marlowe</a>",DET,23,11,0,2,0,21,10,9,1,3,3,7.364,3.647,2.182,1.00,.00
"<a href=""https://www.baseball-reference.com/players/m/marreco01.shtml"">Connie Marrero</a>",WS1,41,184&‌#8531;,11,8,0,175,68,59,9,53,77,2.881,2.983,1.237,1.45,3.68
"<a href=""https://www.baseball-reference.com/players/m/martimo01.shtml"">Morrie Martin</a>",PHA,29,25&‌#8531;,0,2,0,32,19,18,1,15,13,6.395,3.326,1.855,.87,.00
"<a href=""https://www.baseball-reference.com/players/m/mastewa02.shtml"">Walt Masterson</a>",2,32,170,10,9,2,171,83,78,12,83,92,4.129,3.625,1.494,1.11,1.38
"<a href=""https://www.baseball-reference.com/players/m/matarle01.shtml"">Len Matarazzo</a>",PHA,23,1,0,0,0,1,0,0,0,1,0,.000,5.330,2.000,.00,.04
"<a href=""https://www.baseball-reference.com/players/m/mcdermi03.shtml"">Mickey McDermott</a>",BOS,23,162,10,9,0,139,70,67,14,92,117,3.722,3.750,1.426,1.27,.00
"<a href=""https://www.baseball-reference.com/players/m/mcdonji04.shtml"">Jim McDonald</a>",NYA,25,69&‌#8531;,3,4,0,71,31,27,1,40,20,3.505,3.630,1.601,.50,-.20
"<a href=""https://www.baseball-reference.com/players/m/mclelwa01.shtml"">Wayne McLeland</a>",DET,27,2&‌#8532;,0,0,0,4,3,3,0,6,0,10.125,8.269,3.750,.00,-.14
"<a href=""https://www.baseball-reference.com/players/m/meyerru01.shtml"">Russ Meyer</a>",PHI,28,232&‌#8531;,13,14,1,235,99,81,10,65,92,3.138,2.958,1.291,1.42,2.57
"<a href=""https://www.baseball-reference.com/players/m/millebi04.shtml"">Bill Miller</a>",NYA,24,88,4,6,0,78,43,34,4,49,45,3.477,3.582,1.443,.92,-.54
