Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/branded01.shtml"">Ed Brandt</a>",BSN,24,167&‌#8532;,8,13,0,196,111,103,12,83,50,5.529,4.904,1.664,.60,.85
"<a href=""https://www.baseball-reference.com/players/b/braxtga01.shtml"">Garland Braxton</a>",WS1,29,182,12,10,4,219,116,98,6,51,59,4.846,3.727,1.484,1.16,.00
"<a href=""https://www.baseball-reference.com/players/b/breckbi01.shtml"">Bill Breckinridge</a>",PHA,21,10,0,0,0,10,10,9,0,16,2,8.100,7.681,2.600,.12,-.16
"<a href=""https://www.baseball-reference.com/players/b/browncl01.shtml"">Clint Brown</a>",CLE,25,16&‌#8531;,0,2,0,18,8,6,0,6,1,3.306,4.161,1.469,.17,.22
"<a href=""https://www.baseball-reference.com/players/b/brownll01.shtml"">Lloyd Brown</a>",WS1,24,168,8,7,0,186,92,78,7,69,48,4.179,4.379,1.518,.70,.00
"<a href=""https://www.baseball-reference.com/players/b/burkebo01.shtml"">Bobby Burke</a>",WS1,22,141,6,8,0,154,91,75,6,55,51,4.787,4.070,1.482,.93,-.23
"<a href=""https://www.baseball-reference.com/players/b/bushgu01.shtml"">Guy Bush</a>",CHN,27,270&‌#8532;,18,7,8,277,135,110,16,107,82,3.658,4.497,1.419,.77,.00
"<a href=""https://www.baseball-reference.com/players/b/byrneje01.shtml"">Jerry Byrne</a>",CHA,22,7&‌#8531;,0,1,0,11,6,6,0,6,1,7.364,5.179,2.318,.17,-.06
"<a href=""https://www.baseball-reference.com/players/c/campbar01.shtml"">Archie Campbell</a>",WS1,25,4,0,1,0,10,7,7,1,5,1,15.750,8.641,3.750,.20,-.25
"<a href=""https://www.baseball-reference.com/players/c/cantwbe01.shtml"">Ben Cantwell</a>",BSN,27,157,4,13,2,171,98,78,11,52,25,4.471,4.743,1.420,.48,.00
"<a href=""https://www.baseball-reference.com/players/c/carlsha01.shtml"">Hal Carlson</a>",CHN,37,111&‌#8532;,11,5,2,131,71,64,8,31,35,5.158,4.251,1.451,1.13,-.24
"<a href=""https://www.baseball-reference.com/players/c/carroed01.shtml"">Ed Carroll</a>",BOS,21,67&‌#8531;,1,0,0,77,46,42,6,20,13,5.614,4.680,1.441,.65,-.06
"<a href=""https://www.baseball-reference.com/players/c/carroow01.shtml"">Ownie Carroll</a>",DET,26,202,9,17,1,249,133,104,10,86,54,4.634,4.403,1.658,.63,.00
"<a href=""https://www.baseball-reference.com/players/c/chagnle01.shtml"">Leon Chagnon</a>",PIT,26,7,0,0,0,11,7,7,1,1,4,9.000,4.138,1.714,4.00,-.15
"<a href=""https://www.baseball-reference.com/players/c/clarkbi02.shtml"">Bill Clarkson</a>",BSN,30,7,0,1,0,16,10,8,0,4,0,10.286,4.522,2.857,.00,-.32
"<a href=""https://www.baseball-reference.com/players/c/clarkwa02.shtml"">Watty Clark</a>",BRO,27,279,16,19,1,295,136,116,14,71,140,3.742,3.538,1.312,1.97,.00
"<a href=""https://www.baseball-reference.com/players/c/cobbhe01.shtml"">Herb Cobb</a>",SLA,24,1,0,0,0,3,4,4,1,1,0,36.000,16.216,4.000,.00,-.23
"<a href=""https://www.baseball-reference.com/players/c/coffmdi01.shtml"">Dick Coffman</a>",SLA,22,52&‌#8532;,1,1,1,61,40,35,3,14,11,5.981,4.089,1.424,.79,-.45
"<a href=""https://www.baseball-reference.com/players/c/colliph01.shtml"">Phil Collins</a>",PHI,27,153&‌#8531;,9,7,5,172,106,98,18,83,61,5.752,5.447,1.663,.73,1.17
"<a href=""https://www.baseball-reference.com/players/c/colliri01.shtml"">Rip Collins</a>",SLA,33,155&‌#8531;,11,6,1,162,79,69,16,73,47,3.998,5.255,1.513,.64,2.21
"<a href=""https://www.baseball-reference.com/players/c/connasa01.shtml"">Sarge Connally</a>",CHA,30,11&‌#8531;,0,0,1,13,6,6,0,8,3,4.765,4.791,1.853,.38,.16
"<a href=""https://www.baseball-reference.com/players/c/coonejo01.shtml"">Johnny Cooney</a>",BSN,28,45,2,3,3,57,29,25,4,22,11,5.000,5.246,1.756,.50,.19
"<a href=""https://www.baseball-reference.com/players/c/crowdal01.shtml"">General Crowder</a>",SLA,30,266&‌#8532;,17,15,4,272,133,116,22,93,79,3.915,4.756,1.369,.85,.00
"<a href=""https://www.baseball-reference.com/players/c/cunnibr01.shtml"">Bruce Cunningham</a>",BSN,23,91&‌#8532;,4,6,1,100,52,46,7,32,22,4.516,4.677,1.440,.69,1.00
"<a href=""https://www.baseball-reference.com/players/c/cvengmi01.shtml"">Mike Cvengros</a>",CHN,28,64,5,4,2,82,39,33,2,29,23,4.641,4.128,1.734,.79,.06
"<a href=""https://www.baseball-reference.com/players/d/dailesa01.shtml"">Sam Dailey</a>",PHI,25,51&‌#8531;,2,2,0,74,48,43,5,23,18,7.539,4.904,1.890,.78,-.42
"<a href=""https://www.baseball-reference.com/players/d/dawsojo01.shtml"">Joe Dawson</a>",PIT,32,8&‌#8532;,0,1,0,13,9,8,2,3,2,8.308,6.606,1.846,.67,-.14
"<a href=""https://www.baseball-reference.com/players/d/delanar01.shtml"">Art Delaney</a>",BSN,32,75,3,5,0,103,59,51,6,35,17,6.120,5.023,1.840,.49,-.52
"<a href=""https://www.baseball-reference.com/players/d/doakbi01.shtml"">Bill Doak</a>",SLN,38,9,1,2,0,17,15,12,1,5,3,12.000,5.198,2.444,.60,-.96
"<a href=""https://www.baseball-reference.com/players/d/dobenra01.shtml"">Ray Dobens</a>",BOS,22,28&‌#8531;,0,0,0,32,12,12,0,9,4,3.812,3.742,1.447,.44,.68
"<a href=""https://www.baseball-reference.com/players/d/donohpe01.shtml"">Pete Donohue</a>",CIN,28,177&‌#8532;,10,13,0,243,123,107,12,51,30,5.420,4.436,1.655,.59,.00
"<a href=""https://www.baseball-reference.com/players/d/dudlecl01.shtml"">Clise Dudley</a>",BRO,25,156&‌#8532;,6,14,0,202,130,99,9,64,33,5.687,4.450,1.698,.52,-1.05
"<a href=""https://www.baseball-reference.com/players/d/duganda01.shtml"">Dan Dugan</a>",CHA,22,65,1,4,1,77,51,48,8,19,15,6.646,5.062,1.477,.79,-.70
"<a href=""https://www.baseball-reference.com/players/d/durhaed01.shtml"">Ed Durham</a>",BOS,21,22&‌#8531;,1,0,0,34,24,23,2,14,6,9.269,5.588,2.149,.43,-.59
"<a href=""https://www.baseball-reference.com/players/e/earnsge01.shtml"">George Earnshaw</a>",PHA,29,254&‌#8532;,24,8,1,233,110,93,8,125,149,3.287,3.819,1.406,1.19,.00
"<a href=""https://www.baseball-reference.com/players/e/ehmkeho01.shtml"">Howard Ehmke</a>",PHA,35,54&‌#8532;,7,2,0,48,24,20,2,15,20,3.293,3.685,1.152,1.33,1.15
"<a href=""https://www.baseball-reference.com/players/e/ehrharu01.shtml"">Rube Ehrhardt</a>",CIN,34,49&‌#8531;,1,2,1,58,29,26,2,22,9,4.743,4.623,1.622,.41,.31
"<a href=""https://www.baseball-reference.com/players/e/ellioha01.shtml"">Hal Elliott</a>",PHI,30,114&‌#8531;,3,7,2,146,94,77,5,59,32,6.061,4.658,1.793,.54,-.25
"<a href=""https://www.baseball-reference.com/players/e/ellioju01.shtml"">Jumbo Elliott</a>",BRO,28,19,1,2,0,21,17,14,2,16,7,6.632,6.162,1.947,.44,.00
"<a href=""https://www.baseball-reference.com/players/e/erickra01.shtml"">Ralph Erickson</a>",PIT,27,1,0,0,0,2,3,3,0,2,0,27.000,9.281,4.000,.00,-.12
"<a href=""https://www.baseball-reference.com/players/e/estraos01.shtml"">Oscar Estrada</a>",SLA,25,1,0,0,0,1,0,0,0,1,0,.000,6.222,2.000,.00,.08
"<a href=""https://www.baseball-reference.com/players/f/faberre01.shtml"">Red Faber</a>",CHA,40,234,13,13,0,241,119,101,10,61,68,3.885,3.821,1.291,1.11,3.75
"<a href=""https://www.baseball-reference.com/players/f/fergual01.shtml"">Alex Ferguson</a>",2,32,14&‌#8532;,1,3,0,26,25,22,4,11,4,13.500,7.752,2.523,.36,-.67
"<a href=""https://www.baseball-reference.com/players/f/ferrewe01.shtml"">Wes Ferrell</a>",CLE,21,242&‌#8532;,21,10,5,256,112,97,7,109,100,3.598,4.034,1.504,.92,.00
"<a href=""https://www.baseball-reference.com/players/f/fitzsfr01.shtml"">Freddie Fitzsimmons</a>",NY1,27,221&‌#8532;,15,11,1,242,122,101,14,66,55,4.101,4.375,1.389,.83,.00
"<a href=""https://www.baseball-reference.com/players/f/frankfr02.shtml"">Fred Frankhouse</a>",SLN,25,133&‌#8531;,7,2,1,149,70,61,9,43,37,4.118,4.388,1.440,.86,.00
"<a href=""https://www.baseball-reference.com/players/f/frencla01.shtml"">Larry French</a>",PIT,21,123,7,5,1,130,78,67,10,62,49,4.902,4.886,1.561,.79,.00
"<a href=""https://www.baseball-reference.com/players/f/freybe01.shtml"">Benny Frey</a>",CIN,23,24,1,2,0,29,12,11,2,8,1,4.125,5.215,1.542,.12,.00
"<a href=""https://www.baseball-reference.com/players/f/fussefr01.shtml"">Fred Fussell</a>",PIT,33,39&‌#8532;,2,2,1,68,42,38,8,8,18,8.622,5.196,1.916,2.25,-1.10
"<a href=""https://www.baseball-reference.com/players/g/gastomi01.shtml"">Milt Gaston</a>",BOS,33,243&‌#8532;,12,19,2,265,121,101,15,81,83,3.731,4.280,1.420,1.02,4.55
"<a href=""https://www.baseball-reference.com/players/g/genewjo01.shtml"">Joe Genewich</a>",NY1,32,85,3,7,1,133,70,64,9,30,19,6.776,4.945,1.918,.63,-1.26
"<a href=""https://www.baseball-reference.com/players/g/goldsha01.shtml"">Hal Goldsmith</a>",SLN,30,4,0,0,0,3,3,3,1,1,0,6.750,8.183,1.000,.00,-.02
"<a href=""https://www.baseball-reference.com/players/g/graboal01.shtml"">Al Grabowski</a>",SLN,27,50,3,2,0,44,18,14,0,8,22,2.520,2.762,1.040,2.75,1.62
"<a href=""https://www.baseball-reference.com/players/g/grahask01.shtml"">Skinny Graham</a>",DET,29,51&‌#8532;,1,3,1,70,41,32,2,33,7,5.574,5.066,1.994,.21,-.31
"<a href=""https://www.baseball-reference.com/players/g/grampha01.shtml"">Hank Grampp</a>",CHN,25,2,0,1,0,4,6,6,0,3,0,27.000,5.882,3.500,.00,-.29
"<a href=""https://www.baseball-reference.com/players/g/grantge02.shtml"">George Grant</a>",CLE,26,24,0,2,0,41,29,28,2,23,5,10.500,6.471,2.667,.22,-.68
"<a href=""https://www.baseball-reference.com/players/g/graysa01.shtml"">Sam Gray</a>",SLA,31,305,18,15,1,336,142,126,18,96,109,3.718,4.157,1.416,1.14,6.22
"<a href=""https://www.baseball-reference.com/players/g/greenju01.shtml"">June Greene</a>",PHI,30,13&‌#8532;,0,0,0,33,32,30,2,9,4,19.756,5.189,3.073,.44,-.87
"<a href=""https://www.baseball-reference.com/players/g/greenke01.shtml"">Kent Greenfield</a>",2,26,24&‌#8531;,0,0,0,46,27,27,2,18,8,9.986,5.204,2.630,.44,-.56
"<a href=""https://www.baseball-reference.com/players/g/grimebu01.shtml"">Burleigh Grimes</a>",PIT,35,232&‌#8532;,17,7,2,245,108,81,11,70,62,3.133,4.102,1.354,.89,.00
"<a href=""https://www.baseball-reference.com/players/g/grovele01.shtml"">Lefty Grove</a>",PHA,29,275&‌#8531;,20,6,4,278,104,86,8,81,170,2.811,3.155,1.304,2.10,7.28
"<a href=""https://www.baseball-reference.com/players/g/gudatma01.shtml"">Marv Gudat</a>",CIN,25,26&‌#8532;,1,1,0,29,12,10,0,4,0,3.375,3.619,1.238,.00,.36
"<a href=""https://www.baseball-reference.com/players/h/hadlebu01.shtml"">Bump Hadley</a>",WS1,24,195&‌#8531;,6,16,0,196,139,122,10,85,98,5.621,4.064,1.439,1.15,-.27
"<a href=""https://www.baseball-reference.com/players/h/haidha01.shtml"">Hal Haid</a>",SLN,31,154&‌#8532;,9,9,4,171,90,70,8,66,41,4.073,4.503,1.532,.62,2.18
"<a href=""https://www.baseball-reference.com/players/h/haineje01.shtml"">Jesse Haines</a>",SLN,35,179&‌#8532;,13,10,0,230,123,114,21,73,59,5.711,5.171,1.686,.81,-.01
"<a href=""https://www.baseball-reference.com/players/h/hallabi01.shtml"">Bill Hallahan</a>",SLN,26,93&‌#8532;,4,4,0,94,51,46,6,60,52,4.420,4.852,1.644,.87,.00
"<a href=""https://www.baseball-reference.com/players/h/hardeme01.shtml"">Mel Harder</a>",CLE,19,17&‌#8532;,1,0,0,24,15,11,2,5,4,5.604,4.460,1.642,.80,-.17
"<a href=""https://www.baseball-reference.com/players/h/hearnbu02.shtml"">Bunny Hearn</a>",BSN,25,18&‌#8531;,2,0,0,18,10,9,2,9,12,4.418,4.844,1.473,1.33,.26
"<a href=""https://www.baseball-reference.com/players/h/heimafr01.shtml"">Fred Heimach</a>",NYA,28,134&‌#8532;,11,6,4,141,72,60,4,29,26,4.010,3.753,1.262,.90,.21
"<a href=""https://www.baseball-reference.com/players/h/henrydu01.shtml"">Dutch Henry</a>",2,27,116&‌#8531;,6,6,1,149,64,53,11,38,29,4.100,4.819,1.607,.76,1.38
"<a href=""https://www.baseball-reference.com/players/h/herriar01.shtml"">Art Herring</a>",DET,23,32,2,1,0,38,17,17,0,19,15,4.781,3.901,1.781,.79,.44
"<a href=""https://www.baseball-reference.com/players/h/hillca01.shtml"">Carmen Hill</a>",2,33,87&‌#8532;,2,3,3,104,55,43,6,43,29,4.414,4.801,1.677,.67,.76
"<a href=""https://www.baseball-reference.com/players/h/hogsech01.shtml"">Chief Hogsett</a>",DET,25,28&‌#8532;,1,2,0,34,10,9,0,9,9,2.826,3.376,1.500,1.00,.92
"<a href=""https://www.baseball-reference.com/players/h/hollamu01.shtml"">Mul Holland</a>",SLN,26,14&‌#8531;,0,1,0,13,15,15,3,7,5,9.419,6.598,1.395,.71,-.32
"<a href=""https://www.baseball-reference.com/players/h/holloji01.shtml"">Jim Holloway</a>",PHI,20,4&‌#8532;,0,0,0,10,7,7,2,5,1,13.500,10.976,3.214,.20,-.19
"<a href=""https://www.baseball-reference.com/players/h/holloke01.shtml"">Ken Holloway</a>",CLE,31,119,6,5,0,118,52,40,2,37,32,3.025,3.748,1.303,.86,2.66
"<a href=""https://www.baseball-reference.com/players/h/hopkipa01.shtml"">Paul Hopkins</a>",2,24,18&‌#8531;,0,1,0,15,5,4,1,11,6,1.964,5.227,1.418,.55,.63
"<a href=""https://www.baseball-reference.com/players/h/hornetr01.shtml"">Trader Horne</a>",CHN,31,23,1,1,0,24,20,13,3,21,6,5.087,7.280,1.957,.29,-.46
"<a href=""https://www.baseball-reference.com/players/h/hoytwa01.shtml"">Waite Hoyt</a>",NYA,29,201&‌#8532;,10,9,1,219,115,95,9,69,57,4.240,4.158,1.428,.83,.00
"<a href=""https://www.baseball-reference.com/players/h/hubbeca01.shtml"">Carl Hubbell</a>",NY1,26,268,18,11,1,273,128,110,17,67,106,3.694,3.888,1.269,1.58,4.52
"<a href=""https://www.baseball-reference.com/players/h/hudliwi01.shtml"">Willis Hudlin</a>",CLE,23,280&‌#8531;,17,15,1,299,122,104,7,73,60,3.339,3.830,1.327,.82,7.51
"<a href=""https://www.baseball-reference.com/players/j/johnsha01.shtml"">Hank Johnson</a>",NYA,23,42&‌#8532;,3,3,0,37,28,24,5,39,24,5.062,6.442,1.781,.62,-.19
"<a href=""https://www.baseball-reference.com/players/j/johnssi01.shtml"">Si Johnson</a>",CIN,22,2,0,0,0,2,1,1,0,1,0,4.500,4.692,1.500,.00,.00
"<a href=""https://www.baseball-reference.com/players/j/johnssy01.shtml"">Syl Johnson</a>",SLN,28,182&‌#8531;,13,7,3,186,88,73,11,56,80,3.603,3.884,1.327,1.43,3.41
"<a href=""https://www.baseball-reference.com/players/j/jonespe01.shtml"">Percy Jones</a>",BSN,29,188&‌#8531;,7,15,0,219,112,97,15,84,69,4.635,4.730,1.609,.82,1.58
"<a href=""https://www.baseball-reference.com/players/j/jonessa01.shtml"">Sad Sam Jones</a>",WS1,36,153&‌#8532;,9,9,0,156,80,67,5,49,36,3.924,4.031,1.334,.73,2.02
"<a href=""https://www.baseball-reference.com/players/j/jonnacl01.shtml"">Claude Jonnard</a>",CHN,31,27&‌#8532;,0,1,0,41,27,23,4,11,11,7.482,5.045,1.880,1.00,-.74
"<a href=""https://www.baseball-reference.com/players/j/juddra01.shtml"">Ralph Judd</a>",NY1,27,50&‌#8532;,3,0,0,49,19,15,4,11,21,2.664,4.050,1.184,1.91,1.10
"<a href=""https://www.baseball-reference.com/players/k/kemnedu01.shtml"">Dutch Kemner</a>",CIN,30,15&‌#8531;,0,0,1,19,13,13,0,8,10,7.630,3.407,1.761,1.25,-.19
"<a href=""https://www.baseball-reference.com/players/k/kimsech01.shtml"">Chad Kimsey</a>",SLA,22,64&‌#8531;,3,6,1,83,42,36,2,19,13,5.036,4.086,1.585,.68,.00
"<a href=""https://www.baseball-reference.com/players/k/kolpra01.shtml"">Ray Kolp</a>",CIN,34,145&‌#8531;,8,10,0,151,75,65,8,39,27,4.025,4.332,1.307,.69,1.54
"<a href=""https://www.baseball-reference.com/players/k/koupalo01.shtml"">Lou Koupal</a>",2,30,127,5,6,6,155,92,70,8,54,35,4.961,4.620,1.646,.65,.25
"<a href=""https://www.baseball-reference.com/players/k/kremera01.shtml"">Ray Kremer</a>",PIT,36,221&‌#8532;,18,10,0,226,114,105,21,60,66,4.263,4.650,1.290,1.10,3.58
"<a href=""https://www.baseball-reference.com/players/l/leverdi01.shtml"">Dixie Leverett</a>",BSN,35,97&‌#8532;,3,7,1,135,81,69,5,30,28,6.358,3.972,1.689,.93,-.86
"<a href=""https://www.baseball-reference.com/players/l/lindsji01.shtml"">Jim Lindsey</a>",SLN,30,16&‌#8531;,1,1,0,20,11,10,1,2,8,5.510,3.162,1.347,4.00,.07
"<a href=""https://www.baseball-reference.com/players/l/lisenho01.shtml"">Hod Lisenbee</a>",BOS,30,8&‌#8532;,0,0,0,10,5,5,1,4,2,5.192,5.560,1.615,.50,.05
"<a href=""https://www.baseball-reference.com/players/l/liskaad01.shtml"">Ad Liska</a>",WS1,22,94&‌#8531;,3,9,0,87,53,50,1,42,33,4.770,3.866,1.367,.79,.49
"<a href=""https://www.baseball-reference.com/players/l/lucasra01.shtml"">Ray Lucas</a>",NY1,20,8,0,0,1,3,0,0,0,3,1,.000,4.206,.750,.33,.35
"<a href=""https://www.baseball-reference.com/players/l/lucasre01.shtml"">Red Lucas</a>",CIN,27,270,19,12,0,267,119,108,14,58,72,3.600,3.943,1.204,1.24,5.15
"<a href=""https://www.baseball-reference.com/players/l/luquedo01.shtml"">Dolf Luque</a>",CIN,38,176,5,16,0,213,103,88,7,56,43,4.500,4.106,1.528,.77,1.37
"<a href=""https://www.baseball-reference.com/players/l/lyonste01.shtml"">Ted Lyons</a>",CHA,28,259&‌#8531;,14,20,2,276,136,118,11,76,57,4.095,4.153,1.357,.75,3.76
"<a href=""https://www.baseball-reference.com/players/m/macfada01.shtml"">Danny MacFayden</a>",BOS,24,221,10,18,0,225,108,89,8,81,61,3.624,4.151,1.385,.75,.00
"<a href=""https://www.baseball-reference.com/players/m/malonpa02.shtml"">Pat Malone</a>",CHN,26,267,22,10,2,283,120,106,12,102,166,3.573,3.580,1.442,1.63,4.75
"<a href=""https://www.baseball-reference.com/players/m/marbefi01.shtml"">Firpo Marberry</a>",WS1,30,250&‌#8531;,19,12,11,233,100,85,6,69,121,3.056,3.265,1.206,1.75,6.67
"<a href=""https://www.baseball-reference.com/players/m/mayja01.shtml"">Jakie May</a>",CIN,33,199,10,14,3,219,111,102,7,75,92,4.613,3.743,1.477,1.23,2.20
"<a href=""https://www.baseball-reference.com/players/m/maysca01.shtml"">Carl Mays</a>",NY1,37,123,7,2,4,140,67,59,8,31,32,4.317,4.181,1.390,1.03,1.20
"<a href=""https://www.baseball-reference.com/players/m/mcculpa01.shtml"">Paul McCullough</a>",WS1,30,7&‌#8531;,0,0,0,7,7,7,1,2,3,8.591,5.051,1.227,1.50,-.11
"<a href=""https://www.baseball-reference.com/players/m/mcgrabo01.shtml"">Bob McGraw</a>",PHI,34,86&‌#8531;,5,5,4,113,68,55,6,43,22,5.734,4.893,1.807,.51,-.46
"<a href=""https://www.baseball-reference.com/players/m/mckaiha01.shtml"">Hal McKain</a>",CHA,22,158,6,9,1,158,84,64,10,85,33,3.646,5.101,1.538,.39,2.16
"<a href=""https://www.baseball-reference.com/players/m/mcweedo01.shtml"">Doug McWeeny</a>",BRO,32,146,4,10,1,167,119,99,17,93,59,6.103,5.693,1.781,.63,-1.08
"<a href=""https://www.baseball-reference.com/players/m/meadole01.shtml"">Lee Meadows</a>",PIT,34,0&‌#8532;,0,0,0,2,1,1,0,1,0,13.500,6.222,4.500,.00,-.05
"<a href=""https://www.baseball-reference.com/players/m/meinehe01.shtml"">Heinie Meine</a>",PIT,33,108,7,6,1,120,62,54,4,34,19,4.500,4.064,1.426,.56,.71
"<a href=""https://www.baseball-reference.com/players/m/miljujo01.shtml"">Johnny Miljus</a>",CLE,34,128&‌#8531;,8,8,2,174,93,74,10,64,42,5.190,4.848,1.855,.66,-.03
"<a href=""https://www.baseball-reference.com/players/m/milleel02.shtml"">Elmer Miller</a>",PHI,26,11&‌#8531;,0,1,0,12,18,14,1,21,5,11.118,8.352,2.912,.24,-.61
"<a href=""https://www.baseball-reference.com/players/m/milleja02.shtml"">Jake Miller</a>",CLE,31,206,14,12,0,227,98,82,7,60,58,3.583,3.811,1.393,.97,4.69
"<a href=""https://www.baseball-reference.com/players/m/millijo02.shtml"">John Milligan</a>",PHI,25,9&‌#8532;,0,1,0,29,19,18,0,10,2,16.759,4.600,4.034,.20,-.85
"<a href=""https://www.baseball-reference.com/players/m/mitchcl01.shtml"">Clarence Mitchell</a>",SLN,38,173,8,11,0,221,89,82,13,60,39,4.266,4.635,1.624,.65,.00
"<a href=""https://www.baseball-reference.com/players/m/moorecy01.shtml"">Cy Moore</a>",BRO,24,68,3,3,2,87,45,42,3,31,17,5.559,4.545,1.735,.55,.34
"<a href=""https://www.baseball-reference.com/players/m/mooreji01.shtml"">Jim Moore</a>",CLE,25,5&‌#8532;,0,0,0,6,6,6,1,4,0,9.529,7.596,1.765,.00,-.07
"<a href=""https://www.baseball-reference.com/players/m/moorewi01.shtml"">Wilcy Moore</a>",NYA,32,61,6,4,8,64,36,28,4,19,21,4.131,4.275,1.361,1.11,.08
"<a href=""https://www.baseball-reference.com/players/m/morried02.shtml"">Ed Morris</a>",BOS,29,208&‌#8531;,14,14,1,227,118,103,7,95,73,4.450,4.234,1.546,.77,2.34
"<a href=""https://www.baseball-reference.com/players/m/morrijo04.shtml"">Johnny Morrison</a>",BRO,33,136&‌#8532;,13,7,8,150,87,68,11,61,57,4.478,4.637,1.544,.93,1.02
"<a href=""https://www.baseball-reference.com/players/m/mossra01.shtml"">Ray Moss</a>",BRO,27,182,11,6,0,214,115,102,9,81,59,5.044,4.357,1.621,.73,1.44
"<a href=""https://www.baseball-reference.com/players/n/nehfar01.shtml"">Art Nehf</a>",CHN,36,120&‌#8532;,8,5,1,148,85,75,11,39,27,5.594,4.838,1.550,.69,-.67
"<a href=""https://www.baseball-reference.com/players/n/nekolbo01.shtml"">Bots Nekola</a>",NYA,22,18&‌#8532;,0,0,0,21,10,9,0,15,2,4.339,5.431,1.929,.13,.09
"<a href=""https://www.baseball-reference.com/players/n/newsobo01.shtml"">Bobo Newsom</a>",BRO,21,9&‌#8531;,0,3,0,15,12,11,0,5,6,10.607,3.439,2.143,1.20,.00
"<a href=""https://www.baseball-reference.com/players/o/ogdenja01.shtml"">Jack Ogden</a>",SLA,31,131&‌#8531;,4,8,0,154,83,72,8,44,32,4.934,4.482,1.508,.73,.17
"<a href=""https://www.baseball-reference.com/players/o/orwolos01.shtml"">Ossie Orwoll</a>",PHA,28,30,0,2,1,32,23,16,6,6,12,4.800,5.666,1.267,2.00,-.19
"<a href=""https://www.baseball-reference.com/players/o/osborbo01.shtml"">Bob Osborn</a>",CHN,26,9,0,0,0,8,3,3,0,2,1,3.000,3.637,1.111,.50,.20
