playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
birkora01,1937,1,BRO,NL,0,2,11,1,0,0,0,89,45,22,3,9,9,0.34,6.67,,0,0,0,145,5,28,,,
blakesh01,1937,1,SLA,AL,2,2,15,1,0,0,1,110,55,31,5,20,12,0.35,7.61,,1,0,0,180,6,33,,,
blakesh01,1937,2,SLN,NL,0,3,14,2,2,0,0,131,45,18,1,18,20,0.27,3.71,,1,0,0,192,5,23,,,
blantcy01,1937,1,PIT,NL,14,12,36,34,14,4,0,728,250,89,13,76,143,0.26,3.3,,3,5,0,1034,0,115,,,
bonetju01,1937,1,SLA,AL,4,11,28,16,7,0,1,430,190,93,13,60,43,0.32,5.84,,5,2,0,663,10,103,,,
bowmajo01,1937,1,PIT,NL,8,8,30,19,7,0,1,384,161,65,11,35,38,0.3,4.57,,2,1,0,567,8,78,,,
branded01,1937,1,PIT,NL,11,10,33,25,7,2,2,529,177,61,11,67,74,0.26,3.11,,1,2,0,750,6,73,,,
brenndo01,1937,1,CIN,NL,1,1,10,0,0,0,0,48,25,12,1,10,6,0.34,6.75,,0,0,0,82,3,14,,,
brenndo01,1937,2,NY1,NL,1,0,6,0,0,0,0,28,12,7,0,9,1,0.31,6.75,,1,1,0,50,2,8,,,
bridgto01,1937,1,DET,AL,15,12,34,31,18,3,0,736,267,111,15,91,138,0.27,4.07,,4,3,1,1076,2,129,,,
broacjo01,1937,1,NYA,AL,1,4,7,6,3,0,0,132,58,23,5,17,9,0.32,4.7,,0,0,0,201,1,27,,,
browncl01,1937,1,CHA,AL,7,7,53,0,0,0,18,300,92,38,7,36,51,0.24,3.42,,1,1,0,427,48,47,,,
brownju01,1937,1,CIN,NL,1,0,4,1,0,0,0,29,16,9,0,3,4,0.39,8.38,,0,0,0,44,0,10,,,
brownju01,1937,2,NY1,NL,1,0,4,0,0,0,0,26,5,1,0,5,4,0.17,1.04,,0,0,0,35,3,2,,,
brownll01,1937,1,CLE,AL,2,6,31,5,2,0,0,231,107,56,4,27,32,0.32,6.55,,2,3,0,359,13,59,,,
brownma01,1937,1,PIT,NL,7,2,50,2,0,0,7,323,109,50,2,45,60,0.26,4.18,,3,1,0,470,27,59,,,
bryancl01,1937,1,CHN,NL,9,3,38,10,4,1,3,406,117,64,1,78,75,0.23,4.26,,5,1,1,587,16,69,,,
burkael01,1937,1,PHI,NL,0,0,7,0,0,0,0,48,20,11,0,9,4,0.32,6.19,,0,0,0,73,4,11,,,
burkebo01,1937,1,PHI,NL,0,0,2,0,0,0,0,0,1,0,0,2,0,0.5,,,0,0,0,4,0,1,,,
bushgu01,1937,1,BSN,NL,8,15,32,20,11,1,1,542,201,71,8,48,56,0.28,3.54,,0,0,0,774,7,77,,,
butchma01,1937,1,BRO,NL,11,15,39,24,8,1,0,575,203,91,12,75,57,0.28,4.27,,3,5,1,823,11,106,,,
cainsu01,1937,1,CHA,AL,4,2,18,6,1,0,0,206,88,47,7,51,17,0.32,6.16,,1,0,0,328,4,48,,,
caldwea01,1937,1,SLA,AL,0,0,9,2,0,0,0,87,39,22,3,13,8,0.31,6.83,,0,2,0,138,1,22,,,
cantwbe01,1937,1,NY1,NL,0,1,1,1,0,0,0,12,6,4,1,1,1,0.37,9,,0,0,0,18,0,4,,,
cantwbe01,1937,2,BRO,NL,0,0,13,0,0,0,0,82,32,14,1,8,12,0.28,4.61,,0,0,0,126,6,17,,,
carlete01,1937,1,CHN,NL,16,8,32,27,18,4,0,625,183,73,10,94,105,0.23,3.15,,3,4,0,889,3,80,,,
cascajo01,1937,1,WS1,AL,0,5,10,4,1,0,1,97,50,29,3,23,10,0.34,8.07,,1,1,0,170,4,41,,,
cascajo01,1937,2,CIN,NL,1,2,11,3,2,0,1,131,44,19,1,22,16,0.26,3.92,,0,0,0,193,4,24,,,
castege01,1937,1,PHA,AL,12,19,34,33,19,3,0,695,227,114,23,107,100,0.25,4.43,,2,2,0,1005,1,141,,,
castlsl01,1937,1,NY1,NL,11,6,23,23,10,2,0,481,148,59,19,33,78,0.24,3.31,,2,0,1,639,0,66,,,
chambjo02,1937,1,SLN,NL,0,0,2,0,0,0,0,6,5,4,0,2,1,0.45,18,,0,0,0,13,2,4,,,
chandsp01,1937,1,NYA,AL,7,4,12,10,6,2,0,247,79,26,8,20,31,0.25,2.84,,1,1,0,336,0,31,,,
chaseke01,1937,1,WS1,AL,4,3,14,9,4,0,0,229,74,35,4,60,43,0.25,4.13,,1,0,0,352,5,41,,,
cheliit01,1937,1,CHA,AL,0,1,4,0,0,0,0,26,15,10,2,0,3,0.4,10.38,,1,1,0,39,3,10,,,
clarkwa02,1937,1,BRO,NL,0,0,2,0,0,0,0,7,4,2,0,3,0,0.3,7.71,,0,0,0,16,2,3,,,
coffmdi01,1937,1,NY1,NL,8,3,42,1,0,0,3,240,93,27,4,31,30,0.28,3.04,,1,4,0,363,21,36,,,
coffmsl01,1937,1,DET,AL,7,5,28,5,1,0,0,303,121,49,8,39,22,0.29,4.37,,1,3,2,457,15,61,,,
cohensy01,1937,1,WS1,AL,2,4,33,0,0,0,4,165,64,19,1,17,22,0.29,3.11,,1,0,0,235,21,30,,,
coxbi01,1937,1,CHA,AL,1,0,3,2,1,1,0,38,9,1,0,5,8,0.2,0.71,,0,0,0,50,1,1,,,
crawfla01,1937,1,PHI,NL,0,0,6,0,0,0,0,18,12,10,2,1,2,0.38,15,,0,0,0,32,5,10,,,
daviscu01,1937,1,CHN,NL,10,5,28,14,8,0,1,371,138,56,7,30,32,0.28,4.08,,0,5,0,527,8,64,,,
davispe01,1937,1,CIN,NL,11,13,42,24,11,1,3,654,252,87,5,51,59,0.29,3.59,,2,2,0,918,6,105,,,
deanch01,1937,1,PHA,AL,1,0,2,1,0,0,0,27,7,4,0,6,4,0.21,4,,0,0,0,40,1,4,,,
deandi01,1937,1,SLN,NL,13,10,27,25,17,4,1,592,200,59,9,33,120,0.25,2.69,,1,2,3,818,2,76,,,
deanpa01,1937,1,SLN,NL,0,0,1,0,0,0,0,0,1,0,0,2,0,1,,,0,0,0,3,0,3,,,
derripa01,1937,1,CIN,NL,10,14,43,26,12,1,1,668,240,100,7,55,94,0.27,4.04,,0,0,0,963,12,112,,,
deshoji01,1937,1,WS1,AL,14,15,37,34,20,0,1,793,290,144,15,124,86,0.28,4.9,,3,3,1,1179,3,161,,,
dietrbi01,1937,1,CHA,AL,8,10,29,20,7,1,1,430,162,78,15,72,62,0.28,4.9,,4,0,1,653,6,93,,,
eisenha01,1937,1,BRO,NL,3,3,13,4,0,0,0,143,61,21,2,11,12,0.3,3.97,,1,1,1,214,6,28,,,
fellebo01,1937,1,CLE,AL,9,7,26,19,9,0,1,446,116,56,4,106,150,0.21,3.39,,5,2,2,651,4,68,,,
ferrewe01,1937,1,BOS,AL,3,6,12,11,5,0,0,220,111,62,14,34,31,0.34,7.61,,1,1,0,357,1,66,,,
ferrewe01,1937,2,WS1,AL,11,13,25,24,21,0,0,623,214,91,11,88,92,0.26,3.94,,1,2,0,909,1,111,,,
fettelo01,1937,1,BSN,NL,20,10,35,33,23,5,0,777,243,83,5,81,70,0.25,2.88,,2,4,1,1075,2,93,,,
finkhe01,1937,1,PHA,AL,2,1,28,3,1,0,1,240,82,36,6,35,18,0.26,4.05,,2,1,0,352,13,43,,,
fischca01,1937,1,CLE,AL,0,1,2,0,0,0,0,2,2,2,0,1,1,0.66,27,,0,0,0,5,0,2,,,
fischca01,1937,2,WS1,AL,4,5,17,11,2,0,2,216,74,35,6,31,30,0.27,4.38,,1,0,0,307,5,43,,,
fitzsfr01,1937,1,NY1,NL,2,2,6,4,1,1,0,82,28,14,3,8,13,0.27,4.61,,2,0,0,111,1,14,,,
fitzsfr01,1937,2,BRO,NL,4,8,13,13,4,0,0,272,91,43,2,32,29,0.26,4.27,,2,1,0,390,0,47,,,
frankfr02,1937,1,BRO,NL,10,13,33,26,9,1,0,538,214,85,8,78,64,0.29,4.27,,3,4,1,819,4,104,,,
frasivi01,1937,1,BSN,NL,0,0,3,0,0,0,0,24,12,5,1,1,2,0.36,5.63,,0,0,0,37,2,7,,,
frencla01,1937,1,CHN,NL,16,10,42,28,11,4,0,624,229,92,17,65,100,0.27,3.98,,5,1,0,911,5,106,,,
gablefr01,1937,1,NY1,NL,0,0,6,0,0,0,0,27,20,10,1,2,3,0.45,10,,1,0,0,48,4,14,,,
gablefr01,1937,2,BSN,NL,4,7,19,9,2,1,2,228,84,43,7,16,19,0.28,5.09,,1,0,0,317,7,45,,,
galehde01,1937,1,CLE,AL,9,14,36,29,7,0,3,602,238,102,11,83,78,0.3,4.57,,2,1,0,888,7,114,,,
gehrmpa01,1937,1,CIN,NL,0,1,2,1,0,0,0,28,11,3,0,5,1,0.28,2.89,,0,0,0,44,1,8,,,
gickge01,1937,1,CHA,AL,0,0,1,0,0,0,1,6,0,0,0,0,1,0,0,,0,0,0,6,1,0,,,
gillge01,1937,1,DET,AL,11,4,31,10,4,1,1,383,146,64,11,42,40,0.28,4.51,,2,1,0,564,18,74,,,
gomezle01,1937,1,NYA,AL,21,11,34,34,25,6,0,835,233,72,10,93,194,0.22,2.33,,2,1,0,1148,0,88,,,
gonzajo01,1937,1,BOS,AL,1,2,8,2,2,0,0,93,37,15,1,11,11,0.29,4.35,,0,0,0,140,3,16,,,
grissle01,1937,1,CIN,NL,12,17,50,30,14,5,6,671,193,81,7,93,149,0.23,3.26,,8,4,2,939,16,89,,,
grovele01,1937,1,BOS,AL,17,9,32,32,21,3,0,786,269,88,9,83,153,0.26,3.02,,5,1,0,1127,0,101,,,
gumbeha01,1937,1,NY1,NL,10,11,34,24,10,1,1,601,194,82,11,62,65,0.25,3.68,,3,4,0,847,4,92,,,
gumpera01,1937,1,PHA,AL,0,0,10,1,0,0,0,36,16,16,1,15,5,0.33,12,,2,1,0,65,5,17,,,
hadlebu01,1937,1,NYA,AL,11,8,29,25,6,0,0,535,199,105,16,83,70,0.28,5.3,,5,3,0,803,3,122,,,
haineje01,1937,1,SLN,NL,3,3,16,6,2,0,0,197,81,33,5,23,18,0.3,4.52,,1,1,0,296,4,36,,,
hallabi01,1937,1,CIN,NL,3,9,21,9,2,0,0,189,90,43,3,29,18,0.34,6.14,,1,2,0,298,7,52,,,
hamlilu01,1937,1,BRO,NL,11,13,39,25,11,1,1,557,183,74,4,48,93,0.25,3.59,,4,0,0,787,8,96,,,
hardeme01,1937,1,CLE,AL,15,12,38,30,13,0,2,701,269,111,9,86,95,0.28,4.28,,2,4,0,1038,7,127,,,
harrera01,1937,1,SLN,NL,3,7,35,15,1,1,1,290,99,63,7,59,41,0.26,5.87,,6,2,0,450,8,73,,,
hattecl01,1937,1,DET,AL,1,0,3,0,0,0,0,28,17,12,0,11,4,0.41,11.57,,0,1,0,54,0,12,,,
heintke01,1937,1,PIT,NL,1,0,1,1,1,0,0,27,6,2,0,3,4,0.2,2,,0,1,0,34,0,3,,,
hennege01,1937,1,SLA,AL,0,1,5,0,0,0,0,21,15,8,2,6,4,0.5,10.29,,1,0,0,38,4,8,,,
henryji01,1937,1,BOS,AL,1,0,3,2,1,0,0,46,15,9,2,11,8,0.26,5.28,,0,0,0,70,0,9,,,
henshro01,1937,1,BRO,NL,5,12,42,16,5,0,2,469,176,88,14,69,98,0.27,5.07,,5,4,0,715,13,110,,,
hevinjo02,1937,1,CLE,AL,8,4,40,0,0,0,5,218,92,39,6,30,35,0.31,4.83,,2,2,0,337,20,53,,,
higbeki01,1937,1,CHN,NL,1,0,1,0,0,0,0,15,4,3,1,1,2,0.18,5.4,,0,0,0,23,1,3,,,
hildeor01,1937,1,SLA,AL,8,17,30,27,12,1,1,604,228,115,18,87,75,0.28,5.14,,4,3,0,904,2,127,,,
hogsech01,1937,1,SLA,AL,6,19,37,26,8,1,2,532,245,124,19,75,68,0.32,6.29,,1,5,0,842,8,144,,,
hollial01,1937,1,CIN,NL,9,15,43,24,11,1,5,607,224,88,8,73,74,0.27,3.91,,8,2,0,895,12,108,,,
hoytwa01,1937,1,PIT,NL,1,2,11,0,0,0,2,84,31,14,3,6,21,0.27,4.5,,0,0,0,121,6,14,,,
hoytwa01,1937,2,BRO,NL,7,7,27,19,10,1,0,501,180,60,5,30,44,0.27,3.23,,2,0,0,707,4,83,,,
hubbeca01,1937,1,NY1,NL,22,8,39,32,18,4,4,785,261,93,18,55,159,0.25,3.2,,7,3,0,1087,6,108,,,
hudliwi01,1937,1,CLE,AL,12,11,35,23,10,2,2,527,213,80,8,43,31,0.29,4.1,,1,2,0,779,7,106,,,
hutchir01,1937,1,BSN,NL,4,6,31,8,1,0,0,275,99,38,4,35,29,0.28,3.73,,3,1,0,394,14,44,,,
jacobbu01,1937,1,WS1,AL,1,1,11,1,0,0,0,67,26,12,0,11,8,0.29,4.84,,2,0,0,101,8,12,,,
jeffcge01,1937,1,BRO,NL,1,3,21,3,1,1,0,163,58,31,4,27,29,0.27,5.13,,2,1,1,243,10,33,,,
johnssi01,1937,1,SLN,NL,12,12,38,21,12,1,1,577,222,71,14,43,64,0.29,3.32,,3,1,0,821,9,92,,,
johnssy01,1937,1,PHI,NL,4,10,32,15,4,0,3,414,155,77,20,22,46,0.28,5.02,,1,2,0,574,10,81,,,
jorgeor01,1937,1,PHI,NL,3,4,52,11,1,0,3,422,159,69,12,68,34,0.29,4.41,,3,5,0,621,19,83,,,
jungeke01,1937,1,CLE,AL,0,0,2,0,0,0,0,9,3,0,0,1,0,0.27,0,,0,0,0,12,2,1,,,
kalfabi01,1937,1,PHA,AL,1,0,3,1,1,0,0,36,10,4,0,10,9,0.23,3,,0,0,0,54,2,4,,,
kelleha01,1937,1,PHA,AL,13,21,41,29,14,0,0,615,267,122,16,79,68,0.3,5.36,,6,3,0,964,8,154,,,
kelleha02,1937,1,PHI,NL,2,4,27,2,1,0,0,175,72,43,3,31,20,0.3,6.63,,0,7,0,277,11,51,,,
kenneve01,1937,1,CHA,AL,14,13,32,30,15,1,0,663,238,125,16,124,114,0.27,5.09,,8,3,0,1008,2,150,,,
kimbane01,1937,1,CHN,NL,0,0,2,0,0,0,0,15,12,6,1,1,0,0.44,10.8,,0,0,0,28,1,8,,,
kimbeha01,1937,1,SLA,AL,0,2,3,2,1,0,0,46,16,4,2,9,5,0.25,2.35,,1,0,0,72,1,13,,,
kleinnu01,1937,1,SLN,NL,1,1,5,2,1,0,0,62,25,11,0,7,9,0.32,4.79,,0,0,0,87,1,14,,,
kleinte01,1937,1,CIN,NL,1,2,7,3,1,0,0,82,29,7,1,12,13,0.27,2.3,,0,1,0,121,2,13,,,
knottja01,1937,1,SLA,AL,8,18,38,22,8,0,2,574,220,104,25,91,74,0.29,4.89,,3,5,0,866,10,117,,,
kohlmjo01,1937,1,WS1,AL,1,0,2,2,1,0,0,39,15,6,0,3,3,0.28,4.15,,0,0,0,56,0,7,,,
koupalo01,1937,1,SLA,AL,4,9,26,13,6,0,0,317,150,77,10,55,24,0.33,6.56,,1,0,0,505,9,87,,,
krakajo01,1937,1,WS1,AL,4,1,5,4,3,0,0,120,33,12,0,22,18,0.22,2.7,,0,0,0,168,1,14,,,
kristho01,1937,1,SLN,NL,3,1,6,4,1,0,0,83,34,13,0,10,6,0.3,4.23,,0,0,0,123,2,13,,,
lamaswa01,1937,1,PHI,NL,15,19,50,30,10,1,4,661,255,130,24,82,135,0.29,5.31,,1,2,0,974,11,139,,,
lanahdi01,1937,1,WS1,AL,0,1,6,2,0,0,0,34,16,16,2,13,2,0.32,12.71,,2,1,0,65,3,16,,,
lannijo01,1937,1,BSN,NL,5,7,32,11,4,1,2,350,107,51,10,40,37,0.23,3.93,,3,1,0,499,13,59,,,
lawsoro01,1937,1,DET,AL,18,7,37,29,15,0,1,652,236,127,17,115,68,0.27,5.26,,6,1,1,995,5,141,,,
leebi02,1937,1,CHN,NL,14,15,42,33,17,2,3,817,289,107,14,73,108,0.27,3.54,,2,0,0,1146,5,122,,,
leeth01,1937,1,CHA,AL,12,10,30,25,13,2,0,614,209,80,17,60,80,0.26,3.52,,1,1,0,876,4,91,,,
lindsji01,1937,1,BRO,NL,0,1,20,0,0,0,2,115,43,15,4,12,15,0.29,3.52,,1,1,0,164,11,22,,,
linkeed01,1937,1,WS1,AL,6,1,36,7,0,0,3,386,158,80,11,59,61,0.3,5.6,,2,4,1,591,18,89,,,
lipscni01,1937,1,SLA,AL,0,0,3,0,0,0,0,29,13,7,3,5,1,0.33,6.52,,0,0,0,45,3,9,,,
loganbo01,1937,1,DET,AL,0,0,1,0,0,0,0,2,1,0,0,1,1,0.33,0,,0,0,0,4,0,0,,,
loganbo01,1937,2,CHN,NL,0,0,4,0,0,0,1,19,6,1,0,4,2,0.26,1.42,,0,0,0,28,3,1,,,
lohrmbi01,1937,1,NY1,NL,1,0,2,1,1,0,1,30,5,1,0,2,3,0.15,0.9,,0,0,0,35,1,1,,,
lucasre01,1937,1,PIT,NL,8,10,20,20,9,1,0,379,150,60,12,23,20,0.29,4.27,,0,1,0,549,0,69,,,
lyonste01,1937,1,CHA,AL,12,7,22,22,11,0,0,508,182,78,21,45,45,0.27,4.15,,2,1,0,706,0,86,,,
macfada01,1937,1,BSN,NL,14,14,32,32,16,2,0,738,250,80,5,60,70,0.26,2.93,,0,2,0,1015,0,96,,,
makosfr01,1937,1,NYA,AL,5,2,26,1,1,0,3,174,64,32,6,24,27,0.27,4.97,,1,0,0,265,15,42,,,
malonpa02,1937,1,NYA,AL,4,4,28,9,3,0,6,276,109,56,5,35,49,0.29,5.48,,1,4,0,420,16,65,,,
marcujo01,1937,1,BOS,AL,13,11,37,23,9,1,3,551,230,99,17,47,59,0.3,4.85,,2,2,0,808,13,104,,,
marrobu01,1937,1,BRO,NL,1,2,6,3,1,0,0,49,19,12,2,9,2,0.28,6.61,,1,0,0,76,2,13,,,
mastewa01,1937,1,PHI,NL,0,0,1,0,0,0,0,3,5,4,0,1,0,0.71,36,,0,0,0,8,1,4,,,
mcgeebi01,1937,1,SLN,NL,1,0,4,1,1,0,0,42,13,4,1,4,9,0.25,2.57,,0,1,0,57,0,4,,,
mckaiar01,1937,1,BOS,AL,8,8,36,18,3,0,2,411,152,71,7,64,66,0.27,4.66,,1,0,0,630,6,84,,,
mclaupa01,1937,1,DET,AL,0,2,10,3,0,0,0,98,39,23,3,16,8,0.29,6.34,,0,0,0,150,6,23,,,
meltocl01,1937,1,NY1,NL,20,9,46,27,14,2,7,744,216,72,9,55,142,0.23,2.61,,2,6,0,1004,14,90,,,
millebi03,1937,1,SLA,AL,0,1,1,1,0,0,0,12,7,6,1,4,1,0.38,13.5,,0,1,0,24,0,6,,,
millsle01,1937,1,SLA,AL,1,1,2,2,1,0,0,38,16,9,1,10,10,0.28,6.39,,4,0,0,66,0,13,,,
moorewh01,1937,1,CIN,NL,0,3,13,6,0,0,0,116,32,21,1,39,27,0.23,4.89,,3,4,0,181,5,22,,,
mootyja01,1937,1,CIN,NL,0,3,14,2,0,0,1,117,54,36,2,22,11,0.32,8.31,,4,0,0,191,8,39,,,
mulcahu01,1937,1,PHI,NL,8,18,56,25,9,1,3,647,256,123,17,97,54,0.29,5.13,,7,7,1,979,15,147,,,
muncrbo01,1937,1,SLA,AL,0,0,1,1,0,0,0,6,3,1,1,2,0,0.3,4.5,,0,0,0,12,0,2,,,
mungova01,1937,1,BRO,NL,9,11,25,21,14,0,3,483,136,52,3,56,122,0.22,2.91,,2,3,2,665,4,65,,,
murphjo04,1937,1,NYA,AL,13,4,39,4,0,0,10,330,121,51,7,50,36,0.27,4.17,,2,1,0,497,30,59,,,
nelsoly01,1937,1,PHA,AL,4,9,30,4,1,0,2,348,140,76,12,51,49,0.3,5.9,,1,2,0,531,21,78,,,
newsobo01,1937,1,WS1,AL,3,4,11,10,3,0,0,203,76,44,4,48,39,0.28,5.85,,2,3,0,321,0,49,,,
newsobo01,1937,2,BOS,AL,13,10,30,27,14,1,0,623,193,103,14,119,127,0.24,4.46,,4,3,1,926,2,114,,,
olsonte01,1937,1,BOS,AL,0,0,11,0,0,0,0,97,42,26,4,15,11,0.31,7.24,,0,0,0,152,6,28,,,
osterfr01,1937,1,BOS,AL,3,7,25,7,2,0,1,260,101,48,2,44,29,0.28,4.98,,1,1,0,402,9,64,,,
parmero01,1937,1,CHN,NL,7,8,33,18,8,0,0,437,165,83,13,79,55,0.28,5.13,,11,7,0,672,7,93,,,
passecl01,1937,1,PHI,NL,14,18,50,34,18,1,2,877,348,141,16,79,135,0.29,4.34,,0,5,0,1276,12,158,,,
pearsmo01,1937,1,NYA,AL,9,3,22,20,7,1,1,434,145,51,6,64,71,0.26,3.17,,2,1,0,624,2,60,,,
peterji01,1937,1,BRO,NL,0,0,3,0,0,0,0,17,8,5,3,2,4,0.33,7.94,,0,0,0,26,1,5,,,
pettile01,1937,1,PHI,NL,0,1,3,1,0,0,0,12,6,5,1,4,0,0.35,11.25,,0,0,0,21,2,5,,,
phebubi01,1937,1,WS1,AL,3,2,6,5,4,1,1,122,33,10,2,24,12,0.23,2.21,,2,2,0,172,1,13,,,
poffebo01,1937,1,DET,AL,10,5,29,16,5,0,3,412,147,71,8,79,35,0.27,4.65,,2,4,0,625,10,83,,,
reisbo01,1937,1,BSN,NL,0,0,4,0,0,0,0,15,3,1,0,5,0,0.15,1.8,,0,0,0,24,3,1,,,
rignejo01,1937,1,CHA,AL,2,5,22,4,0,0,1,272,107,50,10,46,38,0.29,4.96,,3,3,0,429,11,65,,,
rootch01,1937,1,CHN,NL,13,5,43,15,5,0,5,536,173,67,18,32,74,0.25,3.38,,2,4,0,729,20,71,,,
rossbu02,1937,1,PHA,AL,5,10,28,22,7,1,0,442,183,80,12,63,37,0.3,4.89,,8,2,0,673,2,102,,,
rowesc01,1937,1,DET,AL,1,4,10,2,1,0,0,94,49,30,7,9,6,0.35,8.62,,1,1,0,152,2,32,,,
ruffire01,1937,1,NYA,AL,20,7,31,31,22,4,0,769,242,85,17,68,131,0.24,2.98,,1,1,1,1058,0,101,,,
russeja01,1937,1,DET,AL,2,5,25,0,0,0,4,121,63,34,4,20,10,0.36,7.59,,0,1,0,196,16,35,,,
rybami01,1937,1,SLN,NL,9,6,38,8,5,0,0,405,152,62,8,40,57,0.28,4.13,,3,2,1,586,22,76,,,
schotge01,1937,1,CIN,NL,4,13,37,17,7,2,1,463,150,51,2,48,56,0.25,2.97,,4,1,1,654,11,69,,,
schumha02,1937,1,NY1,NL,13,12,38,29,10,1,1,653,222,87,11,89,100,0.26,3.6,,6,0,0,942,5,100,,,
shoffmi01,1937,1,BSN,NL,3,1,6,5,3,1,1,128,38,12,1,9,13,0.23,2.53,,0,1,0,174,1,14,,,
shouncl01,1937,1,CHN,NL,7,7,37,9,2,0,0,279,118,58,9,45,43,0.3,5.61,,4,0,0,438,12,65,,,
sivespe01,1937,1,PHI,NL,1,1,6,2,1,0,0,69,30,18,5,11,4,0.33,7.04,,0,0,0,103,2,18,,,
smithal03,1937,1,NY1,NL,5,4,33,9,2,0,0,257,91,40,8,30,41,0.27,4.2,,0,2,1,367,13,45,,,
smithbo02,1937,1,BSN,NL,0,1,18,0,0,0,3,132,52,20,6,6,14,0.29,4.09,,0,2,0,185,12,22,,,
smithed04,1937,1,PHA,AL,4,17,38,23,14,1,5,590,178,86,18,90,79,0.24,3.94,,2,4,0,847,11,100,,,
sorrevi01,1937,1,DET,AL,0,2,7,2,0,0,1,51,25,17,3,8,11,0.33,9,,1,0,0,83,1,18,,,
stratmo01,1937,1,CHA,AL,15,5,22,21,14,5,0,494,142,44,6,37,69,0.23,2.4,,0,2,0,650,1,55,,,
stricbi01,1937,1,SLA,AL,0,0,9,0,0,0,0,64,28,14,2,15,6,0.34,5.91,,0,2,0,100,6,18,,,
sunketo01,1937,1,SLN,NL,0,0,9,1,0,0,1,88,24,9,0,11,9,0.21,2.76,,0,0,0,125,5,11,,,
swiftbi01,1937,1,PIT,NL,9,10,36,17,9,0,3,492,160,72,14,34,84,0.25,3.95,,3,3,0,676,12,79,,,
thomabu01,1937,1,PHA,AL,8,15,35,26,6,1,0,509,208,94,15,52,54,0.29,4.99,,5,1,2,763,6,108,,,
thomato02,1937,1,SLA,AL,0,1,17,2,0,0,0,92,46,24,2,10,10,0.34,7.04,,3,1,0,146,14,26,,,
thomato02,1937,2,BOS,AL,0,2,9,0,0,0,0,33,16,5,2,4,4,0.34,4.09,,0,1,0,53,4,6,,,
tietjle01,1937,1,SLA,AL,1,2,5,4,2,0,0,90,32,14,0,17,5,0.28,4.2,,0,0,0,132,1,15,,,
tobinji01,1937,1,PIT,NL,6,3,20,8,7,0,1,261,74,29,1,28,37,0.22,3,,4,1,0,357,9,38,,,
trottbi01,1937,1,SLA,AL,2,9,34,12,3,0,1,367,150,79,14,50,37,0.3,5.81,,0,7,0,562,14,88,,,
turbege01,1937,1,PHA,AL,0,4,31,3,0,0,0,232,80,41,2,56,17,0.26,4.77,,9,0,1,360,14,50,,,
turneji01,1937,1,BSN,NL,20,11,33,30,24,5,1,770,228,68,13,52,69,0.23,2.38,,0,0,0,1031,3,80,,,
vanatru01,1937,1,SLA,AL,1,2,16,6,1,0,0,176,74,36,2,32,34,0.3,5.52,,2,0,0,280,4,41,,,
vancejo01,1937,1,NYA,AL,1,0,2,2,0,0,0,45,11,5,2,9,3,0.2,3,,0,0,0,63,0,5,,,
