Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/branded01.shtml"">Ed Brandt</a>",BRO,31,234,11,13,2,246,105,91,14,65,104,3.500,3.936,1.329,1.60,5.16
"<a href=""https://www.baseball-reference.com/players/b/brenndo01.shtml"">Don Brennan</a>",CIN,32,94&frac13;,5,2,9,117,60,46,2,35,40,4.389,3.757,1.611,1.14,-0.70
"<a href=""https://www.baseball-reference.com/players/b/bridgto01.shtml"">T. Bridges</a>",DET,29,294&frac23;,23,11,0,289,141,118,21,115,175,3.604,4.135,1.371,1.52,6.43
"<a href=""https://www.baseball-reference.com/players/b/broacjo01.shtml"">J. Broaca</a>",NYA,26,206,12,7,3,235,110,97,16,66,84,4.238,4.413,1.461,1.27,2.30
"<a href=""https://www.baseball-reference.com/players/b/brownbo02.shtml"">Bob Brown</a>",BSN,25,8&frac13;,0,2,0,10,5,5,1,3,5,5.400,4.604,1.560,1.67,-0.16
"<a href=""https://www.baseball-reference.com/players/b/browncl01.shtml"">Clint Brown</a>",CHA,32,83,6,2,5,106,50,46,5,24,19,4.988,4.341,1.566,0.79,1.02
"<a href=""https://www.baseball-reference.com/players/b/brownju01.shtml"">Jumbo Brown</a>",NYA,29,64,1,4,1,93,47,42,4,29,19,5.906,4.770,1.906,0.66,-0.35
"<a href=""https://www.baseball-reference.com/players/b/brownll01.shtml"">Lloyd Brown</a>",CLE,31,140&frac13;,8,10,1,166,78,65,13,45,34,4.169,4.893,1.504,0.76,2.96
"<a href=""https://www.baseball-reference.com/players/b/brownma01.shtml"">Mace Brown</a>",PIT,27,165,10,11,3,178,89,71,8,55,56,3.873,4.205,1.412,1.02,0.00
"<a href=""https://www.baseball-reference.com/players/b/bryancl01.shtml"">Clay Bryant</a>",CHN,24,57&frac13;,1,2,0,57,25,21,0,24,35,3.297,3.195,1.413,1.46,0.71
"<a href=""https://www.baseball-reference.com/players/b/bullore01.shtml"">Red Bullock</a>",PHA,24,16&frac23;,0,2,0,19,32,26,0,37,7,14.040,8.688,3.360,0.19,-1.34
"<a href=""https://www.baseball-reference.com/players/b/burkael01.shtml"">E. Burkart</a>",PHI,19,7&frac23;,0,0,0,4,3,3,0,12,2,3.522,8.380,2.087,0.17,0.32
"<a href=""https://www.baseball-reference.com/players/b/bushgu01.shtml"">Guy Bush</a>",2,34,125,5,8,2,147,66,57,5,31,38,4.104,3.920,1.424,1.23,-0.69
"<a href=""https://www.baseball-reference.com/players/b/butchma01.shtml"">Max Butcher</a>",BRO,25,147&frac23;,6,6,2,154,85,65,11,59,55,3.962,4.702,1.442,0.93,1.06
"<a href=""https://www.baseball-reference.com/players/c/cainsu01.shtml"">Sugar Cain</a>",2,29,211&frac23;,15,11,0,248,125,115,18,84,50,4.890,5.051,1.569,0.60,0.08
"<a href=""https://www.baseball-reference.com/players/c/caldwea01.shtml"">E. Caldwell</a>",SLA,31,189,7,16,2,252,146,126,15,83,59,6.000,4.694,1.772,0.71,0.00
"<a href=""https://www.baseball-reference.com/players/c/cantwbe01.shtml"">Ben Cantwell</a>",BSN,34,133&frac13;,9,9,2,127,55,45,8,35,42,3.038,4.151,1.215,1.20,0.00
"<a href=""https://www.baseball-reference.com/players/c/carlete01.shtml"">Tex Carleton</a>",CHN,29,197&frac13;,14,10,1,204,85,80,14,67,88,3.649,4.244,1.373,1.31,2.12
"<a href=""https://www.baseball-reference.com/players/c/cascajo01.shtml"">J. Cascarella</a>",2,29,160,9,10,1,174,82,79,7,63,41,4.444,4.432,1.481,0.65,0.00
"<a href=""https://www.baseball-reference.com/players/c/castlsl01.shtml"">S. Castleman</a>",NY1,22,111&frac23;,4,7,1,148,80,70,6,56,54,5.642,4.314,1.827,0.96,-1.72
"<a href=""https://www.baseball-reference.com/players/c/chaplti01.shtml"">Tiny Chaplin</a>",BSN,30,231&frac23;,10,15,2,273,131,106,21,62,86,4.118,4.470,1.446,1.39,0.28
"<a href=""https://www.baseball-reference.com/players/c/chaseke01.shtml"">Ken Chase</a>",WS1,22,2&frac13;,0,0,0,2,3,3,0,4,1,11.571,8.180,2.571,0.25,-0.09
"<a href=""https://www.baseball-reference.com/players/c/cheliit01.shtml"">I. Chelini</a>",CHA,21,83&frac23;,4,3,0,100,51,46,8,30,16,4.948,5.191,1.554,0.53,1.08
"<a href=""https://www.baseball-reference.com/players/c/clarkwa02.shtml"">Watty Clark</a>",BRO,34,120,7,11,2,162,73,59,11,28,28,4.425,4.619,1.583,1.00,0.60
"<a href=""https://www.baseball-reference.com/players/c/coffmdi01.shtml"">Dick Coffman</a>",NY1,29,101&frac23;,7,5,7,119,53,44,7,23,26,3.895,4.276,1.397,1.13,0.00
"<a href=""https://www.baseball-reference.com/players/c/cohensy01.shtml"">Syd Cohen</a>",WS1,30,36,0,2,1,44,27,21,4,14,21,5.250,4.430,1.611,1.50,-0.19
"<a href=""https://www.baseball-reference.com/players/c/coppohe01.shtml"">H. Coppola</a>",WS1,23,14,0,0,1,17,9,7,1,12,2,4.500,6.528,2.071,0.17,0.07
"<a href=""https://www.baseball-reference.com/players/c/coxbi01.shtml"">Bill Cox</a>",SLN,23,2&frac23;,0,0,0,4,5,2,0,1,1,6.750,3.550,1.875,1.00,-0.16
"<a href=""https://www.baseball-reference.com/players/c/crowdal01.shtml"">G. Crowder</a>",DET,37,44,4,3,0,64,42,41,5,21,10,8.386,5.619,1.932,0.48,-0.72
"<a href=""https://www.baseball-reference.com/players/d/daviscu01.shtml"">Curt Davis</a>",2,32,213&frac13;,13,13,1,217,97,82,17,50,70,3.459,4.361,1.252,1.40,0.00
"<a href=""https://www.baseball-reference.com/players/d/davispe01.shtml"">P. Davis</a>",CIN,31,125&frac23;,8,8,5,139,62,50,7,36,32,3.581,4.301,1.393,0.89,1.36
"<a href=""https://www.baseball-reference.com/players/d/deandi01.shtml"">Dizzy Dean</a>",SLN,26,315,24,13,11,310,128,111,21,53,195,3.171,3.369,1.152,3.68,7.33
"<a href=""https://www.baseball-reference.com/players/d/deanpa01.shtml"">Paul Dean</a>",SLN,23,92,5,5,1,113,57,47,3,20,28,4.598,3.684,1.446,1.40,-0.12
"<a href=""https://www.baseball-reference.com/players/d/derripa01.shtml"">P. Derringer</a>",CIN,29,282&frac13;,19,19,5,331,147,126,11,42,121,4.017,3.316,1.321,2.88,1.67
"<a href=""https://www.baseball-reference.com/players/d/deshoji01.shtml"">J. DeShong</a>",WS1,26,223&frac23;,18,10,2,255,135,115,11,96,59,4.627,4.632,1.569,0.61,1.52
"<a href=""https://www.baseball-reference.com/players/d/dickmem01.shtml"">E. Dickman</a>",BOS,21,1,0,0,0,2,2,1,0,1,2,9.000,2.547,3.000,2.00,-0.05
"<a href=""https://www.baseball-reference.com/players/d/dietrbi01.shtml"">B. Dietrich</a>",3,26,162&frac23;,8,11,3,197,116,104,12,82,77,5.754,4.726,1.715,0.94,-0.32
"<a href=""https://www.baseball-reference.com/players/d/dollar01.shtml"">Art Doll</a>",BSN,23,8,0,1,0,11,3,3,1,2,2,3.375,4.820,1.625,1.00,0.14
"<a href=""https://www.baseball-reference.com/players/d/doyleca01.shtml"">Carl Doyle</a>",PHA,23,38&frac23;,0,3,0,66,53,47,4,29,12,10.940,5.545,2.457,0.41,-1.39
"<a href=""https://www.baseball-reference.com/players/e/earnsge01.shtml"">G. Earnshaw</a>",2,36,150&frac23;,6,10,2,193,106,96,11,50,68,5.735,4.153,1.613,1.36,-0.89
"<a href=""https://www.baseball-reference.com/players/e/eisenha01.shtml"">H. Eisenstat</a>",BRO,20,14&frac13;,1,2,0,22,17,9,1,6,5,5.651,4.576,1.953,0.83,0.00
"<a href=""https://www.baseball-reference.com/players/e/evansre01.shtml"">Red Evans</a>",CHA,29,47&frac13;,0,3,1,70,46,40,4,22,19,7.606,4.767,1.944,0.86,-0.86
"<a href=""https://www.baseball-reference.com/players/f/fellebo01.shtml"">Bob Feller</a>",CLE,17,62,5,3,1,52,29,23,1,47,76,3.339,3.103,1.597,1.62,1.47
"<a href=""https://www.baseball-reference.com/players/f/ferrewe01.shtml"">Wes Ferrell</a>",BOS,28,301,20,15,0,330,160,140,11,119,106,4.186,4.157,1.492,0.89,0.00
"<a href=""https://www.baseball-reference.com/players/f/finkhe01.shtml"">Herman Fink</a>",PHA,24,188&frac23;,8,16,3,222,126,113,18,78,53,5.390,5.192,1.590,0.68,1.52
"<a href=""https://www.baseball-reference.com/players/f/fitzsfr01.shtml"">F. Fitzsimmons</a>",NY1,34,141,10,7,2,147,58,52,6,39,35,3.319,4.191,1.319,0.90,0.00
"<a href=""https://www.baseball-reference.com/players/f/flythst01.shtml"">Stu Flythe</a>",PHA,24,39&frac13;,0,0,0,49,63,57,4,61,14,13.042,8.167,2.797,0.23,-1.76
"<a href=""https://www.baseball-reference.com/players/f/fordge02.shtml"">Gene Ford</a>",BSN,24,2,0,0,0,2,1,1,0,0,0,4.500,3.264,1.000,&infin;,0.01
"<a href=""https://www.baseball-reference.com/players/f/frankfr02.shtml"">F. Frankhouse</a>",BRO,32,234&frac13;,13,10,2,236,112,95,18,89,84,3.649,4.672,1.387,0.94,4.03
"<a href=""https://www.baseball-reference.com/players/f/freitto01.shtml"">Tony Freitas</a>",CIN,28,7,0,2,0,6,2,1,0,2,1,1.286,3.888,1.143,0.50,0.37
"<a href=""https://www.baseball-reference.com/players/f/frencla01.shtml"">Larry French</a>",CHN,28,252&frac13;,18,9,3,262,103,95,16,54,104,3.388,3.846,1.252,1.93,0.00
"<a href=""https://www.baseball-reference.com/players/f/freybe01.shtml"">Benny Frey</a>",CIN,30,131&frac13;,10,8,0,164,73,62,5,30,20,4.249,4.107,1.477,0.67,0.38
"<a href=""https://www.baseball-reference.com/players/g/gablefr01.shtml"">Frank Gabler</a>",NY1,24,161&frac23;,9,8,6,170,62,56,11,34,46,3.118,4.194,1.262,1.35,0.00
"<a href=""https://www.baseball-reference.com/players/g/galatmi01.shtml"">M. Galatzer</a>",CLE,29,6,0,0,0,7,3,3,0,5,3,4.500,4.739,2.000,0.60,0.08
"<a href=""https://www.baseball-reference.com/players/g/galehde01.shtml"">D. Galehouse</a>",CLE,24,148&frac13;,8,7,1,161,86,80,5,68,71,4.854,4.087,1.544,1.04,0.00
"<a href=""https://www.baseball-reference.com/players/g/gomezle01.shtml"">Lefty Gomez</a>",NYA,27,188&frac23;,13,7,0,184,104,92,6,122,105,4.389,4.502,1.622,0.86,1.52
"<a href=""https://www.baseball-reference.com/players/g/grissle01.shtml"">Lee Grissom</a>",CIN,28,24&frac13;,1,1,0,33,18,17,1,9,13,6.288,3.798,1.726,1.44,0.00
"<a href=""https://www.baseball-reference.com/players/g/grovele01.shtml"">Lefty Grove</a>",BOS,36,253&frac13;,17,12,2,237,90,79,14,65,130,2.807,3.690,1.192,2.00,11.21
"<a href=""https://www.baseball-reference.com/players/g/gumbeha01.shtml"">H. Gumbert</a>",NY1,26,140&frac23;,11,3,0,157,77,61,7,54,52,3.903,4.283,1.500,0.96,0.00
"<a href=""https://www.baseball-reference.com/players/g/gumpera01.shtml"">R. Gumpert</a>",PHA,18,62&frac13;,1,2,2,74,42,33,2,32,9,4.765,4.940,1.701,0.28,0.00
"<a href=""https://www.baseball-reference.com/players/h/hadlebu01.shtml"">Bump Hadley</a>",NYA,31,173&frac23;,14,4,1,194,97,84,12,89,74,4.353,4.851,1.630,0.83,1.62
"<a href=""https://www.baseball-reference.com/players/h/haineje01.shtml"">Jesse Haines</a>",SLN,42,99&frac13;,7,5,1,110,44,43,4,21,19,3.896,4.027,1.319,0.90,1.89
"<a href=""https://www.baseball-reference.com/players/h/hallabi01.shtml"">B. Hallahan</a>",2,33,172,7,11,0,208,106,91,7,74,48,4.762,4.498,1.640,0.65,-0.33
"<a href=""https://www.baseball-reference.com/players/h/hardeme01.shtml"">Mel Harder</a>",CLE,26,224&frac23;,15,15,1,294,155,129,13,71,84,5.168,4.094,1.625,1.18,1.61
"<a href=""https://www.baseball-reference.com/players/h/harrihe01.shtml"">Herb Harris</a>",PHI,23,7,0,0,0,14,8,8,0,5,0,10.286,4.761,2.714,0.00,-0.07
"<a href=""https://www.baseball-reference.com/players/h/henryji01.shtml"">Jim Henry</a>",BOS,26,76&frac13;,5,1,0,75,43,39,10,40,36,4.598,5.613,1.507,0.90,1.28
"<a href=""https://www.baseball-reference.com/players/h/henshro01.shtml"">Roy Henshaw</a>",CHN,24,129&frac13;,6,5,1,152,67,57,8,56,69,3.966,4.168,1.608,1.23,0.86
"<a href=""https://www.baseball-reference.com/players/h/heussed01.shtml"">Ed Heusser</a>",SLN,27,104&frac13;,7,3,3,130,73,63,6,38,26,5.435,4.476,1.610,0.68,-1.07
"<a href=""https://www.baseball-reference.com/players/h/hilchwh01.shtml"">W. Hilcher</a>",CIN,27,35,1,2,0,44,31,24,3,14,10,6.171,4.869,1.657,0.71,-0.85
"<a href=""https://www.baseball-reference.com/players/h/hildeor01.shtml"">O. Hildebrand</a>",CLE,29,174&frac23;,10,11,4,197,107,95,10,83,65,4.895,4.613,1.603,0.78,2.55
"<a href=""https://www.baseball-reference.com/players/h/hogsech01.shtml"">C. Hogsett</a>",2,32,219&frac13;,13,16,1,286,160,136,16,91,68,5.581,4.586,1.719,0.75,2.18
"<a href=""https://www.baseball-reference.com/players/h/hollial01.shtml"">A. Hollingsw</a>",CIN,28,184,9,10,0,204,97,85,4,66,76,4.158,3.712,1.467,1.15,0.00
"<a href=""https://www.baseball-reference.com/players/h/hoytwa01.shtml"">Waite Hoyt</a>",PIT,36,116&frac23;,7,5,1,115,44,35,5,20,37,2.700,3.633,1.157,1.85,0.00
"<a href=""https://www.baseball-reference.com/players/h/hubbeca01.shtml"">Carl Hubbell</a>",NY1,33,304,26,6,3,265,81,78,7,57,123,2.309,3.267,1.059,2.16,9.70
"<a href=""https://www.baseball-reference.com/players/h/hudliwi01.shtml"">W. Hudlin</a>",CLE,30,64,1,5,0,112,74,64,1,31,20,9.000,4.091,2.234,0.65,-1.66
"<a href=""https://www.baseball-reference.com/players/j/jakucsi01.shtml"">Sig Jakucki</a>",SLA,26,20&frac23;,0,3,0,32,22,20,2,12,9,8.710,5.015,2.129,0.75,-0.27
"<a href=""https://www.baseball-reference.com/players/j/jeffcge01.shtml"">G. Jeffcoat</a>",BRO,22,95&frac23;,5,6,3,84,58,48,7,63,46,4.516,5.083,1.537,0.73,0.32
"<a href=""https://www.baseball-reference.com/players/j/johnsha01.shtml"">Hank Johnson</a>",PHA,30,11&frac23;,0,2,0,16,16,10,4,10,6,7.714,8.544,2.229,0.60,-0.48
"<a href=""https://www.baseball-reference.com/players/j/johnssi01.shtml"">Si Johnson</a>",2,29,65&frac23;,5,3,0,89,36,36,5,11,23,4.934,3.970,1.523,2.09,0.00
"<a href=""https://www.baseball-reference.com/players/j/johnssy01.shtml"">Syl Johnson</a>",PHI,35,111,5,7,7,129,60,53,10,29,48,4.297,4.264,1.423,1.66,2.53
"<a href=""https://www.baseball-reference.com/players/j/jorgeor01.shtml"">O. Jorgens</a>",PHI,28,167&frac13;,8,8,0,196,110,89,16,69,58,4.787,4.911,1.584,0.84,1.42
"<a href=""https://www.baseball-reference.com/players/k/kardopa01.shtml"">Paul Kardow</a>",CLE,20,2,0,0,0,1,1,1,0,2,0,4.500,6.792,1.500,0.00,0.03
"<a href=""https://www.baseball-reference.com/players/k/kelleha01.shtml"">Harry Kelley</a>",PHA,30,235&frac13;,15,12,3,250,112,101,21,75,82,3.863,4.709,1.381,1.09,6.21
"<a href=""https://www.baseball-reference.com/players/k/kelleha02.shtml"">Hal Kelleher</a>",PHI,22,44,0,5,0,60,38,26,2,29,13,5.318,4.973,2.023,0.45,-0.62
"<a href=""https://www.baseball-reference.com/players/k/kenneve01.shtml"">Vern Kennedy</a>",CHA,29,274&frac13;,21,9,0,282,167,141,13,147,99,4.626,4.789,1.564,0.67,0.00
"<a href=""https://www.baseball-reference.com/players/k/kimbeha01.shtml"">H. Kimberlin</a>",SLA,27,20,0,0,0,24,13,12,3,16,4,5.400,7.304,2.000,0.25,0.29
"<a href=""https://www.baseball-reference.com/players/k/kimsech01.shtml"">Chad Kimsey</a>",DET,29,52,2,3,3,58,36,28,2,29,11,4.846,4.988,1.673,0.38,0.17
"<a href=""https://www.baseball-reference.com/players/k/kleinte01.shtml"">T. Kleinhans</a>",NYA,37,29&frac13;,1,1,1,36,25,19,0,23,10,5.830,4.868,2.011,0.43,-0.51
"<a href=""https://www.baseball-reference.com/players/k/knottja01.shtml"">Jack Knott</a>",SLA,29,192&frac23;,9,17,6,272,174,156,15,93,60,7.287,4.941,1.894,0.65,0.00
"<a href=""https://www.baseball-reference.com/players/k/kowalfa01.shtml"">F. Kowalik</a>",3,28,102,1,8,1,142,77,66,6,40,20,5.824,4.665,1.784,0.50,-0.42
"<a href=""https://www.baseball-reference.com/players/l/lannijo01.shtml"">J. Lanning</a>",BSN,25,153,7,11,0,154,75,62,9,55,33,3.647,4.752,1.366,0.60,1.08
"<a href=""https://www.baseball-reference.com/players/l/lawsoro01.shtml"">Roxie Lawson</a>",DET,30,128,8,6,3,139,87,78,13,71,34,5.484,5.737,1.641,0.48,0.40
"<a href=""https://www.baseball-reference.com/players/l/leebi02.shtml"">Bill Lee</a>",CHN,26,258&frac23;,18,11,1,238,106,95,14,93,102,3.305,4.276,1.280,1.10,0.00
"<a href=""https://www.baseball-reference.com/players/l/leeth01.shtml"">Thornton Lee</a>",CLE,29,127,3,5,3,138,86,69,2,67,49,4.890,4.217,1.614,0.73,1.25
"<a href=""https://www.baseball-reference.com/players/l/leonadu02.shtml"">D. Leonard</a>",BRO,27,32,0,0,1,34,18,13,2,5,8,3.656,4.026,1.219,1.60,0.27
"<a href=""https://www.baseball-reference.com/players/l/liebedu01.shtml"">Dutch Lieber</a>",PHA,26,11&frac23;,0,1,0,17,11,10,0,6,1,7.714,4.625,1.971,0.17,-0.12
"<a href=""https://www.baseball-reference.com/players/l/liebhgl02.shtml"">G. Liebhardt</a>",SLA,25,55&frac13;,0,0,0,98,58,54,4,27,20,8.783,4.613,2.259,0.74,-0.59
"<a href=""https://www.baseball-reference.com/players/l/linkeed01.shtml"">Ed Linke</a>",WS1,24,52,1,5,0,73,46,41,4,14,11,7.096,4.575,1.673,0.79,-0.87
"<a href=""https://www.baseball-reference.com/players/l/lisenho01.shtml"">Hod Lisenbee</a>",PHA,37,85&frac23;,1,7,0,115,69,59,9,24,17,6.198,5.035,1.623,0.71,0.06
"<a href=""https://www.baseball-reference.com/players/l/lucasre01.shtml"">Red Lucas</a>",PIT,34,175&frac23;,15,4,0,178,70,62,7,26,53,3.176,3.576,1.161,2.04,4.15
"<a href=""https://www.baseball-reference.com/players/l/lyonste01.shtml"">Ted Lyons</a>",CHA,35,182,10,13,0,227,115,104,21,45,48,5.143,4.921,1.495,1.07,1.84
"<a href=""https://www.baseball-reference.com/players/m/macfada01.shtml"">D. MacFayden</a>",BSN,31,266&frac23;,17,13,0,268,97,85,5,66,86,2.869,3.556,1.252,1.30,5.68
"<a href=""https://www.baseball-reference.com/players/m/mahafro01.shtml"">Roy Mahaffey</a>",SLA,32,60,2,6,1,82,62,54,6,40,13,8.100,5.921,2.033,0.32,-0.89
"<a href=""https://www.baseball-reference.com/players/m/malonpa02.shtml"">Pat Malone</a>",NYA,33,134&frac23;,12,4,9,144,60,57,4,60,72,3.809,3.820,1.515,1.20,2.79
"<a href=""https://www.baseball-reference.com/players/m/marbefi01.shtml"">F. Marberry</a>",2,37,14&frac13;,0,2,0,12,8,6,2,3,4,3.767,5.013,1.047,1.33,-0.04
"<a href=""https://www.baseball-reference.com/players/m/marcujo01.shtml"">J. Marcum</a>",BOS,26,174,8,13,1,194,100,93,14,52,57,4.810,4.571,1.414,1.10,0.00
"<a href=""https://www.baseball-reference.com/players/m/martipe01.shtml"">P. Martin</a>",SLN,32,2,0,0,0,1,0,0,0,2,0,.000,8.203,1.500,0.00,0.07
"<a href=""https://www.baseball-reference.com/players/m/matuzha01.shtml"">H. Matuzak</a>",PHA,26,15,0,1,0,21,14,12,0,4,8,7.200,3.029,1.667,2.00,-0.17
"<a href=""https://www.baseball-reference.com/players/m/mccloji01.shtml"">J. McCloskey</a>",BSN,26,8,0,0,0,14,10,10,1,3,2,11.250,4.900,2.125,0.67,-0.39
"<a href=""https://www.baseball-reference.com/players/m/mcgeebi01.shtml"">Bill McGee</a>",SLN,26,16,1,1,0,23,14,14,3,4,8,7.875,5.447,1.688,2.00,0.00
"<a href=""https://www.baseball-reference.com/players/m/meolami01.shtml"">Mike Meola</a>",2,30,40&frac23;,0,3,1,58,37,33,0,23,14,7.303,4.063,1.992,0.61,-0.26
"<a href=""https://www.baseball-reference.com/players/m/milnaal01.shtml"">Al Milnar</a>",CLE,22,22,1,2,0,26,20,18,0,18,9,7.364,4.802,2.000,0.50,-0.21
"<a href=""https://www.baseball-reference.com/players/m/moorede01.shtml"">Dee Moore</a>",CIN,22,7,0,0,0,3,1,0,0,2,3,.000,3.264,.714,1.50,0.26
"<a href=""https://www.baseball-reference.com/players/m/mooreeu01.shtml"">Euel Moore</a>",PHI,28,54&frac13;,2,3,1,76,50,42,4,12,19,6.957,4.041,1.620,1.58,-1.37
"<a href=""https://www.baseball-reference.com/players/m/moorewh01.shtml"">Whitey Moore</a>",CIN,24,5,1,0,0,3,3,3,0,3,4,5.400,3.475,1.200,1.33,0.00
"<a href=""https://www.baseball-reference.com/players/m/mootyja01.shtml"">Jake Mooty</a>",CIN,24,13&frac23;,0,0,1,10,6,6,0,4,11,3.951,2.489,1.024,2.75,0.21
"<a href=""https://www.baseball-reference.com/players/m/mulcahu01.shtml"">Hugh Mulcahy</a>",PHI,22,22&frac23;,1,1,0,20,8,8,0,12,2,3.176,4.498,1.412,0.17,0.53
"<a href=""https://www.baseball-reference.com/players/m/mungova01.shtml"">Van Mungo</a>",BRO,25,311&frac23;,18,19,3,275,137,116,8,118,238,3.350,3.177,1.261,2.02,6.63
"<a href=""https://www.baseball-reference.com/players/m/munnsle01.shtml"">Les Munns</a>",SLN,27,24,0,3,1,23,18,8,2,12,4,3.000,5.567,1.458,0.33,-0.20
"<a href=""https://www.baseball-reference.com/players/m/murphjo04.shtml"">J. Murphy</a>",NYA,27,88,9,3,5,90,38,33,5,36,34,3.375,4.454,1.432,0.94,1.76
"<a href=""https://www.baseball-reference.com/players/m/murraam01.shtml"">Amby Murray</a>",BSN,23,11,0,0,0,15,5,5,1,3,2,4.091,4.816,1.636,0.67,0.21
"<a href=""https://www.baseball-reference.com/players/n/naktepe01.shtml"">P. Naktenis</a>",PHA,22,18&frac23;,0,1,0,24,26,26,2,27,18,12.536,6.621,2.732,0.67,-0.52
"<a href=""https://www.baseball-reference.com/players/n/nelsoem01.shtml"">E. Nelson</a>",CIN,31,17,1,0,0,24,8,6,1,4,3,3.176,4.165,1.647,0.75,0.17
"<a href=""https://www.baseball-reference.com/players/n/newsobo01.shtml"">Bobo Newsom</a>",WS1,28,285&frac23;,17,15,2,294,160,137,13,146,156,4.316,4.284,1.540,1.07,0.00
"<a href=""https://www.baseball-reference.com/players/o/olsonte01.shtml"">Ted Olson</a>",BOS,23,18&frac13;,1,1,0,24,16,15,3,8,5,7.364,6.140,1.745,0.62,-0.24
"<a href=""https://www.baseball-reference.com/players/o/osborwa01.shtml"">W. Osborne</a>",BSN,23,20,1,1,0,31,13,13,1,9,8,5.850,4.350,2.000,0.89,-0.07
"<a href=""https://www.baseball-reference.com/players/o/osterfr01.shtml"">F. Ostermuel</a>",BOS,28,180&frac23;,10,16,2,210,115,98,8,84,90,4.882,4.163,1.627,1.07,0.00
"<a href=""https://www.baseball-reference.com/players/p/parmero01.shtml"">Roy Parmelee</a>",SLN,29,221,11,11,2,226,125,112,13,107,79,4.561,4.692,1.507,0.74,0.81
"<a href=""https://www.baseball-reference.com/players/p/passecl01.shtml"">C. Passeau</a>",PHI,27,217&frac13;,11,15,3,247,118,84,7,55,85,3.479,3.595,1.390,1.55,0.00
"<a href=""https://www.baseball-reference.com/players/p/pearsmo01.shtml"">M. Pearson</a>",NYA,27,223,19,7,1,191,99,92,13,135,118,3.713,4.842,1.462,0.87,4.40
"<a href=""https://www.baseball-reference.com/players/p/pezzupr01.shtml"">P. Pezzullo</a>",PHI,25,2,0,0,0,1,1,1,0,6,0,4.500,15.612,3.500,0.00,0.03
