Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/c/chandsp01.shtml"">S. Chandler</a>",NYA,32,172,8,7,0,184,100,88,12,60,56,4.605,4.051,1.419,0.93,-0.06
"<a href=""https://www.baseball-reference.com/players/c/chaseke01.shtml"">Ken Chase</a>",WS1,26,261&frac23;,15,17,0,260,120,94,14,143,129,3.233,4.135,1.540,0.90,4.72
"<a href=""https://www.baseball-reference.com/players/c/coffmdi01.shtml"">Dick Coffman</a>",BSN,33,48&frac13;,1,5,3,63,33,29,4,11,11,5.400,3.984,1.531,1.00,-0.99
"<a href=""https://www.baseball-reference.com/players/c/coffmsl01.shtml"">S. Coffman</a>",SLA,29,74&frac23;,2,2,1,108,62,52,5,23,26,6.268,3.827,1.754,1.13,-0.73
"<a href=""https://www.baseball-reference.com/players/c/congedi01.shtml"">Dick Conger</a>",DET,19,3,1,0,0,2,1,1,0,3,1,3.000,5.321,1.667,0.33,0.08
"<a href=""https://www.baseball-reference.com/players/c/coopemo01.shtml"">Mort Cooper</a>",SLN,27,230&frac23;,11,12,3,225,103,93,12,86,95,3.629,3.773,1.348,1.10,0.00
"<a href=""https://www.baseball-reference.com/players/c/coxbi01.shtml"">Bill Cox</a>",SLA,27,17&frac13;,0,1,0,23,17,14,3,12,7,7.269,6.276,2.019,0.58,-0.23
"<a href=""https://www.baseball-reference.com/players/d/daviscu01.shtml"">Curt Davis</a>",2,36,191,8,11,3,208,96,89,17,38,58,4.194,3.964,1.288,1.53,-0.16
"<a href=""https://www.baseball-reference.com/players/d/deanch01.shtml"">Chubby Dean</a>",PHA,24,159&frac13;,6,13,1,220,136,117,21,63,38,6.609,5.111,1.776,0.60,0.00
"<a href=""https://www.baseball-reference.com/players/d/deandi01.shtml"">Dizzy Dean</a>",CHN,30,54,3,3,0,68,35,31,4,20,18,5.167,4.171,1.630,0.90,-0.39
"<a href=""https://www.baseball-reference.com/players/d/deanpa01.shtml"">Paul Dean</a>",NY1,27,99&frac13;,4,4,0,110,50,43,8,29,32,3.896,4.114,1.399,1.10,0.47
"<a href=""https://www.baseball-reference.com/players/d/derripa01.shtml"">P. Derringer</a>",CIN,33,296&frac23;,20,12,0,280,110,101,17,48,115,3.064,3.296,1.106,2.40,3.79
"<a href=""https://www.baseball-reference.com/players/d/dickmem01.shtml"">E. Dickman</a>",BOS,25,100,8,6,3,121,74,67,15,38,40,6.030,4.933,1.590,1.05,-0.49
"<a href=""https://www.baseball-reference.com/players/d/dicksmu01.shtml"">M. Dickson</a>",SLN,23,1&frac23;,0,0,0,5,4,3,0,1,0,16.200,4.043,3.600,0.00,-0.24
"<a href=""https://www.baseball-reference.com/players/d/dietrbi01.shtml"">B. Dietrich</a>",CHA,30,149&frac23;,10,6,0,154,78,67,10,65,43,4.029,4.462,1.463,0.66,1.48
"<a href=""https://www.baseball-reference.com/players/d/dietzdu01.shtml"">Dutch Dietz</a>",PIT,28,15&frac13;,0,1,0,22,11,10,2,4,8,5.870,4.247,1.696,2.00,0.00
"<a href=""https://www.baseball-reference.com/players/d/dobsojo01.shtml"">Joe Dobson</a>",CLE,23,100,3,7,3,101,60,55,8,48,57,4.950,4.200,1.490,1.19,-0.01
"<a href=""https://www.baseball-reference.com/players/d/donalat01.shtml"">Atley Donald</a>",NYA,29,118&frac23;,8,3,0,113,49,40,11,59,60,3.034,4.506,1.449,1.02,1.75
"<a href=""https://www.baseball-reference.com/players/d/dorseca01.shtml"">Cal Dorsett</a>",CLE,27,1,0,0,0,1,1,1,1,0,0,9.000,20.290,1.000,&infin;,-0.01
"<a href=""https://www.baseball-reference.com/players/d/doyleca01.shtml"">Carl Doyle</a>",2,27,86&frac23;,3,3,1,117,74,70,10,47,48,7.269,4.366,1.892,1.02,-1.65
"<a href=""https://www.baseball-reference.com/players/e/earleto01.shtml"">Tom Earley</a>",BSN,23,16&frac13;,2,0,0,16,7,7,1,3,5,3.857,3.233,1.163,1.67,0.11
"<a href=""https://www.baseball-reference.com/players/e/eavesva01.shtml"">Vallie Eaves</a>",CHA,28,18&frac23;,0,2,0,22,16,14,2,24,11,6.750,6.768,2.464,0.46,-0.32
"<a href=""https://www.baseball-reference.com/players/e/eisenha01.shtml"">H. Eisenstat</a>",CLE,24,71&frac23;,1,4,4,78,25,25,6,12,27,3.140,3.691,1.256,2.25,1.64
"<a href=""https://www.baseball-reference.com/players/e/erricdi01.shtml"">D. Errickson</a>",BSN,28,236&frac13;,12,13,3,241,91,83,8,90,34,3.161,4.177,1.401,0.38,4.07
"<a href=""https://www.baseball-reference.com/players/f/fellebo01.shtml"">Bob Feller</a>",CLE,21,320&frac13;,27,11,4,245,102,93,13,118,261,2.613,2.790,1.133,2.21,9.92
"<a href=""https://www.baseball-reference.com/players/f/ferrewe01.shtml"">Wes Ferrell</a>",BRO,32,4,0,0,0,4,3,3,0,4,4,6.750,3.067,2.000,1.00,-0.06
"<a href=""https://www.baseball-reference.com/players/f/fettelo01.shtml"">Lou Fette</a>",2,33,35&frac13;,0,5,0,41,23,20,0,20,2,5.094,4.386,1.726,0.10,-0.50
"<a href=""https://www.baseball-reference.com/players/f/fitzsfr01.shtml"">F. Fitzsimmons</a>",BRO,38,134&frac13;,16,2,1,120,43,42,5,25,35,2.814,3.350,1.079,1.40,4.45
"<a href=""https://www.baseball-reference.com/players/f/flemibi01.shtml"">Bill Fleming</a>",BOS,26,46&frac13;,1,2,0,53,27,25,4,20,24,4.856,4.076,1.576,1.20,0.42
"<a href=""https://www.baseball-reference.com/players/f/flowewe01.shtml"">Wes Flowers</a>",BRO,26,21,1,1,0,23,10,8,2,10,8,3.429,4.326,1.571,0.80,0.23
"<a href=""https://www.baseball-reference.com/players/f/frencla01.shtml"">Larry French</a>",CHN,32,246,14,14,2,240,93,90,12,64,107,3.293,3.336,1.236,1.67,0.00
"<a href=""https://www.baseball-reference.com/players/f/fryech01.shtml"">Charlie Frye</a>",PHI,26,50&frac13;,0,6,0,58,32,26,3,26,18,4.649,4.425,1.669,0.69,-0.11
"<a href=""https://www.baseball-reference.com/players/g/galehde01.shtml"">D. Galehouse</a>",BOS,28,120,6,6,0,155,77,69,10,41,53,5.175,3.996,1.633,1.29,0.00
"<a href=""https://www.baseball-reference.com/players/g/gelbech01.shtml"">C. Gelbert</a>",WS1,34,4,0,0,0,5,4,4,2,3,1,9.000,10.969,2.000,0.33,-0.08
"<a href=""https://www.baseball-reference.com/players/g/giebefl01.shtml"">F. Giebell</a>",DET,30,18,2,0,0,14,2,2,2,4,11,1.000,3.746,1.000,2.75,1.03
"<a href=""https://www.baseball-reference.com/players/g/gomezle01.shtml"">Lefty Gomez</a>",NYA,31,27&frac13;,3,3,0,37,20,20,2,18,14,6.585,4.511,2.012,0.78,-0.53
"<a href=""https://www.baseball-reference.com/players/g/gorsijo01.shtml"">J. Gorsica</a>",DET,25,160,7,7,0,170,85,77,10,57,68,4.331,3.792,1.419,1.19,2.67
"<a href=""https://www.baseball-reference.com/players/g/grissle01.shtml"">Lee Grissom</a>",2,32,78&frac13;,2,5,0,63,30,23,3,36,57,2.643,3.263,1.264,1.58,0.32
"<a href=""https://www.baseball-reference.com/players/g/grovele01.shtml"">Lefty Grove</a>",BOS,40,153&frac13;,7,6,0,159,73,68,20,50,62,3.991,4.728,1.363,1.24,2.87
"<a href=""https://www.baseball-reference.com/players/g/groveor01.shtml"">Orval Grove</a>",CHA,20,6,0,0,0,4,2,2,0,4,1,3.000,4.638,1.333,0.25,0.14
"<a href=""https://www.baseball-reference.com/players/g/guisele01.shtml"">Lefty Guise</a>",CIN,31,7&frac23;,0,0,0,8,2,1,0,5,1,1.174,4.256,1.696,0.20,0.23
"<a href=""https://www.baseball-reference.com/players/g/gumbeha01.shtml"">H. Gumbert</a>",NY1,30,237,12,14,2,230,110,99,17,81,77,3.759,4.135,1.312,0.95,0.00
"<a href=""https://www.baseball-reference.com/players/h/hadlebu01.shtml"">Bump Hadley</a>",NYA,35,80,3,5,2,88,62,51,4,52,39,5.738,4.347,1.750,0.75,-1.57
"<a href=""https://www.baseball-reference.com/players/h/halleja01.shtml"">Jack Hallett</a>",CHA,25,14,1,1,0,15,10,10,1,6,9,6.429,3.528,1.500,1.50,-0.11
"<a href=""https://www.baseball-reference.com/players/h/hamlilu01.shtml"">Luke Hamlin</a>",BRO,35,182&frac13;,9,8,0,183,77,62,17,34,91,3.060,3.574,1.190,2.68,3.67
"<a href=""https://www.baseball-reference.com/players/h/hardeme01.shtml"">Mel Harder</a>",CLE,30,186&frac13;,12,11,0,200,96,84,16,59,76,4.057,4.017,1.390,1.29,1.53
"<a href=""https://www.baseball-reference.com/players/h/harrera01.shtml"">Ray Harrell</a>",PIT,28,3&frac13;,0,0,0,5,5,3,0,2,3,8.100,2.835,2.100,1.50,-0.34
"<a href=""https://www.baseball-reference.com/players/h/harribo01.shtml"">Bob Harris</a>",SLA,25,193&frac23;,11,15,1,225,120,106,24,85,49,4.926,5.205,1.601,0.58,0.00
"<a href=""https://www.baseball-reference.com/players/h/harrimi01.shtml"">M. Harris</a>",BOS,23,68&frac13;,4,2,0,83,40,38,8,26,36,5.005,4.283,1.595,1.38,0.00
"<a href=""https://www.baseball-reference.com/players/h/hashhe01.shtml"">Herb Hash</a>",BOS,29,120,7,7,3,123,68,66,11,84,36,4.950,5.473,1.725,0.43,1.18
"<a href=""https://www.baseball-reference.com/players/h/haynejo01.shtml"">Joe Haynes</a>",WS1,22,63&frac13;,3,6,0,85,50,46,4,34,23,6.537,4.420,1.879,0.68,-0.73
"<a href=""https://www.baseball-reference.com/players/h/headed01.shtml"">Ed Head</a>",BRO,22,39&frac13;,1,2,0,40,21,18,0,18,13,4.119,3.529,1.475,0.72,0.38
"<a href=""https://www.baseball-reference.com/players/h/heintke01.shtml"">K. Heintzelman</a>",PIT,24,165,8,8,3,193,86,82,7,65,71,4.473,3.605,1.564,1.09,0.00
"<a href=""https://www.baseball-reference.com/players/h/heussed01.shtml"">Ed Heusser</a>",PHA,31,110,6,13,5,144,84,61,11,42,39,4.991,4.399,1.691,0.93,-0.61
"<a href=""https://www.baseball-reference.com/players/h/hevinjo02.shtml"">Joe Heving</a>",BOS,39,119,12,7,3,129,63,53,7,42,55,4.008,3.638,1.437,1.31,1.92
"<a href=""https://www.baseball-reference.com/players/h/higbeki01.shtml"">Kirby Higbe</a>",PHI,25,283,14,19,1,242,126,117,12,121,137,3.721,3.695,1.283,1.13,0.00
"<a href=""https://www.baseball-reference.com/players/h/hildeor01.shtml"">O. Hildebrand</a>",NYA,33,19&frac13;,1,1,0,19,7,4,1,14,5,1.862,5.130,1.707,0.36,0.35
"<a href=""https://www.baseball-reference.com/players/h/hoersle01.shtml"">Lefty Hoerst</a>",PHI,22,12,1,0,0,12,7,7,1,8,3,5.250,5.548,1.667,0.38,0.04
"<a href=""https://www.baseball-reference.com/players/h/hollial01.shtml"">A. Hollingsw</a>",WS1,32,18,1,0,0,18,12,11,0,11,7,5.500,3.892,1.611,0.64,0.00
"<a href=""https://www.baseball-reference.com/players/h/howeldi01.shtml"">Dixie Howell</a>",CLE,20,5,0,0,0,2,1,1,0,4,2,1.800,4.889,1.200,0.50,0.18
"<a href=""https://www.baseball-reference.com/players/h/hubbeca01.shtml"">Carl Hubbell</a>",NY1,37,214&frac13;,11,12,0,220,102,87,22,59,86,3.653,4.166,1.302,1.46,2.20
"<a href=""https://www.baseball-reference.com/players/h/hudliwi01.shtml"">W. Hudlin</a>",4,34,77&frac13;,3,5,0,109,68,60,13,16,22,6.983,4.876,1.616,1.38,-1.35
"<a href=""https://www.baseball-reference.com/players/h/hudsosi01.shtml"">Sid Hudson</a>",WS1,25,252,17,16,1,272,149,128,20,81,96,4.571,4.029,1.401,1.19,0.00
"<a href=""https://www.baseball-reference.com/players/h/humphjo02.shtml"">J. Humphries</a>",CLE,25,33&frac23;,0,2,1,35,35,31,5,29,17,8.287,6.156,1.901,0.59,-1.33
"<a href=""https://www.baseball-reference.com/players/h/hutchfr01.shtml"">F. Hutchinson</a>",DET,20,76,3,7,0,85,52,48,6,26,32,5.684,3.945,1.461,1.23,0.06
"<a href=""https://www.baseball-reference.com/players/h/hutchir01.shtml"">I. Hutchinson</a>",SLN,29,63&frac13;,4,2,1,68,27,22,3,19,19,3.126,3.739,1.374,1.00,1.22
"<a href=""https://www.baseball-reference.com/players/h/hutchjo02.shtml"">J. Hutchings</a>",CIN,24,54,2,1,0,53,21,21,3,18,18,3.500,3.860,1.315,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/j/jacobbu01.shtml"">Bucky Jacobs</a>",WS1,27,15,0,1,0,16,11,10,1,9,6,6.000,4.263,1.667,0.67,-0.10
"<a href=""https://www.baseball-reference.com/players/j/javeral01.shtml"">Al Javery</a>",BSN,22,83&frac13;,2,4,1,99,62,51,2,36,42,5.508,3.337,1.620,1.17,-1.60
"<a href=""https://www.baseball-reference.com/players/j/johnsar02.shtml"">Art Johnson</a>",BSN,20,6,0,1,0,10,7,7,0,3,1,10.500,3.384,2.167,0.33,-0.32
"<a href=""https://www.baseball-reference.com/players/j/johnsea01.shtml"">Earl Johnson</a>",BOS,21,70&frac13;,6,2,0,69,33,32,0,39,26,4.095,3.693,1.536,0.67,1.36
"<a href=""https://www.baseball-reference.com/players/j/johnssi01.shtml"">Si Johnson</a>",PHI,33,138&frac13;,5,14,1,145,81,75,13,42,58,4.880,4.086,1.352,1.38,0.00
"<a href=""https://www.baseball-reference.com/players/j/johnssy01.shtml"">Syl Johnson</a>",PHI,39,40&frac23;,2,2,2,37,22,19,6,5,13,4.205,4.538,1.033,2.60,0.22
"<a href=""https://www.baseball-reference.com/players/j/joinero01.shtml"">Roy Joiner</a>",NY1,33,53,3,2,1,66,26,20,8,17,25,3.396,4.479,1.566,1.47,0.47
"<a href=""https://www.baseball-reference.com/players/j/jungeke01.shtml"">Ken Jungels</a>",CLE,24,3&frac13;,0,0,0,3,1,1,0,1,1,2.700,3.161,1.200,1.00,0.09
"<a href=""https://www.baseball-reference.com/players/k/kenneve01.shtml"">Vern Kennedy</a>",SLA,33,222&frac13;,12,17,0,263,149,138,18,122,70,5.586,4.851,1.732,0.57,0.00
"<a href=""https://www.baseball-reference.com/players/k/kimbane01.shtml"">Newt Kimball</a>",2,25,47&frac23;,4,1,1,40,20,16,3,21,27,3.021,3.873,1.280,1.29,1.06
"<a href=""https://www.baseball-reference.com/players/k/klingbo01.shtml"">Bob Klinger</a>",PIT,32,142,8,13,3,196,102,85,5,53,48,5.387,3.575,1.754,0.91,-1.63
"<a href=""https://www.baseball-reference.com/players/k/knottja01.shtml"">Jack Knott</a>",CHA,33,158,11,9,0,166,88,80,12,52,44,4.557,4.218,1.380,0.85,1.29
"<a href=""https://www.baseball-reference.com/players/k/krakajo01.shtml"">J. Krakauskas</a>",WS1,25,109,1,6,2,137,90,78,7,73,68,6.440,4.325,1.927,0.93,-1.58
"<a href=""https://www.baseball-reference.com/players/k/krameja01.shtml"">Jack Kramer</a>",SLA,22,64&frac23;,3,7,0,86,48,45,4,26,12,6.263,4.433,1.732,0.46,-0.34
"<a href=""https://www.baseball-reference.com/players/l/lamanfr02.shtml"">Hank LaManna</a>",BSN,20,13&frac13;,1,0,0,13,8,7,1,8,3,4.725,5.382,1.575,0.38,-0.11
"<a href=""https://www.baseball-reference.com/players/l/lanahdi01.shtml"">Dick Lanahan</a>",PIT,28,108,6,8,2,121,63,51,8,42,45,4.250,4.074,1.509,1.07,0.23
"<a href=""https://www.baseball-reference.com/players/l/laniema01.shtml"">Max Lanier</a>",SLN,24,105,9,6,3,113,50,39,1,38,49,3.343,3.076,1.438,1.29,1.63
"<a href=""https://www.baseball-reference.com/players/l/lannijo01.shtml"">J. Lanning</a>",PIT,29,115&frac23;,8,4,2,119,59,52,8,39,42,4.046,4.044,1.366,1.08,0.86
"<a href=""https://www.baseball-reference.com/players/l/lawsoro01.shtml"">Roxie Lawson</a>",SLA,34,72,5,3,4,77,45,41,5,54,18,5.125,5.542,1.819,0.33,0.39
"<a href=""https://www.baseball-reference.com/players/l/leebi02.shtml"">Bill Lee</a>",CHN,30,211&frac13;,9,17,0,246,129,118,12,70,70,5.025,3.857,1.495,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/l/leeth01.shtml"">Thornton Lee</a>",CHA,33,228,12,13,0,223,100,88,13,56,87,3.474,3.532,1.224,1.55,3.88
"<a href=""https://www.baseball-reference.com/players/l/leonadu02.shtml"">D. Leonard</a>",WS1,31,289,14,19,0,328,136,112,19,78,124,3.488,3.604,1.405,1.59,5.13
"<a href=""https://www.baseball-reference.com/players/l/lillage01.shtml"">Gene Lillard</a>",SLN,26,4&frac23;,0,1,0,8,7,7,1,4,2,13.500,6.178,2.571,0.50,-0.26
"<a href=""https://www.baseball-reference.com/players/l/lohrmbi01.shtml"">Bill Lohrman</a>",NY1,27,195,10,15,1,200,98,82,19,43,73,3.785,3.991,1.246,1.70,0.00
"<a href=""https://www.baseball-reference.com/players/l/lynnre01.shtml"">Red Lynn</a>",NY1,26,42&frac13;,4,3,3,40,21,18,3,24,25,3.827,4.213,1.512,1.04,0.24
"<a href=""https://www.baseball-reference.com/players/l/lyonste01.shtml"">Ted Lyons</a>",CHA,39,186&frac13;,12,8,0,188,85,67,17,37,72,3.236,3.832,1.208,1.95,3.37
"<a href=""https://www.baseball-reference.com/players/m/macfada01.shtml"">D. MacFayden</a>",PIT,35,91&frac13;,5,4,2,112,47,36,5,27,24,3.547,3.744,1.522,0.89,0.80
"<a href=""https://www.baseball-reference.com/players/m/maconma01.shtml"">Max Macon</a>",BRO,24,2,1,0,0,5,5,5,2,0,1,22.500,13.182,2.500,&infin;,-0.20
"<a href=""https://www.baseball-reference.com/players/m/mahanar01.shtml"">Art Mahan</a>",PHI,27,1,0,0,0,1,0,0,0,0,0,.000,2.835,1.000,&infin;,0.03
"<a href=""https://www.baseball-reference.com/players/m/marchph01.shtml"">P. Marchildon</a>",PHA,26,10,0,2,0,12,9,8,1,8,4,7.200,5.528,2.000,0.50,-0.14
"<a href=""https://www.baseball-reference.com/players/m/mastepa01.shtml"">P. Masterson</a>",PHI,24,5,0,0,0,5,4,4,0,2,3,7.200,2.835,1.400,1.50,-0.10
"<a href=""https://www.baseball-reference.com/players/m/mastewa02.shtml"">W. Masterson</a>",WS1,20,130&frac13;,3,13,2,128,92,71,6,88,68,4.903,4.340,1.657,0.77,0.00
"<a href=""https://www.baseball-reference.com/players/m/mccrale01.shtml"">Les McCrabb</a>",PHA,25,11&frac23;,0,0,0,19,13,9,2,2,4,6.943,4.391,1.800,2.00,-0.28
"<a href=""https://www.baseball-reference.com/players/m/mcgeebi01.shtml"">Bill McGee</a>",SLN,30,218,16,10,0,222,108,92,13,96,78,3.798,4.200,1.459,0.81,0.00
"<a href=""https://www.baseball-reference.com/players/m/mckaiar01.shtml"">A. McKain</a>",DET,29,51,5,0,3,48,18,16,2,25,24,2.824,3.875,1.431,0.96,1.85
"<a href=""https://www.baseball-reference.com/players/m/mclaupa01.shtml"">P. McLaughlin</a>",PHA,29,1&frac23;,0,0,0,4,3,3,1,1,0,16.200,10.891,3.000,0.00,-0.20
"<a href=""https://www.baseball-reference.com/players/m/meltocl01.shtml"">Cliff Melton</a>",NY1,28,166&frac23;,10,11,2,185,103,91,9,68,91,4.914,3.596,1.518,1.34,-0.67
"<a href=""https://www.baseball-reference.com/players/m/milesca01.shtml"">Carl Miles</a>",PHA,22,8,0,0,0,9,12,12,2,8,6,13.500,7.465,2.125,0.75,-0.21
"<a href=""https://www.baseball-reference.com/players/m/millsle01.shtml"">Lefty Mills</a>",SLA,30,59,0,6,0,64,55,51,7,52,18,7.780,6.295,1.966,0.35,-0.83
"<a href=""https://www.baseball-reference.com/players/m/milnaal01.shtml"">Al Milnar</a>",CLE,26,242&frac13;,18,10,3,242,120,88,14,99,99,3.268,3.991,1.407,1.00,2.59
"<a href=""https://www.baseball-reference.com/players/m/montere01.shtml"">R. Monteagudo</a>",WS1,24,100&frac23;,2,6,2,128,70,68,7,52,64,6.079,3.870,1.788,1.23,-0.34
"<a href=""https://www.baseball-reference.com/players/m/moorewh01.shtml"">Whitey Moore</a>",CIN,28,116&frac23;,8,8,1,100,48,47,8,56,60,3.626,4.004,1.337,1.07,0.78
"<a href=""https://www.baseball-reference.com/players/m/mootyja01.shtml"">Jake Mooty</a>",CHN,28,114,6,6,1,101,45,37,11,49,42,2.921,4.713,1.316,0.86,1.65
