playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
braxtga01,1928,1,WS1,AL,13,11,38,24,15,2,6,655,177,61,7,44,94,0.22,2.51,,2,5,0,896,10,78,,,
browncl01,1928,1,CLE,AL,0,1,2,1,1,0,0,33,14,6,0,2,2,0.3,4.91,,0,0,0,49,1,6,,,
brownju01,1928,1,CLE,AL,0,1,5,0,0,0,0,44,19,11,0,15,12,0.36,6.75,,1,0,0,71,4,15,,,
brownll01,1928,1,WS1,AL,4,4,27,10,2,0,1,321,112,48,7,40,38,0.27,4.04,,3,2,0,475,14,62,,,
buckega01,1928,1,CLE,AL,1,5,9,6,0,0,0,105,58,26,2,5,6,0.38,6.69,,2,2,0,164,3,32,,,
buckega01,1928,2,NY1,NL,0,0,1,0,0,0,0,11,9,6,1,2,3,0.4,14.73,,0,0,0,24,1,6,,,
burkebo01,1928,1,WS1,AL,2,4,26,7,2,1,0,256,87,37,1,18,27,0.27,3.9,,0,2,1,354,11,44,,,
burwebi01,1928,1,PIT,NL,1,0,4,1,0,0,0,62,18,12,2,8,2,0.23,5.23,,0,0,0,87,1,12,,,
bushgu01,1928,1,CHN,NL,15,6,42,24,9,2,2,613,229,87,10,86,61,0.29,3.83,,1,5,0,897,7,104,,,
bushjo01,1928,1,PHA,AL,2,1,11,2,1,0,1,106,39,20,1,18,15,0.3,5.09,,1,1,0,165,7,21,,,
caldwea01,1928,1,PHI,NL,1,4,5,5,1,1,0,104,46,22,5,17,6,0.34,5.71,,0,0,1,154,0,23,,,
campbar01,1928,1,NYA,AL,0,1,13,1,0,0,2,72,30,14,0,11,9,0.28,5.25,,1,0,0,120,10,22,,,
cantwbe01,1928,1,NY1,NL,1,0,7,1,0,0,1,55,20,9,1,4,0,0.28,4.42,,0,1,0,79,3,10,,,
cantwbe01,1928,2,BSN,NL,3,3,22,9,3,0,0,270,112,51,7,36,18,0.3,5.1,,1,2,0,413,8,63,,,
carlsha01,1928,1,CHN,NL,3,2,20,5,2,0,4,169,74,37,4,15,11,0.32,5.91,,0,0,0,249,10,42,,,
carroow01,1928,1,DET,AL,16,12,34,28,19,2,2,693,219,84,6,87,51,0.26,3.27,,3,7,0,967,5,100,,,
chaplti01,1928,1,NY1,NL,0,2,12,1,0,0,0,72,27,12,0,8,5,0.28,4.5,,0,0,0,106,4,15,,,
clarkbi01,1928,1,NY1,NL,0,0,4,0,0,0,0,17,10,5,0,1,3,0.45,7.94,,0,0,0,25,1,6,,,
clarkbi01,1928,2,BSN,NL,0,2,19,1,0,0,0,104,53,26,2,22,8,0.34,6.75,,2,1,0,186,9,29,,,
clarkwa02,1928,1,BRO,NL,12,9,40,19,10,2,3,584,193,58,4,50,85,0.25,2.68,,1,1,0,829,13,75,,,
coffmdi01,1928,1,SLA,AL,4,5,29,7,3,0,1,257,122,58,7,37,25,0.35,6.09,,3,1,0,411,10,68,,,
collaha01,1928,1,CLE,AL,0,0,1,0,0,0,0,12,4,1,0,4,1,0.25,2.25,,0,0,0,20,1,3,,,
connasa01,1928,1,CHA,AL,2,5,28,5,1,0,2,223,89,40,1,29,28,0.31,4.84,,3,4,0,349,14,52,,,
coonejo01,1928,1,BSN,NL,3,7,24,6,2,0,1,269,106,43,7,31,18,0.3,4.32,,0,0,0,389,13,47,,,
covelst01,1928,1,NYA,AL,5,1,12,8,2,0,0,174,72,37,5,20,5,0.32,5.74,,0,0,0,257,2,41,,,
coxge01,1928,1,CHA,AL,1,2,26,2,0,0,0,267,110,52,6,39,22,0.31,5.26,,1,2,0,403,15,58,,,
crowdal01,1928,1,SLA,AL,21,5,41,31,19,1,2,732,238,100,11,91,99,0.25,3.69,,1,1,0,1069,6,113,,,
daneyar01,1928,1,PHA,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0,,0,0,0,4,1,0,,,
dawsojo01,1928,1,PIT,NL,7,7,31,7,1,0,3,386,116,47,6,56,36,0.24,3.29,,2,1,0,548,17,54,,,
delanar01,1928,1,BSN,NL,9,17,39,22,8,0,2,577,197,81,11,56,45,0.26,3.79,,2,1,1,826,12,100,,,
doakbi01,1928,1,BRO,NL,3,8,28,12,4,1,3,298,104,36,1,35,12,0.27,3.26,,0,5,0,445,9,51,,,
donohpe01,1928,1,CIN,NL,7,11,23,18,8,0,0,450,180,79,10,32,37,0.3,4.74,,0,3,1,650,4,84,,,
duganda01,1928,1,CHA,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,1,1,0,,,
earnsge01,1928,1,PHA,AL,7,7,26,22,7,3,1,475,143,67,7,100,117,0.24,3.81,,7,1,0,728,4,81,,,
edwarfo01,1928,1,BSN,NL,2,1,21,3,2,0,0,148,67,31,2,23,17,0.32,5.66,,1,2,0,241,10,36,,,
edwarji01,1928,1,CIN,NL,2,2,18,1,0,0,2,96,43,27,1,20,11,0.34,7.59,,1,0,0,154,10,29,,,
ehmkeho01,1928,1,PHA,AL,9,8,23,18,5,1,0,418,135,56,6,44,34,0.25,3.62,,0,4,0,597,3,65,,,
ehrharu01,1928,1,BRO,NL,1,3,28,2,1,0,2,162,74,28,1,27,12,0.35,4.67,,0,1,0,257,12,36,,,
ellioju01,1928,1,BRO,NL,9,14,41,21,7,2,1,576,194,83,8,64,74,0.26,3.89,,3,6,0,816,11,106,,,
faberre01,1928,1,CHA,AL,13,9,27,27,16,2,0,604,223,84,11,68,43,0.28,3.75,,1,4,0,918,0,98,,,
faulkji01,1928,1,NY1,NL,9,8,38,8,3,0,2,352,131,46,5,41,32,0.28,3.53,,1,3,0,516,17,61,,,
fergual01,1928,1,PHI,NL,5,10,34,19,5,1,2,404,168,83,14,52,51,0.31,5.55,,1,6,0,597,10,86,,,
ferrewe01,1928,1,CLE,AL,0,2,2,2,1,0,0,48,15,4,0,5,4,0.24,2.25,,0,0,0,67,0,5,,,
fitzsfr01,1928,1,NY1,NL,20,9,40,32,16,1,1,784,264,107,13,65,67,0.26,3.68,,6,4,0,1084,7,119,,,
frankfr02,1928,1,SLN,NL,3,2,21,10,1,0,1,252,91,37,6,36,29,0.27,3.96,,3,5,0,374,5,47,,,
fussefr01,1928,1,PIT,NL,8,9,28,20,9,2,1,479,183,64,6,41,43,0.29,3.61,,5,1,0,689,4,79,,,
garricl01,1928,1,BOS,AL,0,0,6,0,0,0,0,48,22,14,2,6,0,0.36,7.88,,0,0,0,73,4,15,,,
gastomi01,1928,1,WS1,AL,6,12,28,22,8,3,0,446,179,91,3,53,45,0.3,5.51,,3,0,0,666,4,102,,,
genewjo01,1928,1,BSN,NL,3,7,13,11,4,0,0,242,88,37,14,18,15,0.28,4.13,,1,3,0,344,1,43,,,
genewjo01,1928,2,NY1,NL,11,4,26,18,10,2,3,475,136,56,10,54,37,0.23,3.18,,2,1,0,655,4,62,,,
gibsosa01,1928,1,DET,AL,5,8,20,18,5,1,0,359,155,72,4,53,29,0.32,5.42,,1,7,0,565,1,83,,,
goldsha01,1928,1,BSN,NL,0,0,4,0,0,0,0,25,14,3,2,1,1,0.35,3.24,,0,0,0,40,1,5,,,
goodejo01,1928,1,CHA,AL,0,0,2,0,0,0,0,9,6,6,0,2,0,0.5,18,,0,1,0,18,2,6,,,
grantge02,1928,1,CLE,AL,10,8,28,18,6,1,0,466,196,87,7,76,39,0.31,5.04,,5,2,0,729,5,102,,,
graydo02,1928,1,SLA,AL,20,12,35,31,21,2,3,788,256,93,11,86,102,0.26,3.19,,1,1,0,1133,4,119,,,
greenju01,1928,1,PHI,NL,0,0,1,0,0,0,0,6,5,2,0,0,0,0.55,9,,0,0,0,9,1,2,,,
greenke01,1928,1,BSN,NL,3,11,32,23,5,0,0,431,173,85,6,60,30,0.3,5.32,,5,5,0,656,5,100,,,
griffma01,1928,1,BOS,AL,0,3,11,3,0,0,0,113,42,21,0,17,9,0.3,5.02,,0,0,0,169,5,25,,,
grimebu01,1928,1,PIT,NL,25,14,48,37,28,4,3,992,311,110,11,77,97,0.24,2.99,,3,9,1,1377,9,146,,,
grovele01,1928,1,PHA,AL,24,8,39,31,24,4,4,785,228,75,10,64,183,0.22,2.58,,4,1,0,1075,6,93,,,
hadlebu01,1928,1,WS1,AL,12,13,33,31,16,3,0,695,236,91,4,100,80,0.26,3.54,,0,8,0,1025,0,105,,,
haidha01,1928,1,SLN,NL,2,2,27,0,0,0,5,141,39,12,1,11,21,0.21,2.3,,1,1,0,200,14,24,,,
haineje01,1928,1,SLN,NL,20,8,33,28,20,1,0,721,238,85,14,72,77,0.26,3.18,,3,6,1,1007,4,98,,,
hardeme01,1928,1,CLE,AL,0,2,23,1,0,0,1,147,64,36,4,32,15,0.33,6.61,,0,0,0,241,12,42,,,
harrisl01,1928,1,BOS,AL,8,11,27,15,4,1,1,385,141,66,5,33,37,0.28,4.63,,0,2,0,566,8,74,,,
hearnbu02,1928,1,BSN,NL,1,0,7,0,0,0,0,30,6,7,0,8,8,0.16,6.3,,0,1,0,45,2,8,,,
heimafr01,1928,1,NYA,AL,2,3,13,9,5,0,0,204,66,25,3,16,25,0.25,3.31,,1,1,0,311,3,30,,,
henrydu01,1928,1,NY1,NL,3,6,17,8,4,0,1,192,82,27,4,25,23,0.32,3.8,,1,1,0,288,5,36,,,
hillca01,1928,1,PIT,NL,16,10,36,31,16,1,2,711,229,93,16,81,73,0.25,3.53,,4,4,0,1008,4,110,,,
holleed01,1928,1,CHN,NL,0,0,13,1,0,0,0,93,31,13,1,16,10,0.26,3.77,,0,2,1,137,8,15,,,
hollibo01,1928,1,BSN,NL,0,2,7,2,0,0,0,67,30,13,2,13,10,0.34,5.24,,0,0,0,106,3,19,,,
holloke01,1928,1,DET,AL,4,8,30,11,5,0,2,361,137,58,2,32,32,0.29,4.34,,2,5,1,544,15,67,,,
hoytwa01,1928,1,NYA,AL,23,7,42,31,19,3,8,819,279,102,16,60,67,0.27,3.36,,2,1,0,1153,11,118,,,
hubbeca01,1928,1,NY1,NL,10,6,20,14,8,1,1,372,117,39,7,21,37,0.24,2.83,,1,3,0,511,5,49,,,
hudliwi01,1928,1,CLE,AL,14,14,42,26,10,0,7,661,231,99,7,90,62,0.27,4.04,,4,7,1,980,13,114,,,
johnsha01,1928,1,NYA,AL,14,9,31,22,10,1,0,597,188,95,16,104,110,0.25,4.3,,4,12,1,944,2,107,,,
johnsji02,1928,1,PHA,AL,0,0,3,0,0,0,0,32,13,6,1,5,3,0.31,5.06,,0,0,0,49,2,8,,,
johnssi01,1928,1,CIN,NL,0,0,3,0,0,0,0,31,9,5,0,5,1,0.25,4.35,,0,0,0,42,3,5,,,
johnssy01,1928,1,SLN,NL,8,4,34,6,2,0,3,360,117,52,6,33,66,0.25,3.9,,1,4,1,504,14,53,,,
jonespe01,1928,1,CHN,NL,10,6,39,18,9,1,3,462,167,69,4,56,41,0.28,4.03,,2,7,0,668,12,80,,,
jonessa01,1928,1,WS1,AL,17,7,30,27,19,4,0,674,209,71,5,78,63,0.25,2.84,,5,2,0,938,2,89,,,
kaufmto01,1928,1,SLN,NL,0,0,4,1,0,0,0,14,8,5,1,4,2,0.44,9.64,,0,1,0,26,2,5,,,
kolpra01,1928,1,CIN,NL,13,10,44,24,12,1,3,627,219,74,9,55,61,0.28,3.19,,0,4,0,873,13,87,,,
koupalo01,1928,1,BRO,NL,1,0,17,1,1,0,1,112,43,10,0,15,10,0.3,2.41,,1,1,0,165,10,22,,,
kremera01,1928,1,PIT,NL,15,13,34,31,17,1,0,657,253,113,15,68,61,0.29,4.64,,5,4,0,963,1,124,,,
lennoed02,1928,1,PHI,NL,0,0,5,0,0,0,0,37,19,12,0,10,6,0.37,8.76,,1,0,0,65,4,14,,,
leoporu01,1928,1,CHA,AL,0,0,2,0,0,0,0,7,3,1,0,0,0,0.27,3.86,,0,0,0,12,1,3,,,
levsedu01,1928,1,CLE,AL,0,3,11,3,0,0,0,124,39,25,4,31,7,0.25,5.44,,0,2,0,203,5,30,,,
lisenho01,1928,1,WS1,AL,2,6,16,9,3,0,0,231,102,52,4,32,13,0.32,6.08,,1,5,1,365,4,58,,,
littlca01,1928,1,SLN,NL,2,1,12,2,1,0,0,96,36,13,2,14,6,0.28,3.66,,1,0,0,144,4,16,,,
lucasre01,1928,1,CIN,NL,13,9,27,19,13,4,1,502,164,63,9,42,35,0.25,3.39,,0,0,0,693,6,73,,,
luquedo01,1928,1,CIN,NL,11,10,33,29,11,1,1,703,254,93,12,84,72,0.28,3.57,,3,2,0,1010,4,112,,,
lyonste01,1928,1,CHA,AL,15,14,39,27,21,0,6,720,276,106,11,68,60,0.29,3.98,,2,2,0,1093,12,133,,,
macfada01,1928,1,BOS,AL,9,15,33,28,9,0,0,585,215,103,12,78,61,0.28,4.75,,1,7,1,900,4,123,,,
malonpa02,1928,1,CHN,NL,18,13,42,25,16,2,2,752,218,79,15,99,155,0.23,2.84,,10,6,0,1048,14,99,,,
mangule01,1928,1,NY1,NL,0,0,1,1,0,0,0,9,6,5,0,5,1,0.5,15,,0,0,0,20,0,5,,,
marbefi01,1928,1,WS1,AL,13,13,48,11,7,1,3,484,160,69,4,42,76,0.26,3.85,,0,3,0,675,26,79,,,
mayja01,1928,1,CIN,NL,3,5,21,11,1,1,1,238,99,39,1,35,39,0.31,4.42,,1,1,1,362,7,44,,,
maysca01,1928,1,CIN,NL,4,1,14,7,4,1,1,188,67,27,3,22,10,0.27,3.88,,0,0,0,269,4,33,,,
mcgrabo01,1928,1,PHI,NL,7,8,39,3,0,0,1,396,150,68,7,56,28,0.32,4.64,,3,1,0,556,20,86,,,
mcweedo01,1928,1,BRO,NL,14,14,42,32,12,4,1,732,218,86,11,114,79,0.23,3.17,,2,5,1,1073,5,108,,,
meadole01,1928,1,PIT,NL,1,1,4,2,1,0,0,30,18,9,0,5,3,0.38,8.1,,0,0,0,54,1,11,,,
miljujo01,1928,1,PIT,NL,5,7,21,10,3,0,1,209,90,41,2,33,26,0.31,5.3,,1,3,0,334,7,48,,,
miljujo01,1928,2,CLE,AL,1,4,11,4,1,0,1,152,46,15,1,20,19,0.24,2.66,,1,0,0,230,3,25,,,
milleja02,1928,1,CLE,AL,8,9,25,24,8,0,0,474,203,78,6,43,37,0.33,4.44,,0,5,0,690,2,89,,,
milleru01,1928,1,PHI,NL,0,12,33,12,1,0,1,324,137,65,14,34,19,0.31,5.42,,1,0,0,485,13,79,,,
millijo02,1928,1,PHI,NL,2,5,13,7,3,0,0,204,69,33,2,32,22,0.27,4.37,,2,1,0,293,2,39,,,
millsar01,1928,1,BSN,NL,0,0,4,0,0,0,0,23,17,11,3,8,0,0.47,12.91,,0,2,0,48,3,11,,,
mitchcl01,1928,1,PHI,NL,0,0,3,0,0,0,0,17,13,6,0,2,0,0.54,9.53,,1,0,0,28,1,6,,,
mitchcl01,1928,2,SLN,NL,8,9,19,18,9,1,0,450,149,55,8,38,31,0.26,3.3,,0,3,1,623,1,59,,,
mooreji01,1928,1,CLE,AL,0,1,1,1,1,0,0,27,5,2,0,5,1,0.16,2,,0,0,0,36,0,2,,,
moorewi01,1928,1,NYA,AL,4,4,35,2,0,0,2,181,71,28,4,31,18,0.28,4.18,,2,0,0,311,18,44,,,
morried02,1928,1,BOS,AL,19,15,47,29,20,0,5,773,255,101,7,80,104,0.26,3.53,,1,5,0,1120,15,118,,,
morrigu01,1928,1,BSN,NL,0,0,1,0,0,0,0,9,4,4,1,3,0,0.3,12,,0,0,0,16,1,4,,,
mossra01,1928,1,BRO,NL,0,3,22,5,1,1,1,181,62,33,5,35,5,0.27,4.92,,0,0,1,268,9,43,,,
nehfar01,1928,1,CHN,NL,13,7,31,21,10,2,0,530,190,52,3,52,40,0.28,2.65,,1,1,0,755,6,62,,,
neverer01,1928,1,SLA,AL,1,0,6,0,0,0,0,27,9,3,1,2,1,0.28,3,,0,0,0,36,2,4,,,
nichoch01,1928,1,NY1,NL,0,0,3,0,0,0,0,8,11,7,0,3,1,0.61,23.63,,0,1,0,24,1,13,,,
ogdenja01,1928,1,SLA,AL,15,16,38,31,18,1,2,728,257,112,23,80,67,0.27,4.15,,1,1,0,1089,7,121,,,
orwolos01,1928,1,PHA,AL,6,5,27,8,3,0,2,318,110,54,7,50,53,0.27,4.58,,3,2,0,479,15,59,,,
pageph01,1928,1,DET,AL,2,0,3,2,2,0,0,66,21,6,1,10,3,0.25,2.45,,1,0,0,93,1,9,,,
palmeem01,1928,1,BSN,NL,0,1,3,1,0,0,0,20,14,4,0,2,0,0.45,5.4,,0,0,0,34,2,8,,,
pennohe01,1928,1,NYA,AL,17,6,28,24,18,5,3,633,215,60,2,40,53,0.26,2.56,,3,0,0,871,4,71,,,
pettyje01,1928,1,BRO,NL,15,15,40,31,15,2,1,702,264,105,18,56,74,0.28,4.04,,2,5,0,1004,6,119,,,
pipgrge01,1928,1,NYA,AL,24,13,46,38,22,4,3,902,314,113,4,103,139,0.27,3.38,,5,3,0,1352,6,132,,,
powerik01,1928,1,PHA,AL,1,0,9,0,0,0,2,36,8,6,1,10,4,0.22,4.5,,0,1,0,51,7,6,,,
pruethu01,1928,1,PHI,NL,2,4,13,9,4,0,0,214,78,36,2,49,35,0.29,4.54,,1,3,0,333,2,49,,,
pyleha01,1928,1,CIN,NL,0,0,2,1,0,0,0,4,1,3,0,4,1,0.14,20.25,,1,0,0,11,1,3,,,
quinnja01,1928,1,PHA,AL,18,7,31,28,18,4,1,634,239,68,3,34,43,0.28,2.9,,0,7,0,910,2,92,,,
reinhar01,1928,1,SLN,NL,4,6,23,9,3,1,2,226,80,24,3,27,12,0.27,2.87,,1,0,0,329,9,39,,,
rhemfl01,1928,1,SLN,NL,11,8,28,22,9,0,3,509,199,78,13,71,47,0.29,4.14,,1,3,1,758,4,91,,,
ringji01,1928,1,PHI,NL,4,17,35,25,4,0,1,519,214,123,14,103,72,0.31,6.4,,5,2,1,808,3,132,,,
rixeyep01,1928,1,CIN,NL,19,18,43,37,17,3,2,874,317,111,4,67,58,0.28,3.43,,2,3,0,1219,6,127,,,
roberch01,1928,1,BSN,NL,2,5,13,7,3,0,1,178,73,35,5,16,17,0.3,5.31,,2,0,0,260,4,40,,,
rommeed01,1928,1,PHA,AL,13,5,43,11,6,0,4,521,177,59,11,26,37,0.26,3.06,,2,2,0,711,18,70,,,
rootch01,1928,1,CHN,NL,14,18,40,30,13,1,2,711,214,94,15,73,122,0.24,3.57,,0,7,0,992,6,109,,,
rothrja01,1928,1,BOS,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,,0,0,0,3,1,0,,,
ruffire01,1928,1,BOS,AL,10,25,42,34,25,1,2,868,303,125,8,96,118,0.27,3.89,,4,10,0,1273,8,147,,,
russeja01,1928,1,BOS,AL,11,14,32,26,10,2,0,604,233,86,6,41,27,0.29,3.84,,3,4,0,860,1,102,,,
ryanro01,1928,1,NYA,AL,0,0,3,0,0,0,0,18,17,11,1,1,5,0.48,16.5,,1,0,0,36,1,11,,,
scottja01,1928,1,NY1,NL,4,1,16,3,3,0,1,151,59,20,3,11,17,0.29,3.58,,1,2,0,217,10,22,,,
settlme01,1928,1,BOS,AL,0,6,30,9,0,0,0,247,116,50,2,34,12,0.34,5.47,,1,6,1,396,11,62,,,
shautjo01,1928,1,CLE,AL,13,17,36,31,21,1,2,761,295,114,9,68,81,0.29,4.04,,7,6,1,1115,4,145,,,
sheajo01,1928,1,BOS,AL,0,0,1,0,0,0,0,3,1,2,0,1,0,0.25,18,,0,0,0,5,1,2,,,
shealal01,1928,1,NYA,AL,8,6,23,12,3,0,2,288,124,54,4,42,39,0.3,5.06,,0,1,0,453,7,64,,,
sherdbi01,1928,1,SLN,NL,21,10,38,27,20,0,5,746,251,79,17,56,72,0.26,2.86,,2,2,0,1041,10,96,,,
shockur01,1928,1,NYA,AL,0,0,1,0,0,0,0,6,3,0,0,0,0,0.42,0,,0,0,0,7,1,0,,,
shorebi01,1928,1,PHA,AL,1,1,3,2,1,0,0,42,13,5,0,7,5,0.25,3.21,,1,0,0,61,0,7,,,
simmopa01,1928,1,BOS,AL,0,2,31,3,0,0,1,207,69,31,4,38,16,0.27,4.04,,0,1,1,299,19,38,,,
sislege01,1928,2,BSN,NL,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,,0,0,0,3,1,0,,,
slaytst01,1928,1,BOS,AL,0,0,3,0,0,0,0,21,6,3,0,3,2,0.24,3.86,,0,0,0,29,2,3,,,
smithbo02,1928,1,BSN,NL,13,17,38,25,14,0,2,733,274,105,11,74,59,0.28,3.87,,3,2,0,1056,9,138,,,
smithge03,1928,1,DET,AL,1,1,39,2,0,0,3,318,103,52,3,50,54,0.26,4.42,,2,0,0,466,21,55,,,
sorrevi01,1928,1,DET,AL,8,11,29,23,8,0,0,513,182,91,9,83,67,0.27,4.79,,3,5,0,776,4,106,,,
spencgl01,1928,1,PIT,NL,0,0,4,0,0,0,0,17,4,1,0,3,2,0.2,1.59,,0,0,0,25,4,3,,,
stewale01,1928,1,SLA,AL,7,9,29,17,7,1,3,428,173,74,5,32,25,0.31,4.67,,0,2,0,624,10,81,,,
stoneli01,1928,1,DET,AL,5,8,36,11,4,0,4,379,151,61,16,42,29,0.29,4.35,,1,3,0,589,16,75,,,
streled01,1928,1,SLA,AL,0,2,22,2,1,0,1,151,49,24,4,17,8,0.26,4.29,,1,1,1,214,10,27,,,
sullich02,1928,1,DET,AL,0,2,3,2,0,0,0,37,18,9,1,6,2,0.36,6.57,,0,0,0,59,1,12,,,
sweetle01,1928,1,PHI,NL,3,15,37,18,5,0,2,406,163,99,15,97,23,0.3,6.58,,5,15,0,664,10,111,,,
taittdo01,1928,1,BOS,AL,0,0,1,0,0,0,0,3,2,3,0,2,1,0.4,27,,0,0,0,7,1,3,,,
tauscwa01,1928,1,PIT,NL,0,0,17,0,0,0,1,88,28,16,0,12,7,0.28,4.91,,1,3,0,124,9,20,,,
thomamy01,1928,1,NYA,AL,1,0,12,1,0,0,0,95,33,12,3,9,10,0.27,3.41,,0,0,0,141,6,19,,,
thomato02,1928,1,CHA,AL,17,16,36,32,24,3,2,849,277,97,14,76,129,0.25,3.08,,0,4,1,1223,4,114,,,
tincube01,1928,1,CHN,NL,0,0,2,0,0,0,0,27,14,7,0,1,3,0.37,7,,0,0,0,41,1,7,,,
touchcl01,1928,1,BSN,NL,0,0,5,0,0,0,0,24,15,4,0,2,1,0.41,4.5,,0,1,0,40,2,8,,,
tutwiel01,1928,1,PIT,NL,0,0,2,0,0,0,0,11,4,2,0,0,1,0.26,4.91,,0,0,0,15,1,2,,,
uhlege01,1928,1,CLE,AL,12,17,31,28,18,2,1,643,252,97,8,48,74,0.3,4.07,,3,8,1,946,3,121,,,
underwi01,1928,1,CLE,AL,1,2,11,3,1,0,0,84,33,14,0,20,16,0.3,4.5,,2,1,0,136,7,23,,,
vanalcl01,1928,1,WS1,AL,0,0,4,0,0,0,0,64,26,13,0,13,5,0.32,5.48,,1,1,0,98,3,14,,,
vanceda01,1928,1,BRO,NL,22,10,38,32,24,4,2,841,226,65,11,72,200,0.22,2.09,,1,7,0,1126,5,79,,,
vangiel01,1928,1,DET,AL,11,10,38,11,7,0,5,469,163,68,4,67,43,0.27,3.91,,2,3,0,705,21,82,,,
walberu01,1928,1,PHA,AL,17,12,38,30,15,3,1,707,236,93,19,64,112,0.26,3.55,,1,3,0,993,6,111,,,
walkebi01,1928,1,NY1,NL,3,6,22,8,1,0,0,229,79,40,9,31,39,0.27,4.72,,2,1,0,330,10,43,,,
walkema01,1928,1,PHI,NL,0,1,1,1,0,0,0,0,2,0,0,3,0,1,,,0,0,0,6,0,4,,,
walshau02,1928,1,PHI,NL,4,9,38,11,2,0,2,367,160,84,13,40,38,0.32,6.18,,1,5,0,560,17,92,,,
walshed02,1928,1,CHA,AL,4,7,14,10,3,0,0,234,86,43,2,42,32,0.29,4.96,,5,5,1,398,4,45,,,
