Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/boehlge01.shtml"">George Boehler</a>",BRO,34,34&‌#8532;,1,0,0,42,23,17,1,23,10,4.413,4.354,1.875,.43,.07
"<a href=""https://www.baseball-reference.com/players/b/bolenst01.shtml"">Stew Bolen</a>",SLA,23,14&‌#8532;,0,0,0,21,10,10,2,6,7,6.136,4.917,1.841,1.17,-.02
"<a href=""https://www.baseball-reference.com/players/b/braxtga01.shtml"">Garland Braxton</a>",NYA,26,67&‌#8531;,5,1,2,71,28,20,1,19,30,2.673,3.061,1.337,1.58,.00
"<a href=""https://www.baseball-reference.com/players/b/buckega01.shtml"">Garland Buckeye</a>",CLE,28,165&‌#8532;,6,9,0,160,79,57,3,69,36,3.097,3.883,1.382,.52,2.08
"<a href=""https://www.baseball-reference.com/players/b/bushgu01.shtml"">Guy Bush</a>",CHN,24,157&‌#8531;,13,9,2,149,58,50,3,42,32,2.860,3.529,1.214,.76,.00
"<a href=""https://www.baseball-reference.com/players/b/bushjo01.shtml"">Bullet Joe Bush</a>",2,33,182,7,14,3,180,99,90,13,70,65,4.451,4.187,1.374,.93,.00
"<a href=""https://www.baseball-reference.com/players/c/carlsha01.shtml"">Hal Carlson</a>",PHI,34,267&‌#8531;,17,12,0,293,116,96,9,47,55,3.232,3.449,1.272,1.17,.00
"<a href=""https://www.baseball-reference.com/players/c/clouged01.shtml"">Ed Clough</a>",SLN,19,2,0,0,0,5,6,5,0,3,0,22.500,5.115,4.000,.00,-.17
"<a href=""https://www.baseball-reference.com/players/c/clowebi01.shtml"">Bill Clowers</a>",BOS,27,1&‌#8532;,0,0,0,2,1,0,0,0,0,.000,2.914,1.200,&infin;,.01
"<a href=""https://www.baseball-reference.com/players/c/colliri01.shtml"">Rip Collins</a>",DET,30,122,8,8,1,128,57,37,4,44,44,2.730,3.536,1.410,1.00,2.67
"<a href=""https://www.baseball-reference.com/players/c/connasa01.shtml"">Sarge Connally</a>",CHA,27,108&‌#8531;,6,5,3,128,51,38,0,35,47,3.157,2.959,1.505,1.34,1.18
"<a href=""https://www.baseball-reference.com/players/c/coonejo01.shtml"">Johnny Cooney</a>",BSN,25,83&‌#8531;,3,3,0,106,52,37,0,29,23,3.996,3.139,1.620,.79,-.48
"<a href=""https://www.baseball-reference.com/players/c/coopewi01.shtml"">Wilbur Cooper</a>",2,34,68&‌#8532;,2,5,0,92,50,44,6,30,20,5.767,4.593,1.777,.67,-.80
"<a href=""https://www.baseball-reference.com/players/c/covelst01.shtml"">Stan Coveleski</a>",WS1,36,245&‌#8531;,14,11,1,272,122,85,1,81,50,3.118,3.543,1.439,.62,3.71
"<a href=""https://www.baseball-reference.com/players/c/coxle01.shtml"">Les Cox</a>",CHA,21,5,0,1,0,6,10,3,2,5,3,5.400,9.323,2.200,.60,-.33
"<a href=""https://www.baseball-reference.com/players/c/crowdal01.shtml"">General Crowder</a>",WS1,27,100,7,4,1,97,52,44,3,60,26,3.960,4.563,1.570,.43,.00
"<a href=""https://www.baseball-reference.com/players/c/cullobu01.shtml"">Bud Culloton</a>",PIT,30,3&‌#8532;,0,0,0,3,4,3,0,6,1,7.364,7.121,2.455,.17,-.08
"<a href=""https://www.baseball-reference.com/players/d/daussho01.shtml"">Hooks Dauss</a>",DET,36,124&‌#8531;,12,6,9,135,63,58,6,49,27,4.198,4.321,1.480,.55,1.92
"<a href=""https://www.baseball-reference.com/players/d/daviech01.shtml"">Chick Davies</a>",NY1,34,89,2,4,6,96,60,39,3,35,27,3.944,3.905,1.472,.77,-1.28
"<a href=""https://www.baseball-reference.com/players/d/davisdi01.shtml"">Dixie Davis</a>",SLA,35,83,3,8,1,93,56,43,7,40,39,4.663,4.455,1.602,.98,-.11
"<a href=""https://www.baseball-reference.com/players/d/daype01.shtml"">Pea Ridge Day</a>",CIN,26,7&‌#8531;,0,0,0,13,13,6,1,2,2,7.364,4.659,2.045,1.00,-.55
"<a href=""https://www.baseball-reference.com/players/d/deanwa01.shtml"">Wayland Dean</a>",PHI,24,203&‌#8532;,8,16,0,245,136,111,9,89,52,4.905,4.214,1.640,.58,.00
"<a href=""https://www.baseball-reference.com/players/d/decatar01.shtml"">Art Decatur</a>",PHI,32,3,0,0,0,6,3,2,0,2,0,6.000,4.427,2.667,.00,-.10
"<a href=""https://www.baseball-reference.com/players/d/donohpe01.shtml"">Pete Donohue</a>",CIN,25,285&‌#8532;,20,14,2,298,133,107,6,39,73,3.371,2.990,1.180,1.87,.00
"<a href=""https://www.baseball-reference.com/players/d/doyleje01.shtml"">Jess Doyle</a>",DET,28,4&‌#8531;,0,0,1,6,3,2,0,1,2,4.154,2.709,1.615,2.00,-.06
"<a href=""https://www.baseball-reference.com/players/d/dyered01.shtml"">Eddie Dyer</a>",SLN,26,9&‌#8531;,1,0,0,7,14,12,0,14,4,11.571,6.449,2.250,.29,-.60
"<a href=""https://www.baseball-reference.com/players/e/edwarfo01.shtml"">Foster Edwards</a>",BSN,22,25,2,0,0,20,4,2,0,13,4,.720,4.283,1.320,.31,1.05
"<a href=""https://www.baseball-reference.com/players/e/edwarji01.shtml"">James Edwards</a>",CHA,31,142,6,9,1,140,76,66,4,63,41,4.183,4.036,1.430,.65,.93
"<a href=""https://www.baseball-reference.com/players/e/ehmkeho01.shtml"">Howard Ehmke</a>",2,32,244&‌#8532;,15,14,0,240,123,105,4,95,93,3.862,3.430,1.369,.98,3.65
"<a href=""https://www.baseball-reference.com/players/e/ehrharu01.shtml"">Rube Ehrhardt</a>",BRO,31,97,2,5,4,101,52,42,5,35,25,3.897,4.138,1.402,.71,.78
"<a href=""https://www.baseball-reference.com/players/f/faberre01.shtml"">Red Faber</a>",CHA,37,184&‌#8532;,15,9,0,203,84,73,3,57,65,3.558,3.308,1.408,1.14,2.76
"<a href=""https://www.baseball-reference.com/players/f/falkch01.shtml"">Chet Falk</a>",SLA,21,74,4,4,0,95,53,44,1,27,7,5.351,3.772,1.649,.26,-.29
"<a href=""https://www.baseball-reference.com/players/f/fergual01.shtml"">Alex Ferguson</a>",WS1,29,47&‌#8532;,3,4,1,69,51,41,4,18,16,7.741,4.142,1.825,.89,.00
"<a href=""https://www.baseball-reference.com/players/f/fitzsfr01.shtml"">Freddie Fitzsimmons</a>",NY1,24,219,14,10,0,224,90,70,7,58,48,2.877,3.655,1.288,.83,.00
"<a href=""https://www.baseball-reference.com/players/f/foremha01.shtml"">Happy Foreman</a>",BOS,28,7&‌#8531;,0,0,0,3,3,3,0,5,3,3.682,4.364,1.091,.60,.20
"<a href=""https://www.baseball-reference.com/players/g/gastomi01.shtml"">Milt Gaston</a>",SLA,30,214&‌#8531;,10,18,0,227,116,103,13,101,39,4.325,4.748,1.530,.39,2.63
"<a href=""https://www.baseball-reference.com/players/g/genewjo01.shtml"">Joe Genewich</a>",BSN,29,216,8,16,2,239,114,93,6,63,59,3.875,3.509,1.398,.94,1.04
"<a href=""https://www.baseball-reference.com/players/g/giardjo01.shtml"">Joe Giard</a>",SLA,27,90,3,10,0,113,81,70,7,67,18,7.000,5.671,2.000,.27,-1.66
"<a href=""https://www.baseball-reference.com/players/g/gibsosa01.shtml"">Sam Gibson</a>",DET,26,196&‌#8531;,12,9,2,199,94,76,6,75,61,3.484,3.756,1.396,.81,3.37
"<a href=""https://www.baseball-reference.com/players/g/goldsha01.shtml"">Hal Goldsmith</a>",BSN,27,101,5,7,0,135,62,49,2,28,16,4.366,3.625,1.614,.57,-.27
"<a href=""https://www.baseball-reference.com/players/g/grahask01.shtml"">Skinny Graham</a>",BSN,26,36&‌#8531;,3,3,0,54,32,32,3,19,7,7.927,4.874,2.009,.37,-1.04
"<a href=""https://www.baseball-reference.com/players/g/graysa01.shtml"">Sam Gray</a>",PHA,28,150&‌#8532;,11,12,0,164,81,61,9,50,82,3.644,3.504,1.420,1.64,1.32
"<a href=""https://www.baseball-reference.com/players/g/greenke01.shtml"">Kent Greenfield</a>",NY1,23,222&‌#8532;,13,12,1,206,111,98,17,82,74,3.961,4.341,1.293,.90,.00
"<a href=""https://www.baseball-reference.com/players/g/grimebu01.shtml"">Burleigh Grimes</a>",BRO,32,225&‌#8531;,12,13,0,238,114,93,4,88,64,3.714,3.672,1.447,.73,.00
"<a href=""https://www.baseball-reference.com/players/g/grovele01.shtml"">Lefty Grove</a>",PHA,26,258,13,13,6,227,97,72,6,101,194,2.512,2.816,1.271,1.92,7.54
"<a href=""https://www.baseball-reference.com/players/h/hadlebu01.shtml"">Bump Hadley</a>",WS1,21,3,0,0,0,6,5,4,0,2,0,12.000,4.528,2.667,.00,-.10
"<a href=""https://www.baseball-reference.com/players/h/haineje01.shtml"">Jesse Haines</a>",SLN,32,183,13,4,1,186,76,66,10,48,46,3.246,3.896,1.279,.96,2.64
"<a href=""https://www.baseball-reference.com/players/h/hallabi01.shtml"">Bill Hallahan</a>",SLN,23,56&‌#8532;,1,4,0,45,27,23,1,32,28,3.653,3.989,1.359,.88,.00
"<a href=""https://www.baseball-reference.com/players/h/harrisl01.shtml"">Slim Harriss</a>",2,28,170,9,15,0,201,100,82,0,55,47,4.341,3.281,1.506,.85,.35
"<a href=""https://www.baseball-reference.com/players/h/hearnbu02.shtml"">Bunny Hearn</a>",BSN,22,117&‌#8531;,4,9,2,121,63,55,2,56,40,4.219,3.899,1.509,.71,.45
"<a href=""https://www.baseball-reference.com/players/h/heimafr01.shtml"">Fred Heimach</a>",2,25,133&‌#8532;,3,9,0,147,86,74,6,47,25,4.983,4.199,1.451,.53,.67
"<a href=""https://www.baseball-reference.com/players/h/hillca01.shtml"">Carmen Hill</a>",PIT,30,39&‌#8532;,3,3,0,42,17,15,2,9,8,3.403,3.727,1.286,.89,.66
"<a href=""https://www.baseball-reference.com/players/h/hollamu01.shtml"">Mul Holland</a>",CIN,23,6&‌#8532;,0,0,0,3,1,1,0,5,0,1.350,5.545,1.200,.00,.20
"<a href=""https://www.baseball-reference.com/players/h/holloke01.shtml"">Ken Holloway</a>",DET,28,139,4,6,2,192,94,79,2,42,43,5.115,3.197,1.683,1.02,-.51
"<a href=""https://www.baseball-reference.com/players/h/hoytwa01.shtml"">Waite Hoyt</a>",NYA,26,217&‌#8532;,16,12,4,224,112,93,4,62,79,3.845,3.246,1.314,1.27,.00
"<a href=""https://www.baseball-reference.com/players/h/hudliwi01.shtml"">Willis Hudlin</a>",CLE,20,32&‌#8531;,1,3,0,25,13,10,1,13,6,2.784,4.076,1.175,.46,.54
"<a href=""https://www.baseball-reference.com/players/h/huntzwa01.shtml"">Walt Huntzinger</a>",2,27,62&‌#8532;,1,5,2,61,27,19,4,22,13,2.729,4.301,1.324,.59,-.02
"<a href=""https://www.baseball-reference.com/players/j/johnsau01.shtml"">Augie Johns</a>",DET,26,112&‌#8532;,6,4,1,117,77,67,6,69,40,5.352,4.585,1.651,.58,-.24
"<a href=""https://www.baseball-reference.com/players/j/johnsha01.shtml"">Hank Johnson</a>",NYA,20,1,0,0,1,2,2,2,0,2,0,18.000,7.756,4.000,.00,-.05
"<a href=""https://www.baseball-reference.com/players/j/johnssy01.shtml"">Syl Johnson</a>",SLN,25,49,0,3,1,54,27,23,3,15,10,4.224,4.136,1.408,.67,.15
"<a href=""https://www.baseball-reference.com/players/j/johnswa01.shtml"">Walter Johnson</a>",WS1,38,260&‌#8532;,15,16,0,259,120,105,13,73,125,3.625,3.385,1.274,1.71,3.83
"<a href=""https://www.baseball-reference.com/players/j/jonesdi01.shtml"">Dick Jones</a>",WS1,24,21,2,1,0,20,10,10,0,11,3,4.286,4.258,1.476,.27,.37
"<a href=""https://www.baseball-reference.com/players/j/jonespe01.shtml"">Percy Jones</a>",CHN,26,160&‌#8531;,12,7,2,151,64,55,3,90,80,3.087,3.769,1.503,.89,3.06
"<a href=""https://www.baseball-reference.com/players/j/jonessa01.shtml"">Sad Sam Jones</a>",NYA,33,161,9,8,5,186,104,89,6,80,69,4.975,3.926,1.652,.86,-.66
"<a href=""https://www.baseball-reference.com/players/j/jonnacl01.shtml"">Claude Jonnard</a>",SLA,28,36,0,2,1,46,29,24,1,24,13,6.000,4.426,1.944,.54,-.47
"<a href=""https://www.baseball-reference.com/players/k/karrbe01.shtml"">Benn Karr</a>",CLE,32,113&‌#8531;,5,6,1,137,72,63,9,41,23,5.003,4.372,1.571,.56,.11
"<a href=""https://www.baseball-reference.com/players/k/kaufmto01.shtml"">Tony Kaufmann</a>",CHN,25,169&‌#8532;,9,7,2,169,71,57,6,44,52,3.024,3.442,1.255,1.18,2.65
"<a href=""https://www.baseball-reference.com/players/k/keenvi01.shtml"">Vic Keen</a>",SLN,27,152,10,9,0,179,89,77,15,42,29,4.559,4.634,1.454,.69,-.34
"<a href=""https://www.baseball-reference.com/players/k/kelleha01.shtml"">Harry Kelley</a>",WS1,20,10,0,0,0,17,10,9,0,8,6,8.100,3.738,2.500,.75,-.25
"<a href=""https://www.baseball-reference.com/players/k/kellymi01.shtml"">Mike Kelly</a>",PHI,23,6&‌#8532;,0,0,0,9,7,7,0,4,2,9.450,3.617,1.950,.50,-.33
"<a href=""https://www.baseball-reference.com/players/k/kiefejo01.shtml"">Joe Kiefer</a>",BOS,26,30,0,2,0,29,19,16,2,16,4,4.800,5.012,1.500,.25,.13
"<a href=""https://www.baseball-reference.com/players/k/kneisru01.shtml"">Rudy Kneisch</a>",DET,27,17,0,1,0,18,7,5,2,6,4,2.647,4.737,1.412,.67,.28
"<a href=""https://www.baseball-reference.com/players/k/knighja01.shtml"">Jack Knight</a>",PHI,31,142&‌#8532;,3,12,2,206,122,105,14,48,29,6.624,4.669,1.780,.60,-1.75
"<a href=""https://www.baseball-reference.com/players/k/koupalo01.shtml"">Lou Koupal</a>",PIT,27,19&‌#8532;,0,2,0,22,9,7,0,8,7,3.203,3.265,1.525,.88,.25
"<a href=""https://www.baseball-reference.com/players/k/kremera01.shtml"">Ray Kremer</a>",PIT,33,231&‌#8531;,20,6,5,221,79,67,9,51,74,2.607,3.398,1.176,1.45,6.15
"<a href=""https://www.baseball-reference.com/players/l/lehrno01.shtml"">Norm Lehr</a>",CLE,25,14&‌#8532;,0,0,0,11,5,5,0,4,4,3.068,3.205,1.023,1.00,.25
"<a href=""https://www.baseball-reference.com/players/l/leverdi01.shtml"">Dixie Leverett</a>",CHA,32,24,1,1,0,31,18,16,1,7,12,6.000,3.298,1.583,1.71,-.30
"<a href=""https://www.baseball-reference.com/players/l/levsedu01.shtml"">Dutch Levsen</a>",CLE,28,237&‌#8531;,16,13,0,235,110,90,11,85,53,3.413,4.071,1.348,.62,3.60
"<a href=""https://www.baseball-reference.com/players/l/loftufr01.shtml"">Frank Loftus</a>",WS1,28,1,0,0,0,3,2,1,0,2,0,9.000,7.756,5.000,.00,-.12
"<a href=""https://www.baseball-reference.com/players/l/lucasre01.shtml"">Red Lucas</a>",CIN,24,154,8,5,2,161,68,63,6,30,34,3.682,3.533,1.240,1.13,1.73
"<a href=""https://www.baseball-reference.com/players/l/lundgde01.shtml"">Del Lundgren</a>",BOS,26,31,0,2,0,35,28,26,2,28,11,7.548,5.643,2.032,.39,-.45
"<a href=""https://www.baseball-reference.com/players/l/luquedo01.shtml"">Dolf Luque</a>",CIN,35,233&‌#8532;,13,16,0,231,123,89,7,77,83,3.428,3.561,1.318,1.08,.11
"<a href=""https://www.baseball-reference.com/players/l/lyonste01.shtml"">Ted Lyons</a>",CHA,25,283&‌#8532;,18,16,2,268,108,95,6,106,51,3.014,3.969,1.318,.48,5.91
"<a href=""https://www.baseball-reference.com/players/m/macfada01.shtml"">Danny MacFayden</a>",BOS,21,13,0,1,0,10,7,7,0,7,1,4.846,4.533,1.308,.14,.00
"<a href=""https://www.baseball-reference.com/players/m/mahafro01.shtml"">Roy Mahaffey</a>",PIT,22,4&‌#8532;,0,0,0,5,4,0,0,1,3,.000,1.642,1.286,3.00,-.05
"<a href=""https://www.baseball-reference.com/players/m/mailsdu01.shtml"">Duster Mails</a>",SLN,31,1,0,1,0,2,1,0,0,1,1,.000,3.463,3.000,1.00,-.07
"<a href=""https://www.baseball-reference.com/players/m/marbefi01.shtml"">Firpo Marberry</a>",WS1,27,138,12,7,22,120,55,46,4,66,43,3.000,4.094,1.348,.65,3.39
"<a href=""https://www.baseball-reference.com/players/m/mauner01.shtml"">Ernie Maun</a>",PHI,25,37&‌#8532;,1,4,0,57,36,27,4,18,9,6.451,4.930,1.991,.50,-.97
"<a href=""https://www.baseball-reference.com/players/m/mayja01.shtml"">Jakie May</a>",CIN,30,167&‌#8532;,13,9,3,175,66,60,4,44,103,3.221,2.660,1.306,2.34,2.68
"<a href=""https://www.baseball-reference.com/players/m/maysca01.shtml"">Carl Mays</a>",CIN,34,281,19,12,1,286,112,98,3,53,58,3.139,3.167,1.206,1.09,3.97
"<a href=""https://www.baseball-reference.com/players/m/mcbeepr01.shtml"">Pryor McBee</a>",CHA,25,1&‌#8531;,0,0,0,1,2,1,0,3,1,6.750,8.198,3.000,.33,-.06
"<a href=""https://www.baseball-reference.com/players/m/mcgrabo01.shtml"">Bob McGraw</a>",BRO,31,174&‌#8531;,9,13,1,197,104,89,12,67,49,4.595,4.348,1.514,.73,.77
"<a href=""https://www.baseball-reference.com/players/m/mcnamti01.shtml"">Tim McNamara</a>",NY1,27,6,0,0,0,7,6,6,0,4,4,9.000,3.526,1.833,1.00,-.24
"<a href=""https://www.baseball-reference.com/players/m/mcquahe01.shtml"">Herb McQuaid</a>",NYA,27,38&‌#8531;,1,0,0,48,34,26,5,13,6,6.104,5.123,1.591,.46,-.67
"<a href=""https://www.baseball-reference.com/players/m/mcquihu01.shtml"">Hugh McQuillan</a>",NY1,30,167,11,10,0,171,72,69,7,42,47,3.719,3.652,1.275,1.12,.00
"<a href=""https://www.baseball-reference.com/players/m/mcweedo01.shtml"">Doug McWeeny</a>",BRO,29,216&‌#8531;,11,13,1,213,97,73,6,84,96,3.037,3.438,1.373,1.14,4.10
"<a href=""https://www.baseball-reference.com/players/m/meadole01.shtml"">Lee Meadows</a>",PIT,31,226&‌#8532;,20,9,0,254,125,100,10,52,54,3.971,3.642,1.350,1.04,.67
"<a href=""https://www.baseball-reference.com/players/m/meadoru01.shtml"">Rufus Meadows</a>",CIN,18,0&‌#8531;,0,0,0,0,0,0,0,0,0,.000,2.914,.000,&infin;,.01
"<a href=""https://www.baseball-reference.com/players/m/meekero01.shtml"">Roy Meeker</a>",CIN,25,21,0,2,0,24,18,15,1,9,5,6.429,4.432,1.571,.56,-.52
"<a href=""https://www.baseball-reference.com/players/m/milleja02.shtml"">Jake Miller</a>",CLE,28,82&‌#8532;,7,4,1,99,34,30,1,18,24,3.266,3.068,1.415,1.33,1.73
"<a href=""https://www.baseball-reference.com/players/m/milstge01.shtml"">George Milstead</a>",CHN,23,55&‌#8531;,1,5,2,63,30,22,0,24,14,3.578,3.611,1.572,.58,.03
"<a href=""https://www.baseball-reference.com/players/m/mitchcl01.shtml"">Clarence Mitchell</a>",PHI,35,178&‌#8532;,9,14,1,232,111,91,7,55,52,4.584,3.660,1.606,.95,.00
"<a href=""https://www.baseball-reference.com/players/m/mogrige01.shtml"">George Mogridge</a>",BSN,37,142,6,10,3,173,82,71,6,36,46,4.500,3.495,1.472,1.28,.02
"<a href=""https://www.baseball-reference.com/players/m/morrebi01.shtml"">Bill Morrell</a>",WS1,33,69&‌#8532;,3,3,1,83,48,41,5,29,16,5.297,4.571,1.608,.55,-.34
"<a href=""https://www.baseball-reference.com/players/m/morrijo04.shtml"">Johnny Morrison</a>",PIT,30,122&‌#8531;,6,8,2,119,52,46,2,44,39,3.384,3.538,1.332,.89,2.24
"<a href=""https://www.baseball-reference.com/players/m/mossra01.shtml"">Ray Moss</a>",BRO,24,1,0,0,0,3,1,1,0,0,0,9.000,2.914,3.000,&infin;,-.01
"<a href=""https://www.baseball-reference.com/players/m/murrage01.shtml"">George Murray</a>",WS1,27,81&‌#8531;,6,3,0,89,56,51,1,37,28,5.643,3.515,1.549,.76,-.33
"<a href=""https://www.baseball-reference.com/players/n/nehfar01.shtml"">Art Nehf</a>",2,33,18&‌#8532;,0,1,0,27,12,9,0,6,4,4.339,3.265,1.768,.67,.00
"<a href=""https://www.baseball-reference.com/players/n/neverer01.shtml"">Ernie Nevers</a>",SLA,24,74&‌#8532;,2,4,0,82,46,37,4,24,16,4.460,4.101,1.420,.67,.69
"<a href=""https://www.baseball-reference.com/players/n/nichoch01.shtml"">Chet Nichols</a>",PIT,28,7&‌#8532;,0,0,0,13,11,7,0,5,2,8.217,4.061,2.348,.40,-.33
"<a href=""https://www.baseball-reference.com/players/o/ogdencu01.shtml"">Curly Ogden</a>",WS1,25,96&‌#8531;,4,4,0,114,55,46,2,45,21,4.298,3.960,1.651,.47,.26
"<a href=""https://www.baseball-reference.com/players/o/oldhare01.shtml"">Red Oldham</a>",PIT,32,41&‌#8532;,2,2,2,56,27,26,1,18,16,5.616,3.671,1.776,.89,-.32
"<a href=""https://www.baseball-reference.com/players/o/osborbo01.shtml"">Bob Osborn</a>",CHN,23,136&‌#8531;,6,5,1,157,64,55,3,58,43,3.631,3.829,1.577,.74,1.40
"<a href=""https://www.baseball-reference.com/players/p/palmeem01.shtml"">Emilio Palmero</a>",WS1,31,17,2,2,0,22,15,9,1,15,6,4.765,5.390,2.176,.40,-.35
"<a href=""https://www.baseball-reference.com/players/p/patejo01.shtml"">Joe Pate</a>",PHA,34,113,9,0,6,109,38,34,3,51,24,2.708,4.176,1.416,.47,3.54
"<a href=""https://www.baseball-reference.com/players/p/pennohe01.shtml"">Herb Pennock</a>",NYA,32,266&‌#8531;,23,11,2,294,133,107,11,43,78,3.616,3.298,1.265,1.81,2.88
"<a href=""https://www.baseball-reference.com/players/p/pettyje01.shtml"">Jesse Petty</a>",BRO,31,275&‌#8532;,17,17,1,246,118,87,9,79,101,2.840,3.440,1.179,1.28,.00
"<a href=""https://www.baseball-reference.com/players/p/piercbi01.shtml"">Bill Piercy</a>",CHN,30,90&‌#8531;,6,5,0,96,52,45,1,37,31,4.483,3.397,1.472,.84,-.11
"<a href=""https://www.baseball-reference.com/players/p/piercra01.shtml"">Ray Pierce</a>",PHI,29,84&‌#8532;,2,7,0,128,71,53,3,35,18,5.634,4.014,1.925,.51,-.76
"<a href=""https://www.baseball-reference.com/players/p/poetzjo01.shtml"">Joe Poetz</a>",NY1,26,8,0,1,0,5,3,3,2,8,0,3.375,10.499,1.625,.00,.12
"<a href=""https://www.baseball-reference.com/players/p/portene01.shtml"">Ned Porter</a>",NY1,20,2,0,0,0,2,1,1,1,0,1,4.500,8.956,1.000,&infin;,.02
"<a href=""https://www.baseball-reference.com/players/q/quinnja01.shtml"">Jack Quinn</a>",PHA,42,163&‌#8532;,10,11,1,191,74,62,4,36,58,3.409,3.102,1.387,1.61,3.31
"<a href=""https://www.baseball-reference.com/players/r/rambope01.shtml"">Pete Rambo</a>",PHI,19,3&‌#8532;,0,0,0,6,8,6,0,4,4,14.727,3.792,2.727,1.00,-.15
"<a href=""https://www.baseball-reference.com/players/r/reinhar01.shtml"">Art Reinhart</a>",SLN,27,143,10,5,0,159,75,67,5,47,26,4.217,3.933,1.441,.55,.35
"<a href=""https://www.baseball-reference.com/players/r/rhemfl01.shtml"">Flint Rhem</a>",SLN,25,258,20,7,0,241,121,92,12,75,72,3.209,3.854,1.225,.96,.00
"<a href=""https://www.baseball-reference.com/players/r/ringji01.shtml"">Jimmy Ring</a>",NY1,31,183&‌#8531;,11,10,2,207,114,93,12,74,76,4.565,4.110,1.533,1.03,-1.11
"<a href=""https://www.baseball-reference.com/players/r/rixeyep01.shtml"">Eppa Rixey</a>",CIN,35,233,14,8,0,231,104,88,12,58,61,3.399,3.812,1.240,1.05,2.06
"<a href=""https://www.baseball-reference.com/players/r/roberch01.shtml"">Charlie Robertson</a>",SLA,30,28,1,2,0,38,27,26,4,21,13,8.357,5.717,2.107,.62,-.70
"<a href=""https://www.baseball-reference.com/players/r/rommeed01.shtml"">Eddie Rommel</a>",PHA,28,219,11,11,0,225,91,75,10,54,52,3.082,3.750,1.274,.96,4.87
"<a href=""https://www.baseball-reference.com/players/r/rootch01.shtml"">Charlie Root</a>",CHN,27,271&‌#8531;,18,17,2,267,104,85,10,62,127,2.819,3.079,1.213,2.05,5.23
"<a href=""https://www.baseball-reference.com/players/r/rossbu01.shtml"">Buster Ross</a>",BOS,23,2&‌#8532;,0,1,0,5,7,5,0,4,0,16.875,6.372,3.375,.00,-.31
