Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/g/graffjo01.shtml"">John Graff</a>",WAS,26,12,0,1,0,21,21,15,2,13,4,11.250,7.353,2.833,.31,-.50
"<a href=""https://www.baseball-reference.com/players/g/griffcl01.shtml"">Clark Griffith</a>",CHN,23,19&‌#8532;,1,2,0,24,14,11,1,5,9,5.034,3.719,1.475,1.80,.30
"<a href=""https://www.baseball-reference.com/players/g/gumbead01.shtml"">Ad Gumbert</a>",PIT,25,162&‌#8532;,11,7,0,207,119,93,5,78,40,5.145,4.591,1.752,.51,.68
"<a href=""https://www.baseball-reference.com/players/g/gumbebi01.shtml"">Billy Gumbert</a>",LS3,27,0&‌#8532;,0,0,0,2,6,2,0,5,0,27.000,19.003,10.500,.00,-.29
"<a href=""https://www.baseball-reference.com/players/h/haddoge01.shtml"">George Haddock</a>",BRO,26,151,8,9,0,193,145,94,10,89,37,5.603,5.327,1.868,.42,-1.44
"<a href=""https://www.baseball-reference.com/players/h/hastich01.shtml"">Charlie Hastings</a>",CL4,22,92,4,5,1,128,81,48,5,33,14,4.696,4.633,1.750,.42,-.06
"<a href=""https://www.baseball-reference.com/players/h/hawkebi01.shtml"">Bill Hawke</a>",2,23,230&‌#8531;,11,17,0,257,184,122,8,111,70,4.767,4.548,1.598,.63,-.23
"<a href=""https://www.baseball-reference.com/players/h/hawlepi01.shtml"">Pink Hawley</a>",SLN,20,227,5,17,1,249,184,116,5,103,73,4.599,4.115,1.551,.71,1.17
"<a href=""https://www.baseball-reference.com/players/h/hemmige01.shtml"">George Hemming</a>",LS3,24,332,18,17,1,369,245,188,7,175,79,5.096,4.626,1.639,.45,.00
"<a href=""https://www.baseball-reference.com/players/h/hugheji01.shtml"">Jim Hughey</a>",CHN,24,9,0,1,0,14,16,11,0,3,4,11.000,3.178,1.889,1.33,-.44
"<a href=""https://www.baseball-reference.com/players/h/hutchbi01.shtml"">Bill Hutchison</a>",CHN,33,348&‌#8531;,16,24,0,420,266,184,9,156,80,4.754,4.466,1.654,.51,3.80
"<a href=""https://www.baseball-reference.com/players/j/johnsab01.shtml"">Abe Johnson</a>",CHN,?,1,0,0,1,2,4,4,0,2,0,36.000,5.875,4.000,.00,-.20
"<a href=""https://www.baseball-reference.com/players/j/jonesbu01.shtml"">Bumpus Jones</a>",2,23,32&‌#8532;,1,4,0,42,42,37,1,33,7,10.194,5.743,2.296,.21,-.92
"<a href=""https://www.baseball-reference.com/players/k/keefeti01.shtml"">Tim Keefe</a>",PHI,36,178,10,7,0,202,131,87,3,80,56,4.399,4.087,1.584,.70,1.20
"<a href=""https://www.baseball-reference.com/players/k/kennebr01.shtml"">Brickyard Kennedy</a>",BRO,25,382&‌#8532;,25,20,1,376,238,158,15,168,107,3.716,4.634,1.422,.64,5.83
"<a href=""https://www.baseball-reference.com/players/k/killefr01.shtml"">Frank Killen</a>",PIT,22,415,36,14,0,401,235,168,12,140,99,3.643,4.212,1.304,.71,.00
"<a href=""https://www.baseball-reference.com/players/k/kilroma01.shtml"">Matt Kilroy</a>",LS3,27,35,3,2,0,57,41,35,2,23,4,9.000,5.321,2.286,.17,-.71
"<a href=""https://www.baseball-reference.com/players/k/kingsi01.shtml"">Silver King</a>",2,25,154,8,10,1,188,127,104,6,82,43,6.078,4.717,1.753,.52,-1.07
"<a href=""https://www.baseball-reference.com/players/l/lovetto01.shtml"">Tom Lovett</a>",BRO,29,96,3,5,1,134,92,70,2,35,15,6.562,4.194,1.760,.43,-.90
"<a href=""https://www.baseball-reference.com/players/l/lucidco01.shtml"">Con Lucid</a>",LS3,19,6,0,1,0,10,14,10,0,10,0,15.000,7.393,3.333,.00,-.50
"<a href=""https://www.baseball-reference.com/players/m/mauckha01.shtml"">Hal Mauck</a>",CHN,24,143,8,10,0,168,112,70,2,60,23,4.406,4.301,1.594,.38,1.36
"<a href=""https://www.baseball-reference.com/players/m/maulal01.shtml"">Al Maul</a>",WAS,27,297,12,21,0,355,254,175,17,144,72,5.303,4.897,1.680,.50,.00
"<a href=""https://www.baseball-reference.com/players/m/mcgilwi01.shtml"">Willie McGill</a>",CHN,19,302&‌#8532;,17,18,0,311,206,155,6,181,91,4.609,4.712,1.626,.50,5.36
"<a href=""https://www.baseball-reference.com/players/m/mcgingu01.shtml"">Gus McGinnis</a>",2,23,104&‌#8532;,3,8,0,124,87,58,2,48,25,4.987,4.367,1.643,.52,.47
"<a href=""https://www.baseball-reference.com/players/m/mcmahsa01.shtml"">Sadie McMahon</a>",BLN,25,346&‌#8531;,23,18,1,378,232,168,6,156,79,4.366,4.428,1.542,.51,6.27
"<a href=""https://www.baseball-reference.com/players/m/mcnabed01.shtml"">Edgar McNabb</a>",BLN,27,142,8,7,0,167,109,65,5,53,18,4.120,4.534,1.549,.34,1.45
"<a href=""https://www.baseball-reference.com/players/m/meekijo01.shtml"">Jouett Meekin</a>",WAS,26,245,10,15,0,289,201,135,6,140,91,4.959,4.552,1.751,.65,.00
"<a href=""https://www.baseball-reference.com/players/m/menefjo01.shtml"">Jock Menefee</a>",LS3,25,129&‌#8531;,8,7,0,150,95,61,3,40,30,4.245,4.066,1.469,.75,.96
"<a href=""https://www.baseball-reference.com/players/m/mullato01.shtml"">Tony Mullane</a>",2,34,367,18,22,2,407,261,181,8,189,95,4.439,4.560,1.624,.50,1.54
"<a href=""https://www.baseball-reference.com/players/n/nichoki01.shtml"">Kid Nichols</a>",BSN,23,425,34,14,1,426,222,166,15,118,94,3.515,4.146,1.280,.80,.00
"<a href=""https://www.baseball-reference.com/players/o/o'confr01.shtml"">Frank O'Connor</a>",PHI,24,4,0,0,1,2,5,5,0,9,0,11.250,11.412,2.750,.00,-.12
"<a href=""https://www.baseball-reference.com/players/p/parkedo01.shtml"">Doc Parker</a>",CHN,21,2,0,0,1,5,3,3,0,1,0,13.500,4.511,3.000,.00,-.08
"<a href=""https://www.baseball-reference.com/players/p/parroto01.shtml"">Tom Parrott</a>",2,25,181,10,10,0,209,125,90,2,87,40,4.475,4.363,1.635,.46,2.48
"<a href=""https://www.baseball-reference.com/players/p/pearsfr01.shtml"">Frank Pears</a>",SLN,26,4,0,0,0,9,7,6,0,2,0,13.500,3.969,2.750,.00,-.20
"<a href=""https://www.baseball-reference.com/players/p/pettych01.shtml"">Charlie Petty</a>",NY1,27,54,5,2,0,66,36,20,0,28,12,3.333,4.404,1.741,.43,.00
"<a href=""https://www.baseball-reference.com/players/q/quarlbi01.shtml"">Bill Quarles</a>",BSN,23,27,2,1,0,31,20,14,2,5,6,4.667,4.235,1.333,1.20,.25
"<a href=""https://www.baseball-reference.com/players/r/radfopa01.shtml"">Paul Radford</a>",WAS,31,1,0,0,0,2,2,2,2,2,1,18.000,40.265,4.000,.50,-.08
"<a href=""https://www.baseball-reference.com/players/r/rhinebi01.shtml"">Billy Rhines</a>",LS3,24,31,1,4,0,49,37,30,3,19,0,8.710,6.001,2.194,.00,-.68
"<a href=""https://www.baseball-reference.com/players/r/rhodebi01.shtml"">Bill Rotes</a>",LS3,22,151&‌#8532;,5,12,0,244,173,128,10,66,22,7.596,4.905,2.044,.33,-2.77
"<a href=""https://www.baseball-reference.com/players/r/rusieam01.shtml"">Amos Rusie</a>",NY1,22,482,33,21,1,451,260,173,15,218,208,3.230,4.200,1.388,.95,10.96
"<a href=""https://www.baseball-reference.com/players/r/ryanji01.shtml"">Jimmy Ryan</a>",CHN,30,4&‌#8532;,0,0,0,3,0,0,0,0,1,.000,2.895,.643,&infin;,.36
"<a href=""https://www.baseball-reference.com/players/s/scheija01.shtml"">Jack Scheible</a>",CL4,27,18,1,1,0,15,9,4,0,11,1,2.000,5.263,1.444,.09,.55
"<a href=""https://www.baseball-reference.com/players/s/schmicr01.shtml"">Crazy Schmit</a>",2,27,69&‌#8532;,3,4,0,97,76,53,1,39,15,6.847,4.565,1.952,.38,-.99
"<a href=""https://www.baseball-reference.com/players/s/sharrge01.shtml"">George Sharrott</a>",BRO,23,95,4,6,1,114,80,62,3,58,24,5.874,4.838,1.811,.41,-.15
"<a href=""https://www.baseball-reference.com/players/s/sharrja01.shtml"">Jack Sharrott</a>",PHI,23,56,4,2,0,53,43,28,1,33,11,4.500,4.836,1.536,.33,.26
"<a href=""https://www.baseball-reference.com/players/s/shawsa01.shtml"">Sam Shaw</a>",CHN,30,16,1,0,0,12,12,10,2,13,1,5.625,5.988,1.562,.08,.19
"<a href=""https://www.baseball-reference.com/players/s/sigsbse01.shtml"">Seth Sigsby</a>",NY1,19,3,0,0,0,1,4,3,0,4,2,9.000,5.307,1.667,.50,-.10
"<a href=""https://www.baseball-reference.com/players/s/staffjo01.shtml"">John Stafford</a>",CL4,23,7,0,1,0,12,15,11,1,7,4,14.143,6.603,2.714,.57,-.49
"<a href=""https://www.baseball-reference.com/players/s/staleha01.shtml"">Harry Staley</a>",BSN,26,263,18,10,0,344,224,150,22,81,61,5.133,4.817,1.616,.75,.29
"<a href=""https://www.baseball-reference.com/players/s/steined01.shtml"">Ed Stein</a>",BRO,23,298&‌#8531;,19,15,0,294,190,125,4,119,81,3.771,4.146,1.384,.68,4.18
"<a href=""https://www.baseball-reference.com/players/s/stephbe01.shtml"">Ben Stephens</a>",WAS,25,63&‌#8532;,0,6,0,83,58,41,1,31,14,5.796,4.373,1.791,.45,.07
"<a href=""https://www.baseball-reference.com/players/s/stiveja01.shtml"">Jack Stivetts</a>",BSN,25,283&‌#8532;,20,12,1,315,194,139,17,115,61,4.410,4.860,1.516,.53,4.01
"<a href=""https://www.baseball-reference.com/players/s/stockot01.shtml"">Otis Stocksdale</a>",WAS,21,69,2,8,0,111,82,63,4,32,12,8.217,4.813,2.072,.38,.00
"<a href=""https://www.baseball-reference.com/players/s/stratsc01.shtml"">Scott Stratton</a>",LS3,23,314&‌#8532;,12,23,0,445,253,190,8,100,43,5.434,4.259,1.732,.43,.00
"<a href=""https://www.baseball-reference.com/players/s/sullimi02.shtml"">Mike Sullivan</a>",CIN,26,183&‌#8532;,8,11,1,200,146,103,5,103,40,5.047,4.716,1.650,.39,.00
"<a href=""https://www.baseball-reference.com/players/t/tayloja01.shtml"">Jack Taylor</a>",PHI,20,170,10,9,1,187,113,80,8,77,41,4.235,4.706,1.553,.53,2.13
"<a href=""https://www.baseball-reference.com/players/t/terryad01.shtml"">Adonis Terry</a>",PIT,28,170,12,8,0,177,121,84,5,99,52,4.447,4.723,1.624,.53,.00
"<a href=""https://www.baseball-reference.com/players/v/vicketo01.shtml"">Tom Vickery</a>",PHI,26,80,4,5,0,100,65,48,1,37,15,5.400,4.301,1.712,.41,.08
"<a href=""https://www.baseball-reference.com/players/v/virtuja01.shtml"">Jake Virtue</a>",CL4,28,5,0,0,0,3,3,1,0,3,2,1.800,4.484,1.200,.67,.11
"<a href=""https://www.baseball-reference.com/players/w/wadswja01.shtml"">Jack Wadsworth</a>",BLN,25,16,0,3,0,37,30,20,0,8,2,11.250,4.357,2.812,.25,-.79
"<a href=""https://www.baseball-reference.com/players/w/weyhigu01.shtml"">Gus Weyhing</a>",PHI,26,345&‌#8531;,23,16,0,399,235,182,10,145,101,4.743,4.245,1.575,.70,.00
"<a href=""https://www.baseball-reference.com/players/w/whitrbi01.shtml"">Bill Whitrock</a>",LS3,23,46&‌#8532;,2,5,0,64,53,42,3,19,8,8.100,4.776,1.779,.42,.00
"<a href=""https://www.baseball-reference.com/players/w/willito01.shtml"">Tom Williams</a>",CL4,22,24,1,1,0,33,18,13,1,10,6,4.875,4.482,1.792,.60,.22
"<a href=""https://www.baseball-reference.com/players/y/yostgu01.shtml"">Gus Yost</a>",CHN,?,2&‌#8532;,0,1,0,3,4,4,0,8,1,13.500,11.425,4.125,.12,-.11
"<a href=""https://www.baseball-reference.com/players/y/youngcy01.shtml"">Cy Young</a>",CL4,26,422&‌#8532;,33,16,2,442,230,158,10,103,102,3.364,3.870,1.289,.99,.00
