playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
brazlal01,1943,1,SLN,NL,8,2,13,9,8,1,0,264,74,15,0,29,26,0.23,1.53,,2,0,0,352,2,18,,,
brechha01,1943,1,SLN,NL,9,6,29,13,8,1,4,406,98,34,4,39,68,0.2,2.26,,2,3,0,527,12,41,,,
breuema01,1943,1,NYA,AL,0,1,5,1,0,0,0,42,22,13,0,6,6,0.34,8.36,,0,0,0,70,4,16,,,
bridgto01,1943,1,DET,AL,12,7,25,22,11,3,0,575,159,51,9,61,124,0.22,2.39,,3,0,0,774,3,57,,,
brownma01,1943,1,BOS,AL,6,6,49,0,0,0,9,280,71,22,2,51,40,0.22,2.12,,2,0,0,382,41,26,,,
brownno01,1943,1,PHA,AL,0,0,1,1,0,0,0,21,5,0,0,0,1,0.18,0,,0,0,0,27,0,4,,,
burrojo01,1943,1,PHA,AL,0,1,4,1,0,0,0,23,8,7,0,9,3,0.27,8.22,,0,1,0,40,3,7,,,
burrojo01,1943,2,CHN,NL,0,2,23,1,0,0,2,98,25,14,0,16,18,0.2,3.86,,0,2,0,140,12,17,,,
butchma01,1943,1,PIT,NL,10,8,33,21,10,2,1,581,191,56,4,57,45,0.26,2.6,,3,2,0,804,9,65,,,
byerlbu01,1943,1,SLN,NL,1,0,2,2,0,0,0,39,14,5,0,5,6,0.28,3.46,,0,0,0,56,0,6,,,
byrneto01,1943,1,NYA,AL,2,1,11,2,0,0,0,95,28,23,1,35,22,0.24,6.54,,3,3,0,157,8,26,,,
calvepa01,1943,1,CLE,AL,0,0,5,0,0,0,0,25,6,4,0,6,2,0.2,4.32,,0,1,0,37,2,4,,,
candimi01,1943,1,WS1,AL,11,7,28,21,8,3,1,498,144,46,3,65,67,0.23,2.49,,5,1,0,681,5,55,,,
cardobe01,1943,1,BSN,NL,0,0,11,0,0,0,1,84,38,20,1,14,5,0.33,6.43,,1,1,0,131,10,20,,,
carpele01,1943,1,WS1,AL,0,0,4,0,0,0,0,10,1,0,0,4,1,0.12,0,,1,1,0,13,2,0,,,
carraal01,1943,1,WS1,AL,11,7,39,13,4,1,5,433,160,59,3,54,48,0.27,3.68,,2,1,1,642,22,76,,,
castege01,1943,1,SLA,AL,6,8,35,0,0,0,8,229,69,18,4,41,43,0.24,2.12,,0,1,1,331,32,22,,,
centepe01,1943,1,CLE,AL,1,2,24,1,0,0,1,127,29,13,3,18,10,0.2,2.76,,2,0,0,167,11,18,,,
chandsp01,1943,1,NYA,AL,20,4,30,30,20,5,0,759,197,46,5,54,134,0.21,1.64,,3,4,1,989,0,62,,,
chaseke01,1943,1,BOS,AL,0,4,7,5,0,0,0,82,36,21,0,30,9,0.31,6.91,,3,0,0,146,1,25,,,
chaseke01,1943,2,NY1,NL,4,12,21,20,4,1,0,388,140,59,7,74,86,0.27,4.11,,6,2,0,593,1,70,,,
chipmbo01,1943,1,BRO,NL,0,0,1,0,0,0,0,5,2,0,0,2,0,0.4,0,,0,0,0,7,1,0,,,
chrisru01,1943,1,PHA,AL,5,8,24,15,5,0,2,399,120,51,3,58,56,0.24,3.45,,2,3,1,569,8,58,,,
ciolalo01,1943,1,PHA,AL,1,3,12,3,2,0,0,131,48,27,2,22,7,0.27,5.56,,0,1,0,203,7,33,,,
clydeto01,1943,1,PHA,AL,0,0,4,0,0,0,0,18,7,6,1,4,0,0.3,9,,0,1,0,32,1,8,,,
congedi01,1943,1,PHI,NL,2,7,13,10,2,0,0,164,72,37,3,24,18,0.32,6.09,,6,5,0,255,1,46,,,
coombbo01,1943,1,NY1,NL,0,1,9,0,0,0,0,48,33,23,1,8,5,0.42,12.94,,0,0,0,89,6,26,,,
coopemo01,1943,1,SLN,NL,21,8,37,32,24,6,3,822,228,70,5,79,141,0.22,2.3,,4,5,2,1109,5,81,,,
cuccuco01,1943,1,PIT,NL,0,1,1,1,0,0,0,21,10,5,0,3,3,0.35,6.43,,0,0,0,34,0,7,,,
curtive01,1943,1,WS1,AL,0,0,2,0,0,0,0,12,3,3,0,6,1,0.2,6.75,,1,0,0,21,2,3,,,
dagenjo01,1943,1,BSN,NL,1,0,2,1,1,0,0,33,9,0,0,4,2,0.22,0,,1,2,0,46,1,2,,,
daviscu01,1943,1,BRO,NL,10,13,31,21,8,2,3,493,182,69,8,39,47,0.28,3.78,,1,2,0,705,8,85,,,
deanch01,1943,1,CLE,AL,5,5,17,9,3,0,0,228,83,38,1,34,29,0.28,4.5,,0,1,0,336,3,46,,,
deanpa01,1943,1,SLA,AL,0,0,3,1,0,0,0,40,16,5,0,3,1,0.29,3.38,,0,1,1,58,0,5,,,
derripa01,1943,1,CHN,NL,10,14,32,22,10,2,3,522,184,69,7,39,75,0.26,3.57,,3,0,0,743,7,90,,,
dicksmu01,1943,1,SLN,NL,8,2,31,7,2,0,0,347,119,46,4,49,44,0.26,3.58,,1,1,0,496,11,51,,,
diehlge01,1943,1,BSN,NL,0,0,1,0,0,0,0,12,4,2,0,3,1,0.26,4.5,,0,0,0,19,1,2,,,
dietrbi01,1943,1,CHA,AL,12,10,26,26,12,2,0,560,180,58,4,53,52,0.25,2.8,,2,2,0,782,0,72,,,
dietzdu01,1943,1,PIT,NL,0,3,8,0,0,0,0,27,12,6,0,4,4,0.32,6,,0,1,0,44,3,6,,,
dietzdu01,1943,2,PHI,NL,1,1,21,0,0,0,2,108,42,26,2,15,10,0.29,6.5,,2,0,0,162,13,29,,,
dobsojo01,1943,1,BOS,AL,7,11,25,20,9,3,0,493,144,57,4,57,63,0.23,3.12,,4,0,1,673,3,63,,,
donahde01,1943,1,PHI,NL,0,0,2,0,0,0,0,12,4,2,0,1,1,0.23,4.5,,1,1,0,19,2,3,,,
donalat01,1943,1,NYA,AL,6,4,22,15,2,0,0,358,134,61,10,38,57,0.27,4.6,,3,0,1,528,5,69,,,
donovbi02,1943,1,BSN,NL,1,0,7,0,0,0,0,44,17,3,0,9,1,0.3,1.84,,2,0,0,69,2,4,,,
easthu01,1943,1,NY1,NL,1,3,13,5,1,0,0,121,51,24,4,25,21,0.29,5.36,,1,0,0,196,3,27,,,
erickpa01,1943,1,CHN,NL,1,3,15,4,0,0,0,128,47,29,4,22,24,0.28,6.12,,2,2,0,195,6,32,,,
eyricge01,1943,1,PHI,NL,0,0,9,0,0,0,0,56,27,7,1,9,5,0.34,3.38,,0,0,0,90,6,8,,,
faganev01,1943,1,PHA,AL,2,6,18,2,0,0,3,112,41,26,4,14,9,0.28,6.27,,0,2,1,165,10,28,,,
farreke01,1943,1,BSN,NL,0,1,5,0,0,0,0,69,24,11,1,9,4,0.27,4.3,,2,0,0,97,4,11,,,
feldmha01,1943,1,NY1,NL,4,5,31,10,1,0,0,314,114,50,7,58,49,0.27,4.3,,2,4,0,477,8,59,,,
fischru01,1943,1,NY1,NL,5,10,22,17,4,0,1,392,140,67,4,59,47,0.28,4.61,,1,2,0,568,2,69,,,
fitzsfr01,1943,1,BRO,NL,3,4,9,7,1,0,0,134,50,27,6,21,12,0.28,5.44,,0,1,1,201,2,29,,,
flemibi01,1943,1,CHN,NL,0,1,11,0,0,0,0,97,41,23,2,12,12,0.31,6.4,,0,3,0,150,4,24,,,
floreje01,1943,1,PHA,AL,12,14,31,27,13,0,0,694,208,80,13,70,113,0.24,3.11,,2,5,0,959,4,88,,,
fuchsch01,1943,1,PHI,NL,2,7,17,9,4,1,1,233,76,37,4,34,12,0.26,4.29,,0,3,2,335,4,40,,,
fuchsch01,1943,2,SLA,AL,0,0,13,0,0,0,0,107,42,16,4,11,9,0.29,4.04,,1,1,2,157,5,22,,,
galehde01,1943,1,SLA,AL,11,11,31,28,14,2,1,672,217,69,8,74,114,0.25,2.77,,1,1,1,947,3,80,,,
geejo01,1943,1,PIT,NL,4,4,15,10,2,0,0,246,89,39,5,27,18,0.28,4.28,,2,0,0,351,2,42,,,
gentrru01,1943,1,DET,AL,1,3,4,4,2,0,0,88,30,12,2,12,8,0.26,3.68,,0,2,0,126,0,12,,,
gerheal01,1943,1,PHI,NL,10,19,38,31,11,2,0,645,222,86,10,70,92,0.26,3.6,,6,2,1,936,5,108,,,
gomezle01,1943,1,WS1,AL,0,1,1,1,0,0,0,14,4,3,0,5,0,0.25,5.79,,0,0,0,23,0,4,,,
gorniha01,1943,1,PIT,NL,9,13,42,19,4,1,4,441,165,65,10,47,63,0.28,3.98,,3,2,1,639,13,86,,,
gorsijo01,1943,1,DET,AL,4,5,35,4,1,0,5,289,88,36,3,40,45,0.24,3.36,,2,2,1,406,18,43,,,
greggha01,1943,1,BRO,NL,0,3,5,4,0,0,0,56,21,20,2,21,7,0.3,9.64,,2,0,0,94,1,21,,,
gromest01,1943,1,CLE,AL,0,0,3,0,0,0,0,12,6,4,0,0,4,0.35,9,,0,0,0,17,3,4,,,
groveor01,1943,1,CHA,AL,15,9,32,25,18,3,2,649,192,66,9,72,76,0.23,2.75,,3,4,1,888,5,84,,,
gumbeha01,1943,1,SLN,NL,10,5,21,19,7,3,0,399,115,42,4,32,40,0.23,2.84,,1,0,0,525,0,46,,,
haefnmi01,1943,1,WS1,AL,11,5,36,13,8,1,6,496,126,42,4,60,65,0.2,2.29,,3,4,0,679,17,56,,,
halleja01,1943,1,PIT,NL,1,2,9,4,2,1,0,143,36,9,0,11,11,0.21,1.7,,2,1,0,185,1,11,,,
hanskdo01,1943,1,CHA,AL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.33,0,,0,0,0,4,1,0,,,
hanyzed01,1943,1,CHN,NL,8,7,33,16,3,0,0,390,120,37,2,45,55,0.24,2.56,,3,2,0,557,8,54,,,
hardeme01,1943,1,CLE,AL,8,7,19,18,6,1,0,406,126,46,7,61,40,0.25,3.06,,0,1,0,571,0,57,,,
harrilu01,1943,1,PHA,AL,7,21,32,27,15,1,1,649,241,101,17,63,55,0.27,4.2,,8,3,0,940,3,122,,,
haughch01,1943,1,BRO,NL,0,1,1,0,0,0,0,21,5,3,0,10,0,0.23,3.86,,0,0,0,33,1,6,,,
haynejo01,1943,1,CHA,AL,7,2,35,2,1,0,3,328,114,36,2,32,37,0.26,2.96,,2,2,0,472,26,51,,,
headed01,1943,1,BRO,NL,9,10,47,18,7,3,6,509,166,69,8,66,83,0.25,3.66,,2,0,0,741,17,75,,,
heberwa01,1943,1,PIT,NL,10,11,34,23,12,1,0,552,197,61,3,45,41,0.27,2.98,,1,2,0,785,9,75,,,
henshro01,1943,1,DET,AL,0,2,26,3,0,0,2,214,75,30,2,33,33,0.27,3.79,,0,3,0,319,12,35,,,
heussed01,1943,1,CIN,NL,4,3,26,10,2,1,0,273,97,35,4,23,28,0.27,3.46,,1,0,0,380,6,40,,,
hevinjo02,1943,1,CLE,AL,1,1,30,1,0,0,9,216,58,22,1,34,34,0.23,2.75,,1,2,0,296,18,23,,,
higbeki01,1943,1,BRO,NL,13,10,35,27,8,1,0,555,189,76,4,95,108,0.26,3.7,,4,5,0,823,5,81,,,
hollial01,1943,1,SLA,AL,6,13,35,20,9,1,3,462,169,72,7,51,63,0.28,4.21,,4,2,2,669,13,81,,,
hubbeca01,1943,1,NY1,NL,4,4,12,11,3,0,0,198,87,36,7,24,31,0.32,4.91,,4,0,0,299,0,36,,,
hughste01,1943,1,BOS,AL,12,15,35,32,20,4,2,798,242,78,23,73,114,0.24,2.64,,0,2,0,1080,3,87,,,
humphjo02,1943,1,CHA,AL,11,11,28,27,8,2,0,565,198,69,7,54,51,0.26,3.3,,5,6,0,811,1,86,,,
javeral01,1943,1,BSN,NL,17,16,41,35,19,5,0,909,288,108,13,99,134,0.24,3.21,,2,4,1,1286,5,130,,,
jeffcge01,1943,1,BSN,NL,1,2,8,1,0,0,0,53,15,6,1,10,10,0.21,3.06,,0,0,0,79,3,10,,,
johnssi01,1943,1,PHI,NL,8,3,21,14,9,1,2,339,110,41,4,25,46,0.25,3.27,,1,0,1,473,6,48,,,
juddos01,1943,1,BOS,AL,11,6,23,20,8,1,0,466,131,50,2,69,53,0.23,2.9,,7,3,0,653,2,58,,,
karlan01,1943,1,BOS,AL,1,1,11,0,0,0,1,78,31,10,0,13,6,0.31,3.46,,0,0,1,117,5,11,,,
karlan01,1943,2,PHI,NL,1,2,9,2,0,0,0,80,44,21,0,11,4,0.38,7.09,,2,0,0,132,1,22,,,
kenneve01,1943,1,CLE,AL,10,7,28,17,8,1,0,440,130,40,4,59,63,0.24,2.45,,0,2,0,603,9,47,,,
kimbane01,1943,1,BRO,NL,1,1,5,0,0,0,1,33,9,2,0,5,2,0.21,1.64,,0,0,0,47,3,2,,,
kimbane01,1943,2,PHI,NL,1,6,34,6,2,0,2,269,85,41,4,42,33,0.25,4.12,,2,1,0,393,18,47,,,
kliemed01,1943,1,CLE,AL,0,1,1,1,1,0,0,27,8,1,0,5,2,0.28,1,,0,0,0,34,0,1,,,
klingbo01,1943,1,PIT,NL,11,8,33,25,14,3,0,585,185,59,6,58,65,0.25,2.72,,0,0,0,809,6,77,,,
krameja01,1943,1,SLA,AL,0,0,3,0,0,0,0,27,11,8,0,8,4,0.29,8,,2,1,0,46,2,8,,,
krausja01,1943,1,PHI,NL,9,15,34,25,10,1,2,599,197,70,7,78,48,0.25,3.16,,3,0,0,863,7,83,,,
kristho01,1943,1,SLN,NL,11,5,34,17,9,2,3,493,141,53,5,62,57,0.23,2.9,,3,4,1,683,10,57,,,
kuczybe01,1943,1,PHA,AL,0,1,6,1,0,0,0,74,36,11,2,9,8,0.33,4.01,,3,2,0,119,5,15,,,
lamacal01,1943,1,SLA,AL,0,1,1,1,0,0,0,12,9,5,0,2,2,0.45,11.25,,2,0,0,23,0,6,,,
laniema01,1943,1,SLN,NL,15,7,32,25,14,2,3,640,195,45,3,75,123,0.24,1.9,,0,2,0,882,5,62,,,
lannijo01,1943,1,PIT,NL,4,1,12,2,0,0,2,81,23,7,0,9,11,0.22,2.33,,0,0,0,114,4,10,,,
lapihan01,1943,1,PHI,NL,0,0,1,0,0,0,0,7,5,6,1,3,0,0.41,23.14,,0,0,0,15,0,6,,,
leebi02,1943,1,CHN,NL,3,7,13,12,4,0,0,235,83,31,4,27,18,0.27,3.56,,3,0,0,336,1,37,,,
leebi02,1943,2,PHI,NL,1,5,13,7,2,0,3,182,70,31,4,21,17,0.29,4.6,,1,1,0,261,4,35,,,
leeth01,1943,1,CHA,AL,5,9,19,19,7,1,0,381,129,59,8,50,35,0.26,4.18,,0,4,0,550,0,66,,,
lefebbi01,1943,1,WS1,AL,2,0,6,3,1,0,0,97,33,16,3,16,10,0.26,4.45,,0,0,0,140,3,18,,,
leonadu02,1943,1,WS1,AL,11,13,31,30,15,2,1,659,218,80,9,46,51,0.25,3.28,,6,4,2,912,1,96,,,
lindqca01,1943,1,BSN,NL,0,2,2,2,0,0,0,39,17,9,3,4,1,0.31,6.23,,0,0,0,58,0,10,,,
lohrmbi01,1943,1,NY1,NL,5,6,17,12,3,0,1,241,110,46,7,25,16,0.32,5.15,,0,2,0,370,3,51,,,
lohrmbi01,1943,2,BRO,NL,0,2,6,2,2,0,0,83,29,11,2,10,5,0.27,3.58,,1,1,0,121,3,14,,,
lowrysa01,1943,1,PHA,AL,0,0,5,0,0,0,0,54,18,10,1,9,3,0.26,5,,0,0,0,79,5,10,,,
lucielo01,1943,1,BOS,AL,3,4,16,9,3,0,0,222,94,32,1,33,23,0.32,3.89,,0,2,0,332,3,35,,,
macfada01,1943,1,BSN,NL,2,1,10,1,0,0,0,64,31,14,1,9,5,0.34,5.91,,0,1,0,100,5,14,,,
maconma01,1943,1,BRO,NL,7,5,25,9,0,0,0,231,91,51,4,32,21,0.29,5.96,,0,4,1,353,12,54,,,
mainsji01,1943,1,PHA,AL,0,1,1,1,1,0,0,24,9,5,0,3,4,0.28,5.63,,0,0,1,36,0,5,,,
mallobo01,1943,1,CIN,NL,0,0,6,0,0,0,0,30,14,7,1,8,4,0.77,6.3,,0,0,0,29,3,8,,,
maltzgo01,1943,1,CHA,AL,7,4,37,0,0,0,14,296,86,27,8,24,48,0.23,2.46,,0,2,0,396,33,29,,,
martira01,1943,1,BSN,NL,0,0,2,0,0,0,0,10,3,3,0,1,1,0.23,8.1,,0,0,0,14,2,3,,,
matthda01,1943,1,PHI,NL,0,3,11,1,0,0,0,78,26,14,1,8,8,0.27,4.85,,0,0,0,108,7,14,,,
mckaiar01,1943,1,SLA,AL,1,1,10,0,0,0,0,48,16,7,0,6,6,0.24,3.94,,1,0,0,72,5,9,,,
mckeero01,1943,1,PHI,NL,1,0,4,1,1,0,0,40,12,9,0,5,1,0.22,6.08,,2,0,0,59,2,9,,,
meltocl01,1943,1,NY1,NL,9,13,34,28,6,2,0,559,184,66,7,69,55,0.25,3.19,,3,3,1,806,6,85,,,
meltoru01,1943,1,BRO,NL,5,8,30,17,4,2,0,358,106,52,3,79,63,0.24,3.92,,2,5,0,528,6,62,,,
mertzji01,1943,1,WS1,AL,5,7,33,10,2,0,3,350,109,60,7,58,53,0.25,4.63,,2,0,1,499,12,65,,,
milleox01,1943,1,WS1,AL,0,0,3,0,0,0,0,18,10,7,1,5,1,0.37,10.5,,2,0,0,33,2,7,,,
milleox01,1943,2,SLA,AL,0,0,2,0,0,0,0,18,7,8,2,3,3,0.3,12,,0,2,0,29,1,8,,,
milnaal01,1943,1,CLE,AL,1,3,16,6,0,0,0,117,51,35,0,35,12,0.32,8.08,,2,1,0,194,8,38,,,
milnaal01,1943,2,SLA,AL,1,2,3,2,1,0,0,44,23,9,0,9,7,0.35,5.52,,0,0,0,76,1,11,,,
mootyja01,1943,1,CHN,NL,0,0,2,0,0,0,0,3,2,0,0,1,1,0.4,0,,0,0,0,6,0,0,,,
muncrbo01,1943,1,SLA,AL,13,12,35,27,12,3,1,615,211,64,13,48,80,0.26,2.81,,3,2,0,856,5,80,,,
mungere01,1943,1,SLN,NL,9,5,32,9,5,0,2,280,101,41,2,42,45,0.28,3.95,,2,0,0,412,14,47,,,
mungova01,1943,1,NY1,NL,3,7,45,13,2,2,2,463,140,67,7,79,83,0.24,3.91,,3,6,0,679,10,68,,,
murphjo04,1943,1,NYA,AL,12,4,37,0,0,0,8,204,44,19,2,30,31,0.18,2.51,,2,0,0,275,32,22,,,
naymimi01,1943,1,CLE,AL,4,4,29,4,0,0,2,188,32,16,3,47,41,0.16,2.3,,0,3,0,263,13,23,,,
newhoha01,1943,1,DET,AL,8,17,37,25,10,1,1,587,163,66,3,111,144,0.22,3.04,,3,0,1,850,9,88,,,
newsobo01,1943,1,BRO,NL,9,4,22,12,6,1,1,375,113,42,4,57,75,0.24,3.02,,3,2,0,528,7,51,,,
newsobo01,1943,2,SLA,AL,1,6,10,9,0,0,0,157,69,43,7,35,37,0.31,7.39,,0,1,0,257,1,45,,,
newsobo01,1943,3,WS1,AL,3,3,6,6,2,0,0,120,38,17,1,21,11,0.24,3.83,,0,2,0,179,0,22,,,
newsodi01,1943,1,BOS,AL,8,13,25,22,8,2,0,463,166,77,8,68,40,0.27,4.49,,5,5,0,689,1,83,,,
niemeja01,1943,1,CIN,NL,0,0,3,0,0,0,0,9,5,2,0,2,1,0.38,6,,0,0,0,15,3,3,,,
niggejo01,1943,1,SLA,AL,6,8,20,20,7,0,0,451,122,53,7,57,73,0.22,3.17,,3,6,0,628,0,61,,,
niggejo01,1943,2,WS1,AL,4,2,6,6,5,3,0,153,27,5,0,17,24,0.15,0.88,,1,0,0,195,0,6,,,
oanapr01,1943,1,DET,AL,3,2,10,0,0,0,0,102,34,17,4,19,15,0.26,4.5,,0,2,0,155,7,21,,,
odomda01,1943,1,BSN,NL,0,3,22,3,1,0,2,164,54,32,3,30,17,0.26,5.27,,1,4,0,238,13,32,,,
oneilem01,1943,1,BOS,AL,1,4,11,5,1,0,0,173,56,29,3,46,20,0.25,4.53,,2,1,1,272,4,31,,,
orreljo01,1943,1,DET,AL,0,0,10,0,0,0,1,58,18,8,0,11,2,0.25,3.72,,1,2,0,84,8,9,,,
osterfr01,1943,1,SLA,AL,0,2,11,3,0,0,0,86,36,16,1,13,4,0.32,5.02,,0,0,0,127,5,16,,,
osterfr01,1943,2,BRO,NL,1,1,7,1,0,0,0,82,21,10,0,12,15,0.21,3.29,,0,0,0,112,4,11,,,
overmst01,1943,1,DET,AL,7,6,29,18,8,3,1,441,135,52,5,38,48,0.24,3.18,,3,1,0,604,7,56,,,
passecl01,1943,1,CHN,NL,15,12,35,31,18,1,1,771,245,83,10,66,93,0.24,2.91,,2,4,0,1075,3,96,,,
petersi01,1943,1,SLA,AL,2,0,3,0,0,0,0,30,15,3,0,3,0,0.34,2.7,,1,1,0,48,0,3,,,
poatra01,1943,1,CLE,AL,2,5,17,4,1,0,0,135,44,22,3,20,31,0.25,4.4,,0,0,0,194,4,22,,,
podgajo01,1943,1,PHI,NL,4,4,13,5,3,0,0,192,77,30,4,16,13,0.31,4.22,,0,0,0,275,6,32,,,
podgajo01,1943,2,PIT,NL,0,4,15,5,0,0,0,103,37,18,1,13,7,0.26,4.72,,0,0,0,157,6,28,,,
polleho01,1943,1,SLN,NL,8,4,16,14,12,5,0,355,83,23,2,32,61,0.2,1.75,,2,2,1,456,2,26,,,
pottene01,1943,1,SLA,AL,10,5,33,13,8,0,1,505,146,52,11,54,80,0.23,2.78,,3,3,0,690,13,56,,,
primra01,1943,1,CHN,NL,4,3,29,5,0,0,1,180,67,17,2,14,27,0.28,2.55,,1,0,0,258,14,24,,,
pyleew01,1943,1,WS1,AL,4,8,18,11,2,1,1,218,70,33,0,45,25,0.25,4.09,,2,1,0,332,3,38,,,
raffeke01,1943,1,PHI,NL,0,1,1,1,1,0,0,24,7,1,0,2,3,0.24,1.13,,0,0,0,33,0,3,,,
rescixa01,1943,1,PIT,NL,6,9,37,14,5,1,2,398,125,44,6,45,41,0.25,2.98,,2,2,0,554,8,52,,,
reynoal01,1943,1,CLE,AL,11,12,34,21,11,3,3,596,140,66,3,109,151,0.2,2.99,,4,7,1,819,9,72,,,
riddlel01,1943,1,CIN,NL,21,11,36,33,19,5,3,781,235,76,6,107,69,0.24,2.63,,0,2,0,1086,3,87,,,
rossbu02,1943,1,CHA,AL,11,7,21,21,7,1,0,448,140,53,6,56,41,0.25,3.19,,1,2,1,627,0,61,,,
rowesc01,1943,1,PHI,NL,14,8,27,25,11,3,1,597,196,65,7,29,52,0.24,2.94,,2,3,0,824,2,73,,,
russoma01,1943,1,NYA,AL,5,10,24,14,5,1,1,305,89,42,7,45,42,0.23,3.72,,1,2,0,431,6,53,,,
rybami01,1943,1,BOS,AL,7,5,40,8,4,1,2,431,142,52,4,57,50,0.26,3.26,,3,0,0,607,17,57,,,
salveja01,1943,1,CLE,AL,5,3,23,11,4,3,3,258,87,32,5,26,24,0.26,3.35,,1,1,0,354,5,36,,,
salvoma01,1943,1,BSN,NL,0,1,1,1,0,0,0,15,5,4,0,6,1,0,7.2,,0,0,0,25,0,4,,,
salvoma01,1943,2,PHI,NL,0,0,1,0,0,0,0,1,2,1,0,1,0,0.66,27,,1,0,0,4,0,1,,,
salvoma01,1943,3,BSN,NL,5,6,20,13,5,1,0,281,94,34,6,25,25,0.26,3.27,,0,1,0,391,4,45,,,
sanfofr01,1943,1,SLA,AL,0,0,3,0,0,0,0,28,7,2,0,4,2,0.21,1.93,,0,0,0,37,0,2,,,
saylebi01,1943,1,NY1,NL,1,3,18,3,1,0,0,159,60,28,1,23,38,0.28,4.75,,3,0,0,240,7,29,,,
saylebi01,1943,2,BRO,NL,0,0,5,0,0,0,0,35,13,10,0,10,5,0.27,7.71,,0,0,0,58,2,14,,,
scarbra01,1943,1,WS1,AL,4,4,24,6,2,0,3,258,93,27,2,46,43,0.27,2.83,,5,0,0,393,11,42,,,
scheeow01,1943,1,WS1,AL,0,0,6,0,0,0,1,27,16,7,0,4,5,0.38,7,,0,0,0,46,3,7,,,
scheica01,1943,1,PHA,AL,0,1,6,0,0,0,0,56,24,9,4,3,3,0.3,4.34,,0,1,0,85,5,14,,,
sewarfr01,1943,1,NY1,NL,0,1,1,1,1,0,0,27,12,3,0,5,2,0.32,3,,1,0,0,42,0,3,,,
sewelri01,1943,1,PIT,NL,21,9,35,31,25,2,3,796,267,75,6,75,65,0.26,2.54,,2,2,1,1113,4,94,,,
shouncl01,1943,1,CIN,NL,14,5,45,5,2,0,7,441,131,50,5,46,61,0.24,3.06,,0,0,0,601,29,52,,,
shumaha01,1943,1,PIT,NL,0,0,11,0,0,0,0,66,30,13,0,8,5,0.33,5.32,,0,2,0,103,6,20,,,
